REGION,SETTLEMENTDATE,TOTALDEMAND,RRP,PERIODTYPE
NSW1,2025/07/07 12:35:00,8083.72,88.34,TRADE
NSW1,2025/07/07 12:40:00,8206.89,108.89,TRADE
NSW1,2025/07/07 12:45:00,8157.17,108.89,TRADE
NSW1,2025/07/07 12:50:00,8251.68,118.95,TRADE
NSW1,2025/07/07 12:55:00,8213.89,118.95,TRADE
NSW1,2025/07/07 13:00:00,8295.13,105.74,TRADE
NSW1,2025/07/07 13:05:00,8253.25,108.89,TRADE
NSW1,2025/07/07 13:10:00,8305.3,105.74,TRADE
NSW1,2025/07/07 13:15:00,8361.22,110.26,TRADE
NSW1,2025/07/07 13:20:00,8344.44,66.23,TRADE
NSW1,2025/07/07 13:25:00,8406.21,113.28,TRADE
NSW1,2025/07/07 13:30:00,8392.52,105.74,TRADE
NSW1,2025/07/07 13:35:00,8488.17,105.74,TRADE
NSW1,2025/07/07 13:40:00,8532.59,105.74,TRADE
NSW1,2025/07/07 13:45:00,8541.56,76.80,TRADE
NSW1,2025/07/07 13:50:00,8498.54,84.79,TRADE
NSW1,2025/07/07 13:55:00,8520.13,84.85,TRADE
NSW1,2025/07/07 14:00:00,8532.25,84.85,TRADE
NSW1,2025/07/07 14:05:00,8562.57,84.85,TRADE
NSW1,2025/07/07 14:10:00,8548.82,84.79,TRADE
NSW1,2025/07/07 14:15:00,8529,76.58,TRADE
NSW1,2025/07/07 14:20:00,8533.51,76.80,TRADE
NSW1,2025/07/07 14:25:00,8536.12,56.98,TRADE
NSW1,2025/07/07 14:30:00,8662.96,76.80,TRADE
NSW1,2025/07/07 14:35:00,8740.91,57.01,TRADE
NSW1,2025/07/07 14:40:00,8760.26,57.01,TRADE
NSW1,2025/07/07 14:45:00,8890.57,118.95,TRADE
NSW1,2025/07/07 14:50:00,8963.65,76.80,TRADE
NSW1,2025/07/07 14:55:00,9037.43,84.85,TRADE
NSW1,2025/07/07 15:00:00,8920.19,64.89,TRADE
NSW1,2025/07/07 15:05:00,9084.82,76.80,TRADE
NSW1,2025/07/07 15:10:00,9140.16,76.58,TRADE
NSW1,2025/07/07 15:15:00,9146.75,63.25,TRADE
NSW1,2025/07/07 15:20:00,9100.55,64.89,TRADE
NSW1,2025/07/07 15:25:00,9218.73,86.85,TRADE
NSW1,2025/07/07 15:30:00,9285.6,84.85,TRADE
NSW1,2025/07/07 15:35:00,9258.08,30.53,TRADE
NSW1,2025/07/07 15:40:00,9338.12,57.01,TRADE
NSW1,2025/07/07 15:45:00,9442.83,83.20,TRADE
NSW1,2025/07/07 15:50:00,9526.61,89.42,TRADE
NSW1,2025/07/07 15:55:00,9528.99,87.41,TRADE
NSW1,2025/07/07 16:00:00,9565.21,98.73,TRADE
NSW1,2025/07/07 16:05:00,9690.75,97.02,TRADE
NSW1,2025/07/07 16:10:00,9707.17,100.37,TRADE
NSW1,2025/07/07 16:15:00,9780.86,105.98,TRADE
NSW1,2025/07/07 16:20:00,9855.61,134.87,TRADE
NSW1,2025/07/07 16:25:00,9921.67,160,TRADE
NSW1,2025/07/07 16:30:00,10078.28,133.89,TRADE
NSW1,2025/07/07 16:35:00,10107.79,120,TRADE
NSW1,2025/07/07 16:40:00,10226.79,150.04,TRADE
NSW1,2025/07/07 16:45:00,10314.86,128.11,TRADE
NSW1,2025/07/07 16:50:00,10503.55,152.52,TRADE
NSW1,2025/07/07 16:55:00,10497.2,148.17,TRADE
NSW1,2025/07/07 17:00:00,10610.54,160.03,TRADE
NSW1,2025/07/07 17:05:00,10700.18,147.32,TRADE
NSW1,2025/07/07 17:10:00,10801.08,149.43,TRADE
NSW1,2025/07/07 17:15:00,10879.54,160.03,TRADE
NSW1,2025/07/07 17:20:00,10922.19,160.03,TRADE
NSW1,2025/07/07 17:25:00,11049.91,180.34,TRADE
NSW1,2025/07/07 17:30:00,11162.91,200.01,TRADE
NSW1,2025/07/07 17:35:00,11242.69,164.08,TRADE
NSW1,2025/07/07 17:40:00,11380.42,160.03,TRADE
NSW1,2025/07/07 17:45:00,11341.64,166.65,TRADE
NSW1,2025/07/07 17:50:00,11406.67,160.03,TRADE
NSW1,2025/07/07 17:55:00,11447.29,160.03,TRADE
NSW1,2025/07/07 18:00:00,11456.36,160.03,TRADE
NSW1,2025/07/07 18:05:00,11462.15,156.19,TRADE
NSW1,2025/07/07 18:10:00,11390.02,154.26,TRADE
NSW1,2025/07/07 18:15:00,11328.36,148.59,TRADE
NSW1,2025/07/07 18:20:00,11395.25,160.03,TRADE
NSW1,2025/07/07 18:25:00,11357.66,148.45,TRADE
NSW1,2025/07/07 18:30:00,11457.41,160.03,TRADE
NSW1,2025/07/07 18:35:00,11315.47,143.73,TRADE
NSW1,2025/07/07 18:40:00,11401.62,142.61,TRADE
NSW1,2025/07/07 18:45:00,11391.5,138.17,TRADE
NSW1,2025/07/07 18:50:00,11334.01,141.72,TRADE
NSW1,2025/07/07 18:55:00,11318.57,133.24,TRADE
NSW1,2025/07/07 19:00:00,11226.75,123.56,TRADE
NSW1,2025/07/07 19:05:00,11206,131.98,TRADE
NSW1,2025/07/07 19:10:00,11095.37,125.89,TRADE
NSW1,2025/07/07 19:15:00,11081.94,127.98,TRADE
NSW1,2025/07/07 19:20:00,11065.71,120.89,TRADE
NSW1,2025/07/07 19:25:00,11005.19,120.03,TRADE
NSW1,2025/07/07 19:30:00,10989.34,120.03,TRADE
NSW1,2025/07/07 19:35:00,10989.84,126.48,TRADE
NSW1,2025/07/07 19:40:00,11003.19,120.89,TRADE
NSW1,2025/07/07 19:45:00,10940.43,120.03,TRADE
NSW1,2025/07/07 19:50:00,10846.22,120,TRADE
NSW1,2025/07/07 19:55:00,10893.85,110.19,TRADE
NSW1,2025/07/07 20:00:00,10827.36,109.49,TRADE
NSW1,2025/07/07 20:05:00,10797.99,111.67,TRADE
NSW1,2025/07/07 20:10:00,10779.26,120,TRADE
NSW1,2025/07/07 20:15:00,10704.76,120.03,TRADE
NSW1,2025/07/07 20:20:00,10629.14,106.84,TRADE
NSW1,2025/07/07 20:25:00,10648.12,120,TRADE
NSW1,2025/07/07 20:30:00,10695.81,120,TRADE
NSW1,2025/07/07 20:35:00,10617.95,135.19,TRADE
NSW1,2025/07/07 20:40:00,10613.88,134.41,TRADE
NSW1,2025/07/07 20:45:00,10514.26,135.26,TRADE
NSW1,2025/07/07 20:50:00,10448.16,120,TRADE
NSW1,2025/07/07 20:55:00,10402.48,123.34,TRADE
NSW1,2025/07/07 21:00:00,10393.72,120,TRADE
NSW1,2025/07/07 21:05:00,10339.96,120,TRADE
NSW1,2025/07/07 21:10:00,10225.01,120.07,TRADE
NSW1,2025/07/07 21:15:00,10172.34,120,TRADE
NSW1,2025/07/07 21:20:00,10137.91,120,TRADE
NSW1,2025/07/07 21:25:00,10130.36,120,TRADE
NSW1,2025/07/07 21:30:00,10033.18,104.15,TRADE
NSW1,2025/07/07 21:35:00,9887.48,106.01,TRADE
NSW1,2025/07/07 21:40:00,9860.05,109.57,TRADE
NSW1,2025/07/07 21:45:00,9824.11,108.01,TRADE
NSW1,2025/07/07 21:50:00,9679.79,93.81,TRADE
NSW1,2025/07/07 21:55:00,9591.37,88.89,TRADE
NSW1,2025/07/07 22:00:00,9527.21,86.61,TRADE
NSW1,2025/07/07 22:05:00,9471.02,96.92,TRADE
NSW1,2025/07/07 22:10:00,9497.29,106.87,TRADE
NSW1,2025/07/07 22:15:00,9506.86,120,TRADE
NSW1,2025/07/07 22:20:00,9455.92,120,TRADE
NSW1,2025/07/07 22:25:00,9392.59,120,TRADE
NSW1,2025/07/07 22:30:00,9349.41,120,TRADE
NSW1,2025/07/07 22:35:00,9269.82,118.15,TRADE
NSW1,2025/07/07 22:40:00,9184.54,105.94,TRADE
NSW1,2025/07/07 22:45:00,9135.04,105.31,TRADE
NSW1,2025/07/07 22:50:00,9115.35,119.48,TRADE
NSW1,2025/07/07 22:55:00,9057.04,106.09,TRADE
NSW1,2025/07/07 23:00:00,8942.99,104.68,TRADE
NSW1,2025/07/07 23:05:00,8970.3,100.68,TRADE
NSW1,2025/07/07 23:10:00,8957.93,100.75,TRADE
NSW1,2025/07/07 23:15:00,8886.29,96.92,TRADE
NSW1,2025/07/07 23:20:00,8872.06,84.79,TRADE
NSW1,2025/07/07 23:25:00,8754.89,79.09,TRADE
NSW1,2025/07/07 23:30:00,8717.32,84.79,TRADE
NSW1,2025/07/07 23:35:00,8644.18,84.79,TRADE
NSW1,2025/07/07 23:40:00,8719.92,96.92,TRADE
NSW1,2025/07/07 23:45:00,8730.42,96.92,TRADE
NSW1,2025/07/07 23:50:00,8697.75,87.78,TRADE
NSW1,2025/07/07 23:55:00,8619.55,80.31,TRADE
NSW1,2025/07/08 00:00:00,8550.71,77.65,TRADE
NSW1,2025/07/08 00:05:00,8498.93,96.92,TRADE
NSW1,2025/07/08 00:10:00,8481.28,96.92,TRADE
NSW1,2025/07/08 00:15:00,8442.68,96.92,TRADE
NSW1,2025/07/08 00:20:00,8392.19,84.79,TRADE
NSW1,2025/07/08 00:25:00,8333.41,84.79,TRADE
NSW1,2025/07/08 00:30:00,8250.47,84.14,TRADE
NSW1,2025/07/08 00:35:00,8204.72,77.31,TRADE
NSW1,2025/07/08 00:40:00,8325.34,96.92,TRADE
NSW1,2025/07/08 00:45:00,8275.75,84.79,TRADE
NSW1,2025/07/08 00:50:00,8277.22,84.79,TRADE
NSW1,2025/07/08 00:55:00,8216.37,76.80,TRADE
NSW1,2025/07/08 01:00:00,8207.87,77.43,TRADE
NSW1,2025/07/08 01:05:00,8165.63,76.80,TRADE
NSW1,2025/07/08 01:10:00,8227.71,96.92,TRADE
NSW1,2025/07/08 01:15:00,8214.42,84.79,TRADE
NSW1,2025/07/08 01:20:00,8060.51,76.58,TRADE
NSW1,2025/07/08 01:25:00,8034.04,78.52,TRADE
NSW1,2025/07/08 01:30:00,7965.02,76.58,TRADE
NSW1,2025/07/08 01:35:00,7927.05,78.80,TRADE
NSW1,2025/07/08 01:40:00,7928.82,87.24,TRADE
NSW1,2025/07/08 01:45:00,7826.4,84.79,TRADE
NSW1,2025/07/08 01:50:00,7824.26,84.79,TRADE
NSW1,2025/07/08 01:55:00,7796.38,84.79,TRADE
NSW1,2025/07/08 02:00:00,7727.91,84.79,TRADE
NSW1,2025/07/08 02:05:00,7718.53,90.58,TRADE
NSW1,2025/07/08 02:10:00,7686.82,91.19,TRADE
NSW1,2025/07/08 02:15:00,7614.39,86.35,TRADE
NSW1,2025/07/08 02:20:00,7614.91,96.92,TRADE
NSW1,2025/07/08 02:25:00,7610.16,90.12,TRADE
NSW1,2025/07/08 02:30:00,7622.72,91.19,TRADE
NSW1,2025/07/08 02:35:00,7514.46,86.30,TRADE
NSW1,2025/07/08 02:40:00,7541.49,86.35,TRADE
NSW1,2025/07/08 02:45:00,7532.89,90.61,TRADE
NSW1,2025/07/08 02:50:00,7501.79,86.35,TRADE
NSW1,2025/07/08 02:55:00,7500.11,90.85,TRADE
NSW1,2025/07/08 03:00:00,7447.35,90.84,TRADE
NSW1,2025/07/08 03:05:00,7397.87,86.38,TRADE
NSW1,2025/07/08 03:10:00,7452.78,90.83,TRADE
NSW1,2025/07/08 03:15:00,7437.89,91.99,TRADE
NSW1,2025/07/08 03:20:00,7417.72,86.90,TRADE
NSW1,2025/07/08 03:25:00,7471.71,91.78,TRADE
NSW1,2025/07/08 03:30:00,7461.69,86.85,TRADE
NSW1,2025/07/08 03:35:00,7363.24,79.73,TRADE
NSW1,2025/07/08 03:40:00,7478.25,102.44,TRADE
NSW1,2025/07/08 03:45:00,7438.33,90.80,TRADE
NSW1,2025/07/08 03:50:00,7487.07,101.43,TRADE
NSW1,2025/07/08 03:55:00,7452.85,86.35,TRADE
NSW1,2025/07/08 04:00:00,7397.32,86.29,TRADE
NSW1,2025/07/08 04:05:00,7366.14,84.79,TRADE
NSW1,2025/07/08 04:10:00,7570.32,101.68,TRADE
NSW1,2025/07/08 04:15:00,7642.94,100.29,TRADE
NSW1,2025/07/08 04:20:00,7665.93,85.78,TRADE
NSW1,2025/07/08 04:25:00,7626.97,99.65,TRADE
NSW1,2025/07/08 04:30:00,7585.3,88.83,TRADE
NSW1,2025/07/08 04:35:00,7605.18,97.93,TRADE
NSW1,2025/07/08 04:40:00,7691.82,98.21,TRADE
NSW1,2025/07/08 04:45:00,7723.93,96.64,TRADE
NSW1,2025/07/08 04:50:00,7772.92,97.60,TRADE
NSW1,2025/07/08 04:55:00,7703.82,84.79,TRADE
NSW1,2025/07/08 05:00:00,7738.35,109.57,TRADE
NSW1,2025/07/08 05:05:00,7834.56,125.37,TRADE
NSW1,2025/07/08 05:10:00,7888.37,113.22,TRADE
NSW1,2025/07/08 05:15:00,8047.62,129.95,TRADE
NSW1,2025/07/08 05:20:00,8022.91,118.95,TRADE
NSW1,2025/07/08 05:25:00,8100.05,126.68,TRADE
NSW1,2025/07/08 05:30:00,8185.6,125.88,TRADE
NSW1,2025/07/08 05:35:00,8214.73,113.98,TRADE
NSW1,2025/07/08 05:40:00,8283.95,123.26,TRADE
NSW1,2025/07/08 05:45:00,8245.26,121.76,TRADE
NSW1,2025/07/08 05:50:00,8409.12,123.86,TRADE
NSW1,2025/07/08 05:55:00,8483.35,125.89,TRADE
NSW1,2025/07/08 06:00:00,8558.3,131.19,TRADE
NSW1,2025/07/08 06:05:00,8597.41,123.50,TRADE
NSW1,2025/07/08 06:10:00,8844.23,124.59,TRADE
NSW1,2025/07/08 06:15:00,9044.69,175.03,TRADE
NSW1,2025/07/08 06:20:00,9130.15,160,TRADE
NSW1,2025/07/08 06:25:00,9199.35,185.71,TRADE
NSW1,2025/07/08 06:30:00,9221.1,160,TRADE
NSW1,2025/07/08 06:35:00,9309.85,160,TRADE
NSW1,2025/07/08 06:40:00,9573.49,160,TRADE
NSW1,2025/07/08 06:45:00,9620.73,140.37,TRADE
NSW1,2025/07/08 06:50:00,9713.37,160,TRADE
NSW1,2025/07/08 06:55:00,9745.81,200,TRADE
NSW1,2025/07/08 07:00:00,9814.34,200,TRADE
NSW1,2025/07/08 07:05:00,9915.61,213.91,TRADE
NSW1,2025/07/08 07:10:00,9993.51,160,TRADE
NSW1,2025/07/08 07:15:00,10123.2,200.01,TRADE
NSW1,2025/07/08 07:20:00,10158.05,160,TRADE
NSW1,2025/07/08 07:25:00,10288.28,160,TRADE
NSW1,2025/07/08 07:30:00,10307.13,134.53,TRADE
NSW1,2025/07/08 07:35:00,10353.74,131.45,TRADE
NSW1,2025/07/08 07:40:00,10509.39,139.97,TRADE
NSW1,2025/07/08 07:45:00,10466.56,92.34,TRADE
NSW1,2025/07/08 07:50:00,10534.8,110.74,TRADE
NSW1,2025/07/08 07:55:00,10449.6,110.20,TRADE
NSW1,2025/07/08 08:00:00,10476.19,110.27,TRADE
NSW1,2025/07/08 08:05:00,10477.87,103.99,TRADE
NSW1,2025/07/08 08:10:00,10447.48,108.89,TRADE
NSW1,2025/07/08 08:15:00,10416.79,91.82,TRADE
NSW1,2025/07/08 08:20:00,10329.32,105.99,TRADE
NSW1,2025/07/08 08:25:00,10298.56,84.79,TRADE
NSW1,2025/07/08 08:30:00,10301.89,106.62,TRADE
NSW1,2025/07/08 08:35:00,10321.31,142,TRADE
NSW1,2025/07/08 08:40:00,10172.08,114.82,TRADE
NSW1,2025/07/08 08:45:00,10141.93,76.80,TRADE
NSW1,2025/07/08 08:50:00,10157.88,96.92,TRADE
NSW1,2025/07/08 08:55:00,10051.18,63.51,TRADE
NSW1,2025/07/08 09:00:00,10016.39,50.05,TRADE
NSW1,2025/07/08 09:05:00,9951.05,96.54,TRADE
NSW1,2025/07/08 09:10:00,9893.28,76.80,TRADE
NSW1,2025/07/08 09:15:00,9852.74,77.13,TRADE
NSW1,2025/07/08 09:20:00,9812.25,79.18,TRADE
NSW1,2025/07/08 09:25:00,9798.41,63.73,TRADE
NSW1,2025/07/08 09:30:00,9856.27,76.58,TRADE
NSW1,2025/07/08 09:35:00,9736.67,76.58,TRADE
NSW1,2025/07/08 09:40:00,9813.35,96.34,TRADE
NSW1,2025/07/08 09:45:00,9753.23,76.58,TRADE
NSW1,2025/07/08 09:50:00,9776.67,57.01,TRADE
NSW1,2025/07/08 09:55:00,9778.56,57.01,TRADE
NSW1,2025/07/08 10:00:00,9726.63,76.58,TRADE
NSW1,2025/07/08 10:05:00,9691.1,55.47,TRADE
NSW1,2025/07/08 10:10:00,9802.96,76.58,TRADE
NSW1,2025/07/08 10:15:00,9792.06,57.01,TRADE
NSW1,2025/07/08 10:20:00,9827.65,41.46,TRADE
NSW1,2025/07/08 10:25:00,9821.12,1.58,TRADE
NSW1,2025/07/08 10:30:00,9838.33,40.97,TRADE
NSW1,2025/07/08 10:35:00,9803.27,43.01,TRADE
NSW1,2025/07/08 10:40:00,9736.36,57.01,TRADE
NSW1,2025/07/08 10:45:00,9889.13,299.98,TRADE
NSW1,2025/07/08 10:50:00,9786.08,35.88,TRADE
NSW1,2025/07/08 10:55:00,9763.39,57.01,TRADE
NSW1,2025/07/08 11:00:00,9849.79,76.58,TRADE
NSW1,2025/07/08 11:05:00,9792.07,57.01,TRADE
NSW1,2025/07/08 11:10:00,9956.46,76.58,TRADE
NSW1,2025/07/08 11:15:00,9878.69,76.58,TRADE
NSW1,2025/07/08 11:20:00,9788.09,57.01,TRADE
NSW1,2025/07/08 11:25:00,9870.4,57.01,TRADE
NSW1,2025/07/08 11:30:00,9870.86,57.01,TRADE
NSW1,2025/07/08 11:35:00,9805.86,9.57,TRADE
NSW1,2025/07/08 11:40:00,9899.5,0.14,TRADE
NSW1,2025/07/08 11:45:00,9759.63,0,TRADE
NSW1,2025/07/08 11:50:00,9679.86,11.87,TRADE
NSW1,2025/07/08 11:55:00,9516.88,35.88,TRADE
NSW1,2025/07/08 12:00:00,9504.95,57.01,TRADE
NSW1,2025/07/08 12:05:00,9469.58,-15.03,TRADE
NSW1,2025/07/08 12:10:00,9510.43,36.50,TRADE
NSW1,2025/07/08 12:15:00,9400.55,-12.21,TRADE
NSW1,2025/07/08 12:20:00,9344.35,34.59,TRADE
NSW1,2025/07/08 12:25:00,9384.63,36.50,TRADE
NSW1,2025/07/08 12:30:00,9361.94,40.52,TRADE
NSW1,2025/07/08 12:35:00,9353.06,36.50,TRADE
NSW1,2025/07/08 12:40:00,9218.97,108.89,TRADE
NSW1,2025/07/08 12:45:00,9279.79,84.55,TRADE
NSW1,2025/07/08 12:50:00,9366.97,90.48,TRADE
NSW1,2025/07/08 12:55:00,9400.87,69.48,TRADE
NSW1,2025/07/08 13:00:00,9373.11,69.41,TRADE
NSW1,2025/07/08 13:05:00,9220.14,36.50,TRADE
NSW1,2025/07/08 13:10:00,9240.75,43.37,TRADE
NSW1,2025/07/08 13:15:00,9118.16,36.50,TRADE
NSW1,2025/07/08 13:20:00,9078.05,35.88,TRADE
NSW1,2025/07/08 13:25:00,8997,36.50,TRADE
NSW1,2025/07/08 13:30:00,8974.35,5.78,TRADE
NSW1,2025/07/08 13:35:00,8904.72,76.58,TRADE
NSW1,2025/07/08 13:40:00,8802.62,67.95,TRADE
NSW1,2025/07/08 13:45:00,8790.56,36.50,TRADE
NSW1,2025/07/08 13:50:00,8884.96,36.50,TRADE
NSW1,2025/07/08 13:55:00,8912.11,57.01,TRADE
NSW1,2025/07/08 14:00:00,8802.01,57.01,TRADE
NSW1,2025/07/08 14:05:00,8876.33,65,TRADE
NSW1,2025/07/08 14:10:00,8813.53,59.01,TRADE
NSW1,2025/07/08 14:15:00,8699.74,0,TRADE
NSW1,2025/07/08 14:20:00,8648.95,-13.63,TRADE
NSW1,2025/07/08 14:25:00,8634.04,23.99,TRADE
NSW1,2025/07/08 14:30:00,8552.05,-4.89,TRADE
NSW1,2025/07/08 14:35:00,8580.7,-11.43,TRADE
NSW1,2025/07/08 14:40:00,8730.76,51.59,TRADE
NSW1,2025/07/08 14:45:00,8801.02,50.49,TRADE
NSW1,2025/07/08 14:50:00,9002.64,36.50,TRADE
NSW1,2025/07/08 14:55:00,8991.23,35.88,TRADE
NSW1,2025/07/08 15:00:00,9108.38,51.13,TRADE
NSW1,2025/07/08 15:05:00,9088.42,60,TRADE
NSW1,2025/07/08 15:10:00,9188.52,62.34,TRADE
NSW1,2025/07/08 15:15:00,9205.58,61.91,TRADE
NSW1,2025/07/08 15:20:00,9343.52,3.62,TRADE
NSW1,2025/07/08 15:25:00,9391.6,52.54,TRADE
NSW1,2025/07/08 15:30:00,9492.02,76.58,TRADE
NSW1,2025/07/08 15:35:00,9501.29,86.35,TRADE
NSW1,2025/07/08 15:40:00,9553.18,64.89,TRADE
NSW1,2025/07/08 15:45:00,9584.59,62.36,TRADE
NSW1,2025/07/08 15:50:00,9577.52,38.61,TRADE
NSW1,2025/07/08 15:55:00,9563.29,58.47,TRADE
NSW1,2025/07/08 16:00:00,9600.51,78.44,TRADE
NSW1,2025/07/08 16:05:00,9645.58,76.80,TRADE
NSW1,2025/07/08 16:10:00,9664.29,80.49,TRADE
NSW1,2025/07/08 16:15:00,9785.89,78.89,TRADE
NSW1,2025/07/08 16:20:00,9915.87,160,TRADE
NSW1,2025/07/08 16:25:00,10088.86,160,TRADE
NSW1,2025/07/08 16:30:00,10130.52,111.58,TRADE
NSW1,2025/07/08 16:35:00,10253.1,169.23,TRADE
NSW1,2025/07/08 16:40:00,10380.67,80.49,TRADE
NSW1,2025/07/08 16:45:00,10502.02,108.08,TRADE
NSW1,2025/07/08 16:50:00,10679.66,170.39,TRADE
NSW1,2025/07/08 16:55:00,10812.53,120,TRADE
NSW1,2025/07/08 17:00:00,11038.26,160,TRADE
NSW1,2025/07/08 17:05:00,10989.63,128.07,TRADE
NSW1,2025/07/08 17:10:00,11103.44,99.12,TRADE
NSW1,2025/07/08 17:15:00,11258.49,132.12,TRADE
NSW1,2025/07/08 17:20:00,11346.9,133.58,TRADE
NSW1,2025/07/08 17:25:00,11514.06,138.30,TRADE
NSW1,2025/07/08 17:30:00,11649.87,155.61,TRADE
NSW1,2025/07/08 17:35:00,11685.87,137.80,TRADE
NSW1,2025/07/08 17:40:00,11854.61,138.49,TRADE
NSW1,2025/07/08 17:45:00,11953.71,102.82,TRADE
NSW1,2025/07/08 17:50:00,12010.38,97.57,TRADE
NSW1,2025/07/08 17:55:00,12070.51,98.43,TRADE
NSW1,2025/07/08 18:00:00,12039.08,95.92,TRADE
NSW1,2025/07/08 18:05:00,12045.25,95.91,TRADE
NSW1,2025/07/08 18:10:00,12030.32,167.59,TRADE
NSW1,2025/07/08 18:15:00,12006.6,422.11,TRADE
NSW1,2025/07/08 18:20:00,11964.59,373.98,TRADE
NSW1,2025/07/08 18:25:00,11987.63,650.75,TRADE
NSW1,2025/07/08 18:30:00,11965.46,658.17,TRADE
NSW1,2025/07/08 18:35:00,12017.83,135.16,TRADE
NSW1,2025/07/08 18:40:00,11981.04,110.81,TRADE
NSW1,2025/07/08 18:45:00,11860.64,125.93,TRADE
NSW1,2025/07/08 18:50:00,11914.46,127.51,TRADE
NSW1,2025/07/08 18:55:00,11885.17,115.05,TRADE
NSW1,2025/07/08 19:00:00,11917.29,126.80,TRADE
NSW1,2025/07/08 19:05:00,11887.13,114.39,TRADE
NSW1,2025/07/08 19:10:00,11813.5,94.82,TRADE
NSW1,2025/07/08 19:15:00,11818.85,95.85,TRADE
NSW1,2025/07/08 19:20:00,11734.94,100.10,TRADE
NSW1,2025/07/08 19:25:00,11713.06,135.61,TRADE
NSW1,2025/07/08 19:30:00,11727.17,135.77,TRADE
NSW1,2025/07/08 19:35:00,11554.48,147.65,TRADE
NSW1,2025/07/08 19:40:00,11565.81,129.84,TRADE
NSW1,2025/07/08 19:45:00,11464.03,124.46,TRADE
NSW1,2025/07/08 19:50:00,11459.66,133.07,TRADE
NSW1,2025/07/08 19:55:00,11501.29,130.65,TRADE
NSW1,2025/07/08 20:00:00,11480.16,130.65,TRADE
NSW1,2025/07/08 20:05:00,11286.89,127.81,TRADE
NSW1,2025/07/08 20:10:00,11336.19,146.26,TRADE
NSW1,2025/07/08 20:15:00,11281.75,135.76,TRADE
NSW1,2025/07/08 20:20:00,11258.54,135.58,TRADE
NSW1,2025/07/08 20:25:00,11205.13,128.87,TRADE
NSW1,2025/07/08 20:30:00,11106.86,114.63,TRADE
NSW1,2025/07/08 20:35:00,11051.58,120,TRADE
NSW1,2025/07/08 20:40:00,11090.41,120.89,TRADE
NSW1,2025/07/08 20:45:00,11057.95,120,TRADE
NSW1,2025/07/08 20:50:00,10907.32,120,TRADE
NSW1,2025/07/08 20:55:00,10883.94,120,TRADE
NSW1,2025/07/08 21:00:00,10811.8,117.99,TRADE
NSW1,2025/07/08 21:05:00,10737.71,120,TRADE
NSW1,2025/07/08 21:10:00,10692.21,130.75,TRADE
NSW1,2025/07/08 21:15:00,10482.94,120,TRADE
NSW1,2025/07/08 21:20:00,10471.99,129.75,TRADE
NSW1,2025/07/08 21:25:00,10388.12,120,TRADE
NSW1,2025/07/08 21:30:00,10335.65,119.72,TRADE
NSW1,2025/07/08 21:35:00,10204.33,120,TRADE
NSW1,2025/07/08 21:40:00,10228.97,123.74,TRADE
NSW1,2025/07/08 21:45:00,10109.43,98.79,TRADE
NSW1,2025/07/08 21:50:00,10086.03,99.90,TRADE
NSW1,2025/07/08 21:55:00,9953.68,95.07,TRADE
NSW1,2025/07/08 22:00:00,9767.86,83.31,TRADE
NSW1,2025/07/08 22:05:00,9688.13,84.79,TRADE
NSW1,2025/07/08 22:10:00,9758.39,96.92,TRADE
NSW1,2025/07/08 22:15:00,9781.73,100.62,TRADE
NSW1,2025/07/08 22:20:00,9681.43,96.82,TRADE
NSW1,2025/07/08 22:25:00,9577.49,91.48,TRADE
NSW1,2025/07/08 22:30:00,9540.57,85.04,TRADE
NSW1,2025/07/08 22:35:00,9440.48,91.60,TRADE
NSW1,2025/07/08 22:40:00,9429.59,90.95,TRADE
NSW1,2025/07/08 22:45:00,9415.71,89.46,TRADE
NSW1,2025/07/08 22:50:00,9323.68,78.57,TRADE
NSW1,2025/07/08 22:55:00,9212.19,82.24,TRADE
NSW1,2025/07/08 23:00:00,9105.66,71.72,TRADE
NSW1,2025/07/08 23:05:00,9162.2,79.81,TRADE
NSW1,2025/07/08 23:10:00,9107.84,79.80,TRADE
NSW1,2025/07/08 23:15:00,9083.52,82.90,TRADE
NSW1,2025/07/08 23:20:00,9047.11,78.67,TRADE
NSW1,2025/07/08 23:25:00,8909.91,70.96,TRADE
NSW1,2025/07/08 23:30:00,8969.46,80.29,TRADE
NSW1,2025/07/08 23:35:00,8886.92,73.04,TRADE
NSW1,2025/07/08 23:40:00,8898.03,76.80,TRADE
NSW1,2025/07/08 23:45:00,8827.31,72.67,TRADE
NSW1,2025/07/08 23:50:00,8732.28,70.73,TRADE
NSW1,2025/07/08 23:55:00,8660.19,70.02,TRADE
NSW1,2025/07/09 00:00:00,8586.74,69.67,TRADE
NSW1,2025/07/09 00:05:00,8607.92,72.01,TRADE
NSW1,2025/07/09 00:10:00,8605.14,74.46,TRADE
NSW1,2025/07/09 00:15:00,8539.56,71.30,TRADE
NSW1,2025/07/09 00:20:00,8493.25,71.37,TRADE
NSW1,2025/07/09 00:25:00,8492.36,71.53,TRADE
NSW1,2025/07/09 00:30:00,8403.28,60.47,TRADE
NSW1,2025/07/09 00:35:00,8412.98,72.07,TRADE
NSW1,2025/07/09 00:40:00,8368.22,56.98,TRADE
NSW1,2025/07/09 00:45:00,8237.62,57.01,TRADE
NSW1,2025/07/09 00:50:00,8241.73,63.58,TRADE
NSW1,2025/07/09 00:55:00,8199.28,64.89,TRADE
NSW1,2025/07/09 01:00:00,8141.23,53.73,TRADE
NSW1,2025/07/09 01:05:00,8136.38,57.01,TRADE
