REGION,SETTLEMENTDATE,TOTALDEMAND,RRP,PERIODTYPE
VIC1,2025/07/05 10:45:00,4103.51,-16.50,TRADE
VIC1,2025/07/05 10:50:00,4013.62,-19.99,TRADE
VIC1,2025/07/05 10:55:00,3939.94,-18.99,TRADE
VIC1,2025/07/05 11:00:00,3958.97,-16.49,TRADE
VIC1,2025/07/05 11:05:00,3894.88,-18.14,TRADE
VIC1,2025/07/05 11:10:00,3878.48,-18.14,TRADE
VIC1,2025/07/05 11:15:00,3855.6,-16.49,TRADE
VIC1,2025/07/05 11:20:00,3680.01,-18,TRADE
VIC1,2025/07/05 11:25:00,3736.97,-18,TRADE
VIC1,2025/07/05 11:30:00,3720.74,-16,TRADE
VIC1,2025/07/05 11:35:00,3590.01,-16.50,TRADE
VIC1,2025/07/05 11:40:00,3633.27,-16.15,TRADE
VIC1,2025/07/05 11:45:00,3592.07,-19.50,TRADE
VIC1,2025/07/05 11:50:00,3562.27,-20,TRADE
VIC1,2025/07/05 11:55:00,3547.2,-20.80,TRADE
VIC1,2025/07/05 12:00:00,3392.2,-24.42,TRADE
VIC1,2025/07/05 12:05:00,3414.44,-24.42,TRADE
VIC1,2025/07/05 12:10:00,3359.72,-32.99,TRADE
VIC1,2025/07/05 12:15:00,3463.2,-34.04,TRADE
VIC1,2025/07/05 12:20:00,3425.09,-20.80,TRADE
VIC1,2025/07/05 12:25:00,3397.62,-24.42,TRADE
VIC1,2025/07/05 12:30:00,3342.59,-33.90,TRADE
VIC1,2025/07/05 12:35:00,3376.43,-24.42,TRADE
VIC1,2025/07/05 12:40:00,3261.99,-24.42,TRADE
VIC1,2025/07/05 12:45:00,3312.53,-27.78,TRADE
VIC1,2025/07/05 12:50:00,3192.77,-29.05,TRADE
VIC1,2025/07/05 12:55:00,3238.67,-24.42,TRADE
VIC1,2025/07/05 13:00:00,3199.45,-24.42,TRADE
VIC1,2025/07/05 13:05:00,3154.01,-24.42,TRADE
VIC1,2025/07/05 13:10:00,3169.92,-22.36,TRADE
VIC1,2025/07/05 13:15:00,3216.18,-24.42,TRADE
VIC1,2025/07/05 13:20:00,3220.29,-27.96,TRADE
VIC1,2025/07/05 13:25:00,3243.52,-24.42,TRADE
VIC1,2025/07/05 13:30:00,3200.82,-27.92,TRADE
VIC1,2025/07/05 13:35:00,3173.5,-27.87,TRADE
VIC1,2025/07/05 13:40:00,3202.85,-24.42,TRADE
VIC1,2025/07/05 13:45:00,3274.22,-27.77,TRADE
VIC1,2025/07/05 13:50:00,3328.91,-22.99,TRADE
VIC1,2025/07/05 13:55:00,3312.44,-20.80,TRADE
VIC1,2025/07/05 14:00:00,3410.66,-20,TRADE
VIC1,2025/07/05 14:05:00,3440.41,-20,TRADE
VIC1,2025/07/05 14:10:00,3467.13,-18,TRADE
VIC1,2025/07/05 14:15:00,3344.43,-15.03,TRADE
VIC1,2025/07/05 14:20:00,3314.54,-16,TRADE
VIC1,2025/07/05 14:25:00,3379.32,-18,TRADE
VIC1,2025/07/05 14:30:00,3482.45,-9.96,TRADE
VIC1,2025/07/05 14:35:00,3400.71,-19.50,TRADE
VIC1,2025/07/05 14:40:00,3582.91,-15.03,TRADE
VIC1,2025/07/05 14:45:00,3609.56,-20,TRADE
VIC1,2025/07/05 14:50:00,3712.03,-16.50,TRADE
VIC1,2025/07/05 14:55:00,3715.84,-15.03,TRADE
VIC1,2025/07/05 15:00:00,3702.21,-18,TRADE
VIC1,2025/07/05 15:05:00,3860.11,-15.03,TRADE
VIC1,2025/07/05 15:10:00,3864.32,-16.50,TRADE
VIC1,2025/07/05 15:15:00,3903.49,-16,TRADE
VIC1,2025/07/05 15:20:00,4001.6,-16.49,TRADE
VIC1,2025/07/05 15:25:00,4076.47,-16.50,TRADE
VIC1,2025/07/05 15:30:00,4185.35,-9.96,TRADE
VIC1,2025/07/05 15:35:00,4160.65,-9.96,TRADE
VIC1,2025/07/05 15:40:00,4211.29,0,TRADE
VIC1,2025/07/05 15:45:00,4376.82,4.24,TRADE
VIC1,2025/07/05 15:50:00,4461.58,7.35,TRADE
VIC1,2025/07/05 15:55:00,4477.82,16.42,TRADE
VIC1,2025/07/05 16:00:00,4642.12,47.01,TRADE
VIC1,2025/07/05 16:05:00,4795.33,33.12,TRADE
VIC1,2025/07/05 16:10:00,4839.21,98.52,TRADE
VIC1,2025/07/05 16:15:00,4959.47,160.78,TRADE
VIC1,2025/07/05 16:20:00,4956.45,73.69,TRADE
VIC1,2025/07/05 16:25:00,5096.07,76.76,TRADE
VIC1,2025/07/05 16:30:00,5239.47,76.56,TRADE
VIC1,2025/07/05 16:35:00,5343.1,98.04,TRADE
VIC1,2025/07/05 16:40:00,5412.14,75.80,TRADE
VIC1,2025/07/05 16:45:00,5517.28,67.97,TRADE
VIC1,2025/07/05 16:50:00,5625.62,20,TRADE
VIC1,2025/07/05 16:55:00,5598.14,20,TRADE
VIC1,2025/07/05 17:00:00,5712.03,68.53,TRADE
VIC1,2025/07/05 17:05:00,5800.37,73.56,TRADE
VIC1,2025/07/05 17:10:00,5926.66,73.56,TRADE
VIC1,2025/07/05 17:15:00,5956.55,73.56,TRADE
VIC1,2025/07/05 17:20:00,6041.75,114.05,TRADE
VIC1,2025/07/05 17:25:00,6191.8,118.54,TRADE
VIC1,2025/07/05 17:30:00,6258.26,117.42,TRADE
VIC1,2025/07/05 17:35:00,6268.23,117.42,TRADE
VIC1,2025/07/05 17:40:00,6330.13,118.93,TRADE
VIC1,2025/07/05 17:45:00,6442.7,118.30,TRADE
VIC1,2025/07/05 17:50:00,6421.72,107.29,TRADE
VIC1,2025/07/05 17:55:00,6383.09,73.56,TRADE
VIC1,2025/07/05 18:00:00,6385.52,114.20,TRADE
VIC1,2025/07/05 18:05:00,6480.05,118.54,TRADE
VIC1,2025/07/05 18:10:00,6429.05,99.91,TRADE
VIC1,2025/07/05 18:15:00,6392.83,99.43,TRADE
VIC1,2025/07/05 18:20:00,6463.06,102.22,TRADE
VIC1,2025/07/05 18:25:00,6464.67,101.01,TRADE
VIC1,2025/07/05 18:30:00,6466.65,91.70,TRADE
VIC1,2025/07/05 18:35:00,6466.49,99.66,TRADE
VIC1,2025/07/05 18:40:00,6329.43,73.56,TRADE
VIC1,2025/07/05 18:45:00,6364.93,98.06,TRADE
VIC1,2025/07/05 18:50:00,6412.3,73.56,TRADE
VIC1,2025/07/05 18:55:00,6421.12,85.70,TRADE
VIC1,2025/07/05 19:00:00,6318.27,59.45,TRADE
VIC1,2025/07/05 19:05:00,6375.7,56.62,TRADE
VIC1,2025/07/05 19:10:00,6356.21,63.76,TRADE
VIC1,2025/07/05 19:15:00,6337.7,20,TRADE
VIC1,2025/07/05 19:20:00,6250.7,19.18,TRADE
VIC1,2025/07/05 19:25:00,6209.8,19.18,TRADE
VIC1,2025/07/05 19:30:00,6221.84,19.18,TRADE
VIC1,2025/07/05 19:35:00,6229.97,19.18,TRADE
VIC1,2025/07/05 19:40:00,6147.21,19.18,TRADE
VIC1,2025/07/05 19:45:00,6175.36,19.18,TRADE
VIC1,2025/07/05 19:50:00,6187.33,19.18,TRADE
VIC1,2025/07/05 19:55:00,6172.78,19.18,TRADE
VIC1,2025/07/05 20:00:00,6180.45,19.18,TRADE
VIC1,2025/07/05 20:05:00,6183.91,20.76,TRADE
VIC1,2025/07/05 20:10:00,6113.31,20.32,TRADE
VIC1,2025/07/05 20:15:00,6066.23,20,TRADE
VIC1,2025/07/05 20:20:00,6115.71,21.14,TRADE
VIC1,2025/07/05 20:25:00,6027.12,20,TRADE
VIC1,2025/07/05 20:30:00,6094.19,22.01,TRADE
VIC1,2025/07/05 20:35:00,6106.14,20,TRADE
VIC1,2025/07/05 20:40:00,6061.21,20.94,TRADE
VIC1,2025/07/05 20:45:00,6071.75,20,TRADE
VIC1,2025/07/05 20:50:00,6067.94,20,TRADE
VIC1,2025/07/05 20:55:00,6052.55,20,TRADE
VIC1,2025/07/05 21:00:00,5943.78,19.18,TRADE
VIC1,2025/07/05 21:05:00,5917.82,19.18,TRADE
VIC1,2025/07/05 21:10:00,5916.91,19.18,TRADE
VIC1,2025/07/05 21:15:00,5926.45,20,TRADE
VIC1,2025/07/05 21:20:00,5970.28,20.76,TRADE
VIC1,2025/07/05 21:25:00,5946.76,20.15,TRADE
VIC1,2025/07/05 21:30:00,5945.71,28.45,TRADE
VIC1,2025/07/05 21:35:00,5925.68,20,TRADE
VIC1,2025/07/05 21:40:00,5915.96,72.68,TRADE
VIC1,2025/07/05 21:45:00,5781.66,20,TRADE
VIC1,2025/07/05 21:50:00,5772.26,22,TRADE
VIC1,2025/07/05 21:55:00,5797.65,20,TRADE
VIC1,2025/07/05 22:00:00,5706.76,19.18,TRADE
VIC1,2025/07/05 22:05:00,5675.89,12.63,TRADE
VIC1,2025/07/05 22:10:00,5702.22,19.18,TRADE
VIC1,2025/07/05 22:15:00,5686.06,19.18,TRADE
VIC1,2025/07/05 22:20:00,5607.7,8.95,TRADE
VIC1,2025/07/05 22:25:00,5629.57,19.18,TRADE
VIC1,2025/07/05 22:30:00,5607.92,19.18,TRADE
VIC1,2025/07/05 22:35:00,5466.51,19.18,TRADE
VIC1,2025/07/05 22:40:00,5453.89,19.18,TRADE
VIC1,2025/07/05 22:45:00,5487.03,20.53,TRADE
VIC1,2025/07/05 22:50:00,5469.89,20,TRADE
VIC1,2025/07/05 22:55:00,5377.1,19.18,TRADE
VIC1,2025/07/05 23:00:00,5423.69,20.10,TRADE
VIC1,2025/07/05 23:05:00,5419.05,100.95,TRADE
VIC1,2025/07/05 23:10:00,5500.66,93.78,TRADE
VIC1,2025/07/05 23:15:00,5474.02,83.66,TRADE
VIC1,2025/07/05 23:20:00,5404.85,20,TRADE
VIC1,2025/07/05 23:25:00,5529.17,83.66,TRADE
VIC1,2025/07/05 23:30:00,5494.76,20,TRADE
VIC1,2025/07/05 23:35:00,5474.05,71.76,TRADE
VIC1,2025/07/05 23:40:00,5451.99,20,TRADE
VIC1,2025/07/05 23:45:00,5391.93,20,TRADE
VIC1,2025/07/05 23:50:00,5287.42,19.18,TRADE
VIC1,2025/07/05 23:55:00,5275.28,19.18,TRADE
VIC1,2025/07/06 00:00:00,5264.52,19.18,TRADE
VIC1,2025/07/06 00:05:00,5289.86,19.18,TRADE
VIC1,2025/07/06 00:10:00,5240.52,19.18,TRADE
VIC1,2025/07/06 00:15:00,5199.86,19.18,TRADE
VIC1,2025/07/06 00:20:00,5167.29,19.18,TRADE
VIC1,2025/07/06 00:25:00,5223.37,20,TRADE
VIC1,2025/07/06 00:30:00,5112.25,20,TRADE
VIC1,2025/07/06 00:35:00,5116.02,35.94,TRADE
VIC1,2025/07/06 00:40:00,5136.39,35.94,TRADE
VIC1,2025/07/06 00:45:00,5100.71,65.51,TRADE
VIC1,2025/07/06 00:50:00,5043.83,35.94,TRADE
VIC1,2025/07/06 00:55:00,4989.59,44,TRADE
VIC1,2025/07/06 01:00:00,5013.24,44.61,TRADE
VIC1,2025/07/06 01:05:00,4993.03,51.71,TRADE
VIC1,2025/07/06 01:10:00,4971.78,56.21,TRADE
VIC1,2025/07/06 01:15:00,4853.89,49.96,TRADE
VIC1,2025/07/06 01:20:00,4823.74,49.29,TRADE
VIC1,2025/07/06 01:25:00,4756.76,48.86,TRADE
VIC1,2025/07/06 01:30:00,4827.1,49.22,TRADE
VIC1,2025/07/06 01:35:00,4781.57,46.33,TRADE
VIC1,2025/07/06 01:40:00,4749.66,49.61,TRADE
VIC1,2025/07/06 01:45:00,4696.58,44.51,TRADE
VIC1,2025/07/06 01:50:00,4652.36,35.94,TRADE
VIC1,2025/07/06 01:55:00,4654.04,35.94,TRADE
VIC1,2025/07/06 02:00:00,4589.69,20,TRADE
VIC1,2025/07/06 02:05:00,4462.12,33.52,TRADE
VIC1,2025/07/06 02:10:00,4456.99,39.69,TRADE
VIC1,2025/07/06 02:15:00,4446.69,35.94,TRADE
VIC1,2025/07/06 02:20:00,4407.52,35.94,TRADE
VIC1,2025/07/06 02:25:00,4367.6,35.94,TRADE
VIC1,2025/07/06 02:30:00,4390.77,35.94,TRADE
VIC1,2025/07/06 02:35:00,4426.65,20,TRADE
VIC1,2025/07/06 02:40:00,4414.82,20,TRADE
VIC1,2025/07/06 02:45:00,4420.06,35.94,TRADE
VIC1,2025/07/06 02:50:00,4383.28,27.63,TRADE
VIC1,2025/07/06 02:55:00,4415.35,19.18,TRADE
VIC1,2025/07/06 03:00:00,4393.27,19.18,TRADE
VIC1,2025/07/06 03:05:00,4422.19,19.18,TRADE
VIC1,2025/07/06 03:10:00,4350.05,19.18,TRADE
VIC1,2025/07/06 03:15:00,4420.86,35.94,TRADE
VIC1,2025/07/06 03:20:00,4411.72,35.94,TRADE
VIC1,2025/07/06 03:25:00,4386.28,20,TRADE
VIC1,2025/07/06 03:30:00,4390.14,35.94,TRADE
VIC1,2025/07/06 03:35:00,4359.25,35.94,TRADE
VIC1,2025/07/06 03:40:00,4352.19,35.94,TRADE
VIC1,2025/07/06 03:45:00,4365.93,35.94,TRADE
VIC1,2025/07/06 03:50:00,4268.2,35.94,TRADE
VIC1,2025/07/06 03:55:00,4306.3,20,TRADE
VIC1,2025/07/06 04:00:00,4296.9,20,TRADE
VIC1,2025/07/06 04:05:00,4306.2,20,TRADE
VIC1,2025/07/06 04:10:00,4303.95,20,TRADE
VIC1,2025/07/06 04:15:00,4302.22,20,TRADE
VIC1,2025/07/06 04:20:00,4307.12,20,TRADE
VIC1,2025/07/06 04:25:00,4229.31,19.18,TRADE
VIC1,2025/07/06 04:30:00,4265.09,20,TRADE
VIC1,2025/07/06 04:35:00,4274.32,20,TRADE
VIC1,2025/07/06 04:40:00,4353.08,33.89,TRADE
VIC1,2025/07/06 04:45:00,4364.31,35.94,TRADE
VIC1,2025/07/06 04:50:00,4278.95,33.89,TRADE
VIC1,2025/07/06 04:55:00,4384.06,36.71,TRADE
VIC1,2025/07/06 05:00:00,4417.75,35.94,TRADE
VIC1,2025/07/06 05:05:00,4356.58,35.94,TRADE
VIC1,2025/07/06 05:10:00,4452.98,65.20,TRADE
VIC1,2025/07/06 05:15:00,4460.68,65.64,TRADE
VIC1,2025/07/06 05:20:00,4398.33,35.94,TRADE
VIC1,2025/07/06 05:25:00,4369.98,35.94,TRADE
VIC1,2025/07/06 05:30:00,4462.14,35.94,TRADE
VIC1,2025/07/06 05:35:00,4471.67,35.94,TRADE
VIC1,2025/07/06 05:40:00,4455.64,65.18,TRADE
VIC1,2025/07/06 05:45:00,4533.99,70.57,TRADE
VIC1,2025/07/06 05:50:00,4524.79,65.71,TRADE
VIC1,2025/07/06 05:55:00,4587.89,69.51,TRADE
VIC1,2025/07/06 06:00:00,4589.25,71.21,TRADE
VIC1,2025/07/06 06:05:00,4545.02,51.62,TRADE
VIC1,2025/07/06 06:10:00,4632.98,67.08,TRADE
VIC1,2025/07/06 06:15:00,4719.33,72.59,TRADE
VIC1,2025/07/06 06:20:00,4684.35,67.70,TRADE
VIC1,2025/07/06 06:25:00,4715.9,67.55,TRADE
VIC1,2025/07/06 06:30:00,4756.65,74.23,TRADE
VIC1,2025/07/06 06:35:00,4794,76.92,TRADE
VIC1,2025/07/06 06:40:00,4858.92,72.53,TRADE
VIC1,2025/07/06 06:45:00,4891.47,73.56,TRADE
VIC1,2025/07/06 06:50:00,4865.57,73.56,TRADE
VIC1,2025/07/06 06:55:00,4941.21,75.01,TRADE
VIC1,2025/07/06 07:00:00,5009.41,73.56,TRADE
VIC1,2025/07/06 07:05:00,4958.93,68.45,TRADE
VIC1,2025/07/06 07:10:00,4992.16,72.41,TRADE
VIC1,2025/07/06 07:15:00,5039.65,73.56,TRADE
VIC1,2025/07/06 07:20:00,5109.16,73.56,TRADE
VIC1,2025/07/06 07:25:00,5173.72,76.15,TRADE
VIC1,2025/07/06 07:30:00,5205.82,104.63,TRADE
VIC1,2025/07/06 07:35:00,5226.84,79.74,TRADE
VIC1,2025/07/06 07:40:00,5349.01,94.29,TRADE
VIC1,2025/07/06 07:45:00,5400.35,91.11,TRADE
VIC1,2025/07/06 07:50:00,5417.85,91.63,TRADE
VIC1,2025/07/06 07:55:00,5461.12,88.52,TRADE
VIC1,2025/07/06 08:00:00,5501.01,94.19,TRADE
VIC1,2025/07/06 08:05:00,5522.32,95.75,TRADE
VIC1,2025/07/06 08:10:00,5503.04,80.16,TRADE
VIC1,2025/07/06 08:15:00,5538.43,73.56,TRADE
VIC1,2025/07/06 08:20:00,5593.15,75.83,TRADE
VIC1,2025/07/06 08:25:00,5574.1,63.30,TRADE
VIC1,2025/07/06 08:30:00,5571.54,62.89,TRADE
VIC1,2025/07/06 08:35:00,5535.8,62.90,TRADE
VIC1,2025/07/06 08:40:00,5529.41,57.27,TRADE
VIC1,2025/07/06 08:45:00,5518.11,57.60,TRADE
VIC1,2025/07/06 08:50:00,5485.74,37.23,TRADE
VIC1,2025/07/06 08:55:00,5372.64,37.53,TRADE
VIC1,2025/07/06 09:00:00,5424.03,37.26,TRADE
VIC1,2025/07/06 09:05:00,5372.1,36.63,TRADE
VIC1,2025/07/06 09:10:00,5317.24,46.33,TRADE
VIC1,2025/07/06 09:15:00,5321,44.18,TRADE
VIC1,2025/07/06 09:20:00,5286.9,8.95,TRADE
VIC1,2025/07/06 09:25:00,5290.39,40.86,TRADE
VIC1,2025/07/06 09:30:00,5123.99,20,TRADE
VIC1,2025/07/06 09:35:00,5048.87,19.63,TRADE
VIC1,2025/07/06 09:40:00,5070.45,20,TRADE
VIC1,2025/07/06 09:45:00,5063.91,48.97,TRADE
VIC1,2025/07/06 09:50:00,4991.75,35.75,TRADE
VIC1,2025/07/06 09:55:00,4996.21,20,TRADE
VIC1,2025/07/06 10:00:00,4972.39,23.75,TRADE
VIC1,2025/07/06 10:05:00,4937.63,34.83,TRADE
VIC1,2025/07/06 10:10:00,4864.06,41.14,TRADE
VIC1,2025/07/06 10:15:00,4829.48,20,TRADE
VIC1,2025/07/06 10:20:00,4792.09,41.03,TRADE
VIC1,2025/07/06 10:25:00,4785.71,20,TRADE
VIC1,2025/07/06 10:30:00,4771.57,20,TRADE
VIC1,2025/07/06 10:35:00,4703.48,31.13,TRADE
VIC1,2025/07/06 10:40:00,4665.59,56.08,TRADE
VIC1,2025/07/06 10:45:00,4631.24,27.31,TRADE
VIC1,2025/07/06 10:50:00,4648.21,16.77,TRADE
VIC1,2025/07/06 10:55:00,4589.18,20,TRADE
VIC1,2025/07/06 11:00:00,4651.23,37.36,TRADE
VIC1,2025/07/06 11:05:00,4646.71,20,TRADE
VIC1,2025/07/06 11:10:00,4670.08,40.20,TRADE
VIC1,2025/07/06 11:15:00,4652.49,46.33,TRADE
VIC1,2025/07/06 11:20:00,4648.77,17.52,TRADE
VIC1,2025/07/06 11:25:00,4613.33,27.44,TRADE
VIC1,2025/07/06 11:30:00,4607.65,36.93,TRADE
VIC1,2025/07/06 11:35:00,4517.43,34.57,TRADE
VIC1,2025/07/06 11:40:00,4560.03,34.83,TRADE
VIC1,2025/07/06 11:45:00,4634.99,49.82,TRADE
VIC1,2025/07/06 11:50:00,4694.69,48.71,TRADE
VIC1,2025/07/06 11:55:00,4694.18,46.22,TRADE
VIC1,2025/07/06 12:00:00,4725.19,46.22,TRADE
VIC1,2025/07/06 12:05:00,4731.9,38.87,TRADE
VIC1,2025/07/06 12:10:00,4778.57,46.33,TRADE
VIC1,2025/07/06 12:15:00,4742.71,37.89,TRADE
VIC1,2025/07/06 12:20:00,4761.36,39.65,TRADE
VIC1,2025/07/06 12:25:00,4854.72,54.33,TRADE
VIC1,2025/07/06 12:30:00,4906.19,49.39,TRADE
VIC1,2025/07/06 12:35:00,4896.66,46.22,TRADE
VIC1,2025/07/06 12:40:00,4904.74,71.85,TRADE
VIC1,2025/07/06 12:45:00,5016.66,76.93,TRADE
VIC1,2025/07/06 12:50:00,4996.35,46.22,TRADE
VIC1,2025/07/06 12:55:00,5049.22,46.22,TRADE
VIC1,2025/07/06 13:00:00,5021.62,56.06,TRADE
VIC1,2025/07/06 13:05:00,5025.4,56.31,TRADE
VIC1,2025/07/06 13:10:00,4893.64,61.25,TRADE
VIC1,2025/07/06 13:15:00,4904.39,58.57,TRADE
VIC1,2025/07/06 13:20:00,4938.95,54.66,TRADE
VIC1,2025/07/06 13:25:00,4890.22,47.67,TRADE
VIC1,2025/07/06 13:30:00,4830.64,60.88,TRADE
VIC1,2025/07/06 13:35:00,4774.37,20,TRADE
VIC1,2025/07/06 13:40:00,4862.34,52.38,TRADE
VIC1,2025/07/06 13:45:00,4868.83,38.44,TRADE
VIC1,2025/07/06 13:50:00,4830.25,37.83,TRADE
VIC1,2025/07/06 13:55:00,4834.9,49.47,TRADE
VIC1,2025/07/06 14:00:00,4846.04,65.09,TRADE
VIC1,2025/07/06 14:05:00,4854.29,70.38,TRADE
VIC1,2025/07/06 14:10:00,4877.47,50.13,TRADE
VIC1,2025/07/06 14:15:00,4880.56,59.47,TRADE
VIC1,2025/07/06 14:20:00,4944.27,58.16,TRADE
VIC1,2025/07/06 14:25:00,4944.21,79.54,TRADE
VIC1,2025/07/06 14:30:00,4942.43,76.38,TRADE
VIC1,2025/07/06 14:35:00,4975.33,63.92,TRADE
VIC1,2025/07/06 14:40:00,4931.29,79.95,TRADE
VIC1,2025/07/06 14:45:00,4922.72,20,TRADE
VIC1,2025/07/06 14:50:00,5015.9,50.68,TRADE
VIC1,2025/07/06 14:55:00,5079.97,61.72,TRADE
VIC1,2025/07/06 15:00:00,5105.86,61.78,TRADE
VIC1,2025/07/06 15:05:00,5165.44,59.74,TRADE
VIC1,2025/07/06 15:10:00,5192.09,59.02,TRADE
VIC1,2025/07/06 15:15:00,5226.76,33.59,TRADE
VIC1,2025/07/06 15:20:00,5175.36,56.93,TRADE
VIC1,2025/07/06 15:25:00,5232.28,63.49,TRADE
VIC1,2025/07/06 15:30:00,5296.09,68.60,TRADE
VIC1,2025/07/06 15:35:00,5385.61,80.37,TRADE
VIC1,2025/07/06 15:40:00,5388.78,79.95,TRADE
VIC1,2025/07/06 15:45:00,5465.85,97.15,TRADE
VIC1,2025/07/06 15:50:00,5487.52,159.89,TRADE
VIC1,2025/07/06 15:55:00,5559.49,146.24,TRADE
VIC1,2025/07/06 16:00:00,5524.4,124.57,TRADE
VIC1,2025/07/06 16:05:00,5646.05,127.38,TRADE
VIC1,2025/07/06 16:10:00,5692.8,164.34,TRADE
VIC1,2025/07/06 16:15:00,5722.04,160,TRADE
VIC1,2025/07/06 16:20:00,5740.23,144.32,TRADE
VIC1,2025/07/06 16:25:00,5860.43,154.24,TRADE
VIC1,2025/07/06 16:30:00,5915.29,151.89,TRADE
VIC1,2025/07/06 16:35:00,5974.65,155.99,TRADE
VIC1,2025/07/06 16:40:00,5917,155.60,TRADE
VIC1,2025/07/06 16:45:00,6044.12,158.98,TRADE
VIC1,2025/07/06 16:50:00,6089.96,181.28,TRADE
VIC1,2025/07/06 16:55:00,6241.86,209.11,TRADE
VIC1,2025/07/06 17:00:00,6264.73,209.54,TRADE
VIC1,2025/07/06 17:05:00,6343.83,196.16,TRADE
VIC1,2025/07/06 17:10:00,6439.15,177.88,TRADE
VIC1,2025/07/06 17:15:00,6524.36,191.79,TRADE
VIC1,2025/07/06 17:20:00,6554.91,178.37,TRADE
VIC1,2025/07/06 17:25:00,6576.62,209.11,TRADE
VIC1,2025/07/06 17:30:00,6622.25,209.11,TRADE
VIC1,2025/07/06 17:35:00,6751.09,196.30,TRADE
VIC1,2025/07/06 17:40:00,6837.01,222.45,TRADE
VIC1,2025/07/06 17:45:00,6845.28,209.54,TRADE
VIC1,2025/07/06 17:50:00,6951.49,209.54,TRADE
VIC1,2025/07/06 17:55:00,7002.08,223.38,TRADE
VIC1,2025/07/06 18:00:00,7037.26,209.54,TRADE
VIC1,2025/07/06 18:05:00,6975.92,209.54,TRADE
VIC1,2025/07/06 18:10:00,6975.13,227.69,TRADE
VIC1,2025/07/06 18:15:00,7039.99,231.69,TRADE
VIC1,2025/07/06 18:20:00,7024.87,209.54,TRADE
VIC1,2025/07/06 18:25:00,6985.65,232.27,TRADE
VIC1,2025/07/06 18:30:00,6989.13,250.50,TRADE
VIC1,2025/07/06 18:35:00,7006.09,235.52,TRADE
VIC1,2025/07/06 18:40:00,6985.39,209.54,TRADE
VIC1,2025/07/06 18:45:00,6929.77,209.11,TRADE
VIC1,2025/07/06 18:50:00,6893.76,200.02,TRADE
VIC1,2025/07/06 18:55:00,6980.02,209.54,TRADE
VIC1,2025/07/06 19:00:00,6934.57,209.54,TRADE
VIC1,2025/07/06 19:05:00,6864.59,179.94,TRADE
VIC1,2025/07/06 19:10:00,6902.27,202.44,TRADE
VIC1,2025/07/06 19:15:00,6818.54,171.71,TRADE
VIC1,2025/07/06 19:20:00,6901.79,200.02,TRADE
VIC1,2025/07/06 19:25:00,6843.76,200.02,TRADE
VIC1,2025/07/06 19:30:00,6771.84,200.02,TRADE
VIC1,2025/07/06 19:35:00,6774.35,209.54,TRADE
VIC1,2025/07/06 19:40:00,6830.79,200.02,TRADE
VIC1,2025/07/06 19:45:00,6819.77,252.58,TRADE
VIC1,2025/07/06 19:50:00,6734.11,202.48,TRADE
VIC1,2025/07/06 19:55:00,6775.12,250.50,TRADE
VIC1,2025/07/06 20:00:00,6777.99,200.02,TRADE
VIC1,2025/07/06 20:05:00,6725.42,200.02,TRADE
VIC1,2025/07/06 20:10:00,6658.86,166.46,TRADE
VIC1,2025/07/06 20:15:00,6616.53,160,TRADE
VIC1,2025/07/06 20:20:00,6646.11,160,TRADE
VIC1,2025/07/06 20:25:00,6626.24,164.25,TRADE
VIC1,2025/07/06 20:30:00,6604.65,137.96,TRADE
VIC1,2025/07/06 20:35:00,6620.74,200.02,TRADE
VIC1,2025/07/06 20:40:00,6537.03,196.84,TRADE
VIC1,2025/07/06 20:45:00,6567.13,166.42,TRADE
VIC1,2025/07/06 20:50:00,6555.58,175.88,TRADE
VIC1,2025/07/06 20:55:00,6414.36,161.71,TRADE
VIC1,2025/07/06 21:00:00,6394.1,160.36,TRADE
VIC1,2025/07/06 21:05:00,6344.08,160,TRADE
VIC1,2025/07/06 21:10:00,6326.11,157.24,TRADE
VIC1,2025/07/06 21:15:00,6299.32,160,TRADE
VIC1,2025/07/06 21:20:00,6343.96,250.50,TRADE
VIC1,2025/07/06 21:25:00,6326.21,227.97,TRADE
VIC1,2025/07/06 21:30:00,6286.43,132.72,TRADE
VIC1,2025/07/06 21:35:00,6270.28,132.72,TRADE
VIC1,2025/07/06 21:40:00,6195.09,270.82,TRADE
VIC1,2025/07/06 21:45:00,6160.88,200.17,TRADE
VIC1,2025/07/06 21:50:00,6047.5,132.72,TRADE
VIC1,2025/07/06 21:55:00,6014.19,159.50,TRADE
VIC1,2025/07/06 22:00:00,5999.75,166.43,TRADE
VIC1,2025/07/06 22:05:00,5906.01,158.83,TRADE
VIC1,2025/07/06 22:10:00,5915.21,130.50,TRADE
VIC1,2025/07/06 22:15:00,5927.86,160.68,TRADE
VIC1,2025/07/06 22:20:00,5868.07,141.58,TRADE
VIC1,2025/07/06 22:25:00,5854.84,141.81,TRADE
VIC1,2025/07/06 22:30:00,5727.36,127.23,TRADE
VIC1,2025/07/06 22:35:00,5704.62,128.81,TRADE
VIC1,2025/07/06 22:40:00,5760.58,140.37,TRADE
VIC1,2025/07/06 22:45:00,5686.21,122.02,TRADE
VIC1,2025/07/06 22:50:00,5686.55,126.07,TRADE
VIC1,2025/07/06 22:55:00,5646.87,122.02,TRADE
VIC1,2025/07/06 23:00:00,5634.57,122.02,TRADE
VIC1,2025/07/06 23:05:00,5551.14,124.41,TRADE
VIC1,2025/07/06 23:10:00,5662.09,127.62,TRADE
