date,Battery (Charging) -  MW,Pumps -  MW,Exports -  MW,Imports -  MW,Coal (Black) -  MW,Bioenergy (Biomass) -  MW,Distillate -  MW,Gas (CCGT) -  MW,Gas (OCGT) -  MW,Gas (Waste Coal Mine) -  MW,Battery (Discharging) -  MW,Hydro -  MW,Wind -  MW,Solar (Utility) -  MW,Solar (Rooftop) -  MW,Temperature - C,Exports Emissions Vol - tCO₂e,Imports Emissions Vol - tCO₂e,Coal (Black) Emissions Vol - tCO₂e,Bioenergy (Biomass) Emissions Vol - tCO₂e,Distillate Emissions Vol - tCO₂e,Gas (CCGT) Emissions Vol - tCO₂e,Gas (OCGT) Emissions Vol - tCO₂e,Gas (Waste Coal Mine) Emissions Vol - tCO₂e,Emissions Intensity - kgCO₂e/MWh,Price - AUD/MWh
2025-07-04 05:55,-0.73,0.00,-430.35,0.00,5307.19,40.90,0.00,376.58,100.26,36.97,3.04,143.35,1135.18,-0.10,0.00,11.95,25.27,0.00,399.23,0.07,0.00,13.65,4.85,1.87,0.00,172.16
2025-07-04 06:00,-3.98,0.00,-494.50,0.00,5325.12,43.60,0.00,387.60,100.30,37.34,21.61,142.66,1145.57,-0.10,0.00,11.90,28.91,0.00,400.50,0.07,0.00,14.05,4.85,1.89,0.00,211.40
2025-07-04 06:05,-2.11,0.00,-438.80,0.00,5328.07,45.60,0.00,394.76,99.93,38.19,1.22,142.44,1140.54,-0.10,0.00,11.87,25.73,0.00,400.72,0.08,0.00,14.31,4.84,1.93,0.00,129.45
2025-07-04 06:10,-2.77,0.00,-474.70,0.00,5402.08,44.80,0.00,403.72,148.55,37.84,156.34,144.06,1152.24,-0.10,0.00,11.83,27.23,0.00,405.99,0.08,0.00,14.63,7.19,1.92,0.00,184.29
2025-07-04 06:15,-0.43,0.00,-562.30,0.00,5439.34,46.50,0.00,410.57,172.17,37.36,154.46,304.50,1175.95,-0.10,0.00,11.80,31.49,0.00,408.53,0.08,0.00,14.88,8.33,1.89,0.00,190.74
2025-07-04 06:20,0.00,0.00,-538.40,0.00,5424.66,49.70,0.00,419.10,171.16,37.69,156.50,308.57,1177.79,-0.10,0.00,11.77,30.08,0.00,407.32,0.08,0.00,15.19,8.28,1.91,0.00,180.16
2025-07-04 06:25,0.00,0.00,-619.00,0.00,5428.86,39.00,0.00,427.80,171.48,38.31,175.71,306.54,1179.97,-0.10,0.00,11.73,34.52,0.00,407.52,0.07,0.00,15.50,8.30,1.94,0.00,184.06
2025-07-04 06:30,-0.49,0.00,-580.90,0.00,5394.81,38.00,0.00,434.08,171.48,39.17,175.14,306.32,1193.49,-0.10,0.00,11.70,32.28,0.00,404.91,0.06,0.00,15.73,8.30,1.98,0.00,197.91
2025-07-04 06:35,0.00,0.00,-620.70,0.00,5389.04,41.90,0.00,443.84,170.81,36.89,230.33,306.40,1189.29,-0.10,4.90,11.62,34.22,0.00,404.40,0.07,0.00,16.09,8.26,1.86,0.00,249.35
2025-07-04 06:40,0.00,0.00,-645.55,0.00,5390.41,40.50,0.00,450.58,171.45,39.49,300.28,315.49,1186.07,-0.10,9.81,11.53,35.24,0.00,404.39,0.07,0.00,16.33,8.30,2.00,0.00,269.88
2025-07-04 06:45,0.00,0.00,-647.10,0.00,5358.17,38.10,0.00,459.29,171.85,36.44,340.36,316.51,1193.14,-0.10,14.71,11.45,35.05,0.00,401.95,0.06,0.00,16.64,8.31,1.84,0.00,228.28
2025-07-04 06:50,0.00,0.00,-622.55,0.00,5354.34,37.80,0.00,468.38,171.42,39.06,340.40,307.85,1195.58,1.11,19.61,11.37,33.71,0.00,401.53,0.06,0.00,16.97,8.29,1.97,0.00,230.53
2025-07-04 06:55,0.00,0.00,-805.15,0.00,5405.16,34.80,0.00,475.05,171.42,37.92,346.25,318.64,1197.24,3.34,24.52,11.28,43.59,0.00,405.24,0.06,0.00,17.22,8.29,1.92,0.00,230.00
2025-07-04 07:00,0.00,0.00,-588.70,0.00,5346.70,38.30,0.00,483.86,171.42,38.26,335.19,309.64,1214.51,12.86,29.42,11.20,31.74,0.00,400.97,0.06,0.00,17.54,8.29,1.93,0.00,234.58
2025-07-04 07:05,0.00,0.00,-558.35,0.00,5398.42,37.70,0.00,486.90,170.60,36.54,331.02,318.88,1208.53,26.66,73.27,11.25,30.12,0.00,404.77,0.06,0.00,17.65,8.25,1.84,0.00,257.77
2025-07-04 07:10,0.00,0.00,-563.10,0.00,5325.00,39.70,0.00,485.00,170.85,39.05,323.33,315.56,1221.20,70.42,117.11,11.30,30.11,0.00,399.42,0.07,0.00,17.58,8.27,1.98,0.00,213.06
2025-07-04 07:15,0.00,0.00,-596.45,0.00,5296.88,39.30,0.00,486.67,171.17,37.72,285.72,308.42,1230.74,140.31,160.96,11.35,31.71,0.00,397.42,0.07,0.00,17.64,8.28,1.91,0.00,229.09
2025-07-04 07:20,-0.45,0.00,-548.40,0.00,5287.88,37.90,0.00,482.08,171.17,22.50,221.49,305.55,1217.22,265.24,204.80,11.40,29.00,0.00,396.79,0.06,0.00,17.47,8.28,1.20,0.00,232.27
2025-07-04 07:25,-0.04,0.00,-564.20,0.00,5306.15,34.20,0.00,484.75,171.19,36.47,155.50,315.61,1196.36,382.00,248.65,11.45,29.72,0.00,398.10,0.06,0.00,17.57,8.28,1.84,0.00,243.00
2025-07-04 07:30,0.00,0.00,-595.30,0.00,5301.88,31.00,0.00,483.35,171.36,39.70,126.32,316.49,1170.49,511.36,292.50,11.50,31.08,0.00,397.81,0.05,0.00,17.52,8.29,2.01,0.00,190.74
2025-07-04 07:35,-0.47,0.00,-709.45,0.00,5278.87,35.80,0.00,481.95,170.78,36.12,118.97,305.27,1147.40,676.58,374.88,11.70,36.42,0.00,396.14,0.06,0.00,17.47,8.26,1.83,0.00,163.45
2025-07-04 07:40,-0.58,0.00,-780.95,0.00,5267.19,34.40,0.00,481.51,170.78,35.93,231.44,185.99,1118.18,820.71,457.27,11.90,39.56,0.00,395.35,0.06,0.00,17.45,8.26,1.82,0.00,162.73
2025-07-04 07:45,-0.20,0.00,-817.15,0.00,5233.83,32.90,0.00,483.77,170.75,37.59,183.57,142.46,1087.81,988.05,539.66,12.10,41.11,0.00,393.01,0.06,0.00,17.53,8.26,1.91,0.00,129.45
2025-07-04 07:50,-0.52,0.00,-843.90,0.00,5153.06,34.60,0.00,482.15,171.00,20.80,192.55,142.23,1057.61,1152.98,622.05,12.30,41.55,0.00,387.10,0.06,0.00,17.47,8.27,1.11,0.00,83.45
2025-07-04 07:55,-2.98,0.00,-849.50,0.00,5035.83,33.70,0.00,479.70,125.34,21.90,119.03,136.04,1070.12,1311.10,704.43,12.50,41.06,0.00,378.25,0.06,0.00,17.38,6.06,1.16,0.00,80.00
2025-07-04 08:00,-6.01,0.00,-849.30,0.00,4947.00,33.00,0.00,483.55,78.55,36.97,93.37,136.04,1050.00,1473.88,786.82,12.70,40.22,0.00,371.50,0.06,0.00,17.52,3.80,1.86,0.00,50.75
2025-07-04 08:05,-1.70,0.00,-887.05,0.00,4743.82,32.70,0.00,480.21,79.39,39.91,74.68,135.59,1047.85,1609.81,884.65,12.90,40.83,0.00,356.23,0.05,0.00,17.40,3.84,2.02,0.00,75.83
2025-07-04 08:10,0.00,0.00,-876.35,0.00,4802.78,35.30,0.00,467.57,34.79,36.74,79.17,119.28,1042.55,1749.73,982.49,13.10,39.88,0.00,360.34,0.06,0.00,16.95,1.68,1.85,0.00,52.45
2025-07-04 08:15,-2.34,0.00,-865.90,0.00,4660.66,35.60,0.00,455.98,0.09,39.48,74.66,110.97,1016.75,1874.35,1080.32,13.30,38.53,0.00,349.46,0.06,0.00,16.52,0.00,2.00,0.00,0.00
2025-07-04 08:20,-9.40,0.00,-808.60,0.00,4496.20,36.40,0.00,442.02,0.09,23.70,23.85,104.11,993.46,1980.80,1178.15,13.50,35.41,0.00,337.49,0.06,0.00,16.02,0.00,1.26,0.00,1.15
2025-07-04 08:25,-0.32,0.00,-867.15,0.00,4369.43,34.50,0.00,430.60,0.09,21.80,59.94,109.77,979.76,2094.24,1275.99,13.70,36.93,0.00,328.28,0.06,0.00,15.61,0.00,1.16,0.00,0.00
2025-07-04 08:30,-13.98,0.00,-842.30,0.00,4241.62,34.20,0.00,417.69,0.09,24.10,40.98,106.77,947.63,2177.57,1373.82,13.90,35.34,0.00,318.92,0.06,0.00,15.14,0.00,1.28,0.00,0.00
2025-07-04 08:35,-11.02,0.00,-807.35,0.00,4121.75,32.70,0.00,403.80,0.09,35.17,19.95,101.03,926.88,2246.39,1474.54,14.07,33.42,0.00,310.14,0.05,0.00,14.63,0.00,1.78,0.00,44.94
2025-07-04 08:40,-2.98,-116.77,-1159.75,0.00,4051.58,32.30,0.00,395.21,0.09,38.72,30.77,91.71,872.63,2301.99,1575.26,14.23,46.87,0.00,304.29,0.05,0.00,14.32,0.00,1.96,0.00,76.72
2025-07-04 08:45,0.00,-247.22,-1193.90,0.00,4110.84,26.80,0.00,391.84,0.09,39.06,27.87,85.48,837.04,2338.82,1675.98,14.40,47.72,0.00,307.79,0.04,0.00,14.20,0.00,1.98,0.00,44.94
2025-07-04 08:50,-6.24,-246.80,-1167.70,0.00,4017.46,27.60,0.00,380.67,0.09,38.07,8.86,83.94,820.52,2368.44,1776.70,14.57,46.24,0.00,300.82,0.05,0.00,13.80,0.00,1.93,0.00,44.94
2025-07-04 08:55,-6.85,-245.53,-1189.50,0.00,3966.42,23.40,0.00,374.93,0.09,35.22,15.64,85.09,785.48,2395.12,1877.42,14.73,46.84,0.00,296.84,0.04,0.00,13.59,0.00,1.78,0.00,44.94
2025-07-04 09:00,0.00,-246.46,-1232.70,0.00,3946.80,21.70,0.00,327.36,0.09,38.14,33.48,85.51,782.94,2410.57,1978.14,14.90,48.24,0.00,295.14,0.04,0.00,11.86,0.00,1.93,0.00,44.94
2025-07-04 09:05,0.00,-245.91,-1236.15,0.00,3874.66,22.20,0.00,275.81,0.09,38.96,22.64,85.67,766.21,2427.97,2064.80,15.07,48.04,0.00,289.68,0.04,0.00,10.00,0.00,1.98,0.00,50.75
2025-07-04 09:10,-14.05,-245.94,-1184.90,0.00,3821.15,22.10,0.00,229.64,0.09,35.86,0.07,85.53,713.76,2448.62,2151.45,15.23,45.99,0.00,285.02,0.04,0.00,8.32,0.00,1.81,0.00,78.73
2025-07-04 09:15,0.00,-488.59,-1167.30,0.00,3928.21,31.00,0.00,185.41,0.09,36.03,16.85,85.74,708.89,2460.12,2238.10,15.40,44.21,0.00,292.22,0.05,0.00,6.72,0.00,1.82,0.00,71.87
2025-07-04 09:20,-2.64,-491.61,-1154.00,0.00,3976.25,33.90,0.00,135.96,0.09,37.70,0.00,85.75,702.04,2455.29,2324.76,15.57,44.08,0.00,295.66,0.06,0.00,4.93,0.00,1.90,0.00,55.00
2025-07-04 09:25,-1.30,-490.10,-1195.50,0.00,3981.88,37.90,0.00,87.26,0.09,38.68,8.72,85.76,684.14,2478.80,2411.41,15.73,45.61,0.00,296.03,0.06,0.00,3.16,0.00,1.96,0.00,52.45
2025-07-04 09:30,-10.68,-491.63,-1168.60,0.00,3905.51,37.60,0.00,45.00,0.09,36.12,10.66,85.63,627.08,2477.68,2498.07,15.90,44.51,0.00,290.46,0.06,0.00,1.63,0.00,1.83,0.00,47.74
2025-07-04 09:35,-21.55,-492.20,-1113.30,0.00,3786.81,37.10,0.00,0.22,0.09,37.31,0.00,85.80,586.87,2480.15,2572.96,16.00,42.08,0.00,281.85,0.06,0.00,0.01,0.00,1.90,0.00,44.94
2025-07-04 09:40,-5.09,-490.30,-1096.65,0.00,3669.52,39.60,0.00,0.22,0.09,38.52,0.85,86.09,549.12,2485.39,2647.86,16.10,41.01,0.00,273.31,0.07,0.00,0.01,0.00,1.95,0.00,48.16
2025-07-04 09:45,-27.99,-490.77,-1070.15,0.00,3643.07,40.40,0.00,0.22,0.09,38.52,0.00,85.81,520.56,2490.65,2722.76,16.20,40.00,0.00,271.29,0.07,0.00,0.01,0.00,1.95,0.00,40.63
2025-07-04 09:50,-32.05,-491.99,-1096.75,0.00,3605.42,43.30,0.00,0.22,0.09,39.31,0.00,85.70,541.32,2491.99,2797.66,16.30,40.66,0.00,268.63,0.07,0.00,0.01,0.00,1.99,0.00,30.64
2025-07-04 09:55,-0.06,-490.51,-1136.40,0.00,3544.37,43.20,0.00,0.22,0.09,37.87,2.24,86.06,527.33,2495.25,2872.55,16.40,41.84,0.00,264.20,0.07,0.00,0.01,0.00,1.92,0.00,29.47
2025-07-04 10:00,-32.37,-491.65,-1111.65,0.00,3472.72,44.90,0.00,0.22,0.09,38.43,0.00,86.18,515.98,2502.10,2947.45,16.50,40.55,0.00,258.95,0.08,0.00,0.01,0.00,1.95,0.00,29.72
2025-07-04 10:05,-78.05,-491.90,-1071.15,0.00,3439.97,45.50,0.00,0.22,0.09,38.34,0.00,86.18,476.65,2486.28,3005.35,16.63,39.19,0.00,256.55,0.08,0.00,0.01,0.00,1.94,0.00,22.97
2025-07-04 10:10,-64.87,-488.61,-1122.75,0.00,3469.27,44.50,0.00,0.22,0.09,36.56,5.55,86.63,441.77,2505.19,3063.25,16.77,41.33,0.00,258.73,0.07,0.00,0.01,0.00,1.85,0.00,34.75
2025-07-04 10:15,-95.12,-492.65,-1023.50,0.00,3425.21,45.30,0.00,0.22,0.09,36.56,0.00,86.27,365.91,2499.82,3121.15,16.90,37.89,0.00,255.53,0.08,0.00,0.01,0.00,1.85,0.00,31.01
2025-07-04 10:20,-86.30,-491.20,-1077.70,0.00,3416.49,44.00,0.00,0.22,0.09,21.30,0.00,85.93,393.86,2499.24,3179.05,17.03,39.68,0.00,254.87,0.07,0.00,0.01,0.00,1.13,0.00,28.91
2025-07-04 10:25,-78.30,-490.13,-1096.05,0.00,3394.26,40.20,0.00,0.22,0.09,36.90,0.00,86.05,375.15,2499.81,3236.95,17.17,40.39,0.00,253.27,0.07,0.00,0.01,0.00,1.87,0.00,0.00
2025-07-04 10:30,-74.64,-489.53,-1105.15,0.00,3399.79,35.80,0.00,0.22,0.09,21.40,0.07,72.86,385.87,2498.12,3294.85,17.30,40.79,0.00,253.67,0.06,0.00,0.01,0.00,1.14,0.00,0.00
2025-07-04 10:35,-91.79,-490.32,-1104.40,0.00,3393.30,35.50,0.00,0.22,0.09,21.40,0.00,71.82,381.59,2494.95,3336.44,17.37,40.77,0.00,253.18,0.06,0.00,0.01,0.00,1.14,0.00,0.00
2025-07-04 10:40,-162.19,-491.55,-1082.90,0.00,3385.16,35.60,0.00,0.22,0.09,21.30,0.00,74.13,376.30,2492.08,3378.03,17.43,39.96,0.00,252.63,0.06,0.00,0.01,0.00,1.13,0.00,34.75
2025-07-04 10:45,-173.39,-492.26,-1116.70,0.00,3384.33,34.60,0.00,0.22,0.09,21.30,0.00,84.10,375.30,2491.47,3419.62,17.50,41.16,0.00,252.64,0.06,0.00,0.01,0.00,1.13,0.00,-0.01
2025-07-04 10:50,-167.02,-492.29,-1071.75,0.00,3347.29,32.20,0.00,0.22,0.09,37.65,0.00,71.88,380.01,2482.68,3461.21,17.57,39.45,0.00,250.02,0.05,0.00,0.01,0.00,1.90,0.00,0.00
2025-07-04 10:55,-163.47,-491.53,-1068.60,0.00,3324.03,29.90,0.00,0.22,0.09,21.30,0.00,71.28,364.14,2479.69,3502.80,17.63,39.31,0.00,248.37,0.05,0.00,0.01,0.00,1.13,0.00,0.00
2025-07-04 11:00,-153.20,-489.79,-1094.95,0.00,3374.91,33.50,0.00,0.22,0.09,21.30,0.14,71.50,340.42,2472.77,3544.40,17.70,40.85,0.00,252.74,0.06,0.00,0.01,0.00,1.13,0.00,0.00
2025-07-04 11:05,-156.53,-489.56,-1096.65,0.00,3405.47,36.50,0.00,0.22,0.09,37.89,0.11,71.84,319.80,2476.92,3569.60,17.80,41.27,0.00,255.44,0.06,0.00,0.01,0.00,1.91,0.00,-0.01
2025-07-04 11:10,-173.89,-488.91,-1025.65,0.00,3486.52,34.50,0.00,0.22,0.09,36.70,0.00,72.26,296.43,2485.40,3594.80,17.90,39.16,0.00,261.67,0.06,0.00,0.01,0.00,1.86,0.00,0.00
2025-07-04 11:15,-202.81,-492.26,-1087.45,0.00,3416.92,27.90,0.00,0.22,0.09,36.27,0.00,71.58,269.11,2451.10,3620.00,18.00,41.52,0.00,256.50,0.05,0.00,0.01,0.00,1.84,0.00,11.93
2025-07-04 11:20,-152.21,-489.54,-1073.90,0.00,3415.59,32.50,0.00,0.22,0.09,37.56,0.00,84.20,241.70,2466.54,3645.20,18.10,40.97,0.00,256.34,0.05,0.00,0.01,0.00,1.90,0.00,-0.01
2025-07-04 11:25,-216.66,-493.52,-1030.65,0.00,3421.03,33.00,0.00,0.22,0.09,37.71,0.00,71.71,228.54,2467.83,3670.40,18.20,39.47,0.00,256.72,0.06,0.00,0.01,0.00,1.91,0.00,-0.01
2025-07-04 11:30,-215.76,-492.13,-1039.70,0.00,3403.74,34.30,0.00,0.22,0.09,37.14,0.00,71.02,216.50,2471.52,3695.60,18.30,39.77,0.00,255.41,0.06,0.00,0.01,0.00,1.88,0.00,-0.01
2025-07-04 11:35,-253.09,-492.11,-1065.15,0.00,3393.66,34.80,0.00,0.22,0.09,36.76,0.00,71.23,211.70,2473.27,3701.19,18.40,40.69,0.00,254.62,0.06,0.00,0.01,0.00,1.86,0.00,0.00
2025-07-04 11:40,-170.44,-489.91,-1072.90,0.00,3359.03,36.50,0.00,0.22,0.09,35.26,0.00,72.03,198.88,2475.19,3706.78,18.50,40.75,0.00,251.46,0.06,0.00,0.01,0.00,1.78,0.00,34.75
2025-07-04 11:45,-189.16,-491.59,-956.60,0.00,3303.80,35.20,0.00,0.22,0.09,35.95,0.00,84.33,199.37,2476.01,3712.37,18.60,35.92,0.00,247.01,0.06,0.00,0.01,0.00,1.81,0.00,11.94
2025-07-04 11:50,-180.34,-491.01,-953.45,0.00,3262.12,31.10,0.00,0.22,0.09,34.94,0.00,84.80,192.19,2469.04,3717.96,18.70,35.66,0.00,243.84,0.05,0.00,0.01,0.00,1.77,0.00,6.07
2025-07-04 11:55,-149.99,-490.12,-991.00,0.00,3264.43,31.80,0.00,0.22,0.09,35.19,0.46,85.00,186.12,2437.74,3723.55,18.80,37.28,0.00,243.91,0.05,0.00,0.01,0.00,1.78,0.00,6.03
2025-07-04 12:00,-165.91,-490.62,-949.20,0.00,3252.34,34.40,0.00,0.22,0.09,37.50,0.00,85.26,168.06,2418.70,3729.14,18.90,35.84,0.00,243.08,0.06,0.00,0.01,0.00,1.90,0.00,5.45
2025-07-04 12:05,-152.11,-490.25,-995.75,0.00,3277.19,34.30,0.00,0.22,0.09,36.53,0.07,85.51,164.78,2378.54,3722.45,19.02,37.99,0.00,244.91,0.06,0.00,0.01,0.00,1.85,0.00,0.00
2025-07-04 12:10,-174.95,-489.76,-971.35,0.00,3262.44,35.50,0.00,0.22,0.09,21.30,0.00,72.68,149.47,2347.60,3715.76,19.13,37.31,0.00,243.86,0.06,0.00,0.01,0.00,1.13,0.00,0.00
2025-07-04 12:15,-174.15,-490.23,-924.50,0.00,3272.38,30.60,0.00,0.22,0.09,21.30,0.24,72.02,136.06,2370.99,3709.06,19.25,35.52,0.00,244.57,0.05,0.00,0.01,0.00,1.13,0.00,0.00
2025-07-04 12:20,-177.54,-489.44,-955.45,0.00,3277.12,33.00,0.00,0.22,0.09,36.97,0.00,71.76,131.56,2403.32,3702.37,19.37,36.59,0.00,244.88,0.05,0.00,0.01,0.00,1.87,0.00,-0.01
2025-07-04 12:25,-254.87,-490.64,-997.70,0.00,3419.44,29.10,0.00,0.22,0.09,37.07,0.00,71.39,116.60,2457.35,3695.67,19.48,38.68,0.00,254.85,0.05,0.00,0.01,0.00,1.88,0.00,-14.99
2025-07-04 12:30,-333.19,-489.29,-923.75,0.00,3437.76,30.40,0.00,0.22,0.09,35.21,0.00,71.92,120.61,2374.20,3688.98,19.60,36.32,0.00,256.17,0.05,0.00,0.01,0.00,1.78,0.00,-0.01
2025-07-04 12:35,-322.51,-488.28,-934.80,0.00,3447.67,27.60,0.00,0.22,0.09,36.37,0.00,72.00,111.05,2476.37,3670.55,19.63,36.32,0.00,256.89,0.05,0.00,0.01,0.00,1.83,0.00,-14.33
2025-07-04 12:40,-364.45,-489.36,-988.70,0.00,3449.79,27.90,0.00,0.22,0.09,36.47,0.00,71.81,99.57,2372.88,3652.13,19.67,39.08,0.00,257.00,0.05,0.00,0.01,0.00,1.84,0.00,-14.99
2025-07-04 12:45,-377.45,-488.84,-950.55,0.00,3460.49,28.50,0.00,0.22,0.09,36.01,0.00,71.49,98.37,2372.45,3633.70,19.70,37.63,0.00,257.78,0.05,0.00,0.01,0.00,1.82,0.00,-15.01
2025-07-04 12:50,-321.63,-489.00,-970.75,0.00,3508.28,26.10,0.00,0.22,0.09,36.37,0.00,72.35,101.07,2321.54,3615.28,19.73,38.96,0.00,261.23,0.04,0.00,0.01,0.00,1.83,0.00,0.00
2025-07-04 12:55,-212.77,-490.08,-940.20,0.00,3482.74,24.00,0.00,0.22,0.09,37.41,0.00,71.60,104.04,2269.99,3596.85,19.77,37.89,0.00,259.31,0.04,0.00,0.01,0.00,1.89,0.00,-10.00
2025-07-04 13:00,-347.71,-488.00,-990.20,0.00,3518.62,24.90,0.00,0.22,0.09,36.96,0.00,72.11,95.42,2462.46,3578.42,19.80,38.99,0.00,261.93,0.04,0.00,0.01,0.00,1.87,0.00,-10.00
2025-07-04 13:05,-364.31,-487.27,-989.25,0.00,3518.95,24.80,0.00,0.22,0.09,37.88,0.00,72.04,96.04,2443.06,3545.26,19.90,39.07,0.00,261.92,0.04,0.00,0.01,0.00,1.91,0.00,-12.64
2025-07-04 13:10,-221.24,-487.88,-946.55,0.00,3543.00,24.30,0.00,0.22,0.09,35.88,0.00,72.01,86.20,2342.86,3512.10,20.00,38.11,0.00,263.62,0.04,0.00,0.01,0.00,1.82,0.00,-16.00
2025-07-04 13:15,-97.64,-488.38,-934.85,0.00,3558.41,24.70,0.00,0.22,0.09,37.32,0.00,71.42,77.59,2152.75,3478.94,20.10,38.86,0.00,264.60,0.04,0.00,0.01,0.00,1.89,0.00,-16.00
2025-07-04 13:20,-61.66,-487.73,-921.35,0.00,3568.05,31.50,0.00,0.22,0.09,36.62,0.00,71.52,81.86,2125.73,3445.77,20.20,38.44,0.00,265.32,0.05,0.00,0.01,0.00,1.85,0.00,-16.00
2025-07-04 13:25,-96.33,-487.15,-964.80,0.00,3578.34,28.80,0.00,0.22,0.09,35.13,0.06,71.98,63.01,2179.14,3412.61,20.30,40.10,0.00,266.09,0.05,0.00,0.01,0.00,1.78,0.00,-16.04
2025-07-04 13:30,-74.55,-487.82,-867.90,0.00,3576.73,20.90,0.00,0.22,0.09,21.30,0.14,71.93,63.68,2112.03,3379.45,20.40,36.47,0.00,265.94,0.03,0.00,0.01,0.00,1.13,0.00,-16.00
2025-07-04 13:35,-73.43,-488.81,-939.75,0.00,3575.53,22.60,0.00,0.22,0.09,36.47,0.00,71.71,63.63,2221.96,3334.79,20.52,38.82,0.00,265.92,0.04,0.00,0.01,0.00,1.85,0.00,-16.00
2025-07-04 13:40,-29.48,-487.01,-946.65,0.00,3584.00,24.70,0.00,0.22,0.09,36.32,0.02,71.73,63.49,2195.44,3290.13,20.63,39.31,0.00,266.55,0.04,0.00,0.01,0.00,1.84,0.00,-16.00
2025-07-04 13:45,-24.12,-488.29,-926.10,0.00,3591.94,30.90,0.00,0.22,0.09,35.98,1.43,72.14,66.90,2163.53,3245.47,20.75,38.61,0.00,267.16,0.05,0.00,0.01,0.00,1.82,0.00,-15.50
2025-07-04 13:50,-50.72,-488.73,-941.45,0.00,3593.99,30.20,0.00,0.22,0.09,35.98,1.35,72.02,71.21,2257.37,3200.81,20.87,38.67,0.00,267.27,0.05,0.00,0.01,0.00,1.82,0.00,-15.50
2025-07-04 13:55,-33.38,-487.32,-966.80,0.00,3581.72,30.20,0.00,0.22,0.09,36.08,0.02,72.06,74.19,2282.68,3156.15,20.98,39.49,0.00,266.35,0.05,0.00,0.01,0.00,1.83,0.00,-15.01
2025-07-04 14:00,-57.76,-487.20,-937.40,0.00,3559.29,29.70,0.00,0.22,0.09,34.38,0.00,71.48,69.36,2322.27,3111.49,21.10,37.99,0.00,264.68,0.05,0.00,0.01,0.00,1.75,0.00,-15.50
2025-07-04 14:05,-25.88,-485.73,-993.45,0.00,3592.18,28.10,0.00,0.22,0.09,21.30,0.62,72.10,71.81,2271.16,3046.31,21.13,40.72,0.00,267.10,0.05,0.00,0.01,0.00,1.13,0.00,-16.00
2025-07-04 14:10,-31.26,-487.32,-932.35,0.00,3556.10,26.70,0.00,19.96,0.09,21.20,0.00,71.50,70.41,2230.35,2981.13,21.17,38.28,0.00,264.41,0.04,0.00,0.72,0.00,1.13,0.00,-16.00
2025-07-04 14:15,-56.65,-486.79,-929.85,0.00,3606.10,26.90,0.00,21.24,0.09,36.93,0.34,71.83,70.83,2257.15,2915.96,21.20,38.28,0.00,268.19,0.04,0.00,0.77,0.00,1.88,0.00,-15.50
2025-07-04 14:20,-58.83,-487.19,-961.10,0.00,3653.33,27.60,0.00,20.59,0.09,36.85,1.81,71.91,67.24,2271.87,2850.78,21.23,39.73,0.00,271.80,0.05,0.00,0.75,0.00,1.88,0.00,-15.50
2025-07-04 14:25,-31.95,-486.67,-988.65,0.00,3696.05,28.10,0.00,38.50,0.09,23.10,0.21,72.13,71.80,2285.96,2785.60,21.27,40.96,0.00,275.08,0.05,0.00,1.52,0.00,1.23,0.00,-15.50
2025-07-04 14:30,-24.52,-486.88,-956.10,0.00,3755.96,25.70,0.00,37.31,0.09,37.97,6.18,72.42,76.22,2295.42,2720.43,21.30,39.82,0.00,279.72,0.04,0.00,1.45,0.00,1.93,0.00,-15.01
2025-07-04 14:35,-31.22,-488.11,-933.60,0.00,3743.75,24.70,0.00,67.09,0.09,38.14,0.00,71.40,67.44,2353.37,2642.49,21.33,38.60,0.00,279.07,0.04,0.00,2.43,0.00,1.94,0.00,-14.33
2025-07-04 14:40,-79.91,-487.82,-932.65,0.00,3741.86,26.80,0.00,136.40,0.09,37.81,0.00,75.53,66.04,2366.90,2564.55,21.37,38.40,0.00,278.95,0.04,0.00,4.87,0.00,1.92,0.00,-12.64
2025-07-04 14:45,-88.78,-487.37,-937.35,0.00,3762.39,25.60,0.00,172.49,0.09,37.81,0.00,76.24,64.95,2442.49,2486.62,21.40,38.26,0.00,280.47,0.04,0.00,6.16,0.00,1.92,0.00,-8.88
2025-07-04 14:50,-74.54,-485.11,-949.55,0.00,3796.26,29.30,0.00,192.48,0.09,35.71,0.68,77.30,62.71,2492.02,2408.68,21.43,38.60,0.00,282.89,0.05,0.00,6.86,0.00,1.82,0.00,1.35
2025-07-04 14:55,-80.61,-487.92,-975.30,0.00,3812.65,27.70,0.00,195.17,0.09,37.21,0.00,89.56,66.62,2477.19,2330.75,21.47,39.70,0.00,283.97,0.05,0.00,6.97,0.00,1.90,0.00,-14.33
2025-07-04 15:00,-74.36,-487.02,-942.50,0.00,3888.93,25.00,0.00,251.21,0.09,37.31,1.90,87.11,74.64,2375.23,2252.81,21.50,39.14,0.00,289.42,0.04,0.00,8.87,0.00,1.90,0.00,-12.64
2025-07-04 15:05,-58.45,-485.29,-897.55,0.00,3956.38,21.00,0.00,248.67,0.09,38.08,0.00,89.20,61.11,2348.44,2165.05,21.50,37.76,0.00,294.23,0.03,0.00,8.77,0.00,1.94,0.00,10.55
2025-07-04 15:10,-19.39,-484.66,-965.05,0.00,4037.46,24.90,0.00,306.18,0.09,38.19,14.68,107.95,64.29,2361.30,2077.30,21.50,40.58,0.00,300.06,0.04,0.00,10.84,0.00,1.94,0.00,34.75
