date,Battery (Charging) -  MW,Pumps -  MW,Exports -  MW,Imports -  MW,Coal (Black) -  MW,Bioenergy (Biomass) -  MW,Distillate -  MW,Gas (CCGT) -  MW,Gas (OCGT) -  MW,Battery (Discharging) -  MW,Hydro -  MW,Wind -  MW,Solar (Utility) -  MW,Solar (Rooftop) -  MW,Temperature - C,Exports Emissions Vol - tCO₂e,Imports Emissions Vol - tCO₂e,Coal (Black) Emissions Vol - tCO₂e,Bioenergy (Biomass) Emissions Vol - tCO₂e,Distillate Emissions Vol - tCO₂e,Gas (CCGT) Emissions Vol - tCO₂e,Gas (OCGT) Emissions Vol - tCO₂e,Emissions Intensity - kgCO₂e/MWh,Price - AUD/MWh
2025-06-26 15:25,-175.84,-388.20,-377.82,1080.65,5390.89,-1.65,0.00,100.00,38.87,0.00,0.00,78.29,2680.60,1492.83,15.53,17.89,47.09,406.91,0.07,0.00,3.10,1.95,0.00,52.46
2025-06-26 15:30,-110.37,-190.60,-400.92,998.00,5377.00,0.06,0.00,191.00,38.26,6.31,0.00,83.40,2653.94,1405.79,15.60,19.37,43.84,405.98,0.08,0.00,5.92,1.92,0.00,64.42
2025-06-26 15:35,-104.70,-189.80,-351.34,1020.80,5438.50,-2.02,0.00,191.00,38.12,20.26,0.00,77.08,2616.21,1309.89,15.32,17.10,45.79,410.57,0.08,0.00,5.92,1.91,0.00,124.29
2025-06-26 15:40,-137.59,-189.80,-305.20,1080.15,5580.57,-1.01,0.00,189.00,38.43,0.42,0.00,74.86,2412.31,1214.00,15.03,15.39,49.86,421.29,0.07,0.00,5.86,1.93,0.00,199.99
2025-06-26 15:45,-97.86,0.00,-328.94,1099.70,5663.87,-1.22,0.00,191.00,38.55,0.39,0.00,77.74,2255.42,1118.11,14.75,17.37,52.11,427.67,0.07,0.00,5.92,1.93,0.00,299.99
2025-06-26 15:50,-74.58,0.00,-368.41,1128.90,5723.93,-1.48,0.00,190.00,37.86,10.01,187.97,63.36,2194.63,1022.21,14.47,19.23,55.05,432.33,0.07,0.00,5.89,1.90,0.00,299.99
2025-06-26 15:55,-82.18,0.00,-387.14,1199.80,5777.99,-1.48,0.00,191.00,33.72,15.69,355.21,64.52,2038.85,926.32,14.18,20.23,60.67,436.60,0.07,0.00,5.92,1.94,0.00,299.99
2025-06-26 16:00,-121.13,0.00,-397.76,1167.40,5822.32,-1.72,0.00,191.00,123.12,22.56,620.07,62.83,1853.75,830.43,13.90,20.62,60.62,440.03,0.07,0.00,5.92,6.10,0.00,288.71
2025-06-26 16:05,-48.81,0.00,-471.63,1196.05,5865.46,-2.06,0.00,222.05,356.34,1.54,637.83,62.30,1646.14,750.15,13.80,25.10,63.27,443.45,0.07,0.00,7.86,18.26,0.00,299.98
2025-06-26 16:10,-54.99,0.00,-534.76,1131.55,5960.58,-1.85,0.00,231.01,730.06,0.00,716.20,63.63,1494.63,669.88,13.70,28.74,61.15,450.64,0.07,0.00,8.33,36.47,0.00,282.80
2025-06-26 16:15,-88.26,0.00,-597.44,1157.80,6076.28,-2.51,0.00,231.56,1027.55,0.00,618.21,73.04,1291.95,589.61,13.60,33.19,62.47,459.36,0.07,0.00,8.36,51.24,0.00,282.78
2025-06-26 16:20,-39.46,0.00,-551.67,1177.55,6163.74,-2.36,0.00,230.99,1185.18,3.12,552.36,64.49,1102.13,509.33,13.50,31.54,65.11,465.91,0.07,0.00,8.33,58.87,0.00,300.01
2025-06-26 16:25,-11.91,0.00,-619.65,1161.15,6248.70,0.01,0.00,368.95,1241.32,0.91,734.73,63.83,941.45,429.06,13.40,35.33,65.15,472.21,0.07,0.00,14.95,61.50,0.00,499.96
2025-06-26 16:30,-17.73,0.00,-654.32,1167.90,6273.72,-1.21,0.00,426.63,1237.63,0.32,1086.52,61.30,771.38,348.79,13.30,36.56,65.98,474.08,0.07,0.00,16.73,61.31,0.00,616.44
2025-06-26 16:35,-1.98,0.00,-609.74,1203.75,6284.90,-1.22,0.00,418.64,1236.44,10.00,1113.23,65.33,625.17,299.62,13.20,34.48,68.55,475.10,0.07,0.00,16.48,61.24,0.00,692.17
2025-06-26 16:40,-30.89,0.00,-254.41,1153.85,6280.00,-1.28,0.00,415.65,1188.96,0.05,843.41,63.63,480.18,250.45,13.10,15.06,65.38,474.91,0.07,0.00,16.39,59.19,0.00,993.63
2025-06-26 16:45,-1.40,0.00,-257.41,1187.85,6303.00,-3.00,0.00,419.64,1192.15,101.65,844.98,64.80,329.77,201.28,13.00,15.33,67.40,476.76,0.07,0.00,16.52,59.17,0.00,1063.66
2025-06-26 16:50,-1.26,0.00,-229.58,1196.20,6311.64,-1.25,0.00,422.60,1235.21,172.27,879.90,63.39,201.10,152.11,12.90,13.70,68.03,477.51,0.07,0.00,16.61,61.19,0.00,9421.99
2025-06-26 16:55,-1.47,0.00,-121.56,1113.45,6314.96,-1.71,0.00,416.79,1271.02,223.98,886.42,60.42,114.32,102.94,12.80,7.28,64.26,477.98,0.07,0.00,16.43,62.94,0.00,3783.81
2025-06-26 17:00,-1.39,0.00,-163.49,1172.20,6357.32,-1.67,0.00,422.75,1313.79,213.87,939.79,66.63,75.07,53.77,12.70,9.77,68.37,481.24,0.07,0.00,16.61,64.98,0.00,10061.09
2025-06-26 17:05,-1.71,0.00,-126.78,1194.00,6313.20,-2.19,0.00,416.72,1340.17,238.48,951.37,72.66,39.97,44.81,12.60,7.57,69.74,477.87,0.07,0.00,16.43,66.56,0.00,3938.18
2025-06-26 17:10,-1.18,0.00,-169.63,1160.35,6379.32,-2.48,0.00,418.69,1480.86,301.45,957.24,77.15,21.33,35.85,12.50,10.09,67.94,482.60,0.07,0.00,16.49,75.63,0.00,3715.52
2025-06-26 17:15,-1.24,0.00,-199.73,1207.95,6438.47,-2.84,0.00,420.79,1514.22,273.91,1028.35,80.88,10.43,26.90,12.40,11.88,71.02,487.00,0.07,0.00,16.56,78.61,0.00,3931.72
2025-06-26 17:20,-1.27,0.00,-191.69,1198.50,6452.19,-2.39,0.00,419.97,1568.60,300.96,1062.64,87.99,4.11,17.94,12.30,11.35,70.34,488.16,0.07,0.00,16.54,82.66,0.00,4099.30
2025-06-26 17:25,-1.16,0.00,-147.29,1191.35,6453.24,-3.53,0.00,426.94,1571.49,308.16,1148.68,89.07,2.63,8.98,12.20,8.64,69.82,488.14,0.07,0.00,16.75,82.82,0.00,10207.99
2025-06-26 17:30,-1.49,0.00,-129.36,1138.20,6425.07,-2.00,0.00,417.26,1587.33,296.28,1121.85,82.67,1.57,0.03,12.10,7.62,66.73,486.02,0.07,0.00,16.46,83.60,0.00,9542.77
2025-06-26 17:35,-1.16,0.00,-167.35,1193.10,6431.66,-2.40,0.00,418.21,1588.06,290.29,1141.62,84.78,0.07,0.02,12.03,9.84,69.89,486.49,0.07,0.00,16.49,83.66,0.00,3829.86
2025-06-26 17:40,-1.16,0.00,-232.60,1194.90,6488.38,-2.38,0.00,378.19,1677.88,305.09,1286.22,90.02,0.07,0.02,11.97,13.48,69.83,490.58,0.07,0.00,15.25,87.90,0.00,10052.08
2025-06-26 17:45,-1.14,0.00,-147.73,1148.75,6499.22,-2.72,0.00,337.49,1679.55,331.06,1278.30,96.92,0.07,0.01,11.90,8.56,67.07,491.41,0.07,0.00,13.99,87.98,0.00,9452.19
2025-06-26 17:50,-1.18,0.00,-29.24,1448.00,6500.80,-2.49,0.00,314.26,1679.29,332.72,1278.41,103.74,0.07,0.01,11.83,1.69,82.93,491.44,0.07,0.00,13.27,87.96,0.00,10828.57
2025-06-26 17:55,-1.18,0.00,0.00,1425.89,6492.40,-2.02,0.00,315.50,1679.91,368.82,1262.53,112.85,0.07,0.00,11.77,0.00,83.25,490.85,0.07,0.00,13.31,87.96,0.00,9955.15
2025-06-26 18:00,-1.18,0.00,-28.75,1449.45,6506.69,-1.79,0.00,314.79,1682.13,366.81,1277.67,128.54,0.04,0.00,11.70,1.66,83.26,491.96,0.07,0.00,13.30,88.10,0.00,11704.31
2025-06-26 18:05,-1.16,0.00,0.00,1463.00,6504.15,-2.08,0.00,314.37,1680.94,347.62,1266.29,132.74,0.04,0.00,11.70,0.00,85.73,491.81,0.07,0.00,13.28,88.00,0.00,9421.99
2025-06-26 18:10,-1.30,0.00,0.00,1406.25,6560.03,-1.94,0.00,313.75,1754.37,281.08,1320.09,136.76,0.04,0.00,11.70,0.00,80.74,495.77,0.07,0.00,13.27,91.46,0.00,9487.52
2025-06-26 18:15,-1.16,0.00,-45.13,1374.80,6605.54,-1.97,0.00,314.66,1760.05,309.32,1316.22,167.65,0.04,0.00,11.70,2.60,78.89,499.12,0.07,0.00,13.29,91.77,0.00,9400.96
2025-06-26 18:20,-1.18,0.00,0.00,1388.58,6616.48,-1.50,0.00,314.86,1759.71,280.70,1324.76,172.20,0.04,0.00,11.70,0.00,77.96,499.93,0.07,0.00,13.30,91.77,0.00,9484.76
2025-06-26 18:25,-1.45,0.00,0.00,1393.03,6622.19,-1.74,0.00,315.32,1759.64,261.54,1310.46,166.62,0.04,0.00,11.70,0.00,78.97,500.47,0.07,0.00,13.33,91.76,0.00,9409.49
2025-06-26 18:30,-1.25,0.00,-22.96,1450.05,6624.07,-1.66,0.00,314.88,1761.78,211.75,1336.19,175.45,0.04,0.00,11.70,1.33,82.62,500.60,0.07,0.00,13.31,91.87,0.00,9636.00
2025-06-26 18:35,-1.20,0.00,0.00,1436.13,6607.71,-1.75,0.00,315.02,1764.59,216.60,1307.39,178.46,0.04,0.00,11.63,0.00,81.43,499.30,0.07,0.00,13.31,92.01,0.00,4030.82
2025-06-26 18:40,-1.18,0.00,-0.25,1422.85,6602.15,-1.51,0.00,366.88,1765.02,152.20,1364.47,186.11,0.04,0.00,11.57,0.01,80.76,498.73,0.07,0.00,14.92,92.07,0.00,9396.65
2025-06-26 18:45,-1.16,0.00,-18.97,1422.75,6621.73,-1.97,0.00,422.84,1766.47,131.33,1355.19,188.42,0.04,0.00,11.50,1.10,80.61,500.36,0.07,0.00,16.65,92.13,0.00,9421.99
2025-06-26 18:50,-1.16,0.00,-24.17,1405.10,6638.50,-1.78,0.00,423.81,1765.39,163.66,1356.72,190.26,0.04,0.00,11.43,1.40,79.66,501.70,0.07,0.00,16.68,92.07,0.00,9552.61
2025-06-26 18:55,-1.25,0.00,0.00,1435.55,6579.30,-1.28,0.00,420.46,1706.24,190.07,1331.75,190.28,0.04,0.00,11.37,0.00,81.57,497.25,0.07,0.00,16.59,89.27,0.00,9567.40
2025-06-26 19:00,-1.18,0.00,0.00,1440.62,6585.74,-1.24,0.00,425.94,1705.84,191.95,1347.91,198.91,0.04,0.00,11.30,0.00,82.34,497.67,0.07,0.00,16.75,89.28,0.00,9631.53
2025-06-26 19:05,-1.22,0.00,0.00,1424.23,6578.78,-1.88,0.00,427.11,1705.31,191.69,1336.85,203.75,0.04,0.00,11.32,0.00,81.30,497.14,0.07,0.00,16.79,89.24,0.00,9643.68
2025-06-26 19:10,-1.31,0.00,-6.57,1431.55,6573.22,-3.22,0.00,424.56,1649.51,197.50,1344.91,203.72,0.04,0.00,11.33,0.38,82.46,496.73,0.07,0.00,16.72,86.64,0.00,10323.89
2025-06-26 19:15,-1.37,0.00,0.00,1418.27,6599.19,-3.17,0.00,427.62,1631.49,229.16,1321.29,192.05,0.04,0.00,11.35,0.00,82.44,498.78,0.07,0.00,16.82,85.77,0.00,10458.00
2025-06-26 19:20,-1.32,0.00,0.00,1418.27,6592.36,-1.53,0.00,422.60,1632.83,200.72,1311.08,190.13,0.04,0.00,11.37,0.00,81.17,498.29,0.07,0.00,16.66,85.86,0.00,9720.42
2025-06-26 19:25,-1.26,0.00,0.00,1464.75,6590.97,-1.56,0.00,423.20,1631.95,101.37,1306.40,194.92,0.04,0.00,11.38,0.00,84.09,498.18,0.07,0.00,16.67,85.80,0.00,9642.05
2025-06-26 19:30,-1.30,0.00,0.00,1462.38,6610.40,-0.64,0.00,450.56,1632.51,84.13,1316.05,193.04,0.04,0.00,11.40,0.00,84.99,499.69,0.08,0.00,17.53,85.84,0.00,10207.99
2025-06-26 19:35,-1.39,0.00,0.00,1447.48,6601.85,-1.37,0.00,445.51,1631.98,96.11,1298.41,193.54,0.04,0.00,11.37,0.00,82.60,499.10,0.07,0.00,17.37,85.79,0.00,9803.16
2025-06-26 19:40,-1.39,0.00,0.00,1485.00,6597.12,-3.21,0.00,449.52,1572.53,81.76,1263.19,192.40,0.04,0.00,11.33,0.00,86.88,498.69,0.07,0.00,17.50,83.00,0.00,11012.07
2025-06-26 19:45,-1.27,0.00,0.00,1456.71,6578.05,-2.63,0.00,448.69,1550.34,127.32,1240.13,191.01,0.04,0.00,11.30,0.00,86.00,497.12,0.07,0.00,17.47,81.97,0.00,11005.79
2025-06-26 19:50,-1.29,0.00,0.00,1456.51,6586.40,-2.97,0.00,453.54,1552.00,144.60,1287.65,197.57,0.04,0.00,11.27,0.00,85.03,497.79,0.07,0.00,17.62,82.05,0.00,11850.83
2025-06-26 19:55,-1.34,0.00,0.00,1465.72,6587.99,-2.95,0.00,451.78,1550.52,134.63,1277.25,192.43,0.04,0.00,11.23,0.00,85.70,497.87,0.07,0.00,17.57,81.97,0.00,11747.39
2025-06-26 20:00,-1.23,0.00,0.00,1436.72,6628.47,-3.02,0.00,447.54,1550.40,128.32,1259.84,193.41,0.04,0.00,11.20,0.00,83.45,500.73,0.07,0.00,17.43,81.98,0.00,11540.36
2025-06-26 20:05,-1.37,0.00,0.00,1410.31,6627.03,-2.91,0.00,445.25,1551.10,132.40,1226.76,197.13,0.04,0.00,11.18,0.00,81.29,500.70,0.07,0.00,17.36,82.00,0.00,11092.22
2025-06-26 20:10,-1.42,0.00,-40.90,1351.25,6674.68,-2.72,0.00,407.00,1557.85,131.71,1431.35,197.59,0.04,0.00,11.17,2.35,77.38,504.05,0.07,0.00,16.19,79.84,0.00,14000.69
2025-06-26 20:15,-1.23,0.00,-92.96,1327.55,6704.32,-2.51,0.00,451.82,1492.63,245.14,1412.64,201.24,0.04,0.00,11.15,5.29,75.36,506.20,0.07,0.00,17.58,75.86,0.00,14028.00
2025-06-26 20:20,-1.53,0.00,-186.47,1325.60,6721.46,-4.52,0.00,445.36,1432.63,337.23,1502.71,204.34,0.04,0.00,11.13,10.45,75.25,507.53,0.07,0.00,17.36,72.84,0.00,14022.99
2025-06-26 20:25,-1.25,0.00,-185.60,1378.55,6726.98,-5.03,0.00,446.49,1433.19,277.26,1491.58,209.14,0.04,0.00,11.12,10.47,78.37,507.97,0.07,0.00,17.40,72.77,0.00,14029.89
2025-06-26 20:30,-1.34,0.00,-166.42,1300.65,6757.25,-1.98,0.00,450.19,1432.06,245.17,1505.97,214.81,0.04,0.00,11.10,9.40,74.32,510.12,0.07,0.00,17.51,72.72,0.00,14022.99
2025-06-26 20:35,-1.23,0.00,-160.18,1347.70,6792.24,-1.83,0.00,476.78,1431.34,106.81,1507.41,224.52,0.04,0.00,11.07,9.16,76.87,512.60,0.07,0.00,18.35,72.67,0.00,14000.69
2025-06-26 20:40,-1.72,0.00,-87.41,1348.50,6784.74,-1.39,0.00,471.82,1333.34,81.66,1469.56,227.81,0.04,0.00,11.03,5.03,76.69,512.00,0.07,0.00,18.19,67.86,0.00,14488.96
2025-06-26 20:45,-1.66,0.00,-9.84,1297.15,6813.65,-1.17,0.00,528.96,1234.01,46.86,1495.48,238.36,0.04,0.00,11.00,0.57,73.69,514.26,0.07,0.00,19.97,62.98,0.00,16069.28
2025-06-26 20:50,-1.66,0.00,0.00,1311.78,6815.41,-1.46,0.00,565.11,1174.01,26.80,1505.05,245.35,0.04,0.00,10.97,0.00,74.38,514.41,0.07,0.00,21.09,59.91,0.00,16142.05
2025-06-26 20:55,-1.74,0.00,0.00,1272.21,6808.33,-0.85,0.00,563.95,1162.35,22.36,1480.06,264.76,0.04,0.00,10.93,0.00,72.81,513.86,0.07,0.00,21.05,59.28,0.00,14488.96
2025-06-26 21:00,-2.01,0.00,0.00,1259.05,6795.14,-0.55,0.00,547.80,1163.20,21.23,1476.34,265.23,0.04,0.00,10.90,0.00,72.76,512.81,0.07,0.00,20.55,59.32,0.00,680.70
2025-06-26 21:05,-2.98,0.00,0.00,1234.34,6784.21,-1.19,0.00,506.71,1201.70,0.17,1470.09,262.70,0.04,0.00,10.90,0.00,70.87,512.03,0.07,0.00,19.27,61.83,0.00,499.96
2025-06-26 21:10,-1.82,0.00,0.00,1242.79,6860.89,-1.88,0.00,563.66,1068.46,0.19,1473.80,273.23,0.04,0.00,10.90,0.00,72.02,517.80,0.07,0.00,21.04,55.37,0.00,808.31
2025-06-26 21:15,-2.15,0.00,-31.81,1206.05,6874.29,-2.16,0.00,563.03,955.36,32.78,1595.58,268.16,0.04,0.00,10.90,1.82,69.69,518.79,0.07,0.00,21.03,49.78,0.00,666.54
2025-06-26 21:20,-1.79,0.00,-36.79,1216.35,6868.09,-2.58,0.00,565.89,895.58,8.08,1594.39,261.29,0.04,0.00,10.90,2.11,70.47,518.24,0.07,0.00,21.11,46.73,0.00,541.69
2025-06-26 21:25,-1.84,0.00,-80.99,1199.85,6872.71,-2.29,0.00,560.85,887.10,0.11,1592.56,269.70,0.04,0.00,10.90,4.65,70.35,518.61,0.07,0.00,20.95,46.27,0.00,499.96
2025-06-26 21:30,-1.89,0.00,-44.39,1230.55,6863.63,-3.17,0.00,565.84,887.24,0.05,1359.90,276.08,0.04,0.00,10.90,2.60,71.90,517.91,0.07,0.00,21.11,46.28,0.00,444.01
2025-06-26 21:35,-1.98,0.00,-17.95,1232.20,6878.71,-4.78,0.00,564.06,885.05,0.07,1304.08,287.68,0.04,0.00,10.77,1.06,71.91,519.10,0.07,0.00,21.06,46.16,0.00,499.96
2025-06-26 21:40,-4.13,0.00,-115.58,1208.60,6859.35,-5.04,0.00,560.66,883.05,0.00,1456.24,296.05,0.04,0.00,10.63,6.71,70.54,517.61,0.07,0.00,20.94,46.06,0.00,424.71
2025-06-26 21:45,-3.26,0.00,-150.09,1255.05,6863.38,-2.15,0.00,560.05,975.63,1.02,1283.61,314.94,0.04,0.00,10.50,8.83,73.17,517.92,0.07,0.00,20.93,50.41,0.00,424.41
2025-06-26 21:50,-2.29,0.00,-180.85,1198.25,6871.24,-2.18,0.00,562.23,1024.05,0.05,1253.41,332.00,0.04,0.00,10.37,10.64,70.64,518.53,0.07,0.00,21.01,52.69,0.00,299.99
2025-06-26 21:55,-2.45,0.00,-238.01,1251.25,6870.07,-5.09,0.00,561.01,1018.47,0.08,1215.45,338.71,0.04,0.00,10.23,14.05,73.40,518.43,0.07,0.00,20.96,52.34,0.00,283.96
2025-06-26 22:00,-5.52,0.00,-230.71,1258.20,6848.71,-5.35,0.00,533.85,983.71,0.27,1100.75,343.10,0.04,0.00,10.10,13.77,73.97,516.80,0.07,0.00,20.12,50.07,0.00,275.61
2025-06-26 22:05,-5.92,0.00,-259.97,1273.75,6851.86,-2.29,0.00,489.26,981.81,0.00,1083.09,343.89,0.04,0.00,10.05,15.58,74.92,517.03,0.07,0.00,18.75,49.96,0.00,281.91
2025-06-26 22:10,-37.59,0.00,-134.57,1185.40,6851.27,-1.93,0.00,450.64,983.31,0.12,1056.62,342.76,0.04,0.00,10.00,8.10,70.50,516.83,0.07,0.00,17.56,50.06,0.00,283.96
2025-06-26 22:15,-38.12,0.00,-209.83,1241.80,6816.90,-1.96,0.00,476.96,981.16,0.00,1048.75,339.08,0.04,0.00,9.95,12.62,71.88,514.06,0.07,0.00,18.36,49.95,0.00,283.96
2025-06-26 22:20,-40.15,0.00,-142.00,1175.45,6811.13,-2.36,0.00,465.03,984.35,0.06,1026.06,344.41,0.04,0.00,9.90,8.56,67.78,513.59,0.07,0.00,17.99,50.10,0.00,264.20
2025-06-26 22:25,-42.15,0.00,-158.40,1219.30,6812.28,-2.23,0.00,420.89,981.99,0.00,998.91,352.19,0.04,0.00,9.85,9.59,70.04,513.69,0.07,0.00,16.62,49.97,0.00,277.20
2025-06-26 22:30,-42.59,0.00,-165.03,1181.60,6801.93,-1.82,0.00,420.96,982.20,0.00,979.50,356.16,0.04,0.00,9.80,10.00,68.46,512.88,0.07,0.00,16.62,49.99,0.00,252.76
2025-06-26 22:35,-43.18,0.00,-196.45,1193.20,6797.39,-2.29,0.00,421.01,981.87,0.05,950.05,364.31,0.04,0.00,9.73,11.93,69.67,512.55,0.07,0.00,16.63,49.96,0.00,233.84
2025-06-26 22:40,-3.32,0.00,-251.92,1177.60,6760.23,-2.32,0.00,378.26,883.96,0.03,1185.26,369.84,0.04,0.00,9.67,14.97,68.68,509.89,0.07,0.00,15.25,45.17,0.00,253.02
2025-06-26 22:45,-1.88,0.00,-215.96,1193.90,6714.33,-2.34,0.00,381.35,773.38,0.17,1166.56,374.44,0.04,0.00,9.60,12.83,69.53,506.58,0.07,0.00,14.23,39.68,0.00,282.02
2025-06-26 22:50,-10.08,0.00,-206.65,1200.90,6762.06,-2.22,0.00,382.39,662.73,0.00,1150.86,386.08,0.04,0.00,9.53,12.32,70.19,510.02,0.07,0.00,14.21,34.22,0.00,265.80
2025-06-26 22:55,-12.95,0.00,-220.12,1237.60,6693.07,-3.58,0.00,379.81,649.52,0.00,1125.62,400.57,0.04,0.00,9.47,13.12,72.20,504.98,0.07,0.00,14.20,33.55,0.00,240.89
2025-06-26 23:00,-14.74,0.00,-234.69,1258.95,6649.49,-3.82,0.00,334.20,652.65,0.11,1070.37,419.18,0.04,0.00,9.40,14.07,73.61,501.83,0.07,0.00,12.74,33.73,0.00,249.89
2025-06-26 23:05,-8.46,0.00,-249.52,1211.10,6663.26,-3.80,0.00,350.43,652.75,0.18,1071.24,418.41,0.04,0.00,9.38,14.95,71.78,502.82,0.07,0.00,13.22,33.72,0.00,248.30
2025-06-26 23:10,-10.64,0.00,-246.96,1204.00,6678.17,-2.67,0.00,309.56,652.12,0.29,1074.40,429.69,0.04,0.00,9.37,14.81,71.38,503.93,0.07,0.00,11.99,33.71,0.00,256.14
2025-06-26 23:15,-3.15,0.00,-317.58,1229.80,6673.36,-2.88,0.00,360.02,651.50,0.23,1072.48,436.77,0.04,0.00,9.35,18.98,72.45,503.57,0.07,0.00,13.50,33.66,0.00,251.89
2025-06-26 23:20,-32.18,0.00,-335.62,1248.00,6667.38,-2.28,0.00,379.83,651.72,0.13,1058.41,443.48,0.04,0.00,9.33,20.05,73.32,503.13,0.07,0.00,14.14,33.67,0.00,207.11
2025-06-26 23:25,-14.77,0.00,-352.21,1215.65,6610.03,-1.50,0.00,427.12,654.31,0.21,1057.94,457.39,0.04,0.00,9.32,20.92,71.65,498.97,0.07,0.00,15.47,33.82,0.00,240.89
2025-06-26 23:30,-49.78,0.00,-372.07,1220.15,6624.09,-1.90,0.00,412.00,653.63,0.18,1075.47,472.09,0.04,0.00,9.30,21.96,71.97,500.01,0.07,0.00,12.77,33.79,0.00,201.62
2025-06-26 23:35,-17.84,0.00,-414.45,1242.05,6579.93,-1.98,0.00,440.00,654.25,1.64,1075.03,488.48,0.04,0.00,9.30,24.36,73.05,496.83,0.07,0.00,13.63,33.84,0.00,299.99
2025-06-26 23:40,-105.13,0.00,-328.30,1235.70,6606.32,-1.77,0.00,437.00,607.25,0.00,897.19,495.19,0.04,0.00,9.30,19.70,72.52,498.71,0.07,0.00,13.54,31.62,0.00,258.05
2025-06-26 23:45,-47.38,0.00,-327.18,1232.75,6667.60,-1.41,0.00,440.00,561.66,0.13,801.18,505.01,0.04,0.00,9.30,19.86,72.97,503.15,0.07,0.00,13.63,29.47,0.00,240.89
2025-06-26 23:50,-7.04,0.00,-361.97,1196.90,6643.58,-1.32,0.00,440.00,508.17,0.00,895.81,517.33,0.04,0.00,9.30,21.73,70.65,501.44,0.07,0.00,13.63,26.98,0.00,200.88
2025-06-26 23:55,-1.98,0.00,-408.85,1240.85,6597.75,-3.33,0.00,441.00,502.55,0.28,888.16,534.60,0.04,0.00,9.30,24.50,73.01,498.15,0.07,0.00,13.66,26.67,0.00,204.71
2025-06-27 00:00,-1.56,0.00,-864.72,1316.50,6548.68,-3.17,0.00,439.00,504.12,4.71,877.42,537.71,0.04,0.00,9.30,51.78,77.28,494.59,0.07,0.00,13.60,26.78,0.00,203.07
2025-06-27 00:05,-8.71,0.00,-863.40,1332.25,6443.53,-3.37,0.00,435.00,501.84,0.00,823.94,526.59,0.04,0.00,9.28,51.98,77.76,486.84,0.07,0.00,13.48,26.62,0.00,241.18
2025-06-27 00:10,-20.92,0.00,-823.56,1349.15,6542.55,-4.75,0.00,440.00,351.50,28.45,801.38,533.19,0.04,0.00,9.27,49.63,78.48,494.12,0.07,0.00,13.63,17.68,0.00,240.89
2025-06-27 00:15,-30.83,0.00,-734.81,1276.05,6500.31,-3.29,0.00,440.00,246.70,24.35,805.42,535.44,0.04,0.00,9.25,44.26,73.99,491.05,0.07,0.00,13.63,11.73,0.00,212.07
2025-06-27 00:20,-57.59,0.00,-717.57,1291.75,6469.87,-1.52,0.00,440.00,195.43,2.54,803.13,542.89,0.04,0.00,9.23,43.33,75.49,488.85,0.07,0.00,13.63,9.32,0.00,211.68
2025-06-27 00:25,-50.16,0.00,-582.47,1308.75,6468.04,0.57,0.00,440.00,146.37,4.67,800.05,554.52,0.04,0.00,9.22,35.17,76.73,488.70,0.07,0.00,13.63,7.02,0.00,230.11
2025-06-27 00:30,-65.12,0.00,-702.53,1299.90,6479.90,-1.95,0.00,440.00,98.60,1.50,800.98,553.53,0.04,0.00,9.20,42.50,76.57,489.55,0.07,0.00,13.63,4.77,0.00,213.22
2025-06-27 00:35,-56.44,0.00,-721.43,1310.95,6478.17,-1.91,0.00,436.00,48.24,0.00,787.58,557.34,0.04,0.00,9.18,43.76,77.39,489.43,0.07,0.00,13.51,2.40,0.00,209.60
2025-06-27 00:40,-44.36,0.00,-744.10,1300.20,6483.42,-1.67,0.00,440.00,42.43,14.88,797.76,594.33,0.04,0.00,9.17,44.81,77.07,489.85,0.07,0.00,13.63,2.13,0.00,278.13
2025-06-27 00:45,-86.37,0.00,-689.99,1287.70,6535.52,-0.99,0.00,439.00,42.91,5.16,669.01,596.66,0.04,0.00,9.15,42.29,76.60,493.62,0.07,0.00,13.60,2.15,0.00,269.76
2025-06-27 00:50,-50.63,0.00,-730.80,1287.35,6587.52,-1.40,0.00,440.00,42.60,0.03,665.90,599.22,0.04,0.00,9.13,44.87,76.84,497.37,0.07,0.00,13.63,2.14,0.00,240.89
2025-06-27 00:55,-43.84,0.00,-791.15,1325.00,6560.10,-1.24,0.00,439.00,42.83,2.64,667.14,602.20,0.04,0.00,9.12,48.51,79.13,495.39,0.07,0.00,13.60,2.15,0.00,240.89
2025-06-27 01:00,-50.55,0.00,-756.23,1313.30,6527.66,-1.24,0.00,439.00,43.25,18.15,666.31,603.46,0.04,0.00,9.10,46.25,78.46,493.07,0.07,0.00,13.60,2.17,0.00,210.87
2025-06-27 01:05,-75.61,0.00,-696.37,1268.25,6513.28,-0.92,0.00,440.00,43.16,0.22,663.29,604.18,0.04,0.00,9.05,42.67,75.68,492.03,0.07,0.00,13.63,2.17,0.00,207.05
2025-06-27 01:10,-73.43,0.00,-716.08,1269.90,6482.61,-1.03,0.00,439.00,42.80,0.38,663.29,625.68,0.04,0.00,9.00,43.74,75.96,489.74,0.07,0.00,13.60,2.15,0.00,200.00
2025-06-27 01:15,-72.53,0.00,-759.73,1308.05,6490.33,-1.54,0.00,439.00,42.24,0.02,623.23,648.85,0.04,0.00,8.95,46.51,77.98,490.35,0.07,0.00,13.60,2.12,0.00,143.68
2025-06-27 01:20,-75.75,0.00,-782.12,1278.10,6463.37,-1.43,0.00,435.00,41.59,0.00,636.62,654.46,0.04,0.00,8.90,47.73,76.43,488.14,0.07,0.00,13.48,2.09,0.00,162.34
