date,Battery (Charging) -  MW,Pumps -  MW,Exports -  MW,Imports -  MW,Coal (Black) -  MW,Bioenergy (Biomass) -  MW,Distillate -  MW,Gas (CCGT) -  MW,Gas (OCGT) -  MW,Battery (Discharging) -  MW,Hydro -  MW,Wind -  MW,Solar (Utility) -  MW,Solar (Rooftop) -  MW,Temperature - C,Exports Emissions Vol - tCO₂e,Imports Emissions Vol - tCO₂e,Coal (Black) Emissions Vol - tCO₂e,Bioenergy (Biomass) Emissions Vol - tCO₂e,Distillate Emissions Vol - tCO₂e,Gas (CCGT) Emissions Vol - tCO₂e,Gas (OCGT) Emissions Vol - tCO₂e,Emissions Intensity - kgCO₂e/MWh,Price - AUD/MWh
2025-06-06 09:10,-7.24,0.00,0.00,1417.22,6317.83,-7.89,0.00,449.00,208.89,0.07,530.01,505.97,661.59,1500.90,10.57,0.00,67.87,475.15,0.05,0.00,13.91,10.67,0.00,108.89
2025-06-06 09:15,-7.19,0.00,0.00,1368.49,6364.93,-8.44,0.00,451.00,208.78,47.32,407.16,493.90,700.48,1547.59,10.55,0.00,65.88,478.56,0.05,0.00,13.97,10.67,0.00,108.89
2025-06-06 09:20,-7.12,0.00,0.00,1339.67,6303.23,-7.98,0.00,444.00,208.56,42.47,373.90,489.13,675.57,1594.28,10.53,0.00,64.51,474.02,0.05,0.00,13.76,10.65,0.00,76.95
2025-06-06 09:25,-6.93,0.00,0.00,1367.69,6260.29,-6.61,0.00,442.00,209.19,47.14,268.93,477.12,764.65,1640.98,10.52,0.00,64.84,470.94,0.05,0.00,13.69,10.69,0.00,76.80
2025-06-06 09:30,-6.21,0.00,0.00,1341.47,6196.35,-4.65,0.00,441.00,208.77,13.10,158.79,488.33,832.89,1687.67,10.50,0.00,63.96,466.38,0.05,0.00,13.66,10.66,0.00,57.01
2025-06-06 09:35,-6.32,0.00,0.00,1394.19,6067.27,-5.58,0.00,459.00,209.04,0.22,119.11,493.15,892.57,1750.07,10.55,0.00,66.43,456.72,0.05,0.00,14.22,10.68,0.00,79.16
2025-06-06 09:40,-7.49,0.00,0.00,1319.49,6038.19,-3.93,0.00,445.00,147.86,0.06,162.24,502.38,892.91,1812.48,10.60,0.00,62.66,454.79,0.05,0.00,13.79,7.54,0.00,76.80
2025-06-06 09:45,-7.66,-20.57,0.00,1389.75,5938.48,-0.49,0.00,441.00,86.86,0.00,151.66,481.14,977.92,1874.89,10.65,0.00,66.58,447.64,0.05,0.00,13.66,4.41,0.00,76.80
2025-06-06 09:50,-7.36,-80.23,0.00,1426.46,5921.76,-1.71,0.00,450.00,43.17,0.15,161.94,479.40,914.81,1937.30,10.70,0.00,68.04,446.51,0.05,0.00,13.94,2.17,0.00,76.80
2025-06-06 09:55,-7.36,-80.85,0.00,1421.96,5886.07,-0.24,0.00,448.00,43.05,0.20,153.20,462.22,928.88,1999.71,10.75,0.00,67.26,443.88,0.05,0.00,13.88,2.16,0.00,76.58
2025-06-06 10:00,-8.18,-80.95,0.00,1403.49,5721.07,1.78,0.00,438.00,42.90,0.00,140.98,420.00,1016.80,2062.12,10.80,0.00,66.27,431.43,0.06,0.00,13.57,2.15,0.00,57.03
2025-06-06 10:05,-7.16,-80.54,0.00,1409.54,5696.93,0.08,0.00,448.00,43.00,1.49,127.30,432.22,936.53,2123.63,11.02,0.00,66.75,429.40,0.05,0.00,13.88,2.16,0.00,76.58
2025-06-06 10:10,-7.24,-80.64,0.00,1397.61,5671.76,0.17,0.00,449.00,43.06,1.55,144.94,426.58,942.97,2185.15,11.23,0.00,66.51,427.50,0.05,0.00,13.91,2.16,0.00,77.35
2025-06-06 10:15,-7.55,-80.75,0.00,1340.78,5658.72,2.16,0.00,441.00,43.45,0.00,135.23,406.56,936.33,2246.67,11.45,0.00,63.96,426.69,0.06,0.00,13.66,2.18,0.00,73.13
2025-06-06 10:20,-7.48,-80.54,0.00,1353.81,5595.53,0.73,0.00,444.00,43.21,0.41,134.17,385.65,975.98,2308.18,11.67,0.00,64.93,421.77,0.05,0.00,13.76,2.17,0.00,67.69
2025-06-06 10:25,-7.34,-80.54,0.00,1356.15,5514.33,1.03,0.00,443.00,43.78,0.52,135.48,359.51,995.31,2369.70,11.88,0.00,65.27,415.49,0.05,0.00,13.73,2.20,0.00,76.80
2025-06-06 10:30,-7.62,-80.75,0.00,1343.85,5475.54,0.68,0.00,442.00,42.87,0.40,138.13,326.10,984.59,2431.21,12.10,0.00,63.89,412.80,0.05,0.00,13.69,2.15,0.00,76.80
2025-06-06 10:35,-7.45,-80.64,0.00,1342.49,5439.60,1.06,0.00,441.00,41.33,0.79,124.78,328.27,1027.65,2487.20,12.30,0.00,63.64,410.35,0.05,0.00,13.66,2.07,0.00,84.85
2025-06-06 10:40,-7.90,-80.64,0.00,1325.52,5345.02,0.10,0.00,440.00,41.07,0.17,109.17,351.09,1036.94,2543.18,12.50,0.00,62.24,403.13,0.05,0.00,13.63,2.06,0.00,42.09
2025-06-06 10:45,-8.34,-80.64,0.00,1300.94,5194.04,1.01,0.00,439.00,41.16,0.00,100.85,368.79,1179.40,2599.16,12.70,0.00,60.63,391.69,0.05,0.00,13.60,2.07,0.00,41.12
2025-06-06 10:50,-7.46,-80.44,0.00,1328.59,5088.76,0.87,0.00,442.00,40.66,0.18,4.78,379.62,1216.08,2655.15,12.90,0.00,62.25,383.66,0.05,0.00,13.69,2.04,0.00,40.18
2025-06-06 10:55,-12.97,-80.64,0.00,1325.97,4986.54,16.73,0.00,442.00,40.39,0.00,5.70,406.36,1200.55,2711.13,13.10,0.00,61.54,375.86,0.05,0.00,13.69,2.03,0.00,40.68
2025-06-06 11:00,-9.13,-80.44,0.00,1439.98,4919.25,16.46,0.00,450.00,40.46,0.00,6.56,403.46,966.68,2767.11,13.30,0.00,67.20,370.67,0.05,0.00,13.94,2.03,0.00,57.01
2025-06-06 11:05,-7.93,-80.75,0.00,1389.37,4834.85,16.30,0.00,441.00,40.30,0.00,5.90,375.33,1064.68,2792.47,13.43,0.00,64.96,364.22,0.05,0.00,13.66,2.02,0.00,57.03
2025-06-06 11:10,-8.13,-80.34,0.00,1338.28,4917.18,16.71,0.00,451.00,40.38,0.16,66.02,389.55,1200.51,2817.83,13.57,0.00,62.43,370.18,0.05,0.00,13.97,2.03,0.00,65.27
2025-06-06 11:15,-8.05,-80.75,0.00,1266.12,4915.69,16.29,0.00,442.00,40.47,0.00,97.84,383.26,1190.13,2843.18,13.70,0.00,59.20,369.93,0.05,0.00,13.69,2.03,0.00,57.01
2025-06-06 11:20,-7.13,-80.44,0.00,1331.77,4894.89,13.85,0.00,446.00,40.97,0.00,85.02,410.34,1080.96,2868.54,13.83,0.00,62.16,368.40,0.05,0.00,13.82,2.06,0.00,57.03
2025-06-06 11:25,-2.86,-80.85,0.00,1280.13,4917.98,8.89,0.00,442.00,40.28,0.00,44.16,454.12,1133.72,2893.90,13.97,0.00,59.53,370.13,0.05,0.00,13.69,2.02,0.00,56.98
2025-06-06 11:30,-2.54,-80.75,0.00,1246.63,4863.85,7.17,0.00,441.00,41.20,0.00,55.00,476.43,1078.94,2919.25,14.10,0.00,58.36,366.05,0.05,0.00,13.66,2.07,0.00,57.01
2025-06-06 11:35,-2.56,-80.95,0.00,1313.51,4826.16,5.48,0.00,443.00,41.27,0.00,56.54,436.95,1070.15,2915.62,14.27,0.00,61.21,363.37,0.05,0.00,13.73,2.07,0.00,83.28
2025-06-06 11:40,-2.31,-185.95,0.00,1365.36,4870.42,1.29,0.00,446.00,41.57,0.23,86.37,450.38,1027.09,2912.00,14.43,0.00,59.37,366.90,0.05,0.00,13.82,2.09,0.00,93.50
2025-06-06 11:45,-2.28,-276.05,0.00,1282.43,4993.86,1.89,0.00,443.00,41.41,2.05,111.75,477.23,1020.56,2908.37,14.60,0.00,55.84,376.22,0.05,0.00,13.73,2.08,0.00,81.83
2025-06-06 11:50,-2.42,-273.95,0.00,1217.08,4969.23,1.86,0.00,443.00,41.57,1.14,106.50,532.25,1050.13,2904.74,14.77,0.00,53.33,374.68,0.05,0.00,13.73,2.09,0.00,76.58
2025-06-06 11:55,-2.42,-275.25,0.00,1239.28,4932.26,1.72,0.00,443.00,41.19,1.72,83.24,526.31,1072.35,2901.11,14.93,0.00,54.88,371.82,0.05,0.00,13.73,2.07,0.00,53.18
2025-06-06 12:00,-3.66,-81.16,0.00,1180.99,4811.41,1.90,0.00,441.00,41.43,0.00,31.83,571.24,1032.12,2897.49,15.10,0.00,51.26,362.64,0.05,0.00,13.66,2.08,0.00,40.72
2025-06-06 12:05,-2.32,-80.75,0.00,1220.68,4726.13,1.28,0.00,451.00,41.76,1.94,8.33,575.19,1055.92,2837.22,15.32,0.00,53.53,356.07,0.05,0.00,13.97,2.10,0.00,57.01
2025-06-06 12:10,-2.48,-80.75,0.00,1273.10,4751.06,0.90,0.00,450.00,41.53,0.03,5.94,555.00,1068.21,2776.96,15.53,0.00,55.94,357.90,0.05,0.00,13.94,2.08,0.00,76.86
2025-06-06 12:15,-2.90,-80.95,0.00,1237.64,4748.67,2.30,0.00,441.00,41.98,0.00,77.05,538.42,1138.07,2716.69,15.75,0.00,54.25,357.90,0.06,0.00,13.66,2.11,0.00,57.03
2025-06-06 12:20,-3.94,-80.75,0.00,1257.04,4769.76,1.24,0.00,439.00,41.61,0.15,71.48,575.21,1065.01,2656.43,15.97,0.00,55.70,359.28,0.05,0.00,13.60,2.09,0.00,57.03
2025-06-06 12:25,-2.38,-80.85,0.00,1224.22,4746.13,1.64,0.00,451.00,41.93,0.00,81.94,566.14,1237.32,2596.16,16.18,0.00,54.13,357.51,0.05,0.00,13.97,2.10,0.00,76.58
2025-06-06 12:30,-2.18,-80.75,0.00,1229.24,4775.65,1.97,0.00,450.00,41.84,0.36,84.12,612.71,1148.30,2535.90,16.40,0.00,55.02,359.77,0.05,0.00,13.94,2.10,0.00,82.15
2025-06-06 12:35,-2.22,-80.95,0.00,1229.69,4783.87,1.19,0.00,450.00,42.33,0.00,81.22,593.12,1254.49,2463.73,16.33,0.00,55.29,360.56,0.05,0.00,13.94,2.12,0.00,81.52
2025-06-06 12:40,-2.15,-80.54,0.00,1240.03,4887.64,2.08,0.00,452.00,42.28,5.96,79.59,570.04,1328.38,2391.56,16.27,0.00,56.11,368.49,0.05,0.00,14.00,2.12,0.00,79.24
2025-06-06 12:45,-2.42,-80.54,0.00,1191.02,4907.70,1.26,0.00,452.00,42.84,0.05,113.08,577.30,1254.88,2319.39,16.20,0.00,54.35,370.21,0.05,0.00,14.00,2.15,0.00,66.59
2025-06-06 12:50,-2.21,-80.44,0.00,1298.59,4929.53,1.95,0.00,453.00,42.49,5.60,123.83,567.22,1132.18,2247.23,16.13,0.00,59.22,371.63,0.05,0.00,14.04,2.13,0.00,84.85
2025-06-06 12:55,-46.06,-80.64,0.00,1300.47,5020.94,1.28,0.00,451.00,43.01,0.01,122.78,576.42,1062.71,2175.06,16.07,0.00,59.25,378.51,0.05,0.00,13.97,2.16,0.00,84.85
2025-06-06 13:00,-47.23,-80.85,0.00,1312.73,5054.51,1.70,0.00,447.00,44.17,0.00,108.14,538.67,1154.51,2102.89,16.00,0.00,59.03,381.11,0.05,0.00,13.85,2.22,0.00,96.52
2025-06-06 13:05,-47.43,-80.75,0.00,1234.72,5110.22,1.11,0.00,434.00,44.02,2.11,167.02,479.86,1298.91,2037.92,16.07,0.00,55.21,385.40,0.05,0.00,13.45,2.21,0.00,82.00
2025-06-06 13:10,-46.43,-80.34,0.00,1253.19,5192.01,1.26,0.00,448.00,43.94,4.42,114.38,465.16,1314.58,1972.95,16.13,0.00,56.22,391.62,0.05,0.00,13.88,2.21,0.00,84.79
2025-06-06 13:15,-47.15,-80.54,0.00,1258.40,5210.54,1.13,0.00,449.00,44.07,2.20,150.36,409.53,1400.71,1907.97,16.20,0.00,56.49,393.02,0.05,0.00,13.91,2.21,0.00,84.87
2025-06-06 13:20,-47.16,-80.64,0.00,1176.32,5312.84,1.63,0.00,434.00,43.67,1.22,157.11,396.30,1464.14,1843.00,16.27,0.00,52.34,400.55,0.05,0.00,13.45,2.19,0.00,84.85
2025-06-06 13:25,-46.70,-80.34,0.00,1199.12,5410.89,0.65,0.00,440.00,43.84,1.65,167.47,375.27,1415.72,1778.03,16.33,0.00,54.16,407.83,0.05,0.00,13.63,2.20,0.00,96.52
2025-06-06 13:30,-46.74,-80.44,0.00,1161.08,5473.85,-0.32,0.00,440.00,43.98,1.56,239.45,356.02,1322.37,1713.06,16.40,0.00,52.75,412.50,0.05,0.00,13.63,2.21,0.00,96.52
2025-06-06 13:35,-47.50,0.00,0.00,1163.28,5468.55,0.62,0.00,433.00,40.67,0.00,188.63,370.36,1344.06,1671.21,16.30,0.00,53.10,412.09,0.05,0.00,13.42,2.04,0.00,71.38
2025-06-06 13:40,-47.24,0.00,0.00,1202.14,5400.63,1.88,0.00,387.00,40.61,1.02,137.65,411.38,1431.78,1629.36,16.20,0.00,56.54,407.12,0.05,0.00,11.99,2.04,0.00,76.80
2025-06-06 13:45,-46.85,0.00,0.00,1210.74,5304.02,1.29,0.00,347.00,41.15,1.03,150.01,422.04,1541.34,1587.51,16.10,0.00,56.21,400.03,0.05,0.00,10.75,2.06,0.00,84.85
2025-06-06 13:50,-47.23,0.00,0.00,1209.85,5404.86,0.41,0.00,303.00,40.48,0.00,150.17,429.06,1450.49,1545.66,16.00,0.00,56.29,407.44,0.05,0.00,9.39,2.03,0.00,76.80
2025-06-06 13:55,-47.09,0.00,0.00,1134.33,5474.41,1.69,0.00,258.00,41.30,0.00,104.64,431.30,1646.44,1503.81,15.90,0.00,53.11,412.74,0.05,0.00,7.99,2.07,0.00,76.80
2025-06-06 14:00,-51.94,0.00,0.00,1079.26,5484.25,0.92,0.00,216.00,42.07,0.00,104.92,454.84,1706.55,1461.96,15.80,0.00,51.33,413.57,0.05,0.00,6.69,2.11,0.00,76.80
2025-06-06 14:05,-46.97,0.00,0.00,1128.91,5540.19,1.46,0.00,190.00,42.46,0.00,114.32,433.74,1559.73,1453.36,15.87,0.00,54.09,417.66,0.05,0.00,5.89,2.13,0.00,77.42
2025-06-06 14:10,-50.29,0.00,0.00,1173.70,5587.11,0.76,0.00,190.00,42.13,0.00,130.79,418.35,1490.34,1444.76,15.93,0.00,55.44,421.38,0.05,0.00,5.89,2.11,0.00,71.90
2025-06-06 14:15,-51.40,0.00,0.00,1189.59,5552.37,2.16,0.00,190.00,41.86,0.00,133.38,414.53,1489.29,1436.16,16.00,0.00,55.95,418.94,0.06,0.00,5.89,2.10,0.00,72.39
2025-06-06 14:20,-47.18,0.00,0.00,1224.42,5616.80,1.24,0.00,190.00,42.23,0.00,151.72,431.56,1469.84,1427.56,16.07,0.00,58.24,423.81,0.05,0.00,5.89,2.12,0.00,77.92
2025-06-06 14:25,-46.32,0.00,0.00,1206.92,5738.75,0.91,0.00,190.00,42.38,0.00,151.67,444.54,1222.82,1418.96,16.13,0.00,56.86,432.89,0.05,0.00,5.89,2.13,0.00,78.01
2025-06-06 14:30,-40.66,0.00,0.00,1172.23,5801.64,1.08,0.00,190.00,42.00,0.00,134.14,409.11,1323.79,1410.36,16.20,0.00,55.29,437.61,0.05,0.00,5.89,2.11,0.00,76.80
2025-06-06 14:35,-1.95,0.00,0.00,1217.65,5795.83,0.87,0.00,190.00,41.68,0.59,160.00,476.62,1156.92,1344.03,16.18,0.00,58.36,437.17,0.05,0.00,5.89,2.09,0.00,87.61
2025-06-06 14:40,-5.48,0.00,0.00,1125.03,5861.33,1.50,0.00,190.00,42.11,0.00,167.33,509.76,1254.28,1277.70,16.17,0.00,54.34,442.06,0.05,0.00,5.89,2.11,0.00,85.14
2025-06-06 14:45,-3.06,0.00,0.00,1030.29,5976.08,0.79,0.00,190.00,41.58,0.00,189.61,593.46,961.63,1211.37,16.15,0.00,50.80,450.46,0.05,0.00,5.89,2.09,0.00,85.67
2025-06-06 14:50,-8.05,0.00,-38.59,889.50,5954.43,1.33,0.00,190.00,41.44,0.00,172.38,628.21,1373.58,1145.04,16.13,2.10,44.05,448.70,0.05,0.00,5.89,2.08,0.00,70.66
2025-06-06 14:55,-7.44,0.00,-106.73,931.45,6009.14,1.76,0.00,190.00,41.56,0.00,126.21,668.41,1446.81,1078.71,16.12,5.78,45.13,452.68,0.05,0.00,5.89,2.09,0.00,68.80
2025-06-06 15:00,-8.61,0.00,-72.02,901.30,6010.21,0.90,0.00,190.00,41.72,0.00,153.60,685.77,1441.33,1012.38,16.10,3.89,44.08,452.68,0.05,0.00,5.89,2.09,0.00,76.80
2025-06-06 15:05,-4.98,0.00,0.00,998.13,6085.04,0.87,0.00,190.00,41.38,5.88,177.23,726.87,1010.47,948.75,16.05,0.00,48.69,458.18,0.05,0.00,5.89,2.08,0.00,81.49
2025-06-06 15:10,-71.28,0.00,0.00,1039.70,6204.99,1.08,0.00,190.00,42.31,0.03,190.72,740.87,993.81,885.13,16.00,0.00,49.71,467.10,0.05,0.00,5.89,2.12,0.00,78.90
2025-06-06 15:15,-2.19,0.00,0.00,995.22,6345.62,0.77,0.00,190.00,42.37,0.39,216.86,753.36,850.52,821.51,15.95,0.00,48.72,477.45,0.05,0.00,5.89,2.13,0.00,86.12
2025-06-06 15:20,-2.72,0.00,0.00,959.96,6441.35,1.10,0.00,189.00,42.90,0.00,281.41,685.57,904.37,757.89,15.90,0.00,47.36,484.54,0.05,0.00,5.86,2.15,0.00,83.12
2025-06-06 15:25,-2.71,0.00,0.00,1049.23,6501.90,1.07,0.00,190.00,42.42,0.00,206.26,690.47,818.36,694.26,15.85,0.00,53.43,488.95,0.05,0.00,5.89,2.13,0.00,95.43
2025-06-06 15:30,-2.18,0.00,0.00,987.25,6559.78,-0.26,0.00,190.00,43.10,262.11,277.83,689.42,634.86,630.64,15.80,0.00,50.99,493.19,0.05,0.00,5.89,2.16,0.00,105.71
2025-06-06 15:35,-2.33,0.00,0.00,1086.56,6658.71,1.56,0.00,190.00,42.82,0.00,425.17,708.87,576.95,591.48,15.70,0.00,56.08,500.55,0.05,0.00,5.89,2.15,0.00,99.04
2025-06-06 15:40,-3.33,0.00,0.00,949.18,6619.04,1.08,0.00,237.00,43.05,0.00,605.44,712.92,594.77,552.33,15.60,0.00,49.71,497.62,0.05,0.00,7.34,2.16,0.00,94.72
2025-06-06 15:45,-2.11,0.00,0.00,896.87,6699.51,1.65,0.00,297.00,42.83,1.82,398.74,732.76,847.47,513.17,15.50,0.00,47.74,503.61,0.05,0.00,9.20,2.15,0.00,96.51
2025-06-06 15:50,-2.12,0.00,0.00,923.97,6737.08,1.44,0.00,300.00,43.05,0.10,435.08,730.62,806.13,474.01,15.40,0.00,50.04,506.37,0.05,0.00,9.29,2.16,0.00,96.52
2025-06-06 15:55,-2.13,0.00,-0.87,918.35,6739.03,1.52,0.00,305.00,42.36,1.55,705.37,680.51,647.53,434.85,15.30,0.05,50.60,506.48,0.05,0.00,9.45,2.13,0.00,120.89
2025-06-06 16:00,-4.74,0.00,-26.57,858.30,6710.05,1.47,0.00,339.00,42.22,0.61,775.23,652.70,771.86,395.70,15.20,1.48,47.99,504.35,0.05,0.00,10.50,2.12,0.00,118.76
2025-06-06 16:05,-8.40,0.00,-5.54,986.40,6721.60,0.72,0.00,298.00,33.65,0.00,802.42,651.80,571.65,363.54,15.20,0.31,54.31,505.18,0.05,0.00,9.23,2.09,0.00,129.48
2025-06-06 16:10,-2.08,0.00,0.00,993.09,6727.24,-1.74,0.00,353.00,124.51,0.00,728.49,637.97,488.55,331.38,15.20,0.00,55.50,505.65,0.05,0.00,10.94,5.99,0.00,120.89
2025-06-06 16:15,-1.90,0.00,0.00,1027.12,6737.30,-1.55,0.00,328.00,212.05,0.12,784.88,616.03,435.74,299.22,15.20,0.00,57.89,506.37,0.05,0.00,10.16,10.10,0.00,127.40
2025-06-06 16:20,-1.95,0.00,0.00,972.36,6750.22,-2.89,0.00,375.00,318.04,3.01,777.25,603.27,451.56,267.06,15.20,0.00,55.64,507.33,0.05,0.00,11.62,15.26,0.00,140.01
2025-06-06 16:25,-1.48,0.00,0.00,943.20,6721.46,-6.10,0.00,431.00,403.85,2.16,894.38,643.14,365.89,234.91,15.20,0.00,54.87,505.12,0.05,0.00,13.35,19.12,0.00,178.46
2025-06-06 16:30,-1.26,0.00,0.00,937.13,6738.50,-5.49,0.00,440.00,451.30,15.25,967.92,636.17,292.79,202.75,15.20,0.00,55.27,506.47,0.05,0.00,13.63,21.35,0.00,160.51
2025-06-06 16:35,-1.58,0.00,0.00,1013.24,6717.79,-5.56,0.00,434.00,505.46,3.67,918.32,609.96,253.07,173.86,15.13,0.00,58.67,504.91,0.05,0.00,13.45,23.89,0.00,143.01
2025-06-06 16:40,-1.24,0.00,0.00,955.16,6755.44,-8.45,0.00,440.00,531.43,4.49,1100.60,601.72,211.19,144.97,15.07,0.00,57.41,507.61,0.05,0.00,13.63,25.11,0.00,177.56
2025-06-06 16:45,-1.29,0.00,0.00,1094.21,6775.22,-7.86,0.00,440.00,529.29,5.66,1031.82,597.30,106.16,116.08,15.00,0.00,63.87,509.02,0.05,0.00,13.63,25.01,0.00,178.61
2025-06-06 16:50,-1.23,0.00,0.00,1154.01,6799.53,-8.02,0.00,435.00,529.67,48.94,1017.37,568.58,53.11,87.19,14.93,0.00,66.78,510.80,0.05,0.00,13.48,25.03,0.00,180.02
2025-06-06 16:55,-1.38,0.00,0.00,1159.51,6835.13,-8.55,0.00,435.00,579.72,4.50,1112.83,578.77,24.89,58.30,14.87,0.00,67.52,513.35,0.05,0.00,13.48,27.59,0.00,180.02
2025-06-06 17:00,-2.75,0.00,0.00,1158.45,6808.49,-8.30,0.00,433.00,691.61,2.45,1077.69,588.30,9.57,29.41,14.80,0.00,66.76,511.38,0.05,0.00,13.42,33.11,0.00,180.02
2025-06-06 17:05,-1.30,0.00,0.00,1113.12,6854.22,-8.32,0.00,441.00,799.58,1.88,1075.39,625.17,4.35,24.51,14.77,0.00,63.93,514.81,0.05,0.00,13.66,38.45,0.00,168.37
2025-06-06 17:10,-1.39,0.00,0.00,1091.59,6811.67,-8.71,0.00,432.00,965.54,63.18,939.34,608.34,0.32,19.61,14.73,0.00,62.30,511.61,0.05,0.00,13.38,46.75,0.00,155.12
2025-06-06 17:15,-1.26,0.00,0.00,969.20,6850.36,-9.20,0.00,438.00,1095.85,113.00,988.97,624.40,0.04,14.71,14.70,0.00,56.40,514.49,0.05,0.00,13.57,53.37,0.00,155.72
2025-06-06 17:20,-1.24,0.00,0.00,1059.07,6835.45,-7.58,0.00,434.00,1117.68,113.26,1009.57,625.59,0.04,9.81,14.67,0.00,60.21,513.37,0.05,0.00,13.45,54.49,0.00,171.11
2025-06-06 17:25,-1.24,0.00,0.00,1158.97,6830.03,-8.88,0.00,435.00,1117.37,112.90,844.41,610.54,0.04,4.90,14.63,0.00,65.67,513.01,0.05,0.00,13.48,54.48,0.00,159.14
2025-06-06 17:30,-1.26,0.00,0.00,1208.48,6848.75,-8.73,0.00,440.00,1115.48,113.84,859.32,599.63,0.04,0.00,14.60,0.00,68.28,514.41,0.05,0.00,13.63,54.38,0.00,206.09
2025-06-06 17:35,-1.24,0.00,0.00,1159.96,6829.76,-8.63,0.00,434.00,1115.58,111.40,995.19,580.93,0.04,0.00,14.52,0.00,66.27,512.96,0.05,0.00,13.45,54.39,0.00,116.14
2025-06-06 17:40,-1.25,0.00,0.00,836.98,6848.39,-9.13,0.00,438.00,1116.32,54.01,1895.75,571.02,0.04,0.00,14.43,0.00,50.39,514.35,0.05,0.00,13.57,54.42,0.00,147.72
2025-06-06 17:45,-1.25,0.00,0.00,743.75,6842.28,-9.50,0.00,435.00,1120.28,111.14,1895.59,602.70,0.04,0.00,14.35,0.00,46.82,513.89,0.05,0.00,13.48,54.61,0.00,145.01
2025-06-06 17:50,-1.27,0.00,0.00,794.06,6851.12,-10.00,0.00,440.00,1118.21,86.65,1913.45,593.17,0.04,0.00,14.27,0.00,50.31,514.59,0.05,0.00,13.63,54.51,0.00,167.62
2025-06-06 17:55,-1.26,0.00,-60.94,616.45,6830.34,-10.31,0.00,435.00,1118.39,111.83,1900.19,612.43,0.04,0.00,14.18,3.21,38.19,512.96,0.05,0.00,13.48,54.52,0.00,168.48
2025-06-06 18:00,-1.26,0.00,-44.64,570.75,6805.95,-8.83,0.00,435.00,1120.47,98.74,1892.44,628.79,0.04,0.00,14.10,2.35,35.76,511.00,0.05,0.00,13.48,54.62,0.00,147.39
2025-06-06 18:05,-1.23,0.00,-88.44,592.10,6777.05,-9.45,0.00,432.00,1122.71,110.06,1888.96,636.58,0.04,0.00,14.03,4.65,36.82,508.80,0.05,0.00,13.38,54.73,0.00,133.40
2025-06-06 18:10,-1.29,0.00,-77.15,540.60,6808.86,-8.84,0.00,436.00,1124.11,111.24,1893.14,669.45,0.04,0.00,13.97,4.04,34.01,511.27,0.05,0.00,13.51,54.80,0.00,133.57
2025-06-06 18:15,-1.24,0.00,-22.27,505.45,6830.10,-7.35,0.00,436.00,1124.34,85.88,1792.22,692.09,0.04,0.00,13.90,1.18,31.68,512.87,0.05,0.00,13.51,54.81,0.00,134.37
2025-06-06 18:20,-1.23,0.00,0.00,739.07,6815.67,-8.46,0.00,434.00,1122.38,73.05,1265.07,686.99,0.04,0.00,13.83,0.00,41.71,511.74,0.05,0.00,13.45,54.71,0.00,165.59
2025-06-06 18:25,-1.28,0.00,0.00,985.63,6812.50,-7.76,0.00,436.00,1123.35,64.98,834.82,672.73,0.04,0.00,13.77,0.00,54.87,511.50,0.05,0.00,13.51,54.76,0.00,148.17
2025-06-06 18:30,-1.43,0.00,0.00,969.71,6829.81,-7.59,0.00,435.00,1124.16,65.27,840.87,653.54,0.04,0.00,13.70,0.00,52.96,512.87,0.05,0.00,13.48,54.80,0.00,154.18
2025-06-06 18:35,-1.55,0.00,0.00,971.76,6796.19,-8.40,0.00,435.00,1123.81,65.13,840.78,654.10,0.04,0.00,13.75,0.00,54.49,510.21,0.05,0.00,13.48,54.78,0.00,140.01
2025-06-06 18:40,-1.36,0.00,0.00,934.15,6783.44,-9.10,0.00,433.00,1127.47,64.93,880.58,645.86,0.04,0.00,13.80,0.00,52.60,509.08,0.05,0.00,13.42,54.96,0.00,139.79
2025-06-06 18:45,-1.28,0.00,0.00,1006.48,6747.58,-6.47,0.00,439.00,1064.36,65.33,860.97,642.75,0.04,0.00,13.85,0.00,55.39,506.01,0.06,0.00,13.60,51.73,0.00,154.94
2025-06-06 18:50,-1.21,0.00,0.00,997.53,6700.21,-7.80,0.00,438.00,1052.53,2.35,934.87,619.56,0.04,0.00,13.90,0.00,55.79,502.15,0.05,0.00,13.57,51.11,0.00,155.18
2025-06-06 18:55,-1.23,0.00,0.00,1045.33,6658.95,-8.53,0.00,439.00,1050.37,0.03,918.02,625.17,0.04,0.00,13.95,0.00,58.04,498.81,0.05,0.00,13.60,51.00,0.00,164.67
2025-06-06 19:00,-1.73,0.00,0.00,1037.39,6600.45,-8.18,0.00,433.00,1051.50,61.33,838.47,638.96,0.04,0.00,14.00,0.00,58.48,494.21,0.05,0.00,13.42,51.06,0.00,168.06
2025-06-06 19:05,-1.28,0.00,0.00,992.87,6610.12,-8.42,0.00,438.00,1051.82,65.71,847.10,688.90,0.04,0.00,13.88,0.00,56.88,494.68,0.05,0.00,13.57,51.07,0.00,177.14
2025-06-06 19:10,-1.33,0.00,0.00,995.07,6553.09,-9.53,0.00,435.00,1044.41,64.44,846.73,721.88,0.04,0.00,13.77,0.00,56.94,490.21,0.05,0.00,13.48,50.69,0.00,164.10
