date,Battery (Charging) -  MW,Pumps -  MW,Exports -  MW,Imports -  MW,Coal (Black) -  MW,Bioenergy (Biomass) -  MW,Distillate -  MW,Gas (CCGT) -  MW,Gas (OCGT) -  MW,Gas (Waste Coal Mine) -  MW,Battery (Discharging) -  MW,Hydro -  MW,Wind -  MW,Solar (Utility) -  MW,Solar (Rooftop) -  MW,Temperature - C,Exports Emissions Vol - tCO₂e,Imports Emissions Vol - tCO₂e,Coal (Black) Emissions Vol - tCO₂e,Bioenergy (Biomass) Emissions Vol - tCO₂e,Distillate Emissions Vol - tCO₂e,Gas (CCGT) Emissions Vol - tCO₂e,Gas (OCGT) Emissions Vol - tCO₂e,Gas (Waste Coal Mine) Emissions Vol - tCO₂e,Emissions Intensity - kgCO₂e/MWh,Price - AUD/MWh
2025-06-26 18:50,-0.13,0.00,-1405.10,0.00,5909.48,69.80,172.62,1060.07,1024.18,31.42,297.13,509.72,533.99,0.61,0.00,11.33,79.66,0.00,436.76,0.14,15.10,39.73,51.52,1.58,0.00,994.51
2025-06-26 18:55,-1.73,0.00,-1419.35,0.00,5915.02,72.10,166.45,1056.57,1027.03,32.22,294.55,509.54,532.41,0.61,0.00,11.22,80.49,0.00,437.35,0.15,14.56,39.54,51.66,1.62,0.00,399.93
2025-06-26 19:00,-0.03,0.00,-1422.25,0.00,5975.13,68.80,174.15,1065.20,1026.11,31.68,256.82,513.50,536.71,0.61,0.00,11.10,81.12,0.00,441.93,0.14,15.24,39.88,51.62,1.59,0.00,361.32
2025-06-26 19:05,-0.03,0.00,-1423.95,0.00,5992.17,62.30,174.09,1063.41,1024.51,31.26,266.06,509.80,536.84,0.61,0.00,11.00,81.28,0.00,443.27,0.11,15.23,39.82,51.54,1.57,0.00,1000.00
2025-06-26 19:10,-0.04,0.00,-1431.55,0.00,6017.93,64.60,176.19,1062.08,1045.26,30.86,146.87,529.81,551.73,0.61,0.00,10.90,82.46,0.00,445.13,0.12,15.41,39.80,52.55,1.55,0.00,279.00
2025-06-26 19:15,-0.10,0.00,-1359.30,0.00,5962.39,64.90,132.19,1064.33,1028.82,30.91,95.35,515.04,557.33,0.61,0.00,10.80,78.48,0.00,440.95,0.12,11.56,39.86,51.75,1.55,0.00,143.73
2025-06-26 19:20,0.00,0.00,-1330.25,0.00,5912.42,69.30,120.19,984.44,936.58,31.05,306.32,501.47,565.74,0.61,0.00,10.70,75.25,0.00,437.17,0.14,10.51,37.17,46.88,1.56,0.00,349.73
2025-06-26 19:25,-0.13,0.00,-1412.50,0.00,5954.42,68.10,140.68,1045.96,1024.47,31.18,221.48,506.26,565.08,0.61,0.00,10.60,80.55,0.00,440.35,0.14,12.31,39.22,51.53,1.56,0.00,999.73
2025-06-26 19:30,0.00,0.00,-1425.05,0.00,5973.04,66.60,176.19,1061.37,1044.06,31.00,72.49,525.19,574.25,0.61,0.00,10.50,82.44,0.00,441.74,0.13,15.41,39.75,52.49,1.56,0.00,134.33
2025-06-26 19:35,0.00,0.00,-1355.95,0.00,5861.28,68.20,128.10,985.76,896.63,31.32,304.13,497.91,595.65,0.61,0.00,10.43,76.42,0.00,433.14,0.14,11.21,37.22,44.90,1.57,0.00,349.84
2025-06-26 19:40,-0.17,0.00,-1374.20,0.00,5945.32,66.50,131.19,1043.11,1024.30,31.15,186.65,369.46,607.57,0.61,0.00,10.37,79.40,0.00,439.71,0.14,11.48,39.13,51.52,1.56,0.00,349.84
2025-06-26 19:45,-0.01,0.00,-1331.70,0.00,5961.80,64.60,132.19,1052.47,1029.24,31.57,101.64,373.02,613.15,0.61,0.00,10.30,77.58,0.00,440.81,0.14,11.56,39.52,51.78,1.58,0.00,296.59
2025-06-26 19:50,0.00,0.00,-1357.65,0.00,5942.32,59.60,136.92,1068.56,1030.89,17.49,172.48,386.67,618.85,0.61,0.00,10.23,78.29,0.00,439.37,0.13,11.98,39.97,51.85,0.84,0.00,297.51
2025-06-26 19:55,0.00,0.00,-1342.40,0.00,5936.33,57.50,132.92,1061.96,1026.99,17.68,180.99,373.63,629.21,0.73,0.00,10.17,77.37,0.00,438.89,0.13,11.63,39.75,51.66,0.84,0.00,209.60
2025-06-26 20:00,0.00,0.00,-1308.20,0.00,5904.26,52.60,117.74,984.97,1010.53,17.58,320.95,326.85,647.76,0.73,0.00,10.10,74.68,0.00,436.55,0.12,10.30,37.20,50.80,0.84,0.00,999.73
2025-06-26 20:05,0.00,0.00,-1383.15,0.00,5949.20,49.70,122.03,1040.79,1041.63,17.92,223.94,365.37,649.63,0.73,0.00,10.15,79.39,0.00,440.06,0.11,10.68,39.05,52.36,0.86,0.00,210.00
2025-06-26 20:10,-0.53,0.00,-1351.25,0.00,5914.34,44.60,74.92,1006.87,1064.67,21.90,25.98,553.48,658.86,0.73,0.00,10.20,77.38,0.00,437.29,0.10,6.55,37.93,53.48,1.07,0.00,209.60
2025-06-26 20:15,-33.11,0.00,-1327.55,0.00,5919.77,43.50,62.00,998.80,1007.75,25.90,25.18,627.61,669.76,0.73,0.00,10.25,75.36,0.00,437.70,0.10,5.42,37.66,50.47,1.28,0.00,209.60
2025-06-26 20:20,-2.01,0.00,-1325.60,0.00,5902.19,45.60,60.00,988.84,979.28,25.80,14.89,633.24,671.48,0.73,0.00,10.30,75.25,0.00,436.34,0.11,5.25,37.33,48.98,1.28,0.00,199.31
2025-06-26 20:25,-42.48,0.00,-1378.55,0.00,5903.15,44.10,63.00,986.36,978.41,26.43,9.23,633.82,668.21,0.73,0.00,10.35,78.37,0.00,436.43,0.10,5.51,37.25,48.92,1.31,0.00,163.55
2025-06-26 20:30,-25.71,0.00,-1300.65,0.00,5901.12,44.50,62.00,1002.32,920.05,25.94,12.27,558.18,688.54,0.73,0.00,10.40,74.32,0.00,436.30,0.10,5.42,37.77,45.82,1.28,0.00,163.55
2025-06-26 20:35,-0.90,0.00,-1347.70,0.00,5898.77,46.20,62.00,996.18,923.55,17.72,6.94,586.75,683.44,0.73,0.00,10.62,76.87,0.00,436.13,0.11,5.42,37.56,46.00,0.85,0.00,189.18
2025-06-26 20:40,-13.58,0.00,-1348.50,0.00,5888.63,46.30,16.00,982.56,897.77,17.07,3.56,590.98,694.96,0.73,0.00,10.83,76.69,0.00,435.38,0.11,1.40,37.09,45.02,0.82,0.00,162.83
2025-06-26 20:45,0.00,0.00,-1297.15,0.00,5877.12,49.20,0.00,1003.08,846.02,18.65,41.78,535.13,698.84,0.73,0.00,11.05,73.69,0.00,434.35,0.11,0.00,37.78,42.24,0.90,0.00,163.55
2025-06-26 20:50,0.00,0.00,-1310.60,0.00,5926.15,50.50,0.00,1009.21,848.54,21.64,55.94,560.18,693.86,0.73,0.00,11.27,74.30,0.00,438.16,0.12,0.00,38.04,42.37,1.05,0.00,187.55
2025-06-26 20:55,0.00,0.00,-1214.70,0.00,5904.34,47.00,0.00,997.98,879.27,23.04,39.70,608.17,688.00,0.73,0.00,11.48,68.66,0.00,436.53,0.11,0.00,37.67,44.01,1.12,0.00,162.73
2025-06-26 21:00,-8.21,0.00,-1199.35,0.00,5943.06,45.30,0.00,999.60,844.52,22.11,37.17,534.62,697.00,0.73,0.00,11.70,68.45,0.00,439.78,0.10,0.00,37.70,42.17,1.08,0.00,134.33
2025-06-26 21:05,-0.02,0.00,-1209.95,0.00,5942.85,47.20,0.00,922.02,828.35,22.79,49.22,532.88,713.58,0.73,0.00,11.67,69.11,0.00,439.90,0.11,0.00,35.05,41.37,1.11,0.00,170.00
2025-06-26 21:10,0.00,0.00,-1206.15,0.00,5947.74,47.60,0.00,1006.63,800.15,27.82,181.02,328.43,692.82,0.73,0.00,11.63,69.39,0.00,440.30,0.11,0.00,37.96,39.98,1.38,0.00,210.31
2025-06-26 21:15,0.00,0.00,-1206.05,0.00,5940.27,46.20,0.00,1009.60,832.33,27.68,153.73,323.82,682.82,0.73,0.00,11.60,69.69,0.00,439.72,0.11,0.00,38.00,41.90,1.37,0.00,209.60
2025-06-26 21:20,0.00,0.00,-1216.35,0.00,5950.52,46.20,0.00,1003.66,778.34,27.88,137.33,326.17,685.31,0.73,0.00,11.57,70.47,0.00,440.47,0.10,0.00,37.81,39.18,1.38,0.00,209.60
2025-06-26 21:25,0.00,0.00,-1199.85,0.00,5950.42,46.00,0.00,997.25,794.65,28.09,51.80,324.53,669.85,0.73,0.00,11.53,70.35,0.00,440.45,0.10,0.00,37.59,40.19,1.39,0.00,200.00
2025-06-26 21:30,-0.81,0.00,-1230.55,0.00,5963.29,48.00,0.00,1003.52,720.65,27.75,75.15,328.43,678.29,0.73,0.00,11.50,71.90,0.00,441.35,0.11,0.00,37.81,36.28,1.38,0.00,176.06
2025-06-26 21:35,0.00,0.00,-1232.20,0.00,5959.67,44.30,0.00,1006.00,661.64,28.21,94.50,330.50,674.58,0.73,0.00,11.48,71.91,0.00,441.11,0.09,0.00,37.89,33.14,1.40,0.00,185.51
2025-06-26 21:40,-6.11,0.00,-1208.60,0.00,5937.56,46.00,0.00,989.61,617.09,30.64,101.87,323.80,679.30,0.73,0.00,11.47,70.54,0.00,439.50,0.10,0.00,37.33,30.98,1.52,0.00,162.73
2025-06-26 21:45,0.00,0.00,-1255.05,0.00,5951.59,45.60,0.00,997.48,621.15,17.10,103.10,315.02,700.70,0.73,0.00,11.45,73.17,0.00,440.54,0.10,0.00,37.60,31.19,0.91,0.00,162.00
2025-06-26 21:50,-1.54,0.00,-1198.25,0.00,5944.27,46.10,0.00,964.44,617.77,18.40,0.26,307.81,725.84,0.73,0.00,11.43,70.64,0.00,440.01,0.10,0.00,36.48,31.02,0.98,0.00,170.00
2025-06-26 21:55,-3.02,0.00,-1251.25,0.00,5940.47,45.60,0.00,982.35,616.69,35.32,25.08,312.31,727.49,0.73,0.00,11.42,73.40,0.00,439.71,0.10,0.00,37.07,30.96,1.78,0.00,162.00
2025-06-26 22:00,-1.27,0.00,-1258.20,0.00,5920.52,44.50,0.00,966.85,614.52,35.49,1.86,304.75,740.18,0.73,0.00,11.40,73.97,0.00,438.26,0.10,0.00,36.41,30.86,1.78,0.00,140.00
2025-06-26 22:05,-0.98,0.00,-1273.75,0.00,5935.60,48.40,0.00,925.45,617.76,35.08,3.02,305.87,751.49,0.73,0.00,11.38,74.92,0.00,439.37,0.11,0.00,35.03,31.02,1.76,0.00,166.24
2025-06-26 22:10,-1.70,0.00,-1185.40,0.00,5927.92,43.70,0.00,983.60,553.30,29.35,37.90,142.27,762.33,0.53,0.00,11.37,70.50,0.00,439.10,0.10,0.00,36.10,27.71,1.47,0.00,200.00
2025-06-26 22:15,-1.70,0.00,-1241.80,0.00,5873.97,48.10,0.00,958.01,475.84,13.80,240.02,152.03,772.88,0.53,0.00,11.35,71.88,0.00,435.23,0.10,0.00,34.19,23.88,0.73,0.00,200.04
2025-06-26 22:20,-1.70,0.00,-1175.45,0.00,5839.45,48.80,0.00,943.88,421.34,12.90,281.11,152.07,767.05,0.53,0.00,11.33,67.78,0.00,432.93,0.10,0.00,33.36,21.22,0.69,0.00,223.73
2025-06-26 22:25,-2.32,0.00,-1219.30,0.00,5842.82,48.40,0.00,983.26,361.59,11.20,278.14,151.80,792.58,0.53,0.00,11.32,70.04,0.00,433.20,0.10,0.00,34.68,18.06,0.60,0.00,210.00
2025-06-26 22:30,-3.28,0.00,-1181.60,0.00,5865.12,51.70,0.00,952.95,316.93,10.00,231.27,152.06,785.73,0.53,0.00,11.30,68.46,0.00,434.84,0.11,0.00,33.67,15.69,0.53,0.00,217.86
2025-06-26 22:35,-2.61,0.00,-1193.20,0.00,5888.06,50.70,0.00,984.10,290.21,10.00,125.51,151.91,823.15,0.53,0.00,11.17,69.67,0.00,436.50,0.10,0.00,34.71,14.28,0.53,0.00,200.00
2025-06-26 22:40,-1.72,0.00,-1177.60,0.00,5907.44,50.20,0.00,915.80,278.77,10.50,160.99,151.89,832.75,0.53,0.00,11.03,68.68,0.00,437.95,0.10,0.00,32.44,13.66,0.56,0.00,200.00
2025-06-26 22:45,-2.37,0.00,-1193.90,0.00,5902.93,53.40,0.00,908.31,277.16,12.10,160.04,152.13,844.87,0.53,0.00,10.90,69.53,0.00,437.65,0.11,0.00,32.18,13.58,0.64,0.00,200.00
2025-06-26 22:50,-1.78,0.00,-1200.90,0.00,5903.21,48.00,0.00,910.52,278.06,13.60,141.21,152.03,838.63,0.53,0.00,10.77,70.19,0.00,437.68,0.10,0.00,32.26,13.63,0.72,0.00,165.82
2025-06-26 22:55,-3.09,0.00,-1237.60,0.00,5896.39,49.70,0.00,901.15,276.03,13.50,151.70,141.84,854.36,0.53,0.00,10.63,72.20,0.00,437.16,0.10,0.00,31.93,13.53,0.72,0.00,162.73
2025-06-26 23:00,-2.44,0.00,-1258.95,0.00,5851.43,49.70,0.00,907.80,277.29,14.00,93.83,141.92,880.69,0.53,0.00,10.50,73.61,0.00,433.96,0.11,0.00,32.17,13.59,0.74,0.00,139.09
2025-06-26 23:05,-2.82,0.00,-1211.10,0.00,5840.00,47.10,0.00,868.46,254.68,14.60,0.01,142.37,884.73,0.53,0.00,10.45,71.78,0.00,433.12,0.10,0.00,30.85,12.47,0.78,0.00,139.09
2025-06-26 23:10,-1.91,0.00,-1204.00,0.00,5841.57,47.10,0.00,849.53,264.65,14.40,0.56,142.48,889.01,0.53,0.00,10.40,71.38,0.00,433.29,0.10,0.00,30.22,12.97,0.77,0.00,162.73
2025-06-26 23:15,-4.48,0.00,-1229.80,0.00,5817.47,48.60,0.00,890.32,279.49,14.50,10.42,142.67,899.10,0.53,0.00,10.35,72.45,0.00,431.30,0.10,0.00,31.59,13.70,0.77,0.00,162.73
2025-06-26 23:20,-11.53,0.00,-1248.00,0.00,5789.59,48.80,0.00,884.39,278.38,14.50,29.94,142.36,893.98,0.53,0.00,10.30,73.32,0.00,429.01,0.11,0.00,31.38,13.64,0.77,0.00,139.09
2025-06-26 23:25,-8.12,0.00,-1215.65,0.00,5769.95,45.70,0.00,850.40,253.37,12.90,0.77,142.47,912.44,0.53,0.00,10.25,71.65,0.00,427.50,0.10,0.00,30.25,12.41,0.69,0.00,134.01
2025-06-26 23:30,-5.95,0.00,-1220.15,0.00,5777.68,43.50,0.00,850.14,212.16,12.90,0.77,142.53,917.40,0.53,0.00,10.20,71.97,0.00,428.09,0.09,0.00,30.25,10.37,0.69,0.00,132.83
2025-06-26 23:35,-7.57,0.00,-1242.05,0.00,5768.60,42.50,0.00,851.29,212.57,12.90,6.29,142.68,930.17,0.53,0.00,10.22,73.05,0.00,427.25,0.09,0.00,30.29,10.39,0.69,0.00,162.73
2025-06-26 23:40,-21.95,0.00,-1235.70,0.00,5773.11,41.90,0.00,876.47,166.54,11.40,34.59,125.80,935.09,0.53,0.00,10.23,72.52,0.00,427.67,0.09,0.00,31.09,8.12,0.61,0.00,162.00
2025-06-26 23:45,-2.02,0.00,-1232.75,0.00,5770.11,42.10,0.00,848.62,118.49,11.50,0.00,113.91,933.46,0.53,0.00,10.25,72.97,0.00,427.49,0.09,0.00,30.12,5.75,0.61,0.00,132.83
2025-06-26 23:50,-22.18,0.00,-1196.90,0.00,5780.49,43.90,0.00,815.20,100.22,12.50,4.43,114.68,967.60,0.53,0.00,10.27,70.65,0.00,428.24,0.10,0.00,28.98,4.85,0.66,0.00,140.00
2025-06-26 23:55,-1.12,0.00,-1240.85,0.00,5772.40,44.10,0.00,814.41,100.33,12.50,0.00,114.78,994.73,0.53,0.00,10.28,73.01,0.00,427.66,0.10,0.00,28.91,4.85,0.66,0.00,132.83
2025-06-27 00:00,-8.21,0.00,-1316.50,0.00,5771.97,45.70,0.00,791.86,101.46,12.50,0.61,114.64,1017.43,0.53,0.00,10.30,77.28,0.00,427.48,0.10,0.00,28.13,4.91,0.66,0.00,132.83
2025-06-27 00:05,-14.74,0.00,-1332.25,0.00,5694.66,44.20,0.00,771.33,98.63,12.50,0.00,114.22,1046.77,0.53,0.00,10.23,77.76,0.00,421.46,0.10,0.00,27.39,4.77,0.66,0.00,98.45
2025-06-27 00:10,-9.55,0.00,-1349.15,0.00,5663.38,48.10,0.00,758.47,99.69,12.40,3.04,114.69,1062.85,0.53,0.00,10.17,78.48,0.00,419.17,0.10,0.00,26.92,4.82,0.66,0.00,98.45
2025-06-27 00:15,-99.83,0.00,-1276.05,0.00,5641.58,46.80,0.00,748.63,100.92,13.00,4.53,115.08,1083.63,0.53,0.00,10.10,73.99,0.00,417.50,0.10,0.00,26.57,4.88,0.69,0.00,104.30
2025-06-27 00:20,-113.90,0.00,-1291.75,0.00,5713.43,45.90,0.00,703.43,99.88,12.90,4.87,114.85,1067.77,0.53,0.00,10.03,75.49,0.00,423.25,0.10,0.00,24.93,4.83,0.69,0.00,104.10
2025-06-27 00:25,-29.39,0.00,-1308.75,0.00,5725.79,50.70,0.00,658.78,100.91,30.00,4.26,114.84,1056.07,0.53,0.00,9.97,76.73,0.00,424.22,0.11,0.00,23.31,4.88,1.49,0.00,110.53
2025-06-27 00:30,-37.67,0.00,-1299.90,0.00,5727.23,47.30,0.00,615.13,100.04,13.70,2.45,115.10,1045.01,0.53,0.00,9.90,76.57,0.00,424.30,0.10,0.00,21.73,4.84,0.73,0.00,116.00
2025-06-27 00:35,-23.18,0.00,-1310.95,0.00,5720.06,49.90,0.00,612.63,99.17,13.70,0.06,114.64,1029.68,0.53,0.00,9.82,77.39,0.00,423.88,0.11,0.00,21.64,4.80,0.73,0.00,103.08
2025-06-27 00:40,-1.08,0.00,-1300.20,0.00,5736.17,50.50,0.00,563.89,81.06,28.39,5.60,114.74,1014.47,0.53,0.00,9.73,77.07,0.00,425.00,0.11,0.00,19.87,3.92,1.42,0.00,116.00
2025-06-27 00:45,-0.80,0.00,-1287.70,0.00,5729.74,46.70,0.00,519.10,80.11,13.00,0.86,114.96,1016.69,0.53,0.00,9.65,76.60,0.00,424.61,0.10,0.00,18.25,3.88,0.69,0.00,116.00
2025-06-27 00:50,-5.65,0.00,-1287.35,0.00,5736.76,49.40,0.00,493.84,80.77,13.80,0.00,114.70,1001.40,0.53,0.00,9.57,76.84,0.00,425.13,0.10,0.00,17.33,3.91,0.73,0.00,116.00
2025-06-27 00:55,-0.27,0.00,-1325.00,0.00,5750.05,48.70,0.00,514.98,81.42,13.70,1.90,114.76,989.64,0.53,0.00,9.48,79.13,0.00,426.09,0.10,0.00,18.10,3.94,0.73,0.00,103.61
2025-06-27 01:00,-0.29,0.00,-1313.30,0.00,5735.16,50.80,0.00,469.50,80.80,11.90,5.61,114.94,995.22,0.53,0.00,9.40,78.46,0.00,424.93,0.11,0.00,16.45,3.91,0.63,0.00,101.83
2025-06-27 01:05,-6.45,0.00,-1268.25,0.00,5656.23,48.10,0.00,459.77,80.67,12.40,0.00,114.81,990.50,0.53,0.00,9.47,75.68,0.00,418.69,0.10,0.00,16.10,3.90,0.66,0.00,101.83
2025-06-27 01:10,-36.27,0.00,-1269.90,0.00,5697.29,47.20,0.00,458.65,80.57,29.95,0.00,114.78,985.43,0.53,0.00,9.53,75.96,0.00,422.06,0.10,0.00,16.05,3.90,1.50,0.00,116.00
2025-06-27 01:15,-12.01,0.00,-1308.05,0.00,5711.97,47.00,0.00,495.94,80.67,13.70,0.34,114.36,1004.93,0.53,0.00,9.60,77.98,0.00,423.25,0.10,0.00,17.41,3.90,0.73,0.00,116.00
2025-06-27 01:20,-54.82,0.00,-1278.10,0.00,5704.47,44.60,0.00,496.47,79.49,12.40,0.24,114.32,982.96,0.53,0.00,9.67,76.43,0.00,422.73,0.10,0.00,17.43,3.85,0.66,0.00,103.39
2025-06-27 01:25,-55.29,0.00,-1281.90,0.00,5682.92,46.60,0.00,455.08,79.80,11.40,0.00,114.32,969.48,0.53,0.00,9.73,76.89,0.00,421.08,0.10,0.00,15.93,3.86,0.61,0.00,101.83
2025-06-27 01:30,-82.06,0.00,-1254.65,0.00,5651.02,45.00,0.00,459.86,81.42,11.40,5.56,114.72,988.40,0.53,0.00,9.80,74.86,0.00,418.37,0.09,0.00,16.10,3.94,0.61,0.00,116.00
2025-06-27 01:35,-146.98,0.00,-1276.40,0.00,5710.78,45.70,0.00,501.73,80.98,29.36,2.90,114.67,984.23,0.53,0.00,9.80,76.21,0.00,423.10,0.10,0.00,17.59,3.92,1.47,0.00,110.53
2025-06-27 01:40,-163.46,0.00,-1215.70,0.00,5709.80,45.60,0.00,462.11,81.33,29.61,0.05,114.69,997.73,0.53,0.00,9.80,72.63,0.00,423.00,0.10,0.00,16.17,3.94,1.48,0.00,104.27
2025-06-27 01:45,-73.49,0.00,-1282.00,0.00,5693.09,45.80,0.00,460.37,81.34,27.31,0.26,114.50,1007.99,0.53,0.00,9.80,76.46,0.00,421.79,0.10,0.00,16.12,3.94,1.36,0.00,99.04
2025-06-27 01:50,-92.56,0.00,-1246.75,0.00,5596.82,51.30,0.00,454.79,79.25,27.31,0.00,114.19,1019.14,0.53,0.00,9.80,73.90,0.00,414.16,0.11,0.00,15.92,3.83,1.36,0.00,101.83
2025-06-27 01:55,-119.81,0.00,-1255.40,0.00,5606.77,51.80,0.00,459.37,80.55,27.31,0.02,114.18,1032.57,0.53,0.00,9.80,74.28,0.00,414.91,0.11,0.00,16.08,3.90,1.36,0.00,96.83
2025-06-27 02:00,-115.81,0.00,-1216.70,0.00,5507.54,51.70,0.00,453.67,78.48,27.31,0.00,113.79,1044.54,0.53,0.00,9.80,71.63,0.00,407.43,0.11,0.00,15.88,3.80,1.36,0.00,98.18
2025-06-27 02:05,-91.61,0.00,-1261.00,0.00,5561.05,51.70,0.00,456.69,80.83,29.51,0.03,114.45,1040.90,0.53,0.00,9.72,74.41,0.00,411.47,0.11,0.00,15.99,3.91,1.47,0.00,99.48
2025-06-27 02:10,-181.54,0.00,-1210.40,0.00,5589.47,51.90,0.00,458.94,80.86,13.10,0.01,114.47,1066.84,0.53,0.00,9.63,71.25,0.00,413.50,0.11,0.00,16.07,3.91,0.70,0.00,101.83
2025-06-27 02:15,-162.77,0.00,-1259.70,0.00,5622.39,51.80,0.00,453.37,79.87,11.40,0.00,114.11,1083.84,0.53,0.00,9.55,74.14,0.00,416.23,0.11,0.00,15.87,3.86,0.61,0.00,103.39
2025-06-27 02:20,-186.53,0.00,-1290.20,0.00,5652.51,50.50,0.00,452.77,78.48,11.40,0.03,114.02,1077.64,0.53,0.00,9.47,76.16,0.00,418.79,0.11,0.00,15.84,3.80,0.61,0.00,96.83
2025-06-27 02:25,-168.50,0.00,-1252.60,0.00,5559.36,52.10,0.00,455.40,80.70,11.50,0.40,114.35,1055.11,0.53,0.00,9.38,73.82,0.00,411.49,0.11,0.00,15.94,3.90,0.61,0.00,98.45
2025-06-27 02:30,-192.15,0.00,-1243.30,0.00,5584.30,52.00,0.00,455.22,80.78,11.40,0.19,114.43,1051.63,0.53,0.00,9.30,73.35,0.00,413.16,0.11,0.00,15.93,3.91,0.61,0.00,99.66
2025-06-27 02:35,-159.84,0.00,-1291.35,0.00,5577.85,52.40,0.00,453.93,80.14,12.80,0.55,114.31,1057.21,0.53,0.00,9.43,76.10,0.00,412.69,0.11,0.00,15.89,3.88,0.68,0.00,96.83
2025-06-27 02:40,-148.26,0.00,-1225.10,0.00,5507.46,53.90,0.00,454.56,78.85,13.70,0.00,113.94,1049.08,0.53,0.00,9.57,72.09,0.00,407.44,0.11,0.00,15.91,3.81,0.73,0.00,101.83
2025-06-27 02:45,-180.54,0.00,-1235.10,0.00,5601.25,51.20,0.00,453.73,80.32,11.60,0.00,114.00,1013.62,0.53,0.00,9.70,73.33,0.00,414.60,0.11,0.00,15.88,3.89,0.62,0.00,127.54
2025-06-27 02:50,-232.76,0.00,-1294.05,0.00,5682.38,49.10,0.00,505.22,80.74,11.40,0.01,114.53,1013.36,0.53,0.00,9.83,76.92,0.00,421.01,0.10,0.00,17.75,3.91,0.61,0.00,116.00
2025-06-27 02:55,-177.67,0.00,-1293.55,0.00,5713.96,49.80,0.00,471.13,80.83,11.40,0.41,114.50,995.56,0.53,0.00,9.97,77.28,0.00,423.39,0.10,0.00,16.51,3.91,0.61,0.00,116.00
2025-06-27 03:00,-165.51,0.00,-1308.05,0.00,5714.55,49.50,0.00,511.89,79.95,13.70,3.77,114.73,996.84,0.53,0.00,10.10,77.95,0.00,423.49,0.10,0.00,17.98,3.87,0.73,0.00,103.39
2025-06-27 03:05,-195.79,0.00,-1257.40,0.00,5661.47,49.50,0.00,459.69,79.60,12.30,0.00,114.13,989.54,0.53,0.00,10.17,74.45,0.00,419.50,0.10,0.00,16.09,3.85,0.65,0.00,101.83
2025-06-27 03:10,-198.41,0.00,-1197.05,0.00,5671.65,50.30,0.00,457.75,79.80,26.93,2.30,114.34,996.92,0.53,0.00,10.23,71.40,0.00,420.21,0.10,0.00,16.02,3.86,1.34,0.00,101.83
2025-06-27 03:15,-182.44,0.00,-1224.65,0.00,5664.00,50.30,0.00,458.28,80.78,11.40,0.29,114.76,1018.41,0.53,0.00,10.30,72.86,0.00,419.59,0.10,0.00,16.04,3.91,0.61,0.00,101.83
2025-06-27 03:20,-135.49,0.00,-1205.35,0.00,5666.86,49.90,0.00,457.33,80.70,29.48,0.23,114.01,995.86,0.53,0.00,10.37,71.91,0.00,419.78,0.10,0.00,16.01,3.90,1.47,0.00,114.83
2025-06-27 03:25,-133.70,0.00,-1233.55,0.00,5714.77,48.90,0.00,460.08,80.58,12.70,0.12,114.53,977.22,0.53,0.00,10.43,73.94,0.00,423.46,0.10,0.00,16.11,3.90,0.68,0.00,101.83
2025-06-27 03:30,-111.09,0.00,-1215.65,0.00,5620.59,48.70,0.00,453.37,78.51,27.60,0.00,114.06,983.07,0.53,0.00,10.50,72.56,0.00,416.27,0.10,0.00,15.86,3.80,1.37,0.00,98.45
2025-06-27 03:35,-134.86,0.00,-1172.35,0.00,5577.03,52.10,0.00,458.64,80.83,27.93,2.40,114.19,975.97,0.53,0.00,10.57,69.81,0.00,412.73,0.11,0.00,16.06,3.91,1.39,0.00,106.07
2025-06-27 03:40,-139.57,0.00,-1227.15,0.00,5680.72,48.40,0.00,459.84,80.45,11.40,0.37,114.64,987.00,0.53,0.00,10.63,73.37,0.00,420.82,0.10,0.00,16.10,3.89,0.61,0.00,101.83
2025-06-27 03:45,-110.27,0.00,-1242.00,0.00,5674.83,48.00,0.00,456.10,80.44,13.70,0.19,114.50,1006.84,0.53,0.00,10.70,74.07,0.00,420.42,0.10,0.00,15.96,3.89,0.73,0.00,101.83
2025-06-27 03:50,-96.49,0.00,-1216.90,0.00,5622.09,47.30,0.00,452.45,79.88,13.70,0.00,114.24,1027.57,0.53,0.00,10.77,72.23,0.00,416.29,0.10,0.00,15.83,3.87,0.73,0.00,101.83
2025-06-27 03:55,-135.17,0.00,-1196.80,0.00,5648.37,49.60,0.00,456.04,80.81,11.40,0.00,114.34,1026.14,0.53,0.00,10.83,71.09,0.00,418.34,0.11,0.00,15.96,3.91,0.61,0.00,101.83
2025-06-27 04:00,-127.12,0.00,-1225.45,0.00,5621.21,44.60,0.00,459.35,80.04,11.50,0.25,114.33,1038.77,0.53,0.00,10.90,72.60,0.00,416.11,0.09,0.00,16.08,3.87,0.61,0.00,116.00
2025-06-27 04:05,-232.01,0.00,-1206.10,0.00,5694.59,46.10,0.00,510.07,80.21,11.40,1.22,114.61,1049.34,0.53,0.00,10.85,71.70,0.00,421.87,0.10,0.00,17.92,3.88,0.61,0.00,95.00
2025-06-27 04:10,-107.88,0.00,-1206.50,0.00,5607.98,51.10,0.00,540.39,81.49,13.70,4.57,114.89,1047.62,0.53,0.00,10.80,71.49,0.00,415.06,0.11,0.00,18.92,3.94,0.73,0.00,127.46
