date,Battery (Charging) -  MW,Pumps -  MW,Exports -  MW,Imports -  MW,Coal (Black) -  MW,Bioenergy (Biomass) -  MW,Gas (CCGT) -  MW,Gas (OCGT) -  MW,Battery (Discharging) -  MW,Hydro -  MW,Wind -  MW,Solar (Utility) -  MW,Solar (Rooftop) -  MW,Temperature - C,Exports Emissions Vol - tCO₂e,Imports Emissions Vol - tCO₂e,Coal (Black) Emissions Vol - tCO₂e,Bioenergy (Biomass) Emissions Vol - tCO₂e,Gas (CCGT) Emissions Vol - tCO₂e,Gas (OCGT) Emissions Vol - tCO₂e,Emissions Intensity - kgCO₂e/MWh,Price - AUD/MWh
2025-06-20 05:10,-14.48,0.00,0.00,1263.70,6602.11,7.45,190.00,41.44,0.32,459.22,113.84,0.02,0.00,7.63,0.00,78.12,496.76,0.06,5.89,2.08,0.00,121.70
2025-06-20 05:15,-64.96,0.00,0.00,1266.58,6636.82,9.24,190.00,41.46,0.00,552.21,111.91,0.02,0.00,7.60,0.00,78.52,499.35,0.07,5.89,2.08,0.00,132.38
2025-06-20 05:20,-94.00,0.00,0.00,1314.65,6689.36,8.40,190.00,41.25,0.05,570.41,109.65,0.02,0.00,7.57,0.00,81.15,503.27,0.06,5.89,2.07,0.00,129.02
2025-06-20 05:25,-49.85,0.00,0.00,1290.72,6733.70,8.20,189.00,41.33,0.00,601.66,111.07,0.02,0.00,7.53,0.00,79.77,506.54,0.06,5.86,2.07,0.00,136.93
2025-06-20 05:30,-69.97,0.00,0.00,1240.93,6802.43,7.89,189.00,40.97,63.91,596.64,109.35,0.02,0.00,7.50,0.00,77.41,511.67,0.06,5.86,2.06,0.00,139.74
2025-06-20 05:35,-6.68,0.00,0.00,1064.58,6829.48,7.79,190.00,41.27,7.14,586.25,104.57,0.02,0.00,7.45,0.00,65.64,513.70,0.06,5.89,2.07,0.00,128.18
2025-06-20 05:40,-1.88,0.00,0.00,999.32,6907.83,8.11,242.00,41.49,77.45,592.57,106.46,0.02,0.00,7.40,0.00,62.54,519.71,0.06,7.50,2.08,0.00,136.18
2025-06-20 05:45,-45.74,0.00,0.00,1032.51,6974.43,5.95,296.00,40.99,3.96,597.40,104.28,0.02,0.00,7.35,0.00,63.27,524.84,0.06,9.17,2.06,0.00,134.86
2025-06-20 05:50,-6.92,0.00,0.00,999.59,7035.03,6.51,293.00,41.23,0.00,587.68,103.60,0.02,0.00,7.30,0.00,61.43,529.55,0.06,9.08,2.07,0.00,140.58
2025-06-20 05:55,-2.33,0.00,0.00,988.73,7114.35,7.05,299.00,41.41,35.12,600.98,100.52,0.02,0.00,7.25,0.00,60.65,535.61,0.06,9.26,2.08,0.00,151.02
2025-06-20 06:00,-2.98,0.00,0.00,1086.40,7145.50,9.32,294.00,41.79,1.14,587.35,99.55,0.02,0.00,7.20,0.00,65.93,537.89,0.06,9.11,2.10,0.00,158.99
2025-06-20 06:05,-1.40,0.00,0.00,1090.65,7177.21,9.59,300.00,41.79,4.42,589.63,96.50,0.02,0.00,7.18,0.00,65.58,540.24,0.06,9.29,2.10,0.00,156.21
2025-06-20 06:10,-1.11,0.00,0.00,1096.38,7193.89,8.96,355.00,38.48,37.91,599.49,92.09,0.02,0.00,7.17,0.00,65.93,541.45,0.06,11.00,2.11,0.00,156.32
2025-06-20 06:15,-1.09,0.00,0.00,1164.01,7205.00,8.71,414.00,67.19,16.55,661.86,87.94,0.02,0.00,7.15,0.00,69.53,542.30,0.06,12.83,3.29,0.00,162.90
2025-06-20 06:20,-1.61,0.00,0.00,1220.29,7185.64,8.52,433.00,115.77,22.16,672.12,82.72,0.02,0.00,7.13,0.00,72.74,540.85,0.06,13.42,5.58,0.00,169.39
2025-06-20 06:25,-1.30,0.00,0.00,1195.44,7200.26,10.77,439.00,158.35,108.40,670.68,78.38,0.02,0.00,7.12,0.00,71.18,541.96,0.07,13.60,7.79,0.00,174.63
2025-06-20 06:30,-1.95,0.00,0.00,1251.54,7208.27,6.24,434.00,247.42,89.73,667.05,75.33,0.02,0.00,7.10,0.00,74.31,542.55,0.06,13.45,11.76,0.00,228.21
2025-06-20 06:35,-1.09,0.00,0.00,1265.30,7223.43,3.20,439.00,294.94,124.85,672.82,70.74,0.02,0.11,7.10,0.00,74.52,543.67,0.06,13.60,14.00,0.00,182.25
2025-06-20 06:40,-1.11,0.00,0.00,1393.61,7144.86,3.67,439.00,344.57,96.52,678.25,71.24,0.02,0.22,7.10,0.00,80.56,537.29,0.06,13.60,16.33,0.00,179.90
2025-06-20 06:45,-1.06,0.00,0.00,1307.64,7166.33,2.36,441.00,388.21,328.96,680.53,72.13,0.02,0.33,7.10,0.00,75.32,539.03,0.06,13.66,18.38,0.00,226.81
2025-06-20 06:50,-1.11,0.00,0.00,1327.73,7136.91,3.93,434.00,388.48,419.84,666.67,69.90,0.02,0.45,7.10,0.00,75.29,536.69,0.07,13.45,18.40,0.00,264.12
2025-06-20 06:55,-1.14,0.00,0.00,1453.82,7159.12,2.64,435.00,389.71,260.07,663.53,70.00,0.10,0.56,7.10,0.00,81.28,538.48,0.07,13.48,18.46,0.00,223.89
2025-06-20 07:00,-1.12,0.00,0.00,1428.80,7190.47,0.04,435.00,388.19,417.47,670.78,67.55,0.74,0.67,7.10,0.00,80.58,541.04,0.06,13.48,18.38,0.00,261.12
2025-06-20 07:05,-1.09,0.00,0.00,1499.35,7227.19,-0.05,439.00,387.91,414.66,678.11,63.79,4.57,10.51,7.13,0.00,84.52,543.99,0.06,13.60,18.37,0.00,282.23
2025-06-20 07:10,-1.92,0.00,0.00,1561.18,7190.40,0.61,555.93,389.30,317.84,663.66,60.16,8.08,20.34,7.17,0.00,85.25,541.19,0.07,20.78,18.43,0.00,272.40
2025-06-20 07:15,-1.11,0.00,0.00,1601.22,7221.53,0.57,564.71,293.76,472.71,677.70,58.54,23.78,30.18,7.20,0.00,88.29,543.52,0.07,21.07,13.94,0.00,299.99
2025-06-20 07:20,-1.91,0.00,0.00,1605.07,7210.81,1.76,557.51,255.28,474.75,754.93,58.32,38.45,40.02,7.23,0.00,87.96,542.81,0.07,20.81,12.14,0.00,298.08
2025-06-20 07:25,-1.17,0.00,0.00,1711.65,7212.62,2.69,561.03,277.85,347.77,790.62,55.47,65.23,49.86,7.27,0.00,92.64,542.87,0.07,20.94,13.20,0.00,299.99
2025-06-20 07:30,-1.45,0.00,0.00,1640.01,7242.82,2.60,565.60,294.11,244.00,1054.90,53.15,104.04,59.70,7.30,0.00,88.92,545.28,0.07,21.09,13.96,0.00,152.06
2025-06-20 07:35,-1.11,0.00,0.00,1147.39,7236.22,3.04,565.04,323.21,288.57,1977.78,53.46,145.36,107.21,7.30,0.00,66.27,544.70,0.07,21.06,15.33,0.00,168.26
2025-06-20 07:40,-1.11,0.00,0.00,973.86,7213.96,3.62,565.18,389.00,299.80,2303.81,52.55,197.53,154.72,7.30,0.00,55.64,543.03,0.07,21.07,18.42,0.00,165.47
2025-06-20 07:45,-1.14,0.00,0.00,1018.66,7208.98,3.98,561.57,388.71,260.64,2260.32,47.78,266.75,202.23,7.30,0.00,57.29,542.69,0.08,20.94,18.41,0.00,159.77
2025-06-20 07:50,-1.25,0.00,0.00,877.13,7191.18,3.76,557.74,389.33,308.88,2246.45,42.82,345.84,249.74,7.30,0.00,49.18,541.32,0.07,20.83,18.44,0.00,223.89
2025-06-20 07:55,-17.65,0.00,0.00,1063.38,7173.89,3.32,558.67,389.31,196.44,1920.92,39.81,455.20,297.25,7.30,0.00,58.56,540.03,0.07,20.85,18.44,0.00,183.04
2025-06-20 08:00,-1.09,0.00,0.00,1093.68,7197.97,4.10,559.17,389.78,153.51,1752.37,34.06,550.07,344.76,7.30,0.00,59.83,541.86,0.08,20.88,18.46,0.00,136.40
2025-06-20 08:05,-2.38,0.00,0.00,1006.60,7201.95,3.62,555.61,388.96,202.36,1739.33,29.51,670.87,420.69,7.38,0.00,54.41,542.14,0.07,20.76,18.42,0.00,161.05
2025-06-20 08:10,-1.09,0.00,0.00,1107.38,7213.40,3.88,513.65,388.11,273.72,1231.40,25.79,799.09,496.62,7.47,0.00,59.36,543.00,0.08,19.46,18.38,0.00,180.94
2025-06-20 08:15,-1.09,0.00,0.00,1303.06,7217.60,3.60,471.57,389.29,163.90,895.28,22.79,896.06,572.56,7.55,0.00,69.12,543.30,0.07,17.98,18.44,0.00,225.00
2025-06-20 08:20,-6.92,0.00,0.00,1290.12,7216.89,3.38,314.00,388.54,209.01,901.23,21.22,1008.22,648.49,7.63,0.00,68.65,543.26,0.08,9.73,18.40,0.00,189.50
2025-06-20 08:25,-11.29,0.00,0.00,1199.92,7196.80,1.64,270.00,388.72,219.98,903.79,22.17,1135.22,724.42,7.72,0.00,63.24,541.74,0.07,8.37,18.41,0.00,162.23
2025-06-20 08:30,-20.12,0.00,0.00,1134.86,7214.89,1.00,230.00,389.96,127.04,919.04,21.34,1285.05,800.36,7.80,0.00,59.01,543.11,0.07,7.13,18.47,0.00,144.01
2025-06-20 08:35,-46.40,0.00,0.00,1097.13,7196.75,0.41,190.00,387.80,46.67,790.31,20.76,1433.60,891.01,8.05,0.00,56.53,541.75,0.07,5.89,18.36,0.00,192.24
2025-06-20 08:40,-1.16,0.00,-102.40,1148.15,7200.65,1.28,146.00,341.44,82.34,664.80,20.91,1614.56,981.66,8.30,5.71,57.38,542.06,0.07,4.52,16.19,0.00,134.81
2025-06-20 08:45,-2.06,0.00,-122.67,1099.00,7174.99,1.33,49.00,290.30,49.15,668.39,19.56,1767.17,1072.31,8.55,6.78,54.46,539.84,0.07,1.52,13.78,0.00,129.63
2025-06-20 08:50,-1.51,0.00,-256.15,1144.95,7130.97,2.67,0.00,242.17,201.70,670.25,17.23,1886.61,1162.96,8.80,13.80,56.77,536.24,0.07,0.00,11.52,0.00,123.13
2025-06-20 08:55,-1.96,0.00,-304.36,1159.95,7135.71,3.17,0.00,215.81,56.94,666.72,16.30,2041.33,1253.61,9.05,16.39,57.49,536.55,0.07,0.00,10.28,0.00,112.34
2025-06-20 09:00,-1.98,0.00,-333.89,1122.80,7102.31,2.62,0.00,207.72,44.65,561.00,10.95,2193.51,1344.26,9.30,17.90,55.31,533.92,0.07,0.00,9.90,0.00,107.37
2025-06-20 09:05,-25.34,0.00,-354.08,1099.50,7068.98,2.39,0.00,160.71,44.52,452.63,8.04,2330.22,1437.48,9.50,18.92,53.80,531.16,0.07,0.00,7.69,0.00,92.38
2025-06-20 09:10,-20.93,0.00,-244.71,1084.25,6968.10,2.68,0.00,110.03,49.15,333.00,6.60,2431.84,1530.69,9.70,13.04,53.36,523.45,0.07,0.00,5.31,0.00,114.08
2025-06-20 09:15,-1.15,0.00,-246.29,952.35,7012.05,4.04,0.00,60.80,37.18,428.64,5.89,2455.37,1623.90,9.90,13.02,45.67,526.89,0.07,0.00,3.00,0.00,108.53
2025-06-20 09:20,-4.94,0.00,-315.75,1026.80,6865.20,2.69,0.00,42.83,0.40,546.58,5.41,2437.80,1717.12,10.10,16.49,49.03,515.79,0.07,0.00,2.15,0.00,94.05
2025-06-20 09:25,-41.04,0.00,-286.49,1028.20,6770.81,3.32,0.00,43.44,0.04,449.61,4.48,2477.42,1810.33,10.30,14.99,48.85,508.79,0.07,0.00,2.18,0.00,89.28
2025-06-20 09:30,-43.48,0.00,-250.95,992.90,6677.74,3.71,0.00,43.34,0.00,346.02,3.34,2503.75,1903.54,10.50,13.18,46.88,501.81,0.07,0.00,2.17,0.00,85.05
2025-06-20 09:35,-64.45,0.00,-274.21,1014.65,6607.38,3.38,0.00,43.59,0.00,231.82,2.93,2538.05,1982.41,10.63,14.48,47.48,496.61,0.07,0.00,2.19,0.00,61.31
2025-06-20 09:40,-62.75,0.00,-228.64,996.00,6458.82,3.54,0.00,43.44,0.00,190.07,2.17,2612.36,2061.28,10.77,11.95,46.27,485.39,0.07,0.00,2.18,0.00,84.79
2025-06-20 09:45,-65.12,0.00,-327.75,1001.55,6418.46,3.23,0.00,43.31,0.10,195.00,2.23,2657.49,2140.16,10.90,17.01,46.64,482.62,0.07,0.00,2.17,0.00,76.58
2025-06-20 09:50,-61.71,-80.44,-270.90,1024.45,6274.24,3.76,0.00,43.10,0.32,204.28,2.37,2688.83,2219.03,11.03,13.78,47.65,471.76,0.07,0.00,2.16,0.00,76.58
2025-06-20 09:55,-63.87,-80.54,-269.24,1069.90,6140.18,4.19,0.00,43.77,0.02,197.97,1.33,2639.30,2297.90,11.17,13.69,49.58,461.86,0.07,0.00,2.20,0.00,78.30
2025-06-20 10:00,-95.45,-80.44,-333.67,1072.95,6097.65,3.87,0.00,43.80,0.21,215.92,0.66,2654.11,2376.77,11.30,16.88,49.56,459.06,0.07,0.00,2.20,0.00,72.69
2025-06-20 10:05,-157.83,-80.54,-322.44,1067.70,5963.06,4.43,0.00,43.60,0.00,231.57,0.80,2643.33,2442.02,11.45,16.18,49.39,448.73,0.08,0.00,2.19,0.00,63.23
2025-06-20 10:10,-13.47,-80.34,-254.32,1022.75,5814.67,3.62,0.00,43.59,1.09,141.55,0.53,2609.66,2507.26,11.60,12.83,47.22,437.46,0.08,0.00,2.19,0.00,95.17
2025-06-20 10:15,-11.02,-80.85,-249.17,1001.10,5738.52,4.37,0.00,43.45,0.00,150.55,-0.07,2576.24,2572.51,11.75,12.57,44.97,432.16,0.08,0.00,2.18,0.00,85.80
2025-06-20 10:20,-16.86,-80.75,-265.85,1041.85,5689.81,4.39,0.00,43.64,1.76,106.33,-0.08,2580.84,2637.76,11.90,13.44,47.01,428.97,0.08,0.00,2.19,0.00,96.93
2025-06-20 10:25,-14.87,-80.44,-304.23,1032.10,5633.22,4.64,0.00,43.20,25.49,43.99,-0.06,2643.13,2703.00,12.05,15.30,46.68,425.00,0.08,0.00,2.17,0.00,86.31
2025-06-20 10:30,-17.82,-80.85,-295.56,1028.50,5513.98,4.51,0.00,43.47,8.80,99.26,-0.03,2660.92,2768.25,12.20,14.67,47.04,416.21,0.08,0.00,2.18,0.00,96.86
2025-06-20 10:35,-23.08,-80.75,-323.61,1055.60,5394.15,4.55,0.00,42.88,1.46,92.12,-0.08,2660.41,2811.71,12.37,15.98,48.62,407.42,0.08,0.00,2.15,0.00,86.61
2025-06-20 10:40,-17.87,-80.75,-315.50,1106.90,5261.41,5.03,0.00,42.86,0.00,83.30,-0.06,2685.50,2855.17,12.53,15.42,50.77,397.63,0.08,0.00,2.15,0.00,96.93
2025-06-20 10:45,-36.85,-80.85,-304.80,1163.60,5110.92,5.00,0.00,42.81,0.00,45.95,-0.08,2652.06,2898.63,12.70,14.89,53.47,386.53,0.08,0.00,2.15,0.00,84.79
2025-06-20 10:50,-22.83,-80.75,-273.54,1098.65,5053.94,5.01,0.00,42.66,0.00,31.37,-0.02,2660.14,2942.10,12.87,13.32,51.22,382.30,0.08,0.00,2.14,0.00,76.58
2025-06-20 10:55,-15.18,-80.44,-240.77,1092.95,4935.62,3.82,0.00,42.48,1.05,4.97,-0.02,2662.08,2985.56,13.03,11.67,50.68,373.47,0.07,0.00,2.13,0.00,76.58
2025-06-20 11:00,-37.54,-80.64,-187.45,1120.10,4801.17,2.85,0.00,42.74,0.00,4.09,-0.06,2601.03,3029.02,13.20,9.08,51.42,363.44,0.07,0.00,2.14,0.00,65.40
2025-06-20 11:05,-26.67,-80.75,-210.77,1129.85,4713.65,3.30,0.00,42.35,0.00,4.12,-0.04,2594.97,3063.00,13.32,10.14,51.51,356.69,0.07,0.00,2.13,0.00,76.58
2025-06-20 11:10,-14.23,-80.34,-157.91,1057.15,4698.22,4.28,0.00,42.49,10.20,4.12,-0.07,2562.81,3096.98,13.43,7.61,48.16,355.27,0.07,0.00,2.13,0.00,84.79
2025-06-20 11:15,-17.43,-80.75,-132.42,1010.75,4692.85,3.65,0.00,42.20,0.00,4.06,-0.06,2544.61,3130.95,13.55,6.40,45.72,355.12,0.07,0.00,2.12,0.00,76.58
2025-06-20 11:20,-15.72,-80.64,-99.18,968.15,4643.90,1.31,0.00,42.12,5.93,4.00,-0.05,2522.74,3164.93,13.67,4.79,44.30,351.25,0.07,0.00,2.11,0.00,72.78
2025-06-20 11:25,-18.29,-80.64,-74.26,950.85,4584.20,2.16,0.00,42.08,1.97,4.03,-0.04,2550.89,3198.91,13.78,3.55,43.16,346.49,0.07,0.00,2.11,0.00,86.26
2025-06-20 11:30,-48.64,-80.64,-128.41,952.05,4605.17,2.81,0.00,42.16,3.51,4.00,-0.04,2584.58,3232.89,13.90,6.13,43.49,348.26,0.07,0.00,2.12,0.00,72.64
2025-06-20 11:35,-22.58,-80.95,-95.37,940.75,4509.74,2.64,0.00,42.76,0.01,4.12,-0.07,2585.65,3247.43,14.08,4.52,43.16,341.00,0.08,0.00,2.15,0.00,76.58
2025-06-20 11:40,-10.00,-80.75,-12.69,924.10,4465.23,3.84,0.00,42.90,2.41,4.09,-0.09,2549.65,3261.96,14.27,0.60,42.82,337.34,0.07,0.00,2.15,0.00,74.38
2025-06-20 11:45,-10.37,-80.54,-34.73,757.85,4365.84,3.51,0.00,42.73,0.38,4.00,-0.03,2550.82,3276.49,14.45,1.63,34.75,329.62,0.07,0.00,2.14,0.00,75.03
2025-06-20 11:50,-73.70,-80.64,-35.84,781.10,4321.57,0.80,0.00,42.72,0.02,4.03,-0.07,2555.79,3291.03,14.63,1.68,35.65,326.11,0.06,0.00,2.14,0.00,74.36
2025-06-20 11:55,-63.04,-80.75,-65.25,781.55,4281.24,0.59,0.00,42.52,17.03,4.03,-0.08,2559.34,3305.56,14.82,3.03,35.88,323.04,0.06,0.00,2.13,0.00,76.58
2025-06-20 12:00,-67.64,-80.85,-22.73,773.25,4181.36,2.72,0.00,42.73,8.88,4.00,-0.05,2592.86,3320.10,15.00,1.04,35.23,315.58,0.07,0.00,2.14,0.00,84.79
2025-06-20 12:05,-64.31,-80.85,-92.85,761.95,4227.29,3.95,0.00,42.79,3.93,3.88,-0.04,2634.67,3315.64,15.18,4.25,35.05,319.27,0.07,0.00,2.15,0.00,74.62
2025-06-20 12:10,-63.04,-80.64,-99.15,771.90,4120.06,3.22,0.00,42.65,3.36,4.09,-0.06,2682.62,3311.19,15.37,4.46,35.48,311.05,0.07,0.00,2.14,0.00,71.49
2025-06-20 12:15,-66.10,-80.64,-119.31,760.30,4097.86,3.75,0.00,42.69,1.11,3.97,-0.06,2700.25,3306.74,15.55,5.35,35.19,309.22,0.07,0.00,2.14,0.00,92.91
2025-06-20 12:20,-73.90,-80.75,-174.48,790.10,4145.45,4.31,0.00,42.51,0.89,3.97,0.24,2701.22,3302.29,15.73,7.85,37.08,312.90,0.07,0.00,2.13,0.00,76.58
2025-06-20 12:25,-68.22,-80.64,-148.55,780.60,4079.99,4.40,0.00,42.22,0.14,4.15,0.29,2693.55,3297.84,15.92,6.65,36.74,307.93,0.07,0.00,2.12,0.00,81.55
2025-06-20 12:30,-71.09,-80.85,-212.08,805.00,4102.28,2.89,0.00,42.69,0.03,4.00,0.35,2703.33,3293.38,16.10,9.52,37.67,309.94,0.07,0.00,2.14,0.00,71.69
2025-06-20 12:35,-72.75,-80.75,-270.32,864.75,4053.63,3.71,0.00,42.68,0.00,3.97,0.24,2700.81,3273.72,16.32,12.06,39.90,305.99,0.07,0.00,2.14,0.00,51.15
2025-06-20 12:40,-88.06,-169.54,-173.40,805.40,4061.41,3.05,0.00,42.93,1.75,4.18,0.00,2714.85,3254.06,16.53,7.63,37.26,306.39,0.07,0.00,2.15,0.00,63.10
2025-06-20 12:45,-64.05,-262.74,-166.84,822.65,4052.62,3.65,0.00,42.98,0.14,4.09,0.00,2731.30,3234.40,16.75,7.22,37.73,305.72,0.07,0.00,2.16,0.00,63.05
2025-06-20 12:50,-66.00,-273.64,-169.88,800.95,4042.13,3.10,0.00,42.79,0.25,4.03,0.00,2734.92,3214.74,16.97,7.33,37.15,304.95,0.08,0.00,2.15,0.00,51.15
2025-06-20 12:55,-91.40,-273.84,-138.50,765.70,4071.08,1.77,0.00,43.19,0.80,4.06,0.00,2737.68,3195.09,17.18,5.99,35.28,307.10,0.08,0.00,2.17,0.00,62.35
2025-06-20 13:00,-72.39,-273.85,-123.46,739.10,4080.14,1.86,0.00,43.20,0.09,4.15,0.25,2724.73,3175.43,17.40,5.35,34.13,307.78,0.07,0.00,2.17,0.00,57.34
2025-06-20 13:05,-130.83,-273.74,-119.38,742.00,4125.26,1.59,0.00,43.20,0.41,4.03,0.20,2708.33,3140.60,17.50,5.21,34.15,311.17,0.07,0.00,2.17,0.00,52.60
2025-06-20 13:10,-125.36,-273.14,-97.34,693.90,4164.69,3.81,0.00,43.11,2.48,4.15,0.00,2718.57,3105.76,17.60,4.26,31.85,314.07,0.07,0.00,2.16,0.00,72.69
2025-06-20 13:15,-221.94,-273.55,-114.84,782.25,4138.56,3.59,0.00,42.87,0.00,3.91,0.00,2736.12,3070.93,17.70,5.00,35.46,312.13,0.07,0.00,2.15,0.00,20.33
2025-06-20 13:20,-130.13,-274.25,-94.41,657.90,4180.90,5.15,0.00,43.10,0.00,4.06,0.20,2763.64,3036.10,17.80,4.11,29.81,315.28,0.08,0.00,2.16,0.00,48.78
2025-06-20 13:25,-93.80,-365.64,-44.65,591.40,4218.47,2.29,0.00,43.61,1.83,4.18,0.40,2792.37,3001.27,17.90,1.92,27.01,318.06,0.07,0.00,2.19,0.00,48.75
2025-06-20 13:30,-99.38,-463.04,-39.68,610.15,4211.02,2.75,0.00,43.67,0.67,4.09,1.19,2834.30,2966.44,18.00,1.67,27.85,317.51,0.07,0.00,2.19,0.00,36.84
2025-06-20 13:35,-115.03,-473.24,0.00,612.25,4231.85,2.83,0.00,38.20,2.75,4.03,1.19,2858.42,2918.03,18.13,0.00,31.38,319.07,0.08,0.00,1.92,0.00,57.46
2025-06-20 13:40,-220.20,-474.55,0.00,643.33,4254.12,2.83,0.00,37.77,0.00,4.12,1.55,2877.37,2869.61,18.27,0.00,31.97,321.06,0.07,0.00,1.90,0.00,57.74
2025-06-20 13:45,-221.43,-473.74,0.00,571.17,4322.97,4.20,0.00,37.79,0.00,4.09,2.21,2883.95,2821.19,18.40,0.00,27.08,326.50,0.08,0.00,1.90,0.00,50.62
2025-06-20 13:50,-236.42,-472.04,0.00,607.76,4398.60,3.54,0.00,37.86,4.17,4.09,3.41,2825.10,2772.78,18.53,0.00,30.13,332.32,0.08,0.00,1.90,0.00,65.99
2025-06-20 13:55,-209.02,-561.34,0.00,675.47,4384.91,0.45,0.00,37.87,0.11,4.09,2.38,2761.07,2724.36,18.67,0.00,34.82,331.44,0.07,0.00,1.90,0.00,45.22
2025-06-20 14:00,-94.97,-655.94,0.00,660.29,4398.09,-0.06,0.00,38.01,0.22,4.15,2.15,2838.16,2675.95,18.80,0.00,35.14,332.51,0.06,0.00,1.91,0.00,64.55
2025-06-20 14:05,-91.84,-665.54,0.00,655.22,4432.69,1.17,0.00,37.79,3.83,4.12,1.49,2810.24,2613.00,18.80,0.00,34.71,335.08,0.07,0.00,1.90,0.00,57.01
2025-06-20 14:10,-95.95,-664.54,0.00,599.24,4518.19,3.26,0.00,37.88,0.14,4.06,0.82,2844.33,2550.06,18.80,0.00,31.11,341.68,0.07,0.00,1.90,0.00,63.99
2025-06-20 14:15,-217.60,-666.35,0.00,580.25,4640.65,3.59,0.00,37.87,0.00,4.06,0.84,2912.92,2487.11,18.80,0.00,27.97,350.77,0.07,0.00,1.90,0.00,57.01
2025-06-20 14:20,-242.98,-669.44,0.00,596.09,4714.84,2.92,0.00,37.85,0.00,4.03,0.94,2918.47,2424.17,18.80,0.00,29.73,356.28,0.07,0.00,1.90,0.00,57.01
2025-06-20 14:25,-244.15,-665.64,0.00,597.73,4736.13,1.38,0.00,37.89,0.00,4.00,0.78,2927.15,2361.23,18.80,0.00,30.70,357.86,0.07,0.00,1.90,0.00,55.12
2025-06-20 14:30,-128.67,-667.25,0.00,601.55,4683.35,0.33,0.00,37.84,0.00,4.03,0.60,2918.47,2298.28,18.80,0.00,30.88,353.93,0.06,0.00,1.90,0.00,57.11
2025-06-20 14:35,-191.51,-666.75,0.00,643.10,4732.01,0.54,0.00,37.88,0.00,4.09,0.98,2911.91,2221.89,18.80,0.00,31.12,357.56,0.06,0.00,1.90,0.00,56.80
2025-06-20 14:40,-144.79,-665.74,0.00,565.39,4904.86,0.58,0.00,37.85,3.25,3.94,1.08,2896.46,2145.51,18.80,0.00,28.27,370.31,0.06,0.00,1.90,0.00,56.62
2025-06-20 14:45,-145.67,-666.65,0.00,552.24,5003.69,2.27,0.00,37.93,0.69,4.12,0.93,2874.71,2069.12,18.80,0.00,27.05,377.53,0.07,0.00,1.90,0.00,79.51
2025-06-20 14:50,-141.49,-666.34,0.00,410.38,5182.01,0.87,0.00,37.80,0.24,4.15,1.60,2739.71,1992.73,18.80,0.00,21.34,390.93,0.06,0.00,1.90,0.00,57.01
2025-06-20 14:55,-133.63,-663.94,0.00,391.04,5340.71,1.91,0.00,37.85,1.64,4.06,2.34,2704.05,1916.34,18.80,0.00,20.69,402.41,0.07,0.00,1.90,0.00,96.93
2025-06-20 15:00,-154.30,-667.85,-80.17,451.35,5415.07,1.75,0.00,37.99,0.00,36.83,1.74,2777.49,1839.96,18.80,3.67,22.06,408.16,0.07,0.00,1.91,0.00,79.04
2025-06-20 15:05,-59.41,-667.55,-163.32,465.95,5572.06,0.29,0.00,37.83,10.46,41.38,1.55,2770.70,1748.77,18.60,7.56,22.62,420.06,0.06,0.00,1.90,0.00,83.70
2025-06-20 15:10,-218.75,-667.85,-130.86,452.25,5714.74,0.64,6.00,39.86,16.97,42.08,1.52,2723.00,1657.58,18.40,6.14,22.07,430.63,0.06,0.19,2.00,0.00,80.94
2025-06-20 15:15,-260.93,-668.25,-79.10,415.45,5857.44,2.25,45.00,39.79,9.65,41.20,1.66,2703.58,1566.39,18.20,3.75,20.47,441.29,0.07,1.39,2.00,0.00,85.60
2025-06-20 15:20,-279.14,-667.05,-114.11,454.70,5999.17,3.30,46.00,39.94,17.86,43.82,1.25,2663.53,1475.20,18.00,5.47,22.56,451.67,0.07,1.43,2.00,0.00,76.80
2025-06-20 15:25,-327.28,-667.35,-137.01,568.15,6013.06,4.53,46.00,39.86,0.08,32.28,1.53,2607.97,1384.01,17.80,6.63,29.01,452.80,0.08,1.43,2.00,0.00,84.12
2025-06-20 15:30,-291.42,-667.34,-112.57,512.30,6093.24,1.98,171.00,39.87,0.04,3.54,1.36,2556.07,1292.82,17.60,5.49,26.50,458.76,0.07,5.30,2.00,0.00,84.79
2025-06-20 15:35,-205.73,-664.24,-122.77,534.30,6144.43,0.69,189.00,39.84,5.11,4.09,1.89,2470.55,1203.79,17.33,6.05,27.92,462.58,0.07,5.86,2.00,0.00,82.90
2025-06-20 15:40,-294.06,-472.14,-106.54,547.90,6227.52,3.17,190.00,39.84,0.58,4.09,2.06,2373.44,1114.77,17.07,5.44,28.58,468.77,0.07,5.89,2.00,0.00,89.06
2025-06-20 15:45,-318.44,-472.95,-54.54,542.75,6408.40,2.94,190.00,39.90,0.09,4.12,1.99,2257.25,1025.74,16.80,2.85,28.30,482.41,0.07,5.89,2.00,0.00,113.54
2025-06-20 15:50,-362.97,-471.45,-52.15,637.75,6573.74,3.15,190.00,44.50,0.05,4.09,1.32,2110.62,936.71,16.53,2.79,33.41,494.92,0.07,5.89,2.23,0.00,95.05
2025-06-20 15:55,-494.56,0.00,-77.61,556.30,6712.41,4.61,191.00,40.33,2.72,4.09,1.24,1948.34,847.68,16.27,4.46,30.09,505.26,0.08,5.92,2.23,0.00,124.29
2025-06-20 16:00,-341.01,0.00,-46.24,506.70,6818.64,4.24,190.00,82.68,0.53,4.61,1.35,1802.28,758.65,16.00,2.71,28.18,513.11,0.07,5.89,4.03,0.00,124.29
