date,Battery (Charging) -  MW,Pumps -  MW,Exports -  MW,Imports -  MW,Coal (Black) -  MW,Bioenergy (Biomass) -  MW,Gas (CCGT) -  MW,Gas (OCGT) -  MW,Gas (Waste Coal Mine) -  MW,Battery (Discharging) -  MW,Hydro -  MW,Wind -  MW,Solar (Utility) -  MW,Solar (Rooftop) -  MW,Temperature - C,Exports Emissions Vol - tCO₂e,Imports Emissions Vol - tCO₂e,Coal (Black) Emissions Vol - tCO₂e,Bioenergy (Biomass) Emissions Vol - tCO₂e,Gas (CCGT) Emissions Vol - tCO₂e,Gas (OCGT) Emissions Vol - tCO₂e,Gas (Waste Coal Mine) Emissions Vol - tCO₂e,Emissions Intensity - kgCO₂e/MWh,Price - AUD/MWh
2025-06-15 06:10,-4.73,0.00,0.00,230.15,5746.09,36.70,0.22,0.28,33.48,0.03,92.44,233.52,0.58,0.00,9.23,0.00,14.65,426.72,0.06,0.01,0.01,1.70,0.00,114.84
2025-06-15 06:15,-0.10,0.00,0.00,240.55,5829.90,37.80,0.22,0.28,33.84,13.13,92.91,227.97,0.58,0.00,9.15,0.00,15.25,432.89,0.06,0.01,0.01,1.71,0.00,128.73
2025-06-15 06:20,-0.10,0.00,0.00,222.05,5826.88,40.10,0.22,0.28,33.34,80.86,92.71,228.77,0.58,0.00,9.07,0.00,14.18,432.81,0.07,0.01,0.01,1.69,0.00,128.73
2025-06-15 06:25,-0.10,0.00,0.00,208.80,5848.03,41.40,0.22,0.28,34.02,88.11,92.81,234.74,0.58,0.00,8.98,0.00,13.32,434.33,0.07,0.01,0.01,1.72,0.00,128.73
2025-06-15 06:30,-0.10,0.00,0.00,214.80,5834.12,40.20,0.22,0.28,37.54,75.57,92.91,229.32,0.58,0.00,8.90,0.00,13.73,433.32,0.07,0.01,0.01,1.91,0.00,129.45
2025-06-15 06:35,-0.10,0.00,0.00,239.05,5850.21,45.90,0.22,0.28,38.44,100.35,92.79,236.94,0.58,6.02,8.87,0.00,15.23,434.49,0.08,0.01,0.01,1.96,0.00,129.45
2025-06-15 06:40,-42.35,0.00,0.00,200.15,5912.94,46.40,0.22,0.28,38.84,99.97,92.44,242.76,0.58,12.05,8.83,0.00,12.60,438.89,0.08,0.01,0.01,1.98,0.00,128.73
2025-06-15 06:45,-0.60,0.00,0.00,216.15,5908.91,46.60,0.22,0.28,38.75,63.80,92.55,256.85,1.11,18.07,8.80,0.00,13.59,438.65,0.08,0.01,0.01,1.97,0.00,128.73
2025-06-15 06:50,-0.10,0.00,0.00,221.55,5922.28,47.70,0.22,0.28,40.48,102.55,93.14,248.46,3.86,24.09,8.77,0.00,13.85,439.72,0.08,0.01,0.01,2.06,0.00,139.50
2025-06-15 06:55,-17.37,0.00,0.00,204.00,5987.65,46.90,0.22,0.28,40.10,99.11,92.23,244.86,13.16,30.12,8.73,0.00,12.80,444.69,0.08,0.01,0.01,2.04,0.00,135.15
2025-06-15 07:00,-1.92,0.00,0.00,156.90,6004.42,44.00,0.22,0.28,40.58,47.27,262.50,238.55,28.92,36.14,8.70,0.00,9.83,445.96,0.07,0.01,0.01,2.07,0.00,146.57
2025-06-15 07:05,-0.11,0.00,0.00,123.10,6021.33,44.80,0.22,0.28,40.94,17.92,255.34,248.89,61.87,81.51,8.83,0.00,7.73,447.24,0.07,0.01,0.01,2.09,0.00,132.09
2025-06-15 07:10,-0.32,0.00,0.00,140.70,5986.53,40.90,0.22,0.28,42.19,4.17,256.56,259.56,128.73,126.87,8.97,0.00,8.58,444.51,0.07,0.01,0.01,2.16,0.00,130.64
2025-06-15 07:15,-0.10,0.00,0.00,123.05,5964.13,42.90,0.22,0.28,41.91,1.70,265.65,294.23,209.78,172.24,9.10,0.00,7.47,442.92,0.07,0.01,0.01,2.14,0.00,134.39
2025-06-15 07:20,-10.41,0.00,0.00,23.65,5959.73,43.30,0.22,0.28,42.55,0.00,286.93,306.48,356.06,217.60,9.23,0.00,1.44,442.82,0.07,0.01,0.01,2.18,0.00,109.01
2025-06-15 07:25,-1.82,0.00,-2.50,0.00,5901.82,42.30,0.22,0.28,42.24,0.01,295.49,293.33,476.34,262.97,9.37,0.16,0.00,438.19,0.07,0.01,0.01,2.16,0.00,107.12
2025-06-15 07:30,-6.38,0.00,-84.45,0.00,5902.96,40.90,0.22,0.28,41.00,0.01,296.77,298.33,613.45,308.33,9.50,5.17,0.00,438.22,0.07,0.01,0.01,2.09,0.00,101.83
2025-06-15 07:35,-5.26,0.00,-129.95,0.00,5844.14,39.30,0.22,0.28,39.56,0.00,294.69,296.28,758.44,384.62,9.68,7.78,0.00,433.49,0.06,0.01,0.01,2.02,0.00,83.45
2025-06-15 07:40,-75.05,0.00,-124.60,0.00,5709.62,37.30,0.22,0.28,41.01,0.00,291.95,298.26,905.03,460.90,9.87,7.28,0.00,423.24,0.06,0.01,0.01,2.09,0.00,83.45
2025-06-15 07:45,-56.59,0.00,-169.00,0.00,5721.83,39.60,0.22,0.28,40.82,0.00,130.21,309.51,1060.72,537.19,10.05,9.86,0.00,423.99,0.07,0.01,0.01,2.08,0.00,79.28
2025-06-15 07:50,-3.76,0.00,-265.05,0.00,5656.29,40.40,0.22,0.28,39.03,1.02,130.79,311.51,1213.72,613.47,10.23,15.10,0.00,419.28,0.07,0.01,0.01,1.99,0.00,52.61
2025-06-15 07:55,-2.60,0.00,-301.05,0.00,5523.04,38.60,0.22,0.28,36.25,0.72,108.17,314.74,1382.47,689.75,10.42,16.73,0.00,409.59,0.06,0.01,0.01,1.86,0.00,67.97
2025-06-15 08:00,-10.42,0.00,-325.80,0.00,5437.75,40.10,0.22,0.28,37.95,0.70,89.79,324.37,1527.92,766.04,10.60,17.70,0.00,403.24,0.07,0.01,0.01,1.95,0.00,54.76
2025-06-15 08:05,-1.70,0.00,-439.50,0.00,5395.16,41.40,0.22,0.28,38.69,41.91,89.95,314.65,1657.80,858.58,10.87,23.30,0.00,399.92,0.07,0.01,0.01,1.99,0.00,55.63
2025-06-15 08:10,-1.70,0.00,-441.95,0.00,5268.47,39.10,0.22,0.28,36.43,23.15,90.51,320.88,1798.02,951.12,11.13,22.88,0.00,390.30,0.06,0.01,0.01,1.87,0.00,48.62
2025-06-15 08:15,-1.77,0.00,-448.00,0.00,5087.79,42.60,0.22,0.28,35.96,27.62,90.17,320.36,1910.73,1043.65,11.40,22.57,0.00,376.80,0.07,0.01,0.01,1.85,0.00,49.16
2025-06-15 08:20,-2.52,0.00,-417.05,0.00,4894.40,42.80,0.22,0.28,34.94,4.16,72.26,314.89,2013.40,1136.19,11.67,20.58,0.00,362.26,0.07,0.01,0.01,1.80,0.00,54.76
2025-06-15 08:25,-12.03,0.00,-459.35,0.00,4813.23,43.40,0.22,0.28,35.94,0.00,64.33,323.26,2105.82,1228.73,11.93,22.27,0.00,356.17,0.07,0.01,0.01,1.85,0.00,49.58
2025-06-15 08:30,-6.14,-245.99,-378.10,0.00,4758.90,42.10,0.22,0.28,35.51,5.48,64.60,329.56,2166.42,1321.27,12.20,17.49,0.00,352.04,0.07,0.01,0.01,1.83,0.00,49.14
2025-06-15 08:35,-10.85,-244.86,-432.80,0.00,4714.19,42.10,0.22,0.28,34.82,48.79,64.78,328.92,2227.13,1412.16,12.50,19.69,0.00,348.67,0.07,0.01,0.01,1.79,0.00,54.76
2025-06-15 08:40,-1.91,-246.70,-1078.85,0.00,4696.08,43.90,0.22,0.28,34.60,49.37,64.84,319.02,2263.81,1503.05,12.80,48.78,0.00,347.16,0.07,0.01,0.01,1.78,0.00,54.76
2025-06-15 08:45,-1.70,-246.64,-1076.80,0.00,4624.40,44.70,0.22,0.28,35.86,22.47,64.73,323.25,2288.65,1593.95,13.10,48.35,0.00,341.68,0.07,0.01,0.01,1.84,0.00,44.94
2025-06-15 08:50,-8.65,-246.30,-1048.30,0.00,4470.55,42.70,0.22,0.28,37.37,0.00,64.34,310.57,2323.35,1684.84,13.40,46.47,0.00,330.33,0.07,0.01,0.01,1.91,0.00,55.63
2025-06-15 08:55,-8.56,-491.38,-1036.90,0.00,4530.78,43.30,0.22,0.28,38.71,0.00,64.25,313.18,2337.11,1775.73,13.70,44.64,0.00,334.57,0.07,0.01,0.01,1.98,0.00,44.94
2025-06-15 09:00,-1.93,-491.76,-996.85,0.00,4439.94,41.10,0.22,0.28,38.86,1.92,64.53,321.23,2311.53,1866.62,14.00,42.65,0.00,327.92,0.07,0.01,0.01,1.99,0.00,44.94
2025-06-15 09:05,-8.62,-491.21,-1032.40,0.00,4399.29,41.40,0.22,0.28,38.57,3.26,64.45,320.46,2340.04,1946.49,14.30,43.83,0.00,324.89,0.07,0.01,0.01,1.97,0.00,39.14
2025-06-15 09:10,-0.14,-489.55,-1067.15,0.00,4341.99,42.80,0.22,0.28,37.93,11.50,64.50,317.98,2366.23,2026.36,14.60,44.88,0.00,320.74,0.07,0.01,0.01,1.94,0.00,35.00
2025-06-15 09:15,-5.61,-491.38,-1059.65,0.00,4254.10,42.00,0.22,0.28,41.07,32.98,64.44,312.13,2366.47,2106.23,14.90,44.11,0.00,314.41,0.07,0.01,0.01,2.11,0.00,44.94
2025-06-15 09:20,-28.58,-490.52,-1074.65,0.00,4207.85,41.30,0.22,0.28,40.40,0.00,64.16,308.42,2396.81,2186.09,15.20,44.59,0.00,311.15,0.07,0.01,0.01,2.07,0.00,0.00
2025-06-15 09:25,-4.05,-492.77,-1087.80,0.00,4106.39,40.40,0.22,0.28,40.20,0.23,59.01,305.10,2390.32,2265.96,15.50,44.75,0.00,303.73,0.07,0.01,0.01,2.06,0.00,-12.09
2025-06-15 09:30,-0.38,-490.39,-1067.35,0.00,3998.82,42.40,0.22,0.28,42.23,9.74,53.73,308.72,2356.09,2345.83,15.80,43.56,0.00,295.80,0.07,0.01,0.01,2.16,0.00,-4.26
2025-06-15 09:35,-74.82,-489.44,-1038.15,0.00,3916.42,41.10,0.22,0.28,41.91,0.35,53.73,297.27,2389.26,2415.63,15.97,41.92,0.00,289.76,0.07,0.01,0.01,2.14,0.00,-14.73
2025-06-15 09:40,-118.06,-492.66,-999.05,0.00,3879.27,41.70,0.22,0.28,42.03,0.00,53.87,294.90,2380.07,2485.43,16.13,40.21,0.00,287.00,0.07,0.01,0.01,2.15,0.00,-10.00
2025-06-15 09:45,-101.53,-492.14,-1005.65,0.00,3831.14,42.00,0.22,0.28,41.93,0.00,53.40,273.31,2390.70,2555.23,16.30,40.31,0.00,283.44,0.07,0.01,0.01,2.14,0.00,-10.40
2025-06-15 09:50,-111.34,-490.99,-1001.15,0.00,3768.94,45.30,0.22,0.28,40.61,0.00,53.16,256.85,2393.65,2625.03,16.47,39.91,0.00,278.88,0.07,0.01,0.01,2.07,0.00,-14.73
2025-06-15 09:55,-125.76,-492.12,-1033.35,0.00,3768.09,44.80,0.22,0.28,41.67,0.00,53.63,262.11,2377.54,2694.83,16.63,41.24,0.00,278.81,0.07,0.01,0.01,2.13,0.00,-14.73
2025-06-15 10:00,-225.28,-490.40,-1035.65,0.00,3758.02,44.10,0.22,0.28,41.76,0.00,53.60,270.07,2377.57,2764.64,16.80,41.25,0.00,278.07,0.07,0.01,0.01,2.13,0.00,-15.01
2025-06-15 10:05,-257.12,-491.00,-1012.30,0.00,3770.62,46.80,0.22,0.28,41.38,0.00,53.84,270.14,2324.42,2817.19,17.03,40.66,0.00,278.97,0.08,0.01,0.01,2.11,0.00,-15.01
2025-06-15 10:10,-277.41,-490.05,-1037.35,0.00,3806.91,44.80,0.22,0.28,38.21,0.00,54.20,284.73,2315.35,2869.74,17.27,41.83,0.00,281.63,0.07,0.01,0.01,1.96,0.00,-15.01
2025-06-15 10:15,-301.17,-490.70,-1018.45,0.00,3749.63,43.50,0.22,0.28,38.89,0.00,54.12,274.79,2337.97,2922.29,17.50,40.73,0.00,277.49,0.07,0.01,0.01,2.00,0.00,-15.01
2025-06-15 10:20,-404.27,-490.85,-1028.50,0.00,3737.60,44.50,0.22,0.28,36.90,0.00,53.59,273.47,2370.31,2974.85,17.73,40.89,0.00,276.63,0.07,0.01,0.01,1.89,0.00,-18.51
2025-06-15 10:25,-389.82,-490.33,-956.70,0.00,3739.60,43.40,0.22,0.28,35.76,0.00,53.64,251.78,2234.77,3027.40,17.97,38.92,0.00,276.76,0.07,0.01,0.01,1.83,0.00,-18.20
2025-06-15 10:30,-421.57,-492.81,-970.30,0.00,3725.95,45.50,0.22,0.28,41.67,0.00,53.18,228.28,2257.47,3079.95,18.20,39.40,0.00,275.77,0.07,0.01,0.01,2.13,0.00,-18.51
2025-06-15 10:35,-418.48,-492.11,-940.85,0.00,3717.87,43.60,0.22,0.28,41.66,0.00,53.27,233.15,2191.63,3120.03,18.20,38.52,0.00,275.19,0.07,0.01,0.01,2.13,0.00,-18.20
2025-06-15 10:40,-365.56,-489.31,-988.40,0.00,3734.25,42.10,0.22,0.28,38.98,0.00,53.63,221.31,2212.54,3160.11,18.20,40.51,0.00,276.39,0.07,0.01,0.01,1.98,0.00,-18.00
2025-06-15 10:45,-370.61,-490.39,-1023.70,0.00,3727.42,41.70,0.22,0.28,42.40,0.00,53.68,221.25,2251.35,3200.19,18.20,41.69,0.00,275.89,0.07,0.01,0.01,2.16,0.00,-18.00
2025-06-15 10:50,-385.79,-489.75,-1029.35,0.00,3740.54,40.00,0.22,0.28,41.35,0.00,53.51,205.74,2235.68,3240.28,18.20,42.18,0.00,276.82,0.07,0.01,0.01,2.11,0.00,-18.51
2025-06-15 10:55,-367.11,-491.83,-999.90,0.00,3733.20,39.70,0.22,0.28,41.10,0.00,53.39,208.87,2137.03,3280.36,18.20,41.52,0.00,276.29,0.07,0.01,0.01,2.09,0.00,-18.20
2025-06-15 11:00,-358.03,-488.84,-1041.35,0.00,3724.93,39.20,0.22,0.28,42.77,0.00,53.25,202.58,2120.08,3320.44,18.20,43.37,0.00,275.69,0.06,0.01,0.01,2.18,0.00,-19.34
2025-06-15 11:05,-358.59,-490.01,-1046.55,0.00,3763.27,39.90,0.22,0.28,42.74,0.00,27.97,203.47,2053.13,3339.73,18.43,44.36,0.00,278.45,0.07,0.01,0.01,2.18,0.00,-19.51
2025-06-15 11:10,-346.80,-488.80,-1013.30,0.00,3764.83,40.20,0.22,0.28,40.23,0.00,4.53,184.49,2023.57,3359.01,18.67,43.44,0.00,278.60,0.07,0.01,0.01,2.05,0.00,-18.51
2025-06-15 11:15,-449.99,-489.22,-979.90,0.00,3735.15,38.90,0.22,0.28,41.51,0.00,53.74,190.76,2052.54,3378.30,18.90,41.35,0.00,276.44,0.06,0.01,0.01,2.11,0.00,-19.51
2025-06-15 11:20,-418.72,-488.92,-995.45,0.00,3749.12,38.00,0.22,0.28,39.47,0.00,14.49,174.06,2073.69,3397.59,19.13,42.29,0.00,277.44,0.06,0.01,0.01,2.00,0.00,-19.51
2025-06-15 11:25,-431.44,-490.83,-995.80,0.00,3734.86,38.50,0.22,0.28,39.56,0.00,4.41,199.17,2056.55,3416.88,19.37,42.23,0.00,276.40,0.06,0.01,0.01,2.01,0.00,-19.51
2025-06-15 11:30,-412.46,-487.99,-991.00,0.00,3739.96,38.30,0.22,0.28,40.04,0.00,4.48,171.14,2016.17,3436.16,19.60,42.51,0.00,276.79,0.06,0.01,0.01,2.03,0.00,-19.51
2025-06-15 11:35,-394.33,-488.60,-991.65,0.00,3747.55,39.10,0.22,0.28,41.02,0.00,4.59,191.74,2004.60,3443.00,19.58,42.51,0.00,277.34,0.07,0.01,0.01,2.08,0.00,-19.51
2025-06-15 11:40,-378.94,-489.37,-1001.10,0.00,3764.89,38.60,0.22,0.28,39.33,0.00,4.64,176.05,2006.00,3449.83,19.57,43.08,0.00,278.57,0.07,0.01,0.01,2.00,0.00,-19.51
2025-06-15 11:45,-412.63,-490.07,-959.75,0.00,3746.11,39.50,0.22,0.28,40.63,0.00,4.09,170.37,2028.60,3456.66,19.55,41.10,0.00,277.19,0.07,0.01,0.01,2.06,0.00,-19.51
2025-06-15 11:50,-373.71,-486.43,-972.75,0.00,3750.29,38.30,0.22,0.28,39.83,0.00,4.65,148.55,1994.98,3463.50,19.53,42.07,0.00,277.52,0.06,0.01,0.01,2.02,0.00,-20.01
2025-06-15 11:55,-373.17,-490.18,-948.70,0.00,3734.74,35.60,0.22,0.28,40.67,0.00,4.34,143.35,1980.20,3470.33,19.52,41.08,0.00,276.40,0.06,0.01,0.01,2.07,0.00,-19.51
2025-06-15 12:00,-375.01,-488.81,-972.10,0.00,3732.68,35.50,0.22,0.28,37.95,0.00,4.26,137.65,2002.96,3477.17,19.50,41.99,0.00,276.29,0.06,0.01,0.01,1.92,0.00,-20.23
2025-06-15 12:05,-350.23,-487.37,-980.05,0.00,3742.69,33.30,0.22,0.28,39.66,0.00,4.39,145.82,1918.32,3470.64,19.62,42.90,0.00,276.97,0.06,0.01,0.01,2.01,0.00,-20.27
2025-06-15 12:10,-332.46,-488.98,-931.60,0.00,3758.18,33.20,0.22,0.28,38.06,0.00,4.58,157.42,1856.84,3464.11,19.73,41.15,0.00,278.05,0.06,0.01,0.01,1.93,0.00,-19.51
2025-06-15 12:15,-356.55,-489.85,-993.25,0.00,3752.00,33.30,0.22,0.28,39.59,0.00,4.59,150.05,1964.22,3457.59,19.85,43.16,0.00,277.61,0.06,0.01,0.01,2.01,0.00,-20.33
2025-06-15 12:20,-342.83,-486.72,-979.55,0.00,3793.38,38.90,0.22,0.28,40.78,0.88,4.56,155.73,1847.52,3451.06,19.97,43.47,0.00,280.59,0.07,0.01,0.01,2.07,0.00,-20.33
2025-06-15 12:25,-381.30,-488.60,-934.25,0.00,3729.46,38.80,0.22,0.28,39.87,0.00,4.32,135.53,1843.99,3444.54,20.08,41.36,0.00,276.02,0.06,0.01,0.01,2.03,0.00,-20.33
2025-06-15 12:30,-349.97,-486.99,-966.35,0.00,3744.52,38.00,0.22,0.28,37.96,0.00,4.41,129.13,1843.77,3438.01,20.20,42.90,0.00,277.11,0.06,0.01,0.01,1.93,0.00,-20.33
2025-06-15 12:35,-275.18,-485.74,-1015.15,0.00,3799.03,39.50,0.22,0.28,36.70,0.00,4.71,122.37,1808.29,3417.31,20.25,45.62,0.00,281.10,0.06,0.01,0.01,1.87,0.00,-20.33
2025-06-15 12:40,-374.19,-486.33,-968.95,0.00,3793.36,35.60,0.22,0.28,36.89,0.00,4.74,114.05,1820.54,3396.61,20.30,43.51,0.00,280.66,0.06,0.01,0.01,1.87,0.00,-20.33
2025-06-15 12:45,-359.61,-487.53,-951.30,0.00,3735.44,37.80,0.22,0.28,38.44,0.00,4.45,123.13,1864.75,3375.90,20.35,42.10,0.00,276.45,0.06,0.01,0.01,1.95,0.00,-21.50
2025-06-15 12:50,-329.80,-488.47,-946.70,0.00,3746.97,35.00,0.22,0.28,38.11,0.00,4.47,116.94,1799.04,3355.20,20.40,42.43,0.00,277.25,0.06,0.01,0.01,1.94,0.00,-22.01
2025-06-15 12:55,-195.36,-486.19,-955.50,0.00,3761.89,38.20,0.22,0.28,37.68,0.98,4.67,117.96,1631.00,3334.49,20.45,44.06,0.00,278.37,0.06,0.01,0.01,1.92,0.00,-22.73
2025-06-15 13:00,-229.90,-486.70,-945.30,0.00,3746.87,35.40,0.22,0.28,40.07,0.09,4.66,121.92,1680.51,3313.79,20.50,43.17,0.00,277.27,0.06,0.01,0.01,2.04,0.00,-22.73
2025-06-15 13:05,-214.20,-487.07,-993.20,0.00,3811.22,33.90,0.22,0.28,39.55,94.46,4.66,120.44,1634.55,3284.60,20.62,45.30,0.00,281.97,0.06,0.01,0.01,2.01,0.00,-22.01
2025-06-15 13:10,-148.39,-486.79,-1021.85,0.00,3751.46,34.10,0.22,0.28,38.42,107.59,4.79,126.87,1687.84,3255.41,20.73,45.79,0.00,277.61,0.06,0.01,0.01,1.95,0.00,-21.79
2025-06-15 13:15,-191.80,-488.04,-947.90,0.00,3746.27,34.10,0.22,0.28,37.38,0.00,4.47,115.19,1722.14,3226.23,20.85,43.03,0.00,277.21,0.06,0.01,0.01,1.90,0.00,-20.33
2025-06-15 13:20,-309.43,-488.53,-972.30,0.00,3755.57,32.80,0.22,0.28,36.74,0.00,4.45,128.51,1879.85,3197.04,20.97,43.00,0.00,277.92,0.05,0.01,0.01,1.87,0.00,-21.79
2025-06-15 13:25,-194.87,-485.81,-932.80,0.00,3750.05,31.90,0.22,0.28,37.08,0.00,4.34,115.79,1732.59,3167.85,21.08,42.32,0.00,277.52,0.05,0.01,0.01,1.88,0.00,-24.23
2025-06-15 13:30,-59.13,-487.90,-946.35,0.00,3748.72,31.80,0.22,0.28,37.63,0.00,4.39,117.03,1668.88,3138.66,21.20,43.36,0.00,277.41,0.05,0.01,0.01,1.91,0.00,-24.23
2025-06-15 13:35,-45.73,-486.67,-944.70,0.00,3748.60,34.60,0.22,0.28,37.16,0.13,4.49,114.39,1620.26,3086.30,21.20,43.64,0.00,277.42,0.06,0.01,0.01,1.89,0.00,-22.99
2025-06-15 13:40,-48.60,-487.33,-954.05,0.00,3739.86,34.00,0.22,0.28,38.96,32.93,4.42,110.26,1657.85,3033.93,21.20,43.55,0.00,276.75,0.06,0.01,0.01,1.98,0.00,-22.01
2025-06-15 13:45,-32.63,-485.51,-1001.55,0.00,3761.77,34.20,0.22,0.28,41.83,86.14,4.65,106.65,1718.94,2981.56,21.20,45.02,0.00,278.33,0.06,0.01,0.01,2.12,0.00,-22.01
2025-06-15 13:50,-3.65,-485.81,-1009.95,0.00,3802.20,36.40,0.22,0.28,39.93,113.04,4.75,102.23,1699.15,2929.20,21.20,45.53,0.00,281.28,0.06,0.01,0.01,2.03,0.00,-20.33
2025-06-15 13:55,-69.66,-487.46,-935.60,0.00,3725.65,40.70,0.22,0.28,39.02,0.00,4.46,92.20,1847.52,2876.83,21.20,41.66,0.00,275.72,0.07,0.01,0.01,1.98,0.00,-20.23
2025-06-15 14:00,-104.82,-487.63,-981.45,0.00,3757.88,40.30,0.22,0.28,40.37,0.00,4.35,96.79,1997.07,2824.47,21.20,42.79,0.00,278.06,0.07,0.01,0.01,2.05,0.00,-20.27
2025-06-15 14:05,-37.04,-487.30,-990.90,0.00,3788.53,38.90,0.22,0.28,38.45,2.96,4.48,96.36,1950.04,2755.30,21.30,43.65,0.00,280.26,0.06,0.01,0.01,1.95,0.00,-20.33
2025-06-15 14:10,-10.93,-486.76,-952.80,0.00,3739.95,37.10,0.22,0.28,39.11,0.03,4.42,116.88,1935.65,2686.14,21.40,41.76,0.00,276.77,0.06,0.01,0.01,1.98,0.00,-20.23
2025-06-15 14:15,-8.61,-484.61,-987.65,0.00,3802.24,36.50,0.22,0.28,40.14,18.83,4.72,95.73,1991.64,2616.97,21.50,43.22,0.00,281.30,0.06,0.01,0.01,2.04,0.00,-19.51
2025-06-15 14:20,-15.57,-485.33,-975.00,0.00,3769.17,37.50,0.22,0.28,40.44,38.27,4.38,97.99,2086.96,2547.81,21.60,41.75,0.00,278.88,0.06,0.01,0.01,2.06,0.00,-18.51
2025-06-15 14:25,-25.34,-485.94,-987.15,0.00,3734.81,38.90,0.22,0.28,41.34,0.00,53.59,93.85,2191.21,2478.64,21.70,41.41,0.00,276.40,0.06,0.01,0.01,2.10,0.00,-18.51
2025-06-15 14:30,-58.85,-485.64,-982.55,0.00,3762.66,38.50,0.22,0.28,39.50,0.00,53.98,103.83,2213.06,2409.48,21.80,41.14,0.00,278.41,0.06,0.01,0.01,2.01,0.00,-18.51
2025-06-15 14:35,-17.92,-486.21,-967.40,0.00,3739.83,38.80,0.22,0.28,40.24,0.00,53.46,108.34,2219.34,2332.34,21.87,40.34,0.00,276.78,0.06,0.01,0.01,2.05,0.00,-18.51
2025-06-15 14:40,-4.29,-486.29,-970.70,0.00,3755.64,41.00,20.20,0.28,40.51,0.09,58.67,112.53,2236.82,2255.20,21.93,40.36,0.00,277.90,0.07,0.73,0.01,2.06,0.00,-18.00
2025-06-15 14:45,-5.02,-486.18,-942.05,0.00,3754.77,40.80,21.16,0.28,40.32,0.00,59.01,105.75,2314.22,2178.06,22.00,38.76,0.00,277.83,0.07,0.77,0.01,2.05,0.00,34.75
2025-06-15 14:50,-12.14,-485.51,-954.45,0.00,3757.72,40.60,20.88,0.28,38.85,0.00,69.40,101.90,2388.28,2100.91,22.07,38.83,0.00,278.08,0.07,0.76,0.01,1.97,0.00,0.00
2025-06-15 14:55,-0.22,-484.56,-914.95,0.00,3774.94,40.60,37.41,0.28,39.74,0.66,59.80,102.05,2395.06,2023.77,22.13,37.29,0.00,279.27,0.07,1.49,0.01,2.02,0.00,46.26
2025-06-15 15:00,0.00,-485.83,-900.95,0.00,3934.74,39.10,37.12,0.28,40.07,28.59,80.93,101.00,2314.57,1946.63,22.20,37.54,0.00,290.85,0.06,1.44,0.01,2.04,0.00,55.63
2025-06-15 15:05,0.00,-483.12,-963.55,0.00,4142.19,39.40,40.44,0.28,40.05,73.01,79.78,94.75,2293.63,1863.17,22.05,40.91,0.00,305.84,0.06,1.47,0.01,2.03,0.00,64.80
2025-06-15 15:10,-29.72,-485.10,-1020.65,0.00,4333.85,35.00,82.17,0.28,39.51,63.03,88.04,103.38,2225.96,1779.70,21.90,44.44,0.00,319.68,0.06,2.91,0.01,2.01,0.00,54.76
2025-06-15 15:15,-2.83,-486.22,-976.85,0.00,4387.34,35.10,118.31,0.28,40.38,0.00,89.38,98.57,2258.22,1696.23,21.75,42.89,0.00,323.60,0.06,4.21,0.01,2.05,0.00,71.80
2025-06-15 15:20,-26.23,-486.10,-1025.10,0.00,4500.66,36.20,180.04,0.28,38.39,0.00,89.43,96.10,2284.65,1612.77,21.60,45.22,0.00,331.81,0.06,6.41,0.01,1.95,0.00,34.75
2025-06-15 15:25,-61.45,-241.04,-1054.80,0.00,4461.31,35.90,201.98,0.28,36.23,8.23,90.00,92.60,2214.25,1529.30,21.45,48.29,0.00,328.85,0.06,7.21,0.01,1.83,0.00,62.43
2025-06-15 15:30,0.00,-241.95,-1058.00,0.00,4570.85,40.90,243.54,0.28,40.79,8.70,90.47,90.80,2103.07,1445.84,21.30,49.46,0.00,336.70,0.07,8.60,0.01,2.07,0.00,78.73
2025-06-15 15:35,0.00,-239.66,-1048.60,0.00,4891.77,41.50,255.74,0.28,40.27,76.14,92.64,90.44,1837.97,1354.74,21.35,51.45,0.00,360.17,0.07,9.03,0.01,2.05,0.00,94.50
2025-06-15 15:40,0.00,-241.83,-981.70,0.00,4939.18,41.70,303.31,0.28,40.71,4.41,93.66,89.97,1771.23,1263.65,21.40,49.09,0.00,363.49,0.07,10.74,0.01,2.07,0.00,80.00
2025-06-15 15:45,0.00,0.00,-1033.00,0.00,4988.05,41.50,306.47,0.28,41.10,16.17,89.56,93.38,1656.71,1172.55,21.45,54.29,0.00,367.17,0.07,10.84,0.01,2.09,0.00,101.83
2025-06-15 15:50,-51.02,0.00,-1109.85,0.00,5116.24,39.50,338.11,0.28,41.36,12.34,92.91,91.70,1777.65,1081.46,21.50,57.75,0.00,376.74,0.06,11.89,0.01,2.10,0.00,96.45
2025-06-15 15:55,0.00,0.00,-1020.05,0.00,5183.92,41.60,413.02,0.28,39.25,17.26,93.49,91.72,1497.14,990.36,21.55,55.01,0.00,381.45,0.07,14.41,0.01,2.00,0.00,129.58
2025-06-15 16:00,-7.48,0.00,-996.35,0.00,5282.77,39.60,427.42,0.28,39.41,8.95,92.27,88.87,1419.69,899.27,21.60,54.68,0.00,389.19,0.06,14.87,0.01,2.01,0.00,154.72
2025-06-15 16:05,-47.91,0.00,-997.90,0.00,5367.19,39.50,426.52,0.28,39.38,0.00,91.64,91.89,1497.94,825.22,21.45,54.54,0.00,396.03,0.06,14.83,0.01,2.01,0.00,117.42
