date,Battery (Charging) -  MW,Pumps -  MW,Coal (Brown) -  MW,Coal (Black) -  MW,Bioenergy (Biomass) -  MW,Distillate -  MW,Gas (Steam) -  MW,Gas (CCGT) -  MW,Gas (OCGT) -  MW,Gas (Reciprocating) -  MW,Gas (Waste Coal Mine) -  MW,Battery (Discharging) -  MW,Hydro -  MW,Wind -  MW,Solar (Utility) -  MW,Solar (Rooftop) -  MW,Coal (Brown) Emissions Vol - tCO₂e,Coal (Black) Emissions Vol - tCO₂e,Bioenergy (Biomass) Emissions Vol - tCO₂e,Distillate Emissions Vol - tCO₂e,Gas (Steam) Emissions Vol - tCO₂e,Gas (CCGT) Emissions Vol - tCO₂e,Gas (OCGT) Emissions Vol - tCO₂e,Gas (Reciprocating) Emissions Vol - tCO₂e,Gas (Waste Coal Mine) Emissions Vol - tCO₂e,Emissions Intensity - kgCO₂e/MWh,Price - AUD/MWh
2025-06-09 17:10,-19.59,0.00,3467.47,12824.53,60.40,0.00,704.38,1916.96,1893.08,207.42,41.77,124.99,3792.88,4466.53,155.97,308.79,339.62,956.62,0.12,0.00,32.41,66.00,93.84,10.19,2.14,0.00,177.98
2025-06-09 17:15,-12.15,0.00,3485.47,12840.13,60.80,0.00,709.13,1933.55,1962.44,209.40,41.22,193.01,3860.03,4509.01,106.44,253.13,341.39,957.77,0.12,0.00,32.63,66.58,97.36,10.29,2.10,0.00,180.00
2025-06-09 17:20,-7.53,0.00,3488.34,12871.87,12.85,0.00,709.88,1935.67,1966.12,207.34,16.26,377.03,3946.78,4486.47,60.48,197.46,341.65,960.26,0.04,0.00,32.66,66.65,97.55,10.19,0.77,0.00,202.60
2025-06-09 17:25,-7.27,0.00,3500.84,12907.33,60.46,0.00,711.50,1948.67,2047.93,208.38,42.22,537.77,4084.26,4447.91,28.41,141.79,342.88,962.86,0.12,0.00,32.74,67.09,101.92,10.24,2.16,0.00,212.12
2025-06-09 17:30,-5.48,0.00,3493.19,12892.31,60.93,0.00,709.75,1931.84,2102.11,208.35,40.42,778.51,4083.56,4395.78,15.15,86.13,342.15,961.65,0.12,0.00,32.66,66.51,104.33,10.24,2.07,0.00,237.73
2025-06-09 17:35,-8.34,0.00,3469.19,12836.04,58.75,0.00,703.63,1922.54,2143.50,205.45,43.92,912.67,4062.58,4414.05,6.11,72.35,339.81,957.46,0.12,0.00,32.38,66.19,106.28,10.10,2.24,0.00,180.00
2025-06-09 17:40,-6.14,0.00,3512.84,12890.30,58.16,-0.10,711.25,2003.46,2175.58,210.50,41.75,681.82,4389.04,4408.09,5.93,58.56,344.12,961.48,0.11,0.00,32.73,68.80,107.55,10.34,2.13,0.00,240.00
2025-06-09 17:45,-6.83,0.00,3502.44,12896.41,13.40,-0.10,709.13,2033.28,2243.03,209.99,16.79,751.18,4473.80,4358.65,4.75,44.78,343.08,961.97,0.04,0.00,32.63,69.71,110.97,10.32,0.79,0.00,212.12
2025-06-09 17:50,-6.50,0.00,3494.72,12942.76,59.00,-0.10,708.13,2042.09,2236.17,207.66,44.50,965.55,4377.65,4379.85,2.40,31.00,342.35,965.33,0.12,0.00,32.58,69.96,110.64,10.20,2.27,0.00,212.12
2025-06-09 17:55,-9.14,0.00,3472.97,12936.07,63.61,-0.10,704.50,2031.20,2231.98,207.66,43.76,1030.40,4333.90,4363.09,1.42,17.22,340.24,964.72,0.12,0.00,32.41,69.59,110.43,10.20,2.24,0.00,189.52
2025-06-09 18:00,-7.68,0.00,3495.97,13013.32,63.03,-0.10,708.75,2051.36,2231.21,207.90,44.49,943.72,4370.71,4404.24,1.02,3.44,342.49,970.39,0.12,0.00,32.61,70.27,110.37,10.22,2.27,0.00,211.65
2025-06-09 18:05,-11.73,0.00,3463.09,12925.41,59.78,0.00,702.63,2024.26,2224.33,204.39,45.10,1024.17,4304.85,4388.35,0.96,2.87,339.27,963.98,0.12,0.00,32.33,69.35,110.06,10.04,2.31,0.00,180.00
2025-06-09 18:10,-7.53,0.00,3503.47,13021.36,62.55,0.00,710.63,2062.33,2204.42,209.64,44.61,820.06,4344.87,4440.99,0.96,2.30,343.25,971.07,0.12,0.00,32.70,70.65,108.92,10.30,2.28,0.00,186.42
2025-06-09 18:15,-7.97,0.00,3483.84,12980.83,60.59,0.00,705.50,2037.47,2211.10,206.61,45.95,841.61,4359.63,4468.74,0.97,1.72,341.29,968.07,0.12,0.00,32.46,69.82,109.30,10.15,2.35,0.00,176.01
2025-06-09 18:20,-6.39,0.00,3496.97,13020.41,61.88,0.00,707.75,2099.91,2156.90,208.94,44.22,1014.79,4027.21,4509.19,0.96,1.15,342.58,971.05,0.12,0.00,32.56,71.78,106.56,10.27,2.26,0.00,187.59
2025-06-09 18:25,-9.62,0.00,3493.22,13013.96,61.80,0.00,707.38,2153.81,2178.61,208.00,42.85,792.68,4233.02,4461.45,0.96,0.57,342.22,970.54,0.12,0.00,32.55,73.45,107.63,10.22,2.19,0.00,177.48
2025-06-09 18:30,-5.44,0.00,3509.34,13015.16,61.17,0.00,710.50,2204.09,2145.51,210.48,44.26,975.33,4073.13,4410.12,1.08,0.00,343.79,970.53,0.12,0.00,32.69,75.06,106.00,10.34,2.26,0.00,190.69
2025-06-09 18:35,-7.22,0.00,3494.34,13038.27,58.49,0.00,708.00,2193.35,2176.18,207.71,44.23,717.16,4317.68,4362.89,0.94,0.00,342.30,972.39,0.11,0.00,32.58,74.69,107.52,10.21,2.26,0.00,168.65
2025-06-09 18:40,-7.33,0.00,3488.47,12966.14,61.80,0.00,707.38,2184.92,2146.07,208.59,44.16,1028.21,3980.98,4340.25,0.98,0.00,341.74,966.92,0.12,0.00,32.55,74.41,106.03,10.25,2.25,0.00,180.00
2025-06-09 18:45,-11.46,0.00,3486.97,12966.39,61.88,0.00,706.63,2182.87,2138.94,207.25,43.65,814.62,4134.95,4372.90,0.96,0.00,341.60,967.05,0.12,0.00,32.51,74.34,105.68,10.18,2.23,0.00,141.99
2025-06-09 18:50,-8.14,0.00,3490.59,12966.95,60.94,0.00,708.38,2123.70,2139.81,206.30,46.20,1013.55,3857.30,4398.01,0.99,0.00,341.95,967.02,0.12,0.00,32.60,72.35,105.73,10.14,2.35,0.00,165.02
2025-06-09 18:55,-11.76,0.00,3481.34,12956.97,60.47,0.00,707.25,2182.63,2138.98,208.65,43.67,786.88,3905.41,4444.03,1.31,0.00,341.03,966.35,0.12,0.00,32.54,74.33,105.67,10.25,2.24,0.00,162.00
2025-06-09 19:00,-7.08,0.00,3498.84,13006.20,61.98,0.00,710.50,2188.07,2143.39,208.41,44.00,718.19,3848.37,4432.99,0.94,0.00,342.75,970.01,0.12,0.00,32.69,74.53,105.89,10.24,2.24,0.00,175.58
2025-06-09 19:05,-16.49,0.00,3488.19,12979.61,61.91,0.00,707.00,2185.17,2138.39,207.10,45.59,591.09,3915.33,4421.66,0.94,0.00,341.71,968.07,0.12,0.00,32.53,74.42,105.64,10.18,2.33,0.00,161.17
2025-06-09 19:10,-8.93,0.00,3488.34,13014.97,60.67,0.00,707.38,2167.38,2098.09,207.17,43.01,625.47,3780.63,4422.55,0.94,0.00,341.71,970.61,0.12,0.00,32.55,73.82,103.49,10.18,2.19,0.00,160.38
2025-06-09 19:15,-20.02,0.00,3482.59,12947.30,60.83,-0.10,705.25,2134.61,2062.21,206.23,44.33,640.51,3719.75,4393.29,0.94,0.00,341.18,965.42,0.12,0.00,32.45,72.73,101.62,10.13,2.26,0.00,156.39
2025-06-09 19:20,-45.12,0.00,3484.06,12946.24,57.96,-0.10,706.25,2129.51,2065.52,207.36,43.91,560.36,3605.81,4437.80,1.04,0.00,341.32,965.08,0.11,0.00,32.50,72.56,101.78,10.19,2.25,0.00,147.52
2025-06-09 19:25,-31.56,0.00,3501.72,12930.22,59.87,0.00,708.38,2145.25,2056.12,209.35,44.78,547.99,3524.86,4433.46,1.14,0.00,343.05,963.68,0.12,0.00,32.60,73.08,101.25,10.29,2.29,0.00,148.42
2025-06-09 19:30,-32.88,0.00,3504.34,12954.59,57.55,-0.10,708.75,2149.23,2063.53,207.48,43.63,517.38,3516.86,4442.31,0.94,0.00,343.29,965.48,0.11,0.00,32.61,73.22,101.62,10.20,2.23,0.00,146.45
2025-06-09 19:35,-40.43,0.00,3495.22,12947.31,58.51,0.00,709.75,2118.08,2057.03,208.32,43.69,505.65,3515.04,4418.80,1.02,0.00,342.41,964.98,0.11,0.00,32.66,72.18,101.30,10.24,2.24,0.00,141.99
2025-06-09 19:40,-16.61,0.00,3496.06,13012.71,58.88,0.00,710.63,2100.72,2061.18,207.20,43.41,435.43,3444.38,4428.31,0.94,0.00,342.46,970.12,0.12,0.00,32.70,71.60,101.50,10.18,2.22,0.00,157.57
2025-06-09 19:45,-150.76,0.00,3487.69,13004.90,56.95,0.00,696.88,2133.89,2053.30,206.97,44.13,435.12,3413.81,4425.99,1.16,0.00,341.65,969.91,0.11,0.00,32.07,72.70,101.12,10.17,2.26,0.00,141.99
2025-06-09 19:50,-16.78,0.00,3492.59,13019.16,56.80,0.00,688.38,2109.96,2058.12,207.54,43.35,406.87,3212.84,4411.45,0.94,0.00,342.12,970.94,0.11,0.00,31.69,71.90,101.35,10.20,2.22,0.00,141.99
2025-06-09 19:55,-10.60,0.00,3494.72,12974.04,57.79,-0.10,672.75,2115.13,2061.55,208.91,40.94,392.93,3206.19,4392.86,1.06,0.00,342.32,967.14,0.11,0.00,30.98,72.08,101.53,10.27,2.09,0.00,143.73
2025-06-09 20:00,-49.38,0.00,3480.59,12904.28,54.39,-0.10,647.00,2056.37,2053.49,205.55,41.72,424.43,3180.32,4442.33,0.94,0.00,340.97,961.67,0.11,0.00,29.82,70.21,101.14,10.10,2.13,0.00,141.99
2025-06-09 20:05,-7.75,0.00,3514.94,12943.99,57.90,0.00,648.00,2048.01,2070.36,210.96,42.66,274.60,3242.99,4359.50,0.94,0.00,344.32,964.40,0.11,0.00,29.86,70.04,101.95,10.37,2.18,0.00,146.58
2025-06-09 20:10,-64.47,0.00,3497.59,12922.63,58.77,-0.10,646.25,2020.38,2065.05,207.69,42.46,283.75,3222.86,4347.47,1.19,0.00,342.62,963.09,0.11,0.00,29.78,69.12,101.70,10.21,2.17,0.00,141.99
2025-06-09 20:15,-75.81,0.00,3491.31,12979.65,62.10,-0.10,646.25,2019.99,2014.26,209.57,45.27,261.86,3074.17,4417.32,0.94,0.00,342.02,967.57,0.12,0.00,29.78,69.12,99.24,10.30,2.31,0.00,141.66
2025-06-09 20:20,-13.20,0.00,3500.44,13007.33,59.00,-0.10,647.88,2028.24,1988.93,206.44,43.19,114.53,3076.29,4407.07,0.94,0.00,342.89,969.81,0.12,0.00,29.86,69.38,98.01,10.14,2.20,0.00,141.66
2025-06-09 20:25,-32.38,0.00,3494.84,12996.42,60.25,-0.10,646.50,2021.51,1992.20,207.71,43.80,45.11,3045.07,4453.01,1.20,0.00,342.37,968.97,0.12,0.00,29.80,69.16,98.16,10.21,2.24,0.00,141.40
2025-06-09 20:30,-66.89,0.00,3499.34,13005.04,59.23,-0.10,648.63,2029.28,1988.89,206.67,44.17,33.04,3056.13,4490.51,0.97,0.00,342.77,969.58,0.12,0.00,29.89,69.43,98.01,10.16,2.26,0.00,141.65
2025-06-09 20:35,-37.71,0.00,3488.84,13007.07,59.53,0.00,646.50,2014.92,1985.32,207.08,43.43,15.24,2958.31,4466.18,0.94,0.00,341.74,969.82,0.12,0.00,29.80,68.94,97.83,10.18,2.22,0.00,141.66
2025-06-09 20:40,-13.37,0.00,3499.56,13012.96,62.10,0.00,645.75,1959.64,1906.10,206.64,43.01,166.35,2813.00,4437.79,0.98,0.00,342.81,970.25,0.12,0.00,29.76,67.21,94.05,10.15,2.19,0.00,141.66
2025-06-09 20:45,-17.58,0.00,3503.47,12984.58,60.60,0.00,648.00,1937.59,1853.61,207.48,44.56,130.45,2840.90,4372.88,0.94,0.00,343.19,968.07,0.12,0.00,29.86,66.49,91.59,10.20,2.28,0.00,141.66
2025-06-09 20:50,-41.60,0.00,3489.31,12987.84,60.86,0.00,645.00,1895.88,1798.45,207.42,41.97,105.90,2809.67,4369.93,0.94,0.00,341.82,968.34,0.12,0.00,29.73,65.12,88.98,10.19,2.14,0.00,137.96
2025-06-09 20:55,-62.21,0.00,3487.19,12976.99,60.68,0.00,642.00,1917.57,1733.74,207.68,44.51,1.58,2787.93,4437.45,0.94,0.00,341.61,967.41,0.12,0.00,29.59,65.82,85.93,10.21,2.28,0.00,137.96
2025-06-09 21:00,-30.89,0.00,3513.47,12973.06,56.74,0.00,618.88,1887.71,1649.76,207.10,44.08,34.94,2845.13,4268.15,0.94,0.00,344.15,966.88,0.11,0.00,28.55,64.93,81.95,10.18,2.25,0.00,141.66
2025-06-09 21:05,-8.24,0.00,3506.69,12937.46,56.89,0.00,652.38,1839.08,1601.00,207.51,44.61,71.41,2749.20,4227.77,1.20,0.00,343.49,964.09,0.11,0.00,30.06,63.40,79.66,10.20,2.28,0.00,141.99
2025-06-09 21:10,-20.72,0.00,3499.84,12999.29,57.21,0.00,672.63,1918.69,1483.22,209.60,45.07,312.09,2346.18,4308.20,0.94,0.00,342.83,969.05,0.11,0.00,30.96,65.82,74.18,10.30,2.31,0.00,152.35
2025-06-09 21:15,-7.69,0.00,3501.22,12995.52,59.07,0.00,698.63,1813.43,1436.11,208.36,43.90,259.39,2398.81,4236.38,0.94,0.00,342.97,968.79,0.11,0.00,32.15,62.26,71.86,10.24,2.24,0.00,147.62
2025-06-09 21:20,-23.37,0.00,3505.97,13001.40,59.46,0.00,708.75,1790.41,1397.21,208.50,44.88,219.26,2377.47,4229.29,0.94,0.00,343.43,969.20,0.12,0.00,32.61,61.41,70.02,10.25,2.29,0.00,140.51
2025-06-09 21:25,-35.34,0.00,3485.69,12946.19,57.92,0.00,690.00,1685.89,1322.37,179.06,43.29,451.37,2195.78,4214.71,0.94,0.00,341.44,965.00,0.11,0.00,31.71,57.90,66.55,8.80,2.21,0.00,299.29
2025-06-09 21:30,-88.71,0.00,3497.84,12813.42,63.57,0.00,705.63,1689.01,1220.63,208.44,43.84,218.53,2462.34,4188.36,0.94,0.00,342.63,954.92,0.12,0.00,32.47,57.91,61.79,10.24,2.24,0.00,164.19
2025-06-09 21:35,-121.39,0.00,3494.34,12741.11,59.73,-0.10,707.38,1632.96,1164.61,207.22,41.84,301.64,2352.01,4188.27,0.94,0.00,342.29,949.29,0.12,0.00,32.55,55.94,59.21,10.18,2.14,0.00,240.71
2025-06-09 21:40,-38.76,0.00,3492.34,12626.56,61.99,-0.10,708.38,1674.35,1058.42,208.85,43.27,227.47,2358.33,4155.32,0.94,0.00,342.10,940.83,0.12,0.00,32.60,57.28,54.19,10.26,2.21,0.00,270.82
2025-06-09 21:45,-62.55,0.00,3509.19,12595.31,59.90,-0.10,709.38,1661.38,985.74,208.70,42.20,90.16,2471.69,4108.45,0.97,0.00,343.72,938.48,0.12,0.00,32.64,56.81,50.71,10.26,2.15,0.00,145.82
2025-06-09 21:50,-126.85,0.00,3496.59,12632.97,64.15,-0.10,704.75,1588.76,957.15,208.84,42.84,207.42,2240.29,4124.19,0.94,0.00,342.51,941.08,0.12,0.00,32.43,54.34,49.29,10.26,2.19,0.00,143.96
2025-06-09 21:55,-212.34,0.00,3489.72,12554.05,60.29,-0.10,691.88,1504.30,957.97,208.39,41.80,255.23,2140.08,4122.71,0.94,0.00,341.84,935.43,0.12,0.00,31.81,51.47,49.33,10.24,2.14,0.00,143.23
2025-06-09 22:00,-202.14,0.00,3492.22,12350.87,60.92,-0.10,673.38,1477.34,958.27,195.74,42.17,258.99,2115.72,4153.06,0.94,0.00,342.06,920.67,0.12,0.00,30.92,50.52,49.35,9.62,2.15,0.00,144.33
2025-06-09 22:05,-277.14,0.00,3499.84,12331.71,59.57,-0.10,689.00,1469.52,959.26,208.07,43.12,71.81,2145.94,4157.26,0.94,0.00,342.82,919.26,0.12,0.00,31.67,50.23,49.40,10.22,2.20,0.00,171.46
2025-06-09 22:10,-183.89,0.00,3515.72,12177.68,59.64,0.00,706.63,1446.79,967.28,209.34,40.08,23.51,2203.57,4138.08,0.94,0.00,344.38,908.17,0.12,0.00,32.51,49.61,49.78,10.29,2.04,0.00,166.94
2025-06-09 22:15,-236.11,0.00,3519.97,12223.39,59.50,0.00,708.25,1385.57,935.96,209.49,40.68,15.12,2340.89,4060.31,0.94,0.00,344.77,911.50,0.12,0.00,32.59,47.76,48.26,10.29,2.08,0.00,156.99
2025-06-09 22:20,-164.94,0.00,3489.22,12289.98,59.22,0.00,706.13,1318.50,852.42,205.84,42.30,0.51,2216.15,4083.90,0.94,0.00,341.73,916.96,0.12,0.00,32.49,45.55,43.83,10.12,2.16,0.00,143.96
2025-06-09 22:25,-301.10,0.00,3497.97,12336.30,61.74,0.00,709.75,1312.11,851.47,208.56,42.10,1.14,2114.71,4116.81,0.94,0.00,342.64,920.94,0.12,0.00,32.66,45.31,43.79,10.25,2.15,0.00,142.50
2025-06-09 22:30,-311.99,0.00,3517.09,12297.41,63.70,0.00,709.63,1288.91,852.81,208.30,41.30,15.73,2099.12,4089.57,0.94,0.00,344.50,917.88,0.12,0.00,32.66,44.51,43.85,10.24,2.11,0.00,142.86
2025-06-09 22:35,-347.53,0.00,3511.09,12240.34,62.93,0.00,707.88,1220.76,850.12,208.93,41.39,0.52,2108.13,4085.33,0.94,0.00,343.88,913.75,0.12,0.00,32.58,42.18,43.73,10.27,2.11,0.00,142.86
2025-06-09 22:40,-317.27,0.00,3507.81,12174.52,62.48,0.00,691.75,1169.94,849.40,208.74,42.84,3.17,2085.46,4054.45,0.94,0.00,343.61,909.05,0.12,0.00,31.85,40.36,43.67,10.26,2.18,0.00,141.79
2025-06-09 22:45,-297.43,0.00,3503.72,12157.92,60.70,0.00,658.00,1066.01,850.07,208.87,42.22,0.44,2027.88,4079.14,0.94,0.00,343.22,907.88,0.12,0.00,30.32,36.80,43.71,10.26,2.15,0.00,142.15
2025-06-09 22:50,-266.08,0.00,3500.97,12116.53,59.77,-0.10,616.88,940.26,848.76,209.64,40.74,1.53,2014.81,4097.85,0.94,0.00,342.94,904.90,0.12,0.00,28.45,32.49,43.65,10.30,2.08,0.00,139.91
2025-06-09 22:55,-247.01,0.00,3518.31,12066.05,58.22,-0.10,582.13,877.00,851.27,206.79,41.43,5.26,1976.33,4081.22,0.94,0.00,344.60,901.22,0.11,0.00,26.84,30.28,43.78,10.16,2.11,0.00,139.79
2025-06-09 23:00,-249.42,0.00,3520.09,11989.00,58.25,-0.10,570.38,841.71,852.49,209.86,42.17,7.15,2000.54,4063.26,0.94,0.00,344.80,895.51,0.11,0.00,26.27,29.03,43.83,10.31,2.15,0.00,140.45
2025-06-09 23:05,-317.41,0.00,3503.59,11938.94,59.28,0.00,572.88,808.96,852.02,208.84,41.62,1.09,1975.20,4017.38,0.94,0.00,343.17,891.97,0.12,0.00,26.40,27.86,43.81,10.26,2.12,0.00,139.41
2025-06-09 23:10,-222.93,0.00,3518.84,11921.27,58.65,-0.10,562.00,777.83,851.96,157.61,42.00,4.94,1973.57,4002.44,0.94,0.00,344.71,890.64,0.11,0.00,25.87,26.71,43.81,7.75,2.14,0.00,140.69
2025-06-09 23:15,-255.42,0.00,3516.47,11999.41,59.10,-0.10,539.13,769.31,853.20,156.89,42.85,13.04,1985.15,3977.68,0.94,0.00,344.47,896.64,0.12,0.00,24.78,26.40,43.87,7.71,2.18,0.00,141.89
2025-06-09 23:20,-261.46,0.00,3516.69,11965.69,59.25,-0.10,518.75,731.03,852.93,158.11,42.66,14.88,2033.81,3964.20,0.94,0.00,344.50,894.28,0.12,0.00,23.80,25.02,43.86,7.77,2.18,0.00,141.43
2025-06-09 23:25,-255.41,0.00,3500.09,11987.77,60.61,0.00,495.25,676.67,852.34,138.43,41.12,5.78,1972.81,3959.26,0.94,0.00,342.91,896.10,0.12,0.00,22.68,23.07,43.85,6.80,2.10,0.00,137.96
2025-06-09 23:30,-219.15,0.00,3520.22,11965.00,59.92,0.00,484.00,644.39,854.74,97.61,40.82,15.69,1919.06,3979.68,0.94,0.00,344.87,894.34,0.12,0.00,22.13,21.88,43.96,4.80,2.09,0.00,140.43
2025-06-09 23:35,-230.97,0.00,3513.44,11885.90,60.27,0.00,467.50,599.83,850.94,127.29,42.28,8.78,1937.97,3944.93,0.94,0.00,344.19,888.55,0.12,0.00,21.34,20.28,43.76,6.26,2.16,0.00,140.73
2025-06-09 23:40,-254.27,0.00,3519.47,11799.77,61.93,0.00,473.75,604.51,811.94,208.16,42.09,17.15,2026.89,3886.41,0.94,0.00,344.78,881.70,0.12,0.00,21.64,20.44,41.70,10.23,2.15,0.00,142.50
2025-06-09 23:45,-323.34,0.00,3511.84,11892.88,53.31,0.00,492.75,599.92,769.58,210.03,41.48,5.18,1959.20,3912.29,0.94,0.00,344.05,888.98,0.11,0.00,22.55,20.29,39.45,10.32,2.12,0.00,139.77
2025-06-09 23:50,-187.42,0.00,3511.97,11849.92,50.73,0.00,481.50,603.67,725.25,208.56,41.80,3.48,1832.26,3916.85,0.94,0.00,344.06,885.88,0.10,0.00,22.02,20.41,37.13,10.25,2.13,0.00,140.73
2025-06-09 23:55,-273.19,0.00,3519.22,11797.00,53.35,0.00,504.13,603.82,725.29,208.45,42.73,4.87,1865.95,3886.94,0.94,0.00,344.77,881.72,0.11,0.00,23.10,20.42,37.13,10.24,2.18,0.00,140.38
2025-06-10 00:00,-317.26,0.00,3518.81,11709.00,51.27,0.00,522.38,603.12,726.18,208.48,43.72,7.06,1864.84,3885.79,0.94,0.00,344.72,875.26,0.10,0.00,23.97,20.39,37.17,10.25,2.23,0.00,138.54
2025-06-10 00:05,-394.92,0.00,3506.59,11703.96,53.00,0.00,541.00,597.62,724.66,208.36,42.41,2.87,1806.81,3882.97,0.94,0.00,343.51,874.95,0.11,0.00,24.87,20.21,37.09,10.24,2.16,0.00,141.08
2025-06-10 00:10,-314.62,0.00,3514.69,11615.51,57.52,0.00,562.38,602.15,723.65,209.00,42.14,1.24,1722.63,3870.57,0.94,0.00,344.31,868.49,0.11,0.00,25.89,20.36,37.05,10.27,2.16,0.00,139.76
2025-06-10 00:15,-249.24,0.00,3504.47,11602.11,60.22,-0.10,577.25,597.90,722.67,208.76,43.15,0.67,1552.43,3873.34,0.94,0.00,343.35,867.45,0.12,0.00,26.61,20.22,37.00,10.26,2.20,0.00,140.38
2025-06-10 00:20,-165.73,0.00,3522.22,11498.09,58.82,0.00,598.63,606.58,725.89,211.02,42.60,33.54,1507.12,3828.11,0.94,0.00,345.04,859.48,0.12,0.00,27.63,20.51,37.16,10.37,2.18,0.00,141.21
2025-06-10 00:25,-185.70,0.00,3487.97,11424.26,63.27,0.00,587.50,594.41,720.38,207.87,42.50,17.63,1405.85,3817.52,0.73,0.00,341.73,853.82,0.12,0.00,27.11,20.10,36.89,10.22,2.17,0.00,137.96
2025-06-10 00:30,-95.81,0.00,3522.34,11347.17,54.02,0.00,592.88,603.99,725.25,209.69,42.73,35.96,1359.02,3828.71,0.73,0.00,345.09,847.63,0.11,0.00,27.37,20.42,37.13,10.30,2.18,0.00,141.43
2025-06-10 00:35,-125.40,0.00,3520.97,11379.61,54.51,0.00,587.75,604.72,725.13,207.95,42.33,31.25,1348.12,3782.47,0.73,0.00,344.93,849.67,0.11,0.00,27.11,20.45,37.12,10.22,2.16,0.00,142.73
2025-06-10 00:40,-72.29,0.00,3511.09,11330.00,55.82,0.00,556.00,601.08,627.73,210.06,42.77,37.53,1375.18,3795.81,0.73,0.00,343.97,845.64,0.11,0.00,25.70,20.32,31.88,10.32,2.18,0.00,171.56
2025-06-10 00:45,-76.12,0.00,3502.69,11298.31,57.89,0.00,503.25,606.54,607.80,206.76,42.76,18.46,1405.23,3825.24,0.73,0.00,343.15,843.23,0.11,0.00,23.31,20.51,30.78,10.16,2.19,0.00,152.35
2025-06-10 00:50,-106.58,0.00,3492.84,11219.16,57.62,0.00,491.25,596.66,606.81,208.90,43.45,14.47,1392.03,3856.80,0.73,0.00,342.21,837.33,0.11,0.00,22.76,20.18,30.74,10.27,2.22,0.00,142.50
2025-06-10 00:55,-153.46,0.00,3499.09,11129.05,59.46,0.00,493.63,597.13,607.73,209.13,43.11,4.74,1388.38,3836.86,0.73,0.00,342.82,830.40,0.12,0.00,22.88,20.19,30.79,10.28,2.20,0.00,141.79
2025-06-10 01:00,-171.19,0.00,3518.69,11083.49,56.77,0.00,496.00,603.37,610.46,208.99,43.38,21.46,1360.35,3871.63,0.73,0.00,344.71,826.52,0.11,0.00,22.98,20.40,30.91,10.27,2.22,0.00,137.96
2025-06-10 01:05,-77.53,0.00,3514.47,11031.97,59.06,0.00,454.25,601.16,610.65,207.98,43.90,20.78,1281.66,3871.37,0.53,0.00,344.28,822.63,0.12,0.00,21.04,20.33,30.92,10.22,2.25,0.00,141.08
2025-06-10 01:10,-124.86,0.00,3509.72,10995.19,57.24,0.00,492.25,600.76,578.56,206.64,44.98,4.50,1284.99,3897.72,0.53,0.00,343.85,819.94,0.11,0.00,22.80,20.31,29.55,10.15,2.30,0.00,139.41
2025-06-10 01:15,-130.31,0.00,3528.47,11053.61,56.98,0.00,497.75,607.29,569.38,207.92,44.34,14.26,1255.49,3898.77,0.53,0.00,345.69,824.21,0.11,0.00,23.06,20.53,29.18,10.22,2.27,0.00,141.42
2025-06-10 01:20,-163.09,0.00,3509.31,10994.24,54.91,-0.10,494.13,597.13,567.32,208.24,44.56,0.87,1303.20,3907.50,0.53,0.00,343.79,819.85,0.11,0.00,22.89,20.19,29.08,10.23,2.28,0.00,141.79
2025-06-10 01:25,-299.26,0.00,3481.59,10904.33,53.58,-0.20,486.63,594.87,563.41,205.57,46.22,0.32,1314.01,3919.20,0.53,0.00,341.10,813.27,0.11,0.00,22.55,20.12,28.89,10.10,2.36,0.00,139.77
2025-06-10 01:30,-348.06,0.00,3497.06,10865.66,54.72,0.00,492.88,597.76,566.51,206.45,46.59,0.28,1250.28,3952.34,0.53,0.00,342.61,810.30,0.11,0.00,22.83,20.21,29.04,10.15,2.38,0.00,131.00
2025-06-10 01:35,-292.72,0.00,3497.69,10830.92,55.16,-0.10,433.25,556.44,565.49,206.94,45.83,0.37,1213.45,3976.66,0.53,0.00,342.70,807.74,0.11,0.00,20.09,18.83,28.99,10.17,2.35,0.00,156.24
2025-06-10 01:40,-292.27,0.00,3513.56,10775.17,57.38,-0.20,400.13,501.60,565.61,201.60,47.20,4.23,1362.83,3954.77,0.53,0.00,344.19,803.60,0.11,0.00,18.63,16.99,28.99,9.91,2.41,0.00,156.24
2025-06-10 01:45,-250.40,0.00,3515.72,10723.12,57.77,-0.10,399.75,484.27,568.56,193.97,46.24,5.66,1385.69,3913.39,0.53,0.00,344.37,799.78,0.11,0.00,18.63,16.41,29.13,9.53,2.37,0.00,156.24
2025-06-10 01:50,-259.87,0.00,3496.72,10655.84,58.20,-0.10,396.13,481.25,566.56,194.63,45.41,0.40,1377.26,3893.76,0.53,0.00,342.53,794.94,0.11,0.00,18.46,16.31,29.04,9.56,2.33,0.00,156.24
2025-06-10 01:55,-308.26,0.00,3496.84,10585.39,60.13,-0.10,398.88,481.30,566.73,189.50,47.22,0.58,1384.08,3909.60,0.53,0.00,342.53,789.77,0.12,0.00,18.59,16.31,29.05,9.31,2.42,0.00,141.79
2025-06-10 02:00,-296.89,0.00,3510.97,10621.33,59.38,0.00,400.63,482.74,567.96,209.51,46.39,4.99,1270.07,3902.26,0.53,0.00,343.90,792.43,0.12,0.00,18.68,16.36,29.11,10.30,2.38,0.00,141.79
