date,Battery (Charging) -  MW,Pumps -  MW,Exports -  MW,Imports -  MW,Coal (Black) -  MW,Bioenergy (Biomass) -  MW,Gas (CCGT) -  MW,Gas (OCGT) -  MW,Battery (Discharging) -  MW,Hydro -  MW,Wind -  MW,Solar (Utility) -  MW,Solar (Rooftop) -  MW,Temperature - C,Exports Emissions Vol - tCO₂e,Imports Emissions Vol - tCO₂e,Coal (Black) Emissions Vol - tCO₂e,Bioenergy (Biomass) Emissions Vol - tCO₂e,Gas (CCGT) Emissions Vol - tCO₂e,Gas (OCGT) Emissions Vol - tCO₂e,Emissions Intensity - kgCO₂e/MWh,Price - AUD/MWh
2025-07-04 02:25,-115.57,-80.75,-435.99,635.55,6678.42,1.52,0.00,42.09,0.00,520.98,402.29,0.05,0.00,11.63,28.41,38.33,502.83,0.08,0.00,2.11,0.00,120.00
2025-07-04 02:30,-54.91,-80.23,-383.66,586.65,6709.25,1.77,0.00,42.05,4.11,494.98,406.51,0.05,0.00,11.60,25.06,35.32,504.92,0.08,0.00,2.11,0.00,125.60
2025-07-04 02:35,-72.87,-80.75,-385.39,588.15,6654.42,2.03,0.00,42.01,0.00,521.78,388.61,0.05,0.00,11.58,25.12,35.47,500.64,0.08,0.00,2.11,0.00,121.97
2025-07-04 02:40,-54.06,-80.54,-427.71,610.05,6675.17,2.37,0.00,42.17,2.10,514.01,386.51,0.05,0.00,11.57,27.92,36.78,502.18,0.08,0.00,2.12,0.00,121.87
2025-07-04 02:45,-57.76,-80.85,-407.95,567.70,6651.49,2.45,0.00,41.66,0.83,489.54,359.64,0.05,0.00,11.55,26.80,34.28,500.42,0.08,0.00,2.09,0.00,136.49
2025-07-04 02:50,-83.07,-80.64,-409.23,559.55,6682.30,2.47,0.00,42.00,1.30,498.39,358.17,0.05,0.00,11.53,26.88,33.81,502.76,0.08,0.00,2.11,0.00,135.61
2025-07-04 02:55,-126.80,-80.75,-375.02,553.30,6672.21,2.46,0.00,41.90,0.05,501.77,372.20,0.05,0.00,11.52,24.57,33.43,501.97,0.08,0.00,2.10,0.00,120.00
2025-07-04 03:00,-49.16,-80.64,-386.34,508.65,6679.68,2.88,0.00,41.77,0.28,489.08,374.78,0.05,0.00,11.50,25.35,30.77,502.55,0.08,0.00,2.10,0.00,105.74
2025-07-04 03:05,-52.00,-80.34,-396.39,619.75,6549.29,2.09,0.00,41.78,0.00,382.26,377.44,0.05,0.00,11.52,26.31,37.33,492.72,0.08,0.00,2.10,0.00,120.00
2025-07-04 03:10,-91.72,-80.75,-393.08,623.70,6671.82,2.38,0.00,41.80,1.36,335.70,386.18,0.05,0.00,11.53,26.27,37.65,501.90,0.08,0.00,2.10,0.00,165.44
2025-07-04 03:15,-130.88,-80.44,-383.75,546.65,6696.02,2.72,0.00,42.36,0.16,476.61,394.97,0.05,0.00,11.55,25.17,32.99,503.87,0.08,0.00,2.13,0.00,119.28
2025-07-04 03:20,-120.08,-80.75,-427.34,652.35,6674.95,2.67,0.00,42.13,0.00,391.26,395.22,0.05,0.00,11.57,28.32,39.55,502.17,0.08,0.00,2.11,0.00,120.00
2025-07-04 03:25,-115.39,-80.75,-359.98,603.05,6669.77,2.54,0.00,42.32,0.15,347.81,375.90,0.05,0.00,11.58,24.05,36.61,501.79,0.08,0.00,2.12,0.00,118.95
2025-07-04 03:30,-116.42,-80.64,-324.64,623.35,6656.90,2.66,0.00,42.22,0.38,258.41,375.28,0.05,0.00,11.60,21.58,37.99,500.64,0.08,0.00,2.12,0.00,120.00
2025-07-04 03:35,-114.80,-80.85,-66.22,590.55,6676.95,2.50,0.00,42.43,0.06,232.87,374.54,0.05,0.00,11.63,4.49,35.75,502.32,0.08,0.00,2.13,0.00,120.00
2025-07-04 03:40,-114.60,-80.75,-90.65,562.25,6684.10,2.50,0.00,42.10,1.30,317.93,371.82,0.05,0.00,11.67,6.09,34.03,502.86,0.08,0.00,2.11,0.00,123.35
2025-07-04 03:45,-116.68,-80.23,-97.77,529.35,6680.07,2.61,0.00,42.47,1.28,439.09,355.23,0.05,0.00,11.70,6.47,32.02,502.54,0.08,0.00,2.13,0.00,120.00
2025-07-04 03:50,-114.91,-80.54,-88.28,551.15,6671.04,2.80,0.00,42.16,0.00,354.94,342.20,0.05,0.00,11.73,5.92,33.35,501.89,0.08,0.00,2.12,0.00,138.41
2025-07-04 03:55,-141.00,-80.64,-81.04,518.90,6665.48,2.80,0.00,41.74,0.00,428.58,341.23,0.05,0.00,11.77,5.38,31.47,501.50,0.08,0.00,2.09,0.00,132.43
2025-07-04 04:00,-138.35,-80.64,-54.63,468.80,6669.09,2.72,0.00,42.57,0.12,435.42,336.77,0.05,0.00,11.80,3.63,28.48,501.72,0.08,0.00,2.14,0.00,120.00
2025-07-04 04:05,-77.70,-80.44,-49.25,440.90,6686.40,2.80,0.00,41.96,0.08,412.83,336.55,0.05,0.00,11.77,3.30,26.78,503.04,0.08,0.00,2.11,0.00,124.16
2025-07-04 04:10,-81.12,-80.44,-46.39,541.35,6698.34,2.80,0.00,42.34,6.30,426.86,354.94,0.05,0.00,11.73,3.11,32.77,504.09,0.08,0.00,2.12,0.00,120.00
2025-07-04 04:15,-70.01,-80.85,0.00,573.54,6709.01,2.80,0.00,42.63,1.58,375.71,336.26,0.05,0.00,11.70,0.00,34.90,505.08,0.08,0.00,2.14,0.00,160.00
2025-07-04 04:20,-138.43,-80.85,-101.01,650.20,6724.22,2.80,0.00,42.87,0.12,453.97,332.56,0.05,0.00,11.67,6.77,39.21,506.41,0.08,0.00,2.15,0.00,160.00
2025-07-04 04:25,-140.11,-80.75,-76.26,554.65,6763.18,2.80,0.00,42.46,0.00,479.39,319.94,0.05,0.00,11.63,5.11,33.35,509.53,0.08,0.00,2.13,0.00,120.77
2025-07-04 04:30,-116.10,-80.64,-70.65,610.50,6753.00,2.80,0.00,42.26,0.00,405.22,322.47,0.05,0.00,11.60,4.75,36.70,508.75,0.08,0.00,2.12,0.00,138.53
2025-07-04 04:35,-139.83,-80.75,-31.49,565.70,6765.14,2.18,0.00,42.51,0.02,415.03,325.63,0.05,0.00,11.58,2.12,33.91,509.68,0.08,0.00,2.13,0.00,120.00
2025-07-04 04:40,-136.55,-80.44,0.00,513.62,6774.71,2.18,0.00,42.20,1.16,424.36,338.39,0.05,0.00,11.57,0.00,31.02,510.36,0.08,0.00,2.12,0.00,138.26
2025-07-04 04:45,-139.08,-80.64,-31.85,549.95,6766.58,2.18,0.00,42.28,0.05,419.77,337.10,0.05,0.00,11.55,2.14,32.97,509.78,0.08,0.00,2.12,0.00,120.00
2025-07-04 04:50,-79.22,-80.64,0.00,533.76,6769.12,2.18,0.00,42.34,0.21,400.13,331.20,0.05,0.00,11.53,0.00,32.56,509.99,0.08,0.00,2.12,0.00,120.65
2025-07-04 04:55,-54.07,-80.75,0.00,482.55,6760.91,2.10,0.00,42.44,0.01,424.79,330.36,0.05,0.00,11.52,0.00,29.90,509.35,0.08,0.00,2.13,0.00,133.06
2025-07-04 05:00,-57.79,-80.64,0.00,497.40,6765.60,2.16,0.00,42.39,0.11,427.79,330.15,0.05,0.00,11.50,0.00,30.08,509.71,0.08,0.00,2.13,0.00,113.39
2025-07-04 05:05,-38.81,-80.75,0.00,564.85,6749.49,2.02,0.00,42.33,0.00,323.75,318.37,0.05,0.00,11.45,0.00,35.57,508.31,0.08,0.00,2.12,0.00,120.00
2025-07-04 05:10,-34.79,-80.13,0.00,618.34,6767.58,1.98,0.00,42.24,2.44,286.15,314.89,0.05,0.00,11.40,0.00,40.06,509.80,0.08,0.00,2.12,0.00,120.00
2025-07-04 05:15,-37.43,-80.64,0.00,591.32,6798.85,2.01,0.00,42.44,0.18,417.72,296.20,0.05,0.00,11.35,0.00,37.44,512.34,0.08,0.00,2.13,0.00,140.44
2025-07-04 05:20,-38.40,-80.54,0.00,573.52,6813.21,2.39,0.00,42.36,0.08,447.23,286.89,0.05,0.00,11.30,0.00,34.95,513.58,0.08,0.00,2.13,0.00,137.00
2025-07-04 05:25,-11.19,-80.34,0.00,611.25,6834.03,2.46,0.00,42.54,1.63,467.12,285.99,0.05,0.00,11.25,0.00,38.25,515.26,0.08,0.00,2.13,0.00,171.03
2025-07-04 05:30,-8.06,-80.75,-181.65,551.05,6827.86,2.70,0.00,42.43,0.00,540.49,272.78,0.05,0.00,11.20,12.05,32.62,514.81,0.08,0.00,2.13,0.00,171.01
2025-07-04 05:35,-6.60,-80.64,0.00,660.95,6830.64,2.33,0.00,42.13,0.04,546.94,271.92,0.05,0.00,11.13,0.00,42.79,515.02,0.08,0.00,2.11,0.00,134.56
2025-07-04 05:40,-11.68,0.00,0.00,644.98,6824.42,2.39,0.00,42.56,0.01,517.60,269.07,0.05,0.00,11.07,0.00,41.96,514.58,0.08,0.00,2.14,0.00,135.42
2025-07-04 05:45,-12.52,0.00,0.00,692.49,6828.00,2.33,0.00,42.56,0.00,520.72,266.07,0.05,0.00,11.00,0.00,44.85,514.79,0.08,0.00,2.14,0.00,137.10
2025-07-04 05:50,-10.75,0.00,0.00,729.18,6826.10,2.34,0.00,42.94,0.10,534.49,269.96,0.05,0.00,10.93,0.00,46.88,514.65,0.08,0.00,2.15,0.00,170.50
2025-07-04 05:55,-5.60,0.00,0.00,693.14,6839.97,2.47,0.00,42.39,0.75,680.27,263.50,0.05,0.00,10.87,0.00,44.28,515.70,0.08,0.00,2.13,0.00,182.12
2025-07-04 06:00,-7.12,0.00,0.00,759.20,6831.96,2.45,0.00,42.88,0.19,663.02,264.93,0.05,0.00,10.80,0.00,47.87,515.14,0.08,0.00,2.15,0.00,223.53
2025-07-04 06:05,-5.43,0.00,0.00,678.73,6837.11,1.97,0.00,42.74,0.16,879.98,266.30,0.05,0.00,10.77,0.00,43.02,515.51,0.08,0.00,2.14,0.00,137.46
2025-07-04 06:10,-8.12,0.00,0.00,866.55,6831.15,1.98,0.00,38.04,26.47,698.68,255.42,0.05,0.00,10.73,0.00,55.06,515.04,0.08,0.00,2.12,0.00,200.01
2025-07-04 06:15,-4.82,0.00,0.00,834.35,6842.41,2.21,0.00,78.31,0.32,819.23,253.85,0.05,0.00,10.70,0.00,50.91,515.89,0.08,0.00,3.82,0.00,205.36
2025-07-04 06:20,-8.26,0.00,0.00,782.40,6820.56,2.05,0.00,118.58,24.93,948.89,257.73,0.05,0.00,10.67,0.00,47.44,514.24,0.08,0.00,5.87,0.00,200.01
2025-07-04 06:25,-4.81,0.00,0.00,895.13,6844.83,2.05,0.00,211.83,38.76,803.93,247.97,0.05,0.00,10.63,0.00,54.13,516.10,0.08,0.00,10.09,0.00,200.01
2025-07-04 06:30,-7.44,0.00,0.00,812.51,6826.83,1.96,0.00,298.09,34.38,975.86,257.53,0.05,0.00,10.60,0.00,48.67,514.71,0.08,0.00,14.14,0.00,216.14
2025-07-04 06:35,-5.31,0.00,0.00,831.13,6843.41,1.68,0.00,349.77,50.05,1027.48,258.30,0.05,0.40,10.57,0.00,49.02,515.99,0.08,0.00,16.65,0.00,275.70
2025-07-04 06:40,-5.24,0.00,0.00,873.43,6833.28,1.87,0.00,382.48,120.61,993.30,257.09,0.05,0.81,10.53,0.00,50.95,515.19,0.08,0.00,18.17,0.00,299.99
2025-07-04 06:45,-4.92,0.00,0.00,831.50,6836.96,1.97,0.00,380.34,166.26,1058.14,253.55,0.05,1.21,10.50,0.00,47.70,515.51,0.08,0.00,18.22,0.00,251.98
2025-07-04 06:50,-4.81,0.00,0.00,903.90,6869.63,2.34,0.00,379.91,96.06,1069.42,240.64,0.05,1.61,10.47,0.00,52.34,518.12,0.08,0.00,18.16,0.00,250.96
2025-07-04 06:55,-4.72,0.00,0.00,1070.55,6875.44,2.22,0.00,568.89,147.66,1139.33,239.98,0.05,2.01,10.43,0.00,61.21,518.62,0.08,0.00,29.77,0.00,250.96
2025-07-04 07:00,-6.18,0.00,0.00,768.22,6867.65,2.21,0.00,734.39,118.51,1149.15,246.53,0.05,2.42,10.40,0.00,43.56,518.01,0.08,0.00,38.78,0.00,248.51
2025-07-04 07:05,-4.66,0.00,0.00,821.92,6866.41,2.28,0.00,767.19,108.74,1181.21,243.70,0.05,13.24,10.40,0.00,47.07,517.91,0.08,0.00,39.18,0.00,278.16
2025-07-04 07:10,-4.57,0.00,0.00,820.26,6872.12,2.26,41.16,974.83,139.68,997.63,234.39,0.76,24.07,10.40,0.00,46.63,518.33,0.08,2.45,51.01,0.00,229.60
2025-07-04 07:15,-5.21,0.00,0.00,837.41,6862.94,1.98,41.89,1043.60,79.64,1061.35,231.07,3.38,34.90,10.40,0.00,46.99,517.67,0.08,2.50,54.96,0.00,248.51
2025-07-04 07:20,-7.38,0.00,0.00,843.92,6853.66,2.31,41.05,1036.63,102.74,1079.27,217.61,8.86,45.73,10.40,0.00,47.27,516.97,0.08,2.45,54.58,0.00,248.62
2025-07-04 07:25,-5.68,0.00,0.00,851.47,6867.24,2.24,40.84,1038.15,112.73,1143.05,220.83,17.39,56.56,10.40,0.00,47.30,517.99,0.08,2.44,54.68,0.00,261.84
2025-07-04 07:30,-5.74,0.00,0.00,853.96,6866.68,2.24,41.00,1041.80,136.94,1183.51,217.62,30.67,67.38,10.40,0.00,46.84,517.91,0.08,2.45,54.87,0.00,219.80
2025-07-04 07:35,-7.10,0.00,0.00,859.01,6863.38,2.59,40.67,1037.85,77.83,1206.06,224.61,52.34,116.77,10.42,0.00,45.48,517.70,0.08,2.43,54.65,0.00,248.51
2025-07-04 07:40,-6.68,0.00,0.00,934.59,6860.79,2.62,40.89,1040.05,103.43,1036.93,232.91,85.49,166.16,10.43,0.00,48.89,517.52,0.08,2.44,54.77,0.00,237.03
2025-07-04 07:45,-5.15,0.00,0.00,915.57,6868.17,2.62,41.03,1041.06,102.53,1058.20,237.63,133.64,215.54,10.45,0.00,47.04,518.07,0.08,2.45,54.85,0.00,237.04
2025-07-04 07:50,-6.88,0.00,0.00,902.87,6851.08,2.55,41.53,1039.94,95.25,1016.84,237.49,181.00,264.93,10.47,0.00,45.13,516.76,0.08,2.48,54.75,0.00,211.63
2025-07-04 07:55,-6.65,0.00,0.00,850.12,6821.66,2.56,41.46,1040.07,152.38,968.23,236.37,263.26,314.31,10.48,0.00,41.10,514.38,0.08,2.47,54.77,0.00,204.98
2025-07-04 08:00,-6.00,0.00,-41.65,849.30,6818.19,2.19,41.49,1040.99,129.86,988.08,235.23,365.27,363.70,10.50,2.47,40.22,514.10,0.08,2.47,54.82,0.00,200.01
2025-07-04 08:05,-7.67,0.00,-113.27,887.05,6819.07,2.14,40.72,1039.12,124.78,948.18,240.58,467.45,440.61,10.63,6.67,40.83,514.18,0.08,2.43,54.71,0.00,200.01
2025-07-04 08:10,-5.82,0.00,-136.38,876.35,6823.15,2.42,40.29,1040.62,146.15,859.25,257.03,587.02,517.52,10.77,7.97,39.88,514.44,0.08,2.40,54.84,0.00,162.61
2025-07-04 08:15,-7.05,0.00,-283.15,865.90,6796.09,2.23,41.32,1038.04,147.13,1118.29,255.89,687.94,594.42,10.90,15.95,38.53,512.28,0.08,2.46,54.68,0.00,160.97
2025-07-04 08:20,-8.82,0.00,-307.41,808.60,6741.26,1.43,0.00,1037.99,95.74,1095.62,260.22,782.04,671.33,11.03,17.23,35.41,507.93,0.08,0.00,54.67,0.00,150.07
2025-07-04 08:25,-5.98,0.00,-305.26,867.15,6760.67,1.82,0.00,926.66,71.76,996.11,237.25,897.45,748.24,11.17,17.21,36.93,509.33,0.08,0.00,49.50,0.00,149.99
2025-07-04 08:30,-5.50,0.00,-369.95,842.30,6772.80,0.60,0.00,892.58,88.38,1025.31,244.16,999.20,825.15,11.30,20.50,35.34,510.24,0.07,0.00,46.49,0.00,120.03
2025-07-04 08:35,-7.37,0.00,-306.59,807.35,6751.20,0.16,0.00,630.71,113.93,955.29,251.36,1089.40,913.98,11.57,16.91,33.42,508.61,0.07,0.00,32.68,0.00,128.17
2025-07-04 08:40,-5.38,0.00,-619.27,1159.75,6737.84,-0.53,0.00,433.34,59.82,613.96,241.89,1196.94,1002.81,11.83,35.33,46.87,507.46,0.07,0.00,23.41,0.00,129.01
2025-07-04 08:45,-4.08,0.00,-571.20,1193.90,6716.33,0.17,0.00,386.26,76.93,356.29,226.75,1301.61,1091.64,12.10,33.12,47.72,505.63,0.07,0.00,21.23,0.00,129.03
2025-07-04 08:50,-35.01,0.00,-591.20,1167.70,6654.68,2.42,0.00,333.13,59.25,315.10,215.39,1373.51,1180.47,12.37,34.23,46.24,500.83,0.07,0.00,18.67,0.00,108.89
2025-07-04 08:55,-15.62,0.00,-569.48,1189.50,6600.48,4.14,0.00,286.72,2.19,210.01,208.21,1468.27,1269.30,12.63,33.22,46.84,496.61,0.07,0.00,16.54,0.00,106.59
2025-07-04 09:00,-14.05,0.00,-562.07,1232.70,6528.09,4.35,0.00,254.68,1.26,117.60,205.62,1536.21,1358.13,12.90,32.83,48.24,491.09,0.07,0.00,15.03,0.00,105.74
2025-07-04 09:05,-34.37,0.00,-550.27,1236.15,6412.93,4.50,0.00,200.24,0.03,98.59,202.70,1609.91,1445.79,13.05,31.86,48.04,482.39,0.07,0.00,12.46,0.00,119.36
2025-07-04 09:10,-15.22,0.00,-538.02,1184.90,6506.15,7.09,0.00,92.73,1.27,3.80,194.22,1663.02,1533.45,13.20,31.38,45.99,489.36,0.07,0.00,5.45,0.00,108.89
2025-07-04 09:15,-0.22,0.00,-581.51,1167.30,6541.62,6.64,0.00,39.68,16.08,3.21,189.65,1712.81,1621.11,13.35,33.68,44.21,491.74,0.07,0.00,1.99,0.00,106.07
2025-07-04 09:20,-33.15,0.00,-524.63,1154.00,6384.80,5.83,0.00,39.86,0.14,3.21,183.12,1753.86,1708.76,13.50,30.13,44.08,479.71,0.07,0.00,2.00,0.00,85.05
2025-07-04 09:25,-16.39,0.00,-571.49,1195.50,6217.30,7.28,0.00,40.70,0.00,3.03,179.18,1796.19,1796.42,13.65,32.45,45.61,466.95,0.07,0.00,2.04,0.00,76.58
2025-07-04 09:30,-2.26,0.00,-532.43,1168.60,6048.47,5.36,0.00,40.81,0.77,2.98,176.32,1853.80,1884.08,13.80,29.83,44.51,454.20,0.07,0.00,2.05,0.00,57.01
2025-07-04 09:35,-31.10,0.00,-481.01,1113.30,5881.43,5.05,0.00,41.61,0.05,3.24,173.15,1912.98,1963.21,13.98,26.56,42.08,441.51,0.07,0.00,2.09,0.00,52.76
2025-07-04 09:40,-7.96,0.00,-471.00,1096.65,5730.03,4.70,0.00,41.76,0.34,3.09,165.74,2002.96,2042.34,14.17,25.55,41.01,429.87,0.07,0.00,2.10,0.00,57.01
2025-07-04 09:45,-17.42,-39.30,-474.57,1070.15,5578.59,4.35,0.00,41.68,0.00,3.09,156.05,2097.31,2121.47,14.35,25.14,40.00,418.26,0.06,0.00,2.09,0.00,47.82
2025-07-04 09:50,-50.70,-80.64,-437.89,1096.75,5439.33,4.35,0.00,41.46,0.00,3.21,142.91,2179.62,2200.60,14.53,22.71,40.66,407.91,0.06,0.00,2.08,0.00,35.88
2025-07-04 09:55,-36.43,-80.54,-488.09,1136.40,5283.05,4.43,0.00,41.59,1.30,3.15,142.81,2222.89,2279.73,14.72,24.95,41.84,396.39,0.06,0.00,2.09,0.00,35.04
2025-07-04 10:00,-36.08,-80.54,-454.10,1111.65,5132.05,4.20,0.00,41.49,0.70,3.06,135.84,2195.79,2358.86,14.90,23.12,40.55,385.29,0.06,0.00,2.08,0.00,35.17
2025-07-04 10:05,-33.84,-80.64,-386.44,1071.15,4959.85,3.75,0.00,41.98,0.03,2.89,137.18,2231.59,2424.07,15.02,19.37,39.19,372.56,0.06,0.00,2.11,0.00,49.00
2025-07-04 10:10,-27.65,-187.14,-281.15,1122.75,4875.70,3.88,0.00,41.92,5.09,3.15,126.31,2251.33,2489.28,15.13,13.80,41.33,366.41,0.06,0.00,2.10,0.00,57.01
2025-07-04 10:15,-24.90,-275.96,-225.18,1023.50,4783.24,5.92,0.00,41.82,0.06,3.03,128.94,2240.13,2554.49,15.25,10.87,37.89,359.67,0.07,0.00,2.10,0.00,36.50
2025-07-04 10:20,-37.50,-272.15,-220.69,1077.70,4696.62,3.63,0.00,41.61,0.00,3.03,125.67,2257.64,2619.70,15.37,10.58,39.68,353.36,0.06,0.00,2.09,0.00,76.58
2025-07-04 10:25,-32.42,-364.45,-208.22,1096.05,4625.37,3.75,0.00,42.46,0.09,3.09,122.91,2254.36,2684.91,15.48,9.82,40.39,348.22,0.06,0.00,2.13,0.00,108.89
2025-07-04 10:30,-51.21,-461.65,-211.31,1105.15,4701.96,3.60,0.00,42.35,6.33,3.12,119.31,2281.89,2750.12,15.60,9.87,40.79,354.39,0.06,0.00,2.13,0.00,76.58
2025-07-04 10:35,-45.78,-469.65,-266.18,1104.40,4676.38,3.81,0.00,42.44,0.38,3.27,121.88,2287.20,2801.19,15.70,12.40,40.77,352.78,0.06,0.00,2.13,0.00,112.34
2025-07-04 10:40,-70.26,-566.45,-285.99,1082.90,4772.81,4.01,0.00,42.26,0.72,3.06,124.39,2302.44,2852.27,15.80,13.22,39.96,359.94,0.06,0.00,2.12,0.00,105.74
2025-07-04 10:45,-78.76,-659.75,-291.54,1116.70,4704.41,3.53,0.00,41.89,0.10,2.98,128.50,2373.92,2903.34,15.90,13.13,41.16,355.17,0.06,0.00,2.10,0.00,22.28
2025-07-04 10:50,-165.06,-665.65,-210.29,1071.75,4544.34,3.70,0.00,37.92,91.15,3.12,130.63,2381.70,2954.42,16.00,9.21,39.45,342.87,0.06,0.00,1.90,0.00,39.48
2025-07-04 10:55,-118.74,-665.75,-211.38,1068.60,4449.37,5.46,0.00,37.86,0.03,2.89,127.11,2426.63,3005.49,16.10,9.23,39.31,335.54,0.07,0.00,1.90,0.00,20.35
2025-07-04 11:00,-165.84,-662.44,-307.75,1094.95,4309.96,6.30,0.00,37.86,260.10,3.09,146.76,2444.62,3056.56,16.20,12.76,40.85,324.99,0.07,0.00,1.90,0.00,21.06
2025-07-04 11:05,-167.01,-664.65,-301.83,1096.65,4184.40,5.15,0.00,37.82,259.95,3.12,140.03,2449.78,3093.79,16.40,12.35,41.27,315.55,0.07,0.00,1.90,0.00,24.00
2025-07-04 11:10,-152.65,-662.34,-181.77,1025.65,4157.52,4.06,0.00,38.02,261.10,3.03,142.48,2406.75,3131.02,16.60,7.46,39.16,313.54,0.06,0.00,1.91,0.00,26.99
2025-07-04 11:15,-173.14,-665.65,-256.47,1087.45,4075.59,5.12,0.00,37.82,260.10,3.12,141.64,2407.18,3168.25,16.80,10.42,41.52,307.42,0.07,0.00,1.90,0.00,13.98
2025-07-04 11:20,-176.00,-663.85,-237.61,1073.90,3976.07,4.08,0.00,37.85,259.47,3.00,143.52,2447.00,3205.48,17.00,9.50,40.97,300.02,0.06,0.00,1.90,0.00,15.17
2025-07-04 11:25,-120.74,-663.65,-250.47,1030.65,3887.57,5.25,0.00,37.87,265.47,3.12,139.07,2547.35,3242.71,17.20,9.78,39.47,293.49,0.07,0.00,1.90,0.00,18.71
2025-07-04 11:30,-118.49,-664.95,-274.23,1039.70,3811.49,3.82,0.00,37.81,260.25,3.06,145.62,2564.12,3279.95,17.40,10.59,39.77,287.85,0.06,0.00,1.90,0.00,9.87
2025-07-04 11:35,-143.02,-665.55,-284.03,1065.15,3741.82,3.22,0.00,37.83,260.41,3.30,144.32,2579.38,3303.18,17.52,10.85,40.69,282.66,0.06,0.00,1.90,0.00,24.00
2025-07-04 11:40,-186.30,-661.63,-187.52,1072.90,3724.53,4.92,0.00,37.80,259.25,3.00,145.78,2595.14,3326.42,17.63,7.13,40.75,281.35,0.06,0.00,1.90,0.00,76.58
2025-07-04 11:45,-164.17,-664.35,0.00,1306.95,3764.33,3.68,0.00,37.83,259.98,3.18,153.94,2603.78,3349.66,17.75,0.00,56.80,284.42,0.06,0.00,1.90,0.00,19.52
2025-07-04 11:50,-125.77,-666.25,0.00,1337.74,3680.27,3.14,0.00,37.88,260.00,3.12,152.25,2600.17,3372.90,17.87,0.00,57.83,278.00,0.06,0.00,1.90,0.00,7.18
2025-07-04 11:55,-128.86,-663.74,0.00,1355.59,3600.11,3.72,0.00,37.88,264.23,3.06,157.78,2604.81,3396.14,17.98,0.00,57.95,272.09,0.06,0.00,1.90,0.00,7.14
2025-07-04 12:00,-128.06,-662.85,0.00,1335.29,3506.68,3.21,0.00,37.85,268.25,3.06,150.71,2596.21,3419.38,18.10,0.00,57.61,265.18,0.06,0.00,1.90,0.00,6.41
2025-07-04 12:05,-108.59,-660.84,0.00,1341.91,3475.33,3.52,0.00,37.86,261.02,3.00,152.53,2592.79,3421.36,18.12,0.00,57.55,262.84,0.06,0.00,1.90,0.00,33.88
2025-07-04 12:10,-100.75,-662.44,0.00,1371.81,3437.05,3.73,0.00,37.89,144.23,3.06,156.89,2599.15,3423.34,18.13,0.00,60.25,260.00,0.06,0.00,1.90,0.00,33.64
2025-07-04 12:15,-82.61,-661.74,0.00,1391.33,3451.55,3.43,0.00,37.77,8.45,3.09,160.43,2595.68,3425.32,18.15,0.00,62.56,261.05,0.06,0.00,1.90,0.00,42.68
2025-07-04 12:20,-345.42,-662.94,0.00,1474.49,3494.06,3.65,0.00,37.84,7.98,3.03,159.03,2608.79,3427.30,18.17,0.00,66.92,264.17,0.06,0.00,1.90,0.00,57.01
2025-07-04 12:25,-236.27,-666.45,0.00,1392.36,3536.69,3.32,0.00,37.97,5.73,3.06,161.40,2624.15,3429.27,18.18,0.00,61.32,267.37,0.06,0.00,1.91,0.00,-0.02
2025-07-04 12:30,-228.41,-662.24,0.00,1384.00,3458.73,3.74,0.00,37.82,1.20,3.15,163.11,2681.36,3431.25,18.20,0.00,61.88,261.57,0.06,0.00,1.90,0.00,1.56
2025-07-04 12:35,-116.56,-659.84,0.00,1333.02,3356.95,4.65,0.00,37.83,1.09,3.00,164.08,2719.96,3418.74,18.25,0.00,58.31,254.04,0.06,0.00,1.90,0.00,35.88
2025-07-04 12:40,-313.68,-661.14,0.00,1468.22,3329.36,3.72,0.00,37.93,0.09,3.09,173.34,2735.32,3406.22,18.30,0.00,65.88,251.98,0.06,0.00,1.90,0.00,45.00
2025-07-04 12:45,-158.73,-663.94,0.00,1284.62,3421.13,4.68,0.00,37.81,0.00,3.00,175.06,2733.57,3393.71,18.35,0.00,56.27,258.83,0.06,0.00,1.90,0.00,105.95
2025-07-04 12:50,-310.49,-659.14,0.00,1266.61,3608.39,4.53,0.00,37.83,1.37,3.12,180.57,2746.24,3381.20,18.40,0.00,55.74,273.12,0.06,0.00,1.90,0.00,6.72
2025-07-04 12:55,-235.03,-664.05,0.00,1317.23,3445.69,4.00,0.00,37.89,0.00,3.15,185.91,2730.84,3368.68,18.45,0.00,58.68,260.65,0.06,0.00,1.90,0.00,36.50
2025-07-04 13:00,-229.65,-662.84,0.00,1251.72,3490.66,3.62,0.00,37.87,0.07,3.21,180.03,2740.55,3356.17,18.50,0.00,54.00,263.96,0.06,0.00,1.90,0.00,6.45
2025-07-04 13:05,-220.94,-660.84,0.00,1315.73,3395.13,3.35,0.00,37.83,0.01,3.09,181.48,2751.27,3326.11,18.57,0.00,57.25,256.87,0.06,0.00,1.90,0.00,24.00
2025-07-04 13:10,-217.22,-660.54,0.00,1307.28,3333.95,3.38,0.00,37.85,0.03,3.06,180.11,2762.58,3296.06,18.63,0.00,58.23,252.30,0.06,0.00,1.90,0.00,35.88
2025-07-04 13:15,-237.84,-663.24,0.00,1324.85,3343.91,3.95,0.00,38.03,0.00,3.06,186.31,2751.21,3266.01,18.70,0.00,60.24,253.03,0.06,0.00,1.91,0.00,105.42
