date,Battery (Charging) -  MW,Pumps -  MW,Exports -  MW,Imports -  MW,Coal (Black) -  MW,Bioenergy (Biomass) -  MW,Gas (CCGT) -  MW,Gas (OCGT) -  MW,Battery (Discharging) -  MW,Hydro -  MW,Wind -  MW,Solar (Utility) -  MW,Solar (Rooftop) -  MW,Temperature - C,Exports Emissions Vol - tCO₂e,Imports Emissions Vol - tCO₂e,Coal (Black) Emissions Vol - tCO₂e,Bioenergy (Biomass) Emissions Vol - tCO₂e,Gas (CCGT) Emissions Vol - tCO₂e,Gas (OCGT) Emissions Vol - tCO₂e,Emissions Intensity - kgCO₂e/MWh,Price - AUD/MWh
2025-07-17 09:55,0.00,0.00,-227.47,1063.50,5642.70,5.10,0.00,41.95,212.02,30.11,346.61,2236.26,2350.18,10.93,11.37,44.12,424.24,0.06,0.00,2.11,534.46,105.74
2025-07-17 10:00,-0.37,0.00,-235.32,1044.90,5735.79,4.59,0.00,41.91,0.20,30.20,331.70,2219.09,2433.80,11.10,12.18,44.03,431.39,0.06,0.00,2.10,546.68,57.01
2025-07-17 10:05,-5.65,0.00,-173.87,949.30,5608.86,5.62,0.00,41.94,0.59,30.25,324.88,2317.62,2503.64,11.20,8.83,39.35,421.71,0.06,0.00,2.10,524.14,45.09
2025-07-17 10:10,-2.89,0.00,-63.32,841.75,5512.96,5.37,0.00,41.03,13.09,27.13,313.88,2301.90,2573.48,11.30,3.20,35.16,414.40,0.06,0.00,2.06,505.85,131.21
2025-07-17 10:15,-4.56,0.00,-41.53,891.55,5502.76,5.13,0.00,41.08,0.62,0.00,302.81,2193.89,2643.31,11.40,2.14,36.96,413.44,0.06,0.00,2.06,511.36,84.85
2025-07-17 10:20,-3.25,0.00,-171.67,976.30,5588.99,5.65,0.00,40.75,0.32,0.00,304.07,2142.84,2713.15,11.50,8.95,40.44,419.83,0.06,0.00,2.04,524.98,76.58
2025-07-17 10:25,-1.28,0.00,-204.35,896.65,5401.78,6.05,0.00,40.92,0.00,0.00,296.86,2256.88,2782.99,11.60,10.40,36.99,406.03,0.06,0.00,2.05,505.80,57.01
2025-07-17 10:30,-46.05,0.00,-220.66,880.65,5205.39,5.64,0.00,40.76,0.00,0.00,302.44,2299.95,2852.82,11.70,11.03,36.34,391.41,0.06,0.00,2.05,493.97,25.70
2025-07-17 10:35,-2.02,0.00,-200.58,884.80,5163.76,6.75,0.00,40.78,11.40,0.00,298.37,2220.25,2898.10,11.93,10.10,36.96,388.32,0.06,0.00,2.05,490.49,80.96
2025-07-17 10:40,-3.29,0.00,-133.25,866.05,5141.89,9.65,0.00,40.97,2.18,0.00,292.49,2093.53,2943.38,12.17,6.83,36.19,386.79,0.06,0.00,2.06,490.14,77.36
2025-07-17 10:45,-5.22,0.00,-157.26,885.05,5129.87,9.87,0.00,40.47,0.27,0.00,297.00,2133.67,2988.66,12.40,8.01,36.56,385.98,0.06,0.00,2.03,487.52,57.01
2025-07-17 10:50,-10.08,0.00,-205.13,937.25,5058.14,10.57,0.00,40.99,0.02,0.00,305.18,2044.89,3033.94,12.63,10.51,39.04,380.51,0.06,0.00,2.06,491.54,76.58
2025-07-17 10:55,-47.82,0.00,-192.11,931.95,5085.81,10.17,0.00,40.91,2.90,0.00,325.37,2058.89,3079.22,12.87,9.81,38.74,382.52,0.06,0.00,2.05,489.40,0.00
2025-07-17 11:00,-9.08,0.00,-268.22,936.25,4955.19,9.72,0.00,40.70,0.00,0.00,340.30,2196.46,3124.49,13.10,13.31,38.13,372.75,0.06,0.00,2.04,475.84,27.39
2025-07-17 11:05,-144.66,0.00,-294.00,1046.40,4758.63,9.41,0.00,40.43,0.00,0.00,349.94,2225.39,3150.07,13.17,14.32,42.69,357.99,0.06,0.00,2.03,477.51,57.01
2025-07-17 11:10,-13.29,0.00,-244.00,1026.10,4748.81,9.52,0.00,40.74,0.67,0.00,367.65,2329.28,3175.64,13.23,11.67,42.05,357.07,0.06,0.00,2.04,459.07,77.30
2025-07-17 11:15,-146.07,0.00,-186.29,879.95,4730.26,9.66,0.00,40.53,0.00,0.00,384.02,2302.98,3201.21,13.30,8.92,36.80,355.84,0.06,0.00,2.03,454.21,0.00
2025-07-17 11:20,-41.20,0.00,-221.08,905.35,4704.11,9.67,0.00,40.26,1.33,0.00,411.70,2244.37,3226.78,13.37,10.60,38.21,353.72,0.06,0.00,2.02,450.83,57.01
2025-07-17 11:25,-88.52,0.00,-313.45,886.60,4628.96,9.77,0.00,40.49,55.41,0.00,433.03,2301.33,3252.35,13.43,14.67,37.44,348.00,0.06,0.00,2.03,445.37,-0.01
2025-07-17 11:30,-50.12,0.00,-364.22,828.90,4550.98,9.24,0.00,40.59,54.95,0.00,461.14,2325.23,3277.92,13.50,16.82,34.53,342.08,0.06,0.00,2.04,435.82,45.00
2025-07-17 11:35,-206.45,0.00,-362.27,869.30,4466.73,9.97,0.00,38.35,55.02,0.00,454.43,2356.53,3303.06,13.68,16.55,36.42,335.70,0.06,0.00,1.92,438.27,-0.01
2025-07-17 11:40,-206.96,0.00,-280.43,797.15,4410.79,9.31,0.00,37.83,54.87,0.00,472.47,2352.14,3328.19,13.87,12.72,33.30,331.33,0.06,0.00,1.90,426.33,-0.01
2025-07-17 11:45,-243.28,0.00,-229.30,715.55,4371.73,9.51,0.00,37.80,55.02,0.00,510.32,2302.75,3353.33,14.05,10.38,29.89,328.31,0.06,0.00,1.90,419.29,48.23
2025-07-17 11:50,-245.95,0.00,-275.26,765.50,4282.23,9.52,0.00,37.78,0.00,0.00,530.55,2324.40,3378.46,14.23,12.38,31.73,321.58,0.06,0.00,1.90,418.54,0.00
2025-07-17 11:55,-253.48,0.00,-264.42,794.70,4232.96,9.55,0.00,37.89,0.00,0.00,526.51,2275.92,3403.59,14.42,11.92,32.72,317.89,0.06,0.00,1.90,418.39,0.00
2025-07-17 12:00,-234.59,0.00,-290.94,738.30,4167.21,9.77,0.00,37.57,0.37,0.00,538.51,2489.28,3428.73,14.60,12.63,30.42,312.88,0.06,0.00,1.89,401.58,-8.06
2025-07-17 12:05,-213.99,0.00,-274.70,634.15,4163.67,9.35,0.00,36.14,0.10,0.00,542.95,2331.76,3426.18,14.73,12.18,26.25,312.63,0.06,0.00,1.81,402.04,0.00
2025-07-17 12:10,-155.98,-93.30,-147.42,644.10,4105.08,9.56,0.00,35.39,0.00,0.00,563.22,2377.79,3423.63,14.87,6.35,27.11,308.28,0.06,0.00,1.78,392.81,0.00
2025-07-17 12:15,-89.75,-185.10,-228.29,767.15,4051.05,8.95,0.00,34.88,0.00,41.01,586.21,2459.92,3421.08,15.00,9.47,32.10,304.30,0.06,0.00,1.75,393.60,40.12
2025-07-17 12:20,-205.76,-192.40,-193.14,758.90,4011.23,9.83,0.00,34.83,2.00,41.20,600.34,2401.04,3418.53,15.13,8.02,31.84,291.86,0.05,0.00,1.80,384.40,36.79
2025-07-17 12:25,-151.02,-190.80,-152.64,755.85,4032.83,9.40,0.00,34.89,0.26,41.01,601.76,2262.84,3415.98,15.27,6.48,31.51,303.10,0.06,0.00,1.75,399.95,36.63
2025-07-17 12:30,-113.80,-192.90,-221.41,786.15,3953.88,8.83,0.00,35.10,0.00,0.00,611.54,2271.19,3413.43,15.40,9.34,32.75,297.17,0.06,0.00,1.76,399.55,-0.01
2025-07-17 12:35,-229.77,-191.50,-148.40,748.95,3988.50,9.24,0.00,34.76,0.00,0.00,607.23,2325.88,3403.95,15.53,6.24,31.26,299.71,0.06,0.00,1.74,399.75,21.05
2025-07-17 12:40,-151.17,-279.50,-76.67,696.40,3951.48,8.83,0.00,34.64,0.00,0.00,595.37,2394.58,3394.47,15.67,3.15,28.95,296.86,0.06,0.00,1.74,390.58,0.01
2025-07-17 12:45,-128.99,-375.60,-130.88,782.65,3981.22,8.71,0.00,35.00,0.00,0.00,603.19,2302.34,3384.98,15.80,5.38,32.64,299.08,0.06,0.00,1.76,405.82,20.43
2025-07-17 12:50,-132.71,-473.24,-127.61,718.00,3974.19,8.55,0.00,34.75,0.00,0.00,611.75,2406.15,3375.50,15.93,5.10,29.93,298.55,0.06,0.00,1.74,402.29,0.00
2025-07-17 12:55,-216.52,-471.04,-86.00,761.00,4002.46,8.55,0.00,34.52,0.28,0.00,606.90,2342.59,3366.02,16.07,3.48,31.88,300.67,0.06,0.00,1.73,411.20,1.10
2025-07-17 13:00,-265.96,-471.35,-133.44,825.75,4006.22,9.18,0.00,33.95,0.00,0.00,597.43,2336.54,3356.54,16.20,5.41,34.36,300.97,0.06,0.00,1.70,420.30,0.00
2025-07-17 13:05,-326.57,-468.94,-148.67,900.00,4046.26,8.89,0.00,33.99,1.16,0.00,583.94,2340.59,3316.82,16.30,6.06,37.27,303.92,0.06,0.00,1.71,432.19,57.01
2025-07-17 13:10,-216.03,-469.05,-147.83,787.45,4111.55,8.48,0.00,32.94,1.60,0.00,569.31,2292.20,3277.10,16.40,6.12,33.59,308.75,0.06,0.00,1.65,429.56,68.41
2025-07-17 13:15,-238.54,-469.45,-202.34,852.65,4102.83,8.18,0.00,32.67,0.43,0.00,564.30,2287.59,3237.38,16.50,8.38,36.19,308.10,0.06,0.00,1.64,438.89,57.01
2025-07-17 13:20,-230.11,-470.24,-186.00,846.10,4099.58,8.64,0.00,32.26,4.56,0.00,534.74,2354.58,3197.66,16.60,7.66,35.91,307.84,0.06,0.00,1.62,436.99,38.52
2025-07-17 13:25,-248.76,-469.94,-101.12,790.90,4123.46,7.85,0.00,32.35,9.14,0.00,538.71,2330.59,3157.94,16.70,4.18,33.47,309.65,0.06,0.00,1.62,434.95,57.01
2025-07-17 13:30,-264.23,-471.35,-45.64,818.70,4068.75,8.35,0.00,32.01,7.08,0.00,532.65,2287.78,3118.22,16.80,1.89,34.62,305.61,0.06,0.00,1.61,436.11,20.25
2025-07-17 13:35,-110.90,-470.44,-105.72,816.80,4043.84,8.43,0.00,32.29,0.76,0.00,540.60,2288.60,3067.08,16.87,4.37,34.25,303.73,0.06,0.00,1.62,432.30,55.53
2025-07-17 13:40,-105.42,-471.84,-141.99,829.15,4005.03,8.94,0.00,31.41,2.30,0.00,536.78,2304.43,3015.94,16.93,5.83,34.69,300.88,0.06,0.00,1.58,434.42,74.16
2025-07-17 13:45,-195.92,-473.05,-168.55,824.80,4049.07,7.97,0.00,31.14,0.44,0.00,533.76,2351.30,2964.80,17.00,6.91,34.42,304.15,0.06,0.00,1.56,443.35,1.65
2025-07-17 13:50,-111.91,-469.94,-194.75,780.95,4042.43,8.99,0.00,31.57,0.63,0.00,533.87,2464.97,2913.66,17.07,7.86,33.39,303.64,0.06,0.00,1.58,434.13,77.00
2025-07-17 13:55,-122.61,-469.84,-165.81,793.05,4119.63,9.39,0.00,30.53,7.42,0.00,518.58,2362.39,2862.52,17.13,6.85,34.41,309.53,0.06,0.00,1.53,446.63,36.50
2025-07-17 14:00,-113.36,-470.34,-172.35,770.80,4176.32,9.25,0.00,30.88,4.93,0.00,522.00,2411.35,2811.38,17.20,7.12,34.04,313.68,0.06,0.00,1.55,448.32,76.80
2025-07-17 14:05,-110.43,-469.94,-249.15,852.85,4204.54,9.09,0.00,30.60,3.55,0.00,505.83,2405.88,2739.99,17.20,10.35,36.78,315.87,0.06,0.00,1.54,463.62,57.01
2025-07-17 14:10,-15.34,-469.44,-174.49,787.65,4192.63,9.18,0.00,30.91,0.47,0.00,502.30,2314.72,2668.59,17.20,7.34,34.37,315.06,0.06,0.00,1.55,459.40,63.84
2025-07-17 14:15,-14.75,-470.14,-204.89,760.45,4200.85,9.92,0.00,31.19,4.32,0.00,534.92,2450.32,2597.20,17.20,8.43,33.25,315.78,0.06,0.00,1.57,454.60,57.01
2025-07-17 14:20,-14.39,-470.64,-220.74,757.50,4243.97,9.10,0.00,32.38,29.66,0.00,541.92,2509.95,2525.81,17.20,9.02,33.63,319.04,0.06,0.00,1.62,456.58,63.81
2025-07-17 14:25,-15.59,-472.35,-190.00,814.55,4251.90,8.63,0.00,31.69,0.51,0.00,532.06,2430.79,2454.42,17.20,7.89,36.08,319.60,0.06,0.00,1.59,469.12,57.01
2025-07-17 14:30,-13.72,-471.55,-128.88,788.55,4250.22,9.39,0.00,32.35,24.39,0.00,540.53,2376.05,2383.03,17.20,5.36,35.23,319.45,0.06,0.00,1.62,469.19,63.03
2025-07-17 14:35,-23.07,-470.94,-91.74,803.90,4260.28,10.55,0.00,32.91,6.58,0.00,543.61,2349.58,2303.43,17.20,3.84,35.79,320.18,0.06,0.00,1.65,475.86,76.80
2025-07-17 14:40,-74.02,-467.63,-189.64,855.20,4536.04,9.47,0.00,33.17,49.14,0.00,550.51,2153.88,2223.84,17.20,8.31,38.66,340.75,0.06,0.00,1.66,515.68,57.01
2025-07-17 14:45,-13.36,-467.94,-167.78,933.20,4662.07,9.83,0.00,33.18,11.26,0.00,536.00,1967.21,2144.25,17.20,7.67,41.31,350.10,0.06,0.00,1.67,542.56,140.36
2025-07-17 14:50,-13.32,-469.94,-88.65,789.30,4839.27,9.34,0.00,33.30,3.71,0.00,524.00,2010.96,2064.66,17.20,4.10,35.41,363.36,0.06,0.00,1.67,539.27,76.58
2025-07-17 14:55,-10.91,-271.45,-192.63,841.80,4952.50,9.61,0.00,33.26,0.00,0.00,529.64,1971.88,1985.06,17.20,9.25,37.83,371.76,0.06,0.00,1.67,548.90,57.01
2025-07-17 15:00,-13.05,-80.85,-331.10,846.35,4961.12,9.74,0.00,33.19,11.73,0.00,525.46,2005.18,1905.47,17.20,16.21,38.14,372.30,0.06,0.00,1.67,548.66,0.00
2025-07-17 15:05,-29.09,-80.23,-236.01,756.20,5006.63,9.75,0.00,33.42,5.80,0.00,520.20,2002.61,1826.08,17.18,11.61,33.94,375.68,0.06,0.00,1.68,545.48,-0.01
2025-07-17 15:10,-87.01,-80.44,-127.31,750.65,5073.16,8.95,0.00,33.97,2.44,0.00,509.18,1947.19,1746.70,17.17,6.35,33.48,380.89,0.06,0.00,1.70,554.83,51.04
2025-07-17 15:15,-63.70,-80.75,-217.38,744.50,5256.76,10.18,0.00,33.48,7.72,0.00,506.06,1951.37,1667.31,17.15,10.97,33.65,394.70,0.06,0.00,1.68,571.35,0.00
2025-07-17 15:20,-56.86,-80.64,-262.66,762.95,5447.14,9.34,0.00,34.41,9.49,0.00,505.63,1923.69,1587.93,17.13,13.45,35.00,408.81,0.06,0.00,1.73,589.77,36.67
2025-07-17 15:25,-128.69,-80.75,-381.24,907.70,5622.22,9.89,0.00,34.64,5.16,0.00,492.94,1882.79,1508.54,17.12,19.84,40.88,361.56,0.06,0.00,1.74,541.14,38.96
2025-07-17 15:30,-151.43,-80.95,-316.68,772.55,5742.70,10.31,0.00,35.44,0.00,0.00,503.15,1893.93,1429.16,17.10,16.55,36.05,430.70,0.06,0.00,1.78,625.88,49.15
2025-07-17 15:35,-21.25,-80.44,-238.44,717.45,5866.16,11.40,0.00,35.44,4.29,0.00,482.27,1664.93,1351.13,16.90,12.92,34.24,439.89,0.07,0.00,1.78,634.22,37.43
2025-07-17 15:40,-55.53,-80.34,-211.53,780.15,6113.92,11.45,6.00,36.10,9.97,0.00,462.34,1492.11,1273.09,16.70,11.85,37.18,458.51,0.07,0.19,1.81,667.71,82.78
2025-07-17 15:45,-24.96,-80.54,-204.62,696.60,6342.98,12.36,28.00,37.06,6.75,0.00,457.95,1444.46,1195.06,16.50,11.63,34.28,475.80,0.07,0.87,1.86,674.25,106.28
2025-07-17 15:50,-165.81,-80.85,-161.90,696.90,6556.80,12.83,35.00,36.51,2.56,0.00,452.23,1409.60,1117.03,16.30,9.32,34.89,491.88,0.07,1.08,1.83,697.23,75.47
2025-07-17 15:55,-57.61,-81.05,-285.31,806.70,6700.85,13.76,34.00,35.96,0.00,0.00,419.84,1333.95,1039.00,16.10,16.72,41.16,502.85,0.08,1.05,1.80,727.16,83.59
2025-07-17 16:00,-295.21,-80.75,-196.12,849.60,6924.39,9.63,72.00,36.19,0.09,0.00,428.54,1069.37,960.97,15.90,11.90,43.41,519.68,0.08,2.23,1.82,777.97,81.85
2025-07-17 16:05,-16.15,-80.23,-260.55,861.05,7169.22,4.15,70.00,37.25,13.78,0.00,413.72,825.19,883.46,15.73,16.36,44.02,538.03,0.08,2.17,1.87,793.50,82.47
2025-07-17 16:10,-72.05,0.00,-254.14,920.85,7204.96,1.44,74.00,36.50,15.77,0.00,378.36,771.03,805.95,15.57,16.28,50.02,540.66,0.08,2.29,1.83,813.13,84.45
2025-07-17 16:15,-69.96,0.00,-224.34,848.85,7405.28,0.17,187.00,36.85,1.83,0.00,378.55,682.33,728.45,15.40,14.50,47.56,555.57,0.08,5.79,1.85,816.63,84.70
2025-07-17 16:20,-46.50,0.00,-221.31,861.40,7536.36,0.33,190.00,37.27,0.00,0.00,358.15,574.17,650.94,15.23,14.55,48.24,565.33,0.08,5.89,1.87,836.93,86.40
2025-07-17 16:25,-13.13,0.00,-260.04,889.80,7697.30,-0.14,190.00,37.54,0.08,0.00,353.91,507.62,573.43,15.07,17.27,49.61,577.32,0.07,5.89,1.88,856.67,109.31
2025-07-17 16:30,-8.99,0.00,-230.99,921.35,7819.13,0.92,189.00,37.14,1.55,0.00,365.41,398.87,495.93,14.90,15.53,51.54,586.49,0.08,5.86,1.86,875.39,125.23
2025-07-17 16:35,-8.53,0.00,-154.70,918.45,7900.26,-0.67,192.00,37.16,1.22,0.99,402.03,321.46,433.49,14.75,10.46,52.20,592.64,0.08,5.95,1.86,878.15,127.54
2025-07-17 16:40,-13.94,0.00,-258.33,919.00,7904.14,-0.87,190.00,34.05,0.00,372.90,443.27,273.69,371.05,14.60,16.79,52.31,593.06,0.08,5.89,1.89,858.76,139.83
2025-07-17 16:45,-5.22,0.00,-226.97,928.85,7940.03,-0.80,190.00,78.03,0.47,406.39,463.58,223.53,308.62,14.45,14.73,53.38,595.71,0.08,5.89,3.79,859.95,165.24
2025-07-17 16:50,-4.17,0.00,-250.92,943.10,7959.44,-1.13,239.00,122.65,0.21,490.05,454.80,159.39,246.18,14.30,16.21,54.77,597.23,0.07,7.41,5.89,864.82,180.84
2025-07-17 16:55,-3.63,0.00,-204.29,873.10,7982.66,-1.00,289.00,177.69,0.10,508.67,486.09,115.08,183.75,14.15,13.14,51.20,599.08,0.08,8.95,8.48,854.29,217.76
2025-07-17 17:00,-13.31,0.00,-183.58,938.25,7940.81,-1.03,331.00,203.45,9.58,507.77,526.09,80.24,121.31,14.00,11.75,55.00,595.93,0.07,10.26,9.69,861.06,176.43
2025-07-17 17:05,-8.91,0.00,-229.16,929.40,7988.15,-0.75,389.00,203.95,172.64,512.46,522.72,64.93,101.37,13.93,14.41,54.16,599.47,0.08,12.05,9.71,848.50,197.31
2025-07-17 17:10,-6.29,0.00,-333.94,978.15,7982.54,-1.02,415.00,195.22,106.83,743.50,480.76,48.89,81.42,13.87,20.75,56.33,599.11,0.07,12.86,9.66,854.11,187.92
2025-07-17 17:15,-4.32,0.00,-332.86,947.65,7987.49,-0.93,447.00,276.41,159.34,752.04,461.89,26.06,61.47,13.80,20.58,54.50,599.49,0.08,13.85,13.12,846.09,202.35
2025-07-17 17:20,-1.69,0.00,-262.14,951.45,7977.36,-0.52,441.00,362.81,62.59,760.50,440.51,17.46,41.53,13.73,16.36,54.55,598.71,0.08,13.66,17.18,850.08,181.28
2025-07-17 17:25,-1.45,0.00,-251.70,947.00,7967.81,0.05,442.00,465.41,237.61,778.78,431.60,11.31,21.58,13.67,15.39,54.02,597.83,0.08,13.69,22.09,830.53,238.59
2025-07-17 17:30,-2.05,0.00,-211.23,969.85,7948.43,0.19,443.00,583.83,81.68,771.30,441.99,4.26,1.64,13.60,13.08,55.55,596.51,0.08,13.73,27.57,841.80,180.10
2025-07-17 17:35,-1.45,0.00,-202.08,906.70,7971.99,0.17,446.00,633.09,237.30,801.50,437.13,1.60,1.36,13.50,12.29,51.89,598.27,0.08,13.82,29.89,817.92,231.80
2025-07-17 17:40,-3.00,0.00,-222.51,992.20,7961.37,0.18,441.00,681.69,114.35,825.61,465.91,0.05,1.09,13.40,13.61,55.57,597.49,0.08,13.66,32.17,832.57,178.94
2025-07-17 17:45,-1.45,0.00,-175.02,935.95,8001.19,0.23,449.00,701.32,289.18,860.44,473.96,0.05,0.82,13.30,10.50,52.86,600.61,0.08,13.91,33.09,804.27,254.96
2025-07-17 17:50,-3.69,0.00,-199.54,1080.75,7967.59,0.37,439.00,700.60,108.80,834.73,457.33,0.05,0.55,13.20,12.22,59.16,598.14,0.08,13.60,33.06,838.87,231.82
2025-07-17 17:55,-2.82,0.00,-171.57,1025.85,7983.98,0.58,440.00,699.00,234.74,833.49,436.13,0.05,0.27,13.10,10.41,56.70,599.42,0.08,13.63,32.99,822.38,250.83
2025-07-17 18:00,-2.35,0.00,-245.60,1047.05,8006.83,0.36,441.00,698.51,291.76,833.90,475.69,0.05,0.00,13.00,14.77,57.49,601.25,0.08,13.66,32.96,822.53,248.52
2025-07-17 18:05,-2.24,0.00,-235.42,1111.05,8000.41,0.00,440.00,699.64,229.05,825.11,481.54,0.05,0.00,12.98,14.25,60.54,600.85,0.08,13.63,33.02,833.16,233.16
2025-07-17 18:10,-2.97,0.00,-240.71,1090.70,8027.63,0.00,441.00,700.21,200.11,849.73,456.36,0.05,0.00,12.97,14.62,60.26,602.99,0.08,13.66,33.04,834.77,231.50
2025-07-17 18:15,-2.25,0.00,-190.91,1022.25,8029.46,-0.07,440.00,699.96,257.20,856.18,403.11,0.05,0.00,12.95,11.58,57.09,603.24,0.08,13.63,33.03,823.60,186.83
2025-07-17 18:20,-2.27,0.00,-203.03,1067.30,8088.06,0.17,446.00,701.48,265.03,871.76,376.59,0.05,0.00,12.93,12.34,59.04,607.68,0.08,13.82,33.10,829.01,284.80
2025-07-17 18:25,-2.86,0.00,-173.06,1155.35,8049.14,0.16,439.00,701.61,107.07,848.87,370.34,0.05,0.00,12.92,10.70,62.85,604.87,0.08,13.60,33.11,851.39,212.58
2025-07-17 18:30,-5.05,0.00,-34.20,1355.00,8102.51,0.12,447.00,703.18,185.47,871.71,389.16,0.05,0.00,12.90,2.09,74.11,515.36,0.07,6.92,17.46,696.17,280.16
2025-07-17 18:35,-3.84,0.00,0.00,1350.77,8079.41,-0.13,438.00,702.67,121.77,847.72,374.08,0.05,0.00,12.85,0.00,73.33,607.33,0.08,13.57,33.16,852.39,215.32
2025-07-17 18:40,-4.84,0.00,-22.59,1270.55,8124.09,-2.05,451.00,702.29,232.11,883.55,364.13,0.05,0.00,12.80,1.38,71.35,610.75,0.08,13.97,33.14,834.84,189.31
2025-07-17 18:45,-4.66,0.00,-36.43,1286.30,8124.70,-0.23,451.00,703.73,230.57,882.21,355.41,0.05,0.00,12.75,2.23,71.47,610.87,0.08,13.97,33.21,838.38,185.72
2025-07-17 18:50,-4.76,0.00,0.00,1266.31,8135.18,0.36,449.00,707.57,239.79,883.85,352.22,0.05,0.00,12.70,0.00,70.41,611.74,0.08,13.91,33.39,832.85,201.89
2025-07-17 18:55,-4.61,0.00,-53.14,1308.80,8127.51,0.32,450.00,705.05,229.00,872.70,361.69,0.05,0.00,12.65,3.25,71.86,611.16,0.08,13.94,33.27,842.39,273.54
2025-07-17 19:00,-5.15,0.00,-108.62,1386.95,8130.49,0.15,450.00,705.52,178.83,873.13,348.17,0.05,0.00,12.60,6.68,75.80,611.42,0.08,13.94,33.29,860.56,234.23
2025-07-17 19:05,-5.39,0.00,-50.35,1354.85,8126.80,-0.24,449.00,705.53,66.93,865.06,359.36,0.05,0.00,12.47,3.13,74.00,611.14,0.08,13.91,33.29,862.39,190.74
2025-07-17 19:10,-5.08,0.00,-35.62,1318.80,8139.28,-0.47,453.00,702.39,108.74,879.19,390.20,0.05,0.00,12.33,2.20,72.86,612.06,0.08,14.04,33.15,849.56,235.35
2025-07-17 19:15,-6.38,0.00,-61.18,1348.70,8113.77,-0.41,448.00,703.72,113.30,869.30,375.61,0.05,0.00,12.20,3.78,73.92,610.16,0.08,13.88,33.21,856.73,239.65
2025-07-17 19:20,-5.04,0.00,-103.91,1400.55,8122.14,-0.39,450.00,701.74,97.06,876.56,376.90,0.05,0.00,12.07,6.42,77.13,610.75,0.08,13.94,33.12,866.16,280.09
2025-07-17 19:25,-7.00,0.00,-68.83,1343.60,8120.75,-0.45,448.00,704.06,19.37,872.14,376.01,0.05,0.00,11.93,4.29,74.19,610.68,0.08,13.88,33.23,865.57,242.11
2025-07-17 19:30,-4.46,0.00,-99.16,1365.90,8148.02,-0.40,453.00,703.46,2.26,880.57,414.29,0.05,0.00,11.80,6.16,74.57,612.70,0.08,14.04,33.20,867.32,242.16
2025-07-17 19:35,-5.94,0.00,-78.89,1340.65,8135.54,0.30,454.00,702.05,0.04,881.73,413.41,0.05,0.00,11.73,4.90,74.22,611.79,0.08,14.07,33.13,863.25,233.16
2025-07-17 19:40,-3.44,0.00,-110.36,1310.35,8135.89,0.27,452.00,705.05,71.41,879.62,416.46,0.05,0.00,11.67,6.81,73.21,611.77,0.08,14.00,33.27,856.32,238.29
2025-07-17 19:45,-5.27,0.00,-173.55,1371.20,8132.61,0.03,450.00,705.06,1.30,868.36,441.06,0.05,0.00,11.60,10.76,75.08,611.52,0.08,13.94,33.27,873.71,154.57
2025-07-17 19:50,-5.02,0.00,-160.55,1326.35,8144.70,0.19,453.00,704.50,92.15,882.17,452.86,0.05,0.00,11.53,9.85,73.06,612.43,0.08,14.04,33.25,857.08,180.56
2025-07-17 19:55,-5.77,0.00,-119.42,1327.55,8125.73,0.25,449.00,703.60,2.54,862.86,446.84,0.05,0.00,11.47,7.40,73.40,611.04,0.08,13.91,33.21,864.38,155.53
2025-07-17 20:00,-6.02,0.00,-153.26,1326.30,8147.82,0.47,453.00,703.61,88.56,873.53,440.57,0.05,0.00,11.40,9.42,74.28,612.69,0.08,14.04,33.20,858.82,170.05
2025-07-17 20:05,-6.44,0.00,-160.58,1318.35,8119.80,1.10,450.00,703.63,80.74,863.90,430.97,0.05,0.00,11.40,9.90,74.28,610.57,0.08,13.94,33.21,861.30,155.63
2025-07-17 20:10,-54.53,0.00,-163.73,1317.00,8135.79,1.01,454.00,702.88,91.08,848.05,439.05,0.05,0.00,11.40,10.09,73.56,611.80,0.08,14.07,33.17,865.68,226.50
2025-07-17 20:15,-8.50,0.00,-202.69,1342.35,8123.82,-0.17,449.00,704.59,0.52,834.37,433.57,0.05,0.00,11.40,12.62,75.03,610.94,0.08,13.91,33.25,878.34,163.07
2025-07-17 20:20,-2.71,0.00,-231.68,1343.00,8158.27,0.97,453.00,705.04,4.20,847.60,433.89,0.05,0.00,11.40,14.41,75.16,613.50,0.08,14.04,33.27,878.68,170.25
2025-07-17 20:25,-3.19,0.00,-223.17,1316.20,8150.73,-0.77,455.00,703.48,44.66,846.01,427.16,0.05,0.00,11.40,13.83,73.97,612.91,0.08,14.10,33.20,872.26,210.78
2025-07-17 20:30,-2.16,0.00,-237.27,1352.50,8157.71,-0.65,451.00,704.13,9.57,839.82,415.15,0.05,0.00,11.40,14.79,75.79,613.48,0.08,13.97,33.23,882.50,219.40
2025-07-17 20:35,-2.50,0.00,-206.20,1323.10,8141.79,0.36,450.00,704.48,7.28,836.07,418.63,0.05,0.00,11.48,12.85,74.51,612.23,0.08,13.94,33.25,876.71,163.97
2025-07-17 20:40,-3.10,0.00,-279.27,1356.50,8154.37,0.44,451.00,708.03,64.50,818.90,428.41,0.05,0.00,11.57,17.32,76.31,613.23,0.08,13.97,33.41,882.22,219.01
2025-07-17 20:45,-3.28,0.00,-259.01,1307.45,8151.97,0.36,451.00,709.84,131.64,709.75,429.43,0.05,0.00,11.65,16.13,74.17,613.01,0.08,13.97,33.50,879.35,234.56
