date,Battery (Charging) -  MW,Pumps -  MW,Exports -  MW,Imports -  MW,Coal (Black) -  MW,Bioenergy (Biomass) -  MW,Distillate -  MW,Gas (CCGT) -  MW,Gas (OCGT) -  MW,Battery (Discharging) -  MW,Hydro -  MW,Wind -  MW,Solar (Utility) -  MW,Solar (Rooftop) -  MW,Temperature - C,Exports Emissions Vol - tCO₂e,Imports Emissions Vol - tCO₂e,Coal (Black) Emissions Vol - tCO₂e,Bioenergy (Biomass) Emissions Vol - tCO₂e,Distillate Emissions Vol - tCO₂e,Gas (CCGT) Emissions Vol - tCO₂e,Gas (OCGT) Emissions Vol - tCO₂e,Emissions Intensity - kgCO₂e/MWh,Price - AUD/MWh
2025-06-14 13:35,-140.87,-467.84,0.00,1535.24,3444.15,-0.60,0.00,0.00,37.80,1.87,5.03,171.10,2335.31,2218.43,17.33,0.00,65.92,259.26,0.00,0.00,0.00,1.90,0.00,61.63
2025-06-14 13:40,-187.54,-467.34,0.00,1606.05,3573.60,-0.63,0.00,0.00,37.84,0.20,5.03,171.57,2333.53,2195.89,17.37,0.00,68.82,268.84,0.00,0.00,0.00,1.90,0.00,57.01
2025-06-14 13:45,-153.39,-467.54,0.00,1532.34,3707.27,-0.61,0.00,0.00,37.77,1.20,5.03,175.68,2307.32,2173.36,17.40,0.00,66.85,278.79,0.00,0.00,0.00,1.90,0.00,23.00
2025-06-14 13:50,-144.63,-468.15,0.00,1478.98,3646.84,-0.60,0.00,0.00,37.89,0.28,5.03,183.33,2369.54,2150.82,17.43,0.00,64.90,274.31,0.00,0.00,0.00,1.90,0.00,23.01
2025-06-14 13:55,-145.87,-471.25,0.00,1556.16,3531.48,-0.44,0.00,0.00,37.87,0.00,5.23,181.63,2383.09,2128.28,17.47,0.00,66.30,265.73,0.00,0.00,0.00,1.90,0.00,35.88
2025-06-14 14:00,-136.43,-468.35,0.00,1557.11,3497.03,-0.55,0.00,0.00,37.80,0.00,5.03,185.45,2466.32,2105.74,17.50,0.00,67.92,263.19,0.00,0.00,0.00,1.90,0.00,10.05
2025-06-14 14:05,-79.99,-469.95,0.00,1519.28,3460.41,-0.55,0.00,0.00,37.99,124.50,5.11,182.51,2417.84,2036.29,17.37,0.00,65.32,260.45,0.00,0.00,0.00,1.91,0.00,49.54
2025-06-14 14:10,-140.39,-468.55,0.00,1668.51,3515.30,-0.43,0.00,0.00,37.97,65.13,5.17,174.26,2287.00,1966.83,17.23,0.00,71.81,264.56,0.00,0.00,0.00,1.91,0.00,65.25
2025-06-14 14:15,-81.13,-468.74,0.00,1684.55,3666.79,-0.53,0.00,0.00,37.78,3.99,5.11,180.14,2127.14,1897.38,17.10,0.00,74.79,275.78,0.00,0.00,0.00,1.90,0.00,57.01
2025-06-14 14:20,-110.77,-470.15,0.00,1668.76,3691.06,-0.52,0.00,0.00,37.89,0.00,5.17,168.84,2179.36,1827.92,16.97,0.00,73.78,277.55,0.00,0.00,0.00,1.90,0.00,57.01
2025-06-14 14:25,-139.87,-468.75,0.00,1653.30,3804.51,-0.41,0.00,0.00,37.78,7.31,5.23,164.65,2136.51,1758.46,16.83,0.00,75.23,285.98,0.00,0.00,0.00,1.90,0.00,57.01
2025-06-14 14:30,-160.08,-468.65,0.00,1657.16,3828.63,-0.53,0.00,0.00,37.82,0.09,5.09,166.34,2227.87,1689.01,16.70,0.00,75.79,287.84,0.00,0.00,0.00,1.90,0.00,57.01
2025-06-14 14:35,-198.58,-468.54,0.00,1700.63,3901.02,-0.47,0.00,0.00,37.81,0.28,5.11,167.21,2186.93,1611.75,16.60,0.00,77.59,293.20,0.00,0.00,0.00,1.90,0.00,53.07
2025-06-14 14:40,-169.12,-471.05,0.00,1670.50,3955.10,-0.42,0.00,0.00,37.81,4.83,5.06,169.34,2215.72,1534.50,16.50,0.00,75.65,297.34,0.00,0.00,0.00,1.90,0.00,53.12
2025-06-14 14:45,-146.65,-467.24,0.00,1615.70,4101.63,-0.53,0.00,0.00,38.00,0.36,5.03,170.73,2198.00,1457.24,16.40,0.00,74.45,308.27,0.00,0.00,0.00,1.91,0.00,62.45
2025-06-14 14:50,-155.19,-468.04,0.00,1940.50,4198.46,-0.46,0.00,0.00,37.79,0.00,119.31,169.48,2059.39,1379.98,16.30,0.00,90.48,315.45,0.00,0.00,0.00,1.90,0.00,57.01
2025-06-14 14:55,-156.26,-469.05,0.00,1963.06,4248.19,-0.45,0.00,0.00,37.80,0.00,106.60,165.04,2133.34,1302.73,16.20,0.00,91.63,319.26,0.00,0.00,0.00,1.90,0.00,74.30
2025-06-14 15:00,-146.49,-469.64,0.00,1931.59,4361.97,-0.55,0.00,0.00,42.94,0.00,133.89,170.50,2145.41,1225.47,16.10,0.00,90.38,327.83,0.00,0.00,0.00,2.15,0.00,64.54
2025-06-14 15:05,-146.35,-470.45,0.00,1817.28,4403.23,-0.46,0.00,0.00,43.25,0.00,136.73,160.97,2277.29,1171.22,16.07,0.00,84.62,330.98,0.00,0.00,0.00,2.17,0.00,57.01
2025-06-14 15:10,-151.70,-467.84,0.00,1852.57,4479.72,-0.53,0.00,0.00,43.29,0.00,104.58,173.65,2297.42,1116.98,16.03,0.00,88.25,336.88,0.00,0.00,0.00,2.17,0.00,57.03
2025-06-14 15:15,-149.96,-469.75,0.00,1812.52,4678.91,-0.53,0.00,0.00,43.43,0.00,106.60,172.85,2184.16,1062.73,16.00,0.00,86.32,351.91,0.00,0.00,0.00,2.18,0.00,57.01
2025-06-14 15:20,-87.67,-467.04,0.00,1829.47,4809.29,-0.44,0.00,0.00,43.18,3.85,110.53,172.43,2042.03,1008.49,15.97,0.00,89.12,361.89,0.00,0.00,0.00,2.17,0.00,66.21
2025-06-14 15:25,-79.93,-468.84,0.00,1836.39,4866.83,-0.54,0.00,0.00,43.45,5.49,136.35,176.06,2010.36,954.24,15.93,0.00,90.38,366.35,0.00,0.00,0.00,2.18,0.00,64.53
2025-06-14 15:30,-70.21,-468.84,0.00,1886.56,4887.46,-0.53,0.00,0.00,43.29,0.00,141.46,182.83,1896.58,900.00,15.90,0.00,94.11,368.08,0.00,0.00,0.00,2.17,0.00,96.52
2025-06-14 15:35,-77.32,-469.14,0.00,1775.47,5098.26,-0.44,0.00,0.00,43.39,0.00,228.62,182.22,1869.38,846.23,15.85,0.00,90.59,384.01,0.00,0.00,0.00,2.18,0.00,61.16
2025-06-14 15:40,-68.16,-194.40,0.00,1667.25,5253.39,-0.53,0.00,0.00,43.28,0.00,221.94,190.04,1828.26,792.47,15.80,0.00,84.25,395.71,0.00,0.00,0.00,2.17,0.00,68.29
2025-06-14 15:45,-152.62,-194.00,0.00,1708.94,5413.65,-0.54,0.00,0.00,43.40,0.05,222.28,189.28,1704.28,738.71,15.75,0.00,86.23,407.64,0.00,0.00,0.00,2.18,0.00,68.59
2025-06-14 15:50,-49.13,-192.60,0.00,1667.34,5577.34,-0.45,0.00,0.00,42.82,0.73,234.66,188.66,1565.90,684.95,15.70,0.00,84.58,419.81,0.00,0.00,0.00,2.15,0.00,84.87
2025-06-14 15:55,-22.82,-193.70,0.00,1622.72,5812.77,-0.54,0.00,0.00,43.73,2.34,328.35,189.52,1435.29,631.19,15.65,0.00,83.67,437.55,0.00,0.00,0.00,2.19,0.00,92.79
2025-06-14 16:00,-7.77,-194.00,0.00,1563.89,5972.10,-0.45,0.00,0.00,43.79,0.04,350.17,196.35,1392.24,577.43,15.60,0.00,82.09,449.61,0.00,0.00,0.00,2.20,0.00,96.51
2025-06-14 16:05,-40.64,-193.40,0.00,1489.57,6232.95,-0.43,0.00,0.00,43.44,1.25,412.54,199.67,1348.68,527.54,15.48,0.00,79.84,469.26,0.00,0.00,0.00,2.18,0.00,84.87
2025-06-14 16:10,-5.44,0.00,0.00,1500.22,6369.69,-0.54,0.00,6.00,43.54,49.69,340.89,198.01,1076.39,477.65,15.37,0.00,80.31,479.54,0.00,0.00,0.19,2.19,0.00,82.52
2025-06-14 16:15,-1.69,0.00,0.00,1470.86,6547.72,-0.44,0.00,30.00,43.67,60.69,376.84,188.90,914.19,427.76,15.25,0.00,80.08,492.89,0.00,0.00,0.93,2.19,0.00,84.87
2025-06-14 16:20,-1.23,0.00,0.00,1439.25,6757.71,-0.42,0.00,37.00,43.69,21.91,501.58,199.32,760.39,377.87,15.13,0.00,79.53,508.63,0.00,0.00,1.15,2.19,0.00,96.51
2025-06-14 16:25,-2.23,0.00,0.00,1459.96,6892.90,-0.51,0.00,35.00,43.50,26.50,640.98,207.21,600.15,327.98,15.02,0.00,81.76,518.69,0.00,0.00,1.08,2.18,0.00,96.51
2025-06-14 16:30,-2.67,0.00,0.00,1297.98,7044.88,-0.45,0.00,71.00,43.93,0.34,1049.57,209.85,500.68,278.08,14.90,0.00,73.70,530.09,0.00,0.00,2.20,2.20,0.00,96.51
2025-06-14 16:35,-5.52,0.00,0.00,1234.64,7155.06,-0.53,0.00,70.00,43.25,6.00,1240.41,216.59,396.64,239.03,14.85,0.00,70.24,538.20,0.00,0.00,2.17,2.17,0.00,103.68
2025-06-14 16:40,-1.74,0.00,0.00,1198.07,7292.15,-0.53,0.00,73.00,43.41,13.02,1315.78,220.74,294.97,199.97,14.80,0.00,68.84,548.44,0.00,0.00,2.26,2.18,0.00,112.75
2025-06-14 16:45,-1.91,0.00,0.00,1234.21,7369.12,-0.42,0.00,166.00,43.51,12.56,1359.13,211.95,171.11,160.91,14.75,0.00,70.39,554.21,0.00,0.00,5.14,2.18,0.00,115.95
2025-06-14 16:50,-3.91,0.00,0.00,1252.21,7416.73,-0.52,0.00,190.00,44.04,63.25,1416.10,215.00,101.06,121.85,14.70,0.00,71.11,557.86,0.00,0.00,5.89,2.21,0.00,96.68
2025-06-14 16:55,-1.23,0.00,0.00,1246.09,7480.85,-0.51,0.00,190.00,42.76,54.06,1518.14,211.57,69.73,82.79,14.65,0.00,70.33,562.72,0.00,0.00,5.89,2.15,0.00,140.01
2025-06-14 17:00,-3.65,0.00,0.00,1326.17,7448.08,-0.44,0.00,191.00,42.59,137.47,1447.53,204.59,40.81,43.73,14.60,0.00,73.90,560.27,0.00,0.00,5.92,2.14,0.00,162.16
2025-06-14 17:05,-1.38,0.00,0.00,1320.78,7459.92,-0.54,0.00,191.00,42.02,114.18,1488.37,199.15,16.97,36.45,14.52,0.00,74.09,561.13,0.00,0.00,5.92,2.11,0.00,140.01
2025-06-14 17:10,-1.23,0.00,0.00,1245.35,7477.65,-0.53,0.00,238.00,38.19,274.03,1557.67,197.81,5.01,29.16,14.43,0.00,69.96,562.48,0.00,0.00,7.37,2.14,0.00,143.43
2025-06-14 17:15,-1.57,0.00,0.00,1159.47,7494.98,-0.42,0.00,295.00,76.85,356.24,1614.61,205.29,1.90,21.88,14.35,0.00,65.33,563.71,0.00,0.00,9.14,3.75,0.00,140.46
2025-06-14 17:20,-1.21,0.00,0.00,1164.00,7525.21,-0.52,0.00,345.00,123.10,333.59,1618.34,215.78,0.08,14.59,14.27,0.00,65.52,566.05,0.00,0.00,10.69,5.92,0.00,153.32
2025-06-14 17:25,-1.45,0.00,0.00,1282.52,7525.28,-0.46,0.00,300.00,122.53,261.41,1621.02,221.14,0.03,7.30,14.18,0.00,70.53,566.01,0.00,0.00,9.29,5.89,0.00,156.22
2025-06-14 17:30,-1.23,0.00,0.00,1309.25,7538.07,-0.42,0.00,298.00,168.96,204.06,1639.73,226.49,0.03,0.02,14.10,0.00,71.29,566.97,0.00,0.00,9.23,8.08,0.00,153.61
2025-06-14 17:35,-1.23,0.00,0.00,1245.72,7520.18,-0.51,0.00,298.00,130.93,473.33,1652.35,223.90,0.03,0.01,14.02,0.00,67.59,565.53,0.00,0.00,9.23,6.29,0.00,154.13
2025-06-14 17:40,-1.23,0.00,0.00,1221.88,7532.29,-0.48,0.00,305.00,122.94,473.64,1751.75,221.54,0.03,0.01,13.93,0.00,66.53,566.46,0.00,0.00,9.45,5.92,0.00,156.78
2025-06-14 17:45,-1.21,0.00,0.00,1184.04,7529.40,-0.44,0.00,354.00,167.72,524.04,1746.42,218.21,0.03,0.01,13.85,0.00,64.71,566.25,0.00,0.00,10.97,8.02,0.00,157.51
2025-06-14 17:50,-1.35,0.00,0.00,1154.70,7519.59,-0.53,0.00,409.00,210.93,488.46,1714.30,220.60,0.03,0.01,13.77,0.00,62.20,565.49,0.00,0.00,12.67,10.06,0.00,152.02
2025-06-14 17:55,-1.29,0.00,0.00,368.80,7524.91,-0.45,0.00,441.00,164.69,439.64,1742.97,219.21,0.03,0.00,13.68,0.00,18.18,565.92,0.00,0.00,13.66,7.88,0.00,155.99
2025-06-14 18:00,-1.46,0.00,0.00,413.71,7522.08,-0.52,0.00,441.00,195.22,420.60,1731.34,222.57,0.02,0.00,13.60,0.00,20.35,565.71,0.00,0.00,13.66,9.32,0.00,179.90
2025-06-14 18:05,-1.47,0.00,-23.35,481.00,7510.04,-0.53,0.00,436.00,209.71,289.40,1707.76,210.94,0.02,0.00,13.52,1.33,23.11,564.81,0.00,0.00,13.51,10.00,0.00,155.99
2025-06-14 18:10,-1.26,0.00,0.00,484.64,7514.22,-0.44,0.00,438.00,209.64,241.24,1717.55,207.05,0.02,0.00,13.43,0.00,24.21,565.12,0.00,0.00,13.57,10.00,0.00,189.44
2025-06-14 18:15,-1.22,0.00,-6.20,524.68,7516.47,-0.53,0.00,435.00,209.65,195.31,1743.67,203.75,0.02,0.00,13.35,0.35,25.57,565.27,0.00,0.00,13.48,9.99,0.00,140.55
2025-06-14 18:20,-2.01,0.00,-45.50,501.83,7528.75,-0.54,0.00,439.00,173.76,419.91,1722.53,192.92,0.02,0.00,13.27,2.55,24.45,566.19,0.00,0.00,13.60,8.31,0.00,162.57
2025-06-14 18:25,-1.78,0.00,-22.25,566.54,7503.94,-0.43,0.00,434.00,211.29,185.88,1696.60,188.99,0.02,0.00,13.18,1.28,27.45,564.35,0.00,0.00,13.45,10.07,0.00,154.20
2025-06-14 18:30,-1.29,0.00,-10.00,458.99,7519.74,-0.53,0.00,440.00,174.49,333.28,1741.54,185.08,0.02,0.00,13.10,0.57,22.47,565.53,0.00,0.00,13.63,8.34,0.00,156.68
2025-06-14 18:35,-1.24,0.00,0.00,517.87,7482.29,-0.54,0.00,438.00,209.98,218.17,1732.81,181.70,0.02,0.00,13.08,0.00,25.55,562.74,0.00,0.00,13.57,10.01,0.00,157.37
2025-06-14 18:40,-1.27,0.00,0.00,480.28,7514.54,-0.43,0.00,438.00,210.28,295.55,1730.68,178.26,0.02,0.00,13.07,0.00,24.22,565.14,0.00,0.00,13.57,10.03,0.00,178.08
2025-06-14 18:45,-1.82,0.00,0.00,543.09,7516.37,-0.52,0.00,439.00,210.52,153.97,1723.59,168.47,0.02,0.00,13.05,0.00,27.04,565.22,0.00,0.00,13.60,10.04,0.00,179.90
2025-06-14 18:50,-1.22,0.00,-6.35,483.72,7497.47,-0.54,0.00,437.00,210.90,270.44,1690.08,164.95,0.02,0.00,13.03,0.36,23.77,563.79,0.00,0.00,13.54,10.06,0.00,171.99
2025-06-14 18:55,-1.24,0.00,0.00,477.29,7517.37,-0.42,0.00,439.00,211.02,176.65,1701.47,160.85,0.02,0.00,13.02,0.00,23.59,565.27,0.00,0.00,13.60,10.06,0.00,168.44
2025-06-14 19:00,-2.63,0.00,-0.05,470.14,7498.62,-0.53,0.00,436.00,211.19,191.95,1689.75,154.47,0.02,0.00,13.00,0.00,23.15,563.89,0.00,0.00,13.51,10.07,0.00,179.90
2025-06-14 19:05,-2.12,0.00,-15.90,449.16,7517.54,-0.54,0.00,436.00,211.25,232.02,1691.47,161.57,0.02,0.00,12.95,0.91,22.56,565.29,0.00,0.00,13.51,10.07,0.00,183.39
2025-06-14 19:10,-2.76,0.00,-76.05,514.28,7545.20,-0.43,0.00,436.00,211.44,134.93,1727.30,167.60,0.02,0.00,12.90,4.40,25.66,567.33,0.00,0.00,13.51,10.08,0.00,182.55
2025-06-14 19:15,-1.30,0.00,-70.55,553.45,7541.20,-0.52,0.00,436.00,210.79,110.52,1655.61,158.09,0.02,0.00,12.85,4.12,27.79,567.07,0.00,0.00,13.51,10.05,0.00,195.53
2025-06-14 19:20,-1.38,0.00,-56.95,458.07,7560.92,-0.52,0.00,439.00,211.53,182.79,1731.06,156.73,0.02,0.00,12.80,3.28,23.28,568.52,0.00,0.00,13.60,10.09,0.00,155.99
2025-06-14 19:25,-1.34,0.00,-47.60,423.10,7563.56,-0.43,0.00,436.00,208.28,122.49,1740.91,164.78,0.02,0.00,12.75,2.75,21.52,568.69,0.00,0.00,13.51,9.93,0.00,140.01
2025-06-14 19:30,-1.25,0.00,-58.90,353.71,7576.16,-0.52,0.00,437.00,174.71,286.78,1754.03,161.16,0.02,0.00,12.70,3.35,17.94,569.62,0.00,0.00,13.54,8.36,0.00,245.37
2025-06-14 19:35,-1.51,0.00,-4.75,369.41,7592.35,-0.52,0.00,435.00,212.49,41.12,1769.46,153.65,0.02,0.00,12.63,0.28,18.83,570.87,0.00,0.00,13.48,10.13,0.00,159.19
2025-06-14 19:40,-1.30,0.00,-57.35,382.80,7618.25,-0.44,0.00,440.00,213.00,139.30,1778.78,150.03,0.02,0.00,12.57,3.31,19.40,572.77,0.00,0.00,13.63,10.16,0.00,167.91
2025-06-14 19:45,-1.32,0.00,-44.75,397.75,7590.93,-0.54,0.00,436.00,213.42,89.99,1768.19,146.06,0.02,0.00,12.50,2.60,20.66,570.75,0.00,0.00,13.51,10.18,0.00,176.43
2025-06-14 19:50,-2.03,0.00,-34.05,339.78,7641.44,-0.55,0.00,436.00,212.76,103.86,1765.53,137.56,0.02,0.00,12.43,1.98,17.69,574.48,0.00,0.00,13.51,10.15,0.00,144.17
2025-06-14 19:55,-1.28,0.00,-1.20,272.66,7608.41,-0.45,0.00,441.00,174.67,255.31,1762.25,144.30,0.02,0.00,12.37,0.07,14.28,572.02,0.00,0.00,13.66,8.35,0.00,238.31
2025-06-14 20:00,-1.46,0.00,-28.60,329.26,7589.44,-0.52,0.00,439.00,213.63,91.69,1772.24,142.26,0.02,0.00,12.30,1.66,17.05,570.62,0.00,0.00,13.60,10.19,0.00,186.36
2025-06-14 20:05,-5.07,0.00,-5.75,378.06,7583.78,-0.55,0.00,435.00,212.01,22.56,1767.85,149.44,0.02,0.00,12.27,0.34,19.69,570.21,0.00,0.00,13.48,10.11,0.00,180.01
2025-06-14 20:10,-1.21,0.00,0.00,388.59,7620.93,-0.45,0.00,440.00,211.68,37.86,1694.67,162.14,0.02,0.00,12.23,0.00,20.96,572.96,0.00,0.00,13.63,10.09,0.00,163.43
2025-06-14 20:15,-44.78,0.00,-9.55,320.93,7619.27,-0.52,0.00,436.00,211.53,140.80,1672.16,166.25,0.02,0.00,12.20,0.56,16.75,572.83,0.00,0.00,13.51,10.08,0.00,155.99
2025-06-14 20:20,-2.97,0.00,0.00,379.27,7628.45,-0.52,0.00,435.00,183.61,34.09,1606.45,177.84,0.02,0.00,12.17,0.00,20.37,573.52,0.00,0.00,13.48,8.77,0.00,180.12
2025-06-14 20:25,-9.24,0.00,0.00,382.28,7637.56,-0.42,0.00,435.00,136.04,0.27,1705.97,190.04,0.02,0.00,12.13,0.00,20.49,574.21,0.00,0.00,13.48,6.53,0.00,160.18
2025-06-14 20:30,-3.66,0.00,0.00,342.14,7622.96,-0.53,0.00,435.00,175.78,2.16,1597.74,199.25,0.02,0.00,12.10,0.00,18.23,573.12,0.00,0.00,13.48,8.40,0.00,140.01
2025-06-14 20:35,-2.30,0.00,0.00,356.98,7634.24,-0.53,0.00,440.00,173.88,1.74,1568.31,212.48,0.02,0.00,12.03,0.00,19.14,573.96,0.00,0.00,13.63,8.31,0.00,140.01
2025-06-14 20:40,-1.55,0.00,0.00,401.58,7640.64,-0.45,0.00,435.00,173.82,7.22,1426.91,215.73,0.02,0.00,11.97,0.00,21.60,574.45,0.00,0.00,13.48,8.31,0.00,140.01
2025-06-14 20:45,-3.28,0.00,0.00,367.08,7626.72,-0.43,0.00,436.00,174.62,6.53,1482.91,203.38,0.02,0.00,11.90,0.00,19.78,573.37,0.00,0.00,13.51,8.35,0.00,140.01
2025-06-14 20:50,-1.26,0.00,0.00,388.93,7620.64,-0.53,0.00,437.00,173.12,1.32,1412.99,202.01,0.02,0.00,11.83,0.00,21.15,572.93,0.00,0.00,13.54,8.28,0.00,139.54
2025-06-14 20:55,-1.23,0.00,0.00,351.99,7645.30,-0.45,0.00,440.00,173.98,15.60,1423.00,209.13,0.02,0.00,11.77,0.00,19.11,574.76,0.00,0.00,13.63,8.32,0.00,138.72
2025-06-14 21:00,-1.43,0.00,0.00,367.65,7628.45,-0.51,0.00,436.00,173.08,8.67,1399.21,213.70,0.02,0.00,11.70,0.00,21.31,573.53,0.00,0.00,13.51,8.27,0.00,135.55
2025-06-14 21:05,-6.65,0.00,0.00,346.23,7629.14,-0.52,0.00,436.00,128.70,8.97,1388.93,206.59,0.02,0.00,11.68,0.00,20.14,573.59,0.00,0.00,13.51,6.19,0.00,137.79
2025-06-14 21:10,-4.78,0.00,0.00,384.12,7625.77,-0.43,0.00,435.00,81.00,3.60,1347.92,199.89,0.02,0.00,11.67,0.00,22.19,573.35,0.00,0.00,13.48,3.94,0.00,129.49
2025-06-14 21:15,-2.54,0.00,0.00,414.73,7628.82,-0.52,0.00,436.00,42.68,1.93,1295.99,207.80,0.02,0.00,11.65,0.00,23.79,573.55,0.00,0.00,13.51,2.14,0.00,110.65
2025-06-14 21:20,-1.28,0.00,0.00,371.79,7641.27,-0.54,0.00,439.00,42.48,11.80,1316.54,221.26,0.02,0.00,11.63,0.00,21.29,574.48,0.00,0.00,13.60,2.13,0.00,125.83
2025-06-14 21:25,-1.36,0.00,0.00,397.48,7627.62,-0.43,0.00,435.00,42.54,6.51,1301.00,213.49,0.02,0.00,11.62,0.00,23.33,573.45,0.00,0.00,13.48,2.13,0.00,100.20
2025-06-14 21:30,-1.30,0.00,0.00,361.27,7650.21,-0.52,0.00,441.00,42.28,15.52,1345.60,210.51,0.02,0.00,11.60,0.00,21.65,575.15,0.00,0.00,13.66,2.12,0.00,103.92
2025-06-14 21:35,-2.96,0.00,0.00,345.33,7615.88,-0.53,0.00,433.00,42.26,0.00,1302.97,229.02,0.02,0.00,11.55,0.00,20.31,572.58,0.00,0.00,13.42,2.12,0.00,96.51
2025-06-14 21:40,-3.25,0.00,0.00,382.31,7638.02,-0.41,0.00,440.00,42.40,0.16,1182.53,254.83,0.02,0.00,11.50,0.00,22.53,574.24,0.00,0.00,13.63,2.13,0.00,96.51
2025-06-14 21:45,-14.16,0.00,0.00,307.66,7631.19,-0.52,0.00,438.00,42.44,3.81,1204.46,262.60,0.02,0.00,11.45,0.00,17.94,573.71,0.00,0.00,13.57,2.13,0.00,96.51
2025-06-14 21:50,-52.40,0.00,0.00,321.03,7625.26,-0.51,0.00,437.00,42.27,4.28,1203.14,276.92,0.02,0.00,11.40,0.00,18.75,573.26,0.00,0.00,13.54,2.12,0.00,96.51
2025-06-14 21:55,-41.34,0.00,0.00,387.01,7641.61,-0.42,0.00,439.00,42.81,0.04,1020.00,259.47,0.02,0.00,11.35,0.00,22.55,574.49,0.00,0.00,13.60,2.15,0.00,96.51
2025-06-14 22:00,-84.04,0.00,0.00,320.86,7632.51,-0.52,0.00,437.00,42.16,0.00,1153.12,248.64,0.02,0.00,11.30,0.00,18.84,573.84,0.00,0.00,13.54,2.12,0.00,96.51
2025-06-14 22:05,-37.01,0.00,0.00,374.54,7619.62,-0.51,0.00,436.00,42.67,0.00,985.17,234.09,0.02,0.00,11.28,0.00,21.98,572.88,0.00,0.00,13.51,2.14,0.00,98.15
2025-06-14 22:10,-2.96,0.00,0.00,329.92,7605.70,-0.44,0.00,398.00,42.79,14.22,1133.44,218.96,0.02,0.00,11.27,0.00,18.96,571.52,0.00,0.00,12.33,2.15,0.00,126.25
2025-06-14 22:15,-3.71,0.00,0.00,319.37,7580.58,-0.42,0.00,435.00,42.78,0.02,1091.74,205.77,0.02,0.00,11.25,0.00,18.05,569.51,0.00,0.00,13.48,2.15,0.00,135.98
2025-06-14 22:20,-5.21,0.00,0.00,325.50,7569.76,-0.52,0.00,440.00,42.74,0.00,1084.33,192.36,0.02,0.00,11.23,0.00,18.39,568.67,0.00,0.00,13.63,2.14,0.00,138.24
2025-06-14 22:25,-4.38,0.00,0.00,271.17,7600.26,-0.46,0.00,439.00,43.11,31.16,1075.28,190.33,0.02,0.00,11.22,0.00,14.63,571.19,0.00,0.00,13.60,2.16,0.00,138.00
2025-06-14 22:30,-3.64,0.00,0.00,290.26,7602.01,-0.51,0.00,438.00,42.56,0.10,1037.96,183.95,0.02,0.00,11.20,0.00,15.37,571.30,0.00,0.00,13.57,2.14,0.00,137.75
2025-06-14 22:35,-3.65,0.00,0.00,337.59,7578.45,-0.53,0.00,433.00,42.68,0.04,1024.91,189.52,0.02,0.00,11.17,0.00,18.35,569.33,0.00,0.00,13.42,2.14,0.00,126.02
2025-06-14 22:40,-4.18,0.00,0.00,313.84,7563.14,-0.42,0.00,388.00,42.64,0.00,1058.70,187.03,0.02,0.00,11.13,0.00,17.88,568.15,0.00,0.00,12.02,2.14,0.00,122.67
2025-06-14 22:45,-1.65,0.00,0.00,289.67,7574.47,-0.50,0.00,346.00,42.42,0.06,1043.73,194.05,0.02,0.00,11.10,0.00,15.91,569.03,0.00,0.00,10.72,2.13,0.00,121.87
2025-06-14 22:50,-6.52,0.00,0.00,325.60,7558.19,-0.51,0.00,300.00,42.36,0.00,1019.63,195.84,0.02,0.00,11.07,0.00,17.87,567.83,0.00,0.00,9.29,2.13,0.00,108.80
2025-06-14 22:55,-1.85,0.00,0.00,291.08,7584.46,-0.43,0.00,259.00,42.55,0.09,1016.15,196.38,0.02,0.00,11.03,0.00,16.30,569.76,0.00,0.00,8.02,2.14,0.00,106.06
2025-06-14 23:00,-5.67,0.00,0.00,331.01,7539.93,-0.42,0.00,219.00,42.43,0.05,1018.66,198.01,0.02,0.00,11.00,0.00,18.48,566.20,0.00,0.00,6.79,2.13,0.00,101.83
2025-06-14 23:05,-3.75,0.00,0.00,341.43,7490.97,-0.50,0.00,179.00,42.77,0.01,1013.40,200.06,0.02,0.00,10.98,0.00,19.19,562.21,0.00,0.00,5.55,2.15,0.00,108.80
2025-06-14 23:10,-1.91,0.00,0.00,338.18,7532.77,-0.42,0.00,87.00,42.92,12.53,990.25,193.42,0.02,0.00,10.97,0.00,18.97,565.51,0.00,0.00,2.70,2.15,0.00,127.53
2025-06-14 23:15,-2.72,0.00,0.00,364.26,7555.36,-0.51,0.00,16.00,43.13,0.14,989.46,191.37,0.02,0.00,10.95,0.00,20.51,567.36,0.00,0.00,0.50,2.16,0.00,126.78
2025-06-14 23:20,-4.84,0.00,0.00,345.79,7553.33,-0.51,0.00,0.00,42.94,9.35,977.50,188.84,0.02,0.00,10.93,0.00,18.86,567.36,0.00,0.00,0.00,2.15,0.00,108.35
2025-06-14 23:25,-5.53,0.00,0.00,331.93,7513.63,-0.44,0.00,0.00,43.26,47.77,978.74,188.75,0.02,0.00,10.92,0.00,17.84,564.07,0.00,0.00,0.00,2.17,0.00,108.46
2025-06-14 23:30,-4.05,0.00,0.00,352.02,7492.71,-0.41,0.00,0.00,43.17,0.00,982.74,184.30,0.02,0.00,10.90,0.00,19.02,562.37,0.00,0.00,0.00,2.17,0.00,96.52
2025-06-14 23:35,-2.66,0.00,0.00,362.40,7489.22,-0.53,0.00,0.00,43.23,0.10,915.50,181.32,0.02,0.00,10.85,0.00,19.80,561.98,0.00,0.00,0.00,2.17,0.00,96.52
