date,Battery (Charging) -  MW,Pumps -  MW,Exports -  MW,Imports -  MW,Coal (Black) -  MW,Bioenergy (Biomass) -  MW,Gas (CCGT) -  MW,Gas (OCGT) -  MW,Gas (Waste Coal Mine) -  MW,Battery (Discharging) -  MW,Hydro -  MW,Wind -  MW,Solar (Utility) -  MW,Solar (Rooftop) -  MW,Temperature - C,Exports Emissions Vol - tCO₂e,Imports Emissions Vol - tCO₂e,Coal (Black) Emissions Vol - tCO₂e,Bioenergy (Biomass) Emissions Vol - tCO₂e,Gas (CCGT) Emissions Vol - tCO₂e,Gas (OCGT) Emissions Vol - tCO₂e,Gas (Waste Coal Mine) Emissions Vol - tCO₂e,Emissions Intensity - kgCO₂e/MWh,Price - AUD/MWh
2025-06-06 12:30,-187.59,-489.16,-1004.45,0.00,3995.52,36.80,0.22,0.26,31.33,0.00,86.52,100.27,1911.73,3234.44,21.60,44.71,0.00,294.50,0.06,0.01,0.01,1.58,0.00,44.94
2025-06-06 12:35,-179.70,-490.02,-961.35,0.00,3960.98,37.70,0.22,0.26,31.27,0.00,86.20,106.02,1857.88,3197.66,21.60,42.96,0.00,292.01,0.06,0.01,0.01,1.58,0.00,54.76
2025-06-06 12:40,-140.96,-486.49,-1020.35,0.00,4084.83,36.50,0.22,0.26,33.89,1.44,86.69,104.15,1874.81,3160.89,21.60,46.05,0.00,301.04,0.06,0.01,0.01,1.71,0.00,54.76
2025-06-06 12:45,-137.20,-489.52,-978.55,0.00,4094.80,36.40,0.22,0.26,36.66,0.51,86.71,92.37,1808.61,3124.11,21.60,44.71,0.00,301.78,0.06,0.01,0.01,1.86,0.00,55.73
2025-06-06 12:50,-51.94,-487.22,-1105.65,0.00,4193.94,34.70,0.22,0.26,36.84,3.64,86.80,97.16,1877.96,3087.33,21.60,50.42,0.00,309.04,0.06,0.01,0.01,1.87,0.00,55.73
2025-06-06 12:55,-59.31,-489.01,-1112.45,0.00,4179.54,35.10,0.22,0.26,38.56,0.91,86.62,80.39,1904.21,3050.55,21.60,50.61,0.00,308.03,0.06,0.01,0.01,1.96,0.00,54.76
2025-06-06 13:00,-89.66,-490.19,-1073.90,0.00,4117.88,31.90,0.22,0.26,34.03,0.07,85.99,76.38,1959.77,3013.78,21.60,48.23,0.00,303.53,0.05,0.01,0.01,1.72,0.00,44.94
2025-06-06 13:05,-75.68,-489.29,-1000.15,0.00,4000.51,39.30,0.22,0.26,35.88,0.39,85.78,85.85,1913.76,2966.23,21.72,44.64,0.00,295.01,0.06,0.01,0.01,1.81,0.00,55.73
2025-06-06 13:10,-92.43,-487.27,-1042.95,0.00,4150.33,36.80,0.22,0.26,34.25,2.02,86.35,94.70,1930.83,2918.69,21.83,47.03,0.00,305.89,0.06,0.01,0.01,1.73,0.00,55.73
2025-06-06 13:15,-91.31,-488.26,-1079.80,0.00,4182.28,37.20,0.22,0.26,34.06,0.46,86.53,91.46,1956.91,2871.14,21.95,48.67,0.00,308.25,0.06,0.01,0.01,1.72,0.00,44.94
2025-06-06 13:20,-96.05,-490.46,-1042.95,0.00,4114.90,36.60,0.22,0.26,35.38,0.11,85.89,93.45,1985.22,2823.60,22.07,46.51,0.00,303.32,0.06,0.01,0.01,1.79,0.00,54.76
2025-06-06 13:25,-83.65,-486.64,-993.50,0.00,4165.97,35.70,0.22,0.26,34.93,1.82,86.65,82.06,1897.95,2776.06,22.18,45.17,0.00,307.00,0.06,0.01,0.01,1.77,0.00,68.22
2025-06-06 13:30,-64.42,-487.63,-1001.80,0.00,4237.80,37.90,0.22,0.26,32.77,1.91,86.61,78.35,1899.87,2728.51,22.30,45.83,0.00,312.28,0.06,0.01,0.01,1.65,0.00,82.03
2025-06-06 13:35,-52.33,-491.13,-986.05,0.00,4274.42,38.10,14.93,0.26,35.28,0.28,85.87,74.35,1872.55,2675.19,22.27,45.46,0.00,315.19,0.06,0.54,0.01,1.79,0.00,55.73
2025-06-06 13:40,-83.36,-246.28,-1094.55,0.00,4249.35,35.80,20.22,0.26,34.51,0.00,85.30,79.13,1897.30,2621.88,22.23,51.97,0.00,313.14,0.06,0.73,0.01,1.75,0.00,54.76
2025-06-06 13:45,-107.47,-244.44,-1038.95,0.00,4227.42,32.20,19.34,0.26,36.07,0.99,86.04,60.56,1971.62,2568.56,22.20,48.83,0.00,311.35,0.05,0.70,0.01,1.82,0.00,54.76
2025-06-06 13:50,-95.83,-245.97,-1041.25,0.00,4215.37,31.20,27.08,0.26,36.48,0.00,85.65,61.48,1955.61,2515.24,22.17,48.97,0.00,310.37,0.05,0.98,0.01,1.85,0.00,55.73
2025-06-06 13:55,-136.79,-245.46,-989.20,0.00,4249.49,32.00,39.98,0.26,37.27,0.25,85.31,65.30,1902.53,2461.93,22.13,46.99,0.00,312.91,0.05,1.45,0.01,1.89,0.00,64.86
2025-06-06 14:00,-83.14,-245.39,-982.35,0.00,4286.34,29.20,39.98,0.26,38.59,0.02,85.36,78.29,1823.08,2408.61,22.10,47.30,0.00,315.63,0.05,1.45,0.01,1.96,0.00,66.54
2025-06-06 14:05,-117.96,-244.83,-981.40,0.00,4386.39,28.50,59.70,0.26,38.49,1.05,86.11,77.72,1780.29,2376.78,22.17,47.88,0.00,322.89,0.05,2.16,0.01,1.96,0.00,66.69
2025-06-06 14:10,-93.70,-245.50,-1108.20,0.00,4395.19,28.00,100.85,0.26,40.89,0.00,86.06,79.37,1949.83,2344.95,22.23,52.72,0.00,323.72,0.05,3.65,0.01,2.08,0.00,60.02
2025-06-06 14:15,-96.09,-245.42,-1100.80,0.00,4393.46,27.20,139.84,0.26,40.20,0.00,90.73,81.85,1950.63,2313.12,22.30,52.25,0.00,323.70,0.05,5.07,0.01,2.05,0.00,60.88
2025-06-06 14:20,-105.03,-243.69,-1046.60,0.00,4418.45,27.00,145.04,0.26,40.06,1.99,91.90,70.30,1824.20,2281.29,22.37,50.76,0.00,325.53,0.05,5.26,0.01,2.04,0.00,66.45
2025-06-06 14:25,-117.69,-244.66,-1095.50,0.00,4427.38,27.30,137.86,0.26,39.27,0.97,92.45,74.21,1952.83,2249.47,22.43,52.16,0.00,326.20,0.05,5.18,0.01,2.00,0.00,64.81
2025-06-06 14:30,-77.92,-245.03,-1063.35,0.00,4424.31,24.10,131.54,0.26,37.47,0.00,91.19,72.50,1950.61,2217.64,22.50,50.69,0.00,326.00,0.04,5.06,0.01,1.92,0.00,64.35
2025-06-06 14:35,-49.77,-244.49,-1053.10,0.00,4535.85,25.10,147.95,0.26,37.30,6.70,93.18,75.65,1837.39,2139.93,22.43,51.33,0.00,334.13,0.04,5.36,0.01,1.91,0.00,75.45
2025-06-06 14:40,-85.36,-244.56,-974.25,0.00,4501.26,26.00,171.62,0.26,37.99,0.16,101.94,78.30,1747.83,2062.22,22.37,47.90,0.00,331.69,0.04,6.13,0.01,1.94,0.00,74.30
2025-06-06 14:45,-52.10,-243.35,-969.00,0.00,4642.45,27.90,184.32,0.26,38.13,4.30,102.10,83.21,1724.39,1984.51,22.30,48.16,0.00,341.90,0.05,6.57,0.01,1.95,0.00,75.45
2025-06-06 14:50,-35.85,-244.43,-889.50,0.00,4573.55,27.70,178.26,0.26,37.79,0.26,108.14,77.54,1723.90,1906.81,22.23,44.05,0.00,336.95,0.05,6.35,0.01,1.93,0.00,62.73
2025-06-06 14:55,-87.46,-244.49,-931.45,0.00,4620.30,28.20,225.11,0.26,40.76,0.00,113.25,76.25,1884.25,1829.10,22.17,45.13,0.00,340.32,0.05,8.05,0.01,2.09,0.00,60.88
2025-06-06 15:00,-78.30,-244.27,-901.30,0.00,4602.48,28.40,299.88,0.26,41.31,0.00,113.40,79.34,1783.32,1751.39,22.10,44.08,0.00,339.04,0.05,10.63,0.01,2.12,0.00,68.46
2025-06-06 15:05,-27.97,-245.18,-954.55,0.00,4649.97,27.70,309.16,0.26,39.08,3.08,114.29,78.97,1783.50,1680.35,22.25,46.79,0.00,342.48,0.05,10.96,0.01,2.01,0.00,70.87
2025-06-06 15:10,-34.26,-245.19,-1001.85,0.00,4622.40,30.50,309.02,0.26,39.52,0.00,114.04,78.56,1928.26,1609.30,22.40,48.06,0.00,340.45,0.05,10.94,0.01,2.03,0.00,68.29
2025-06-06 15:15,-30.93,-243.73,-923.25,0.00,4704.63,37.60,316.37,0.26,41.42,3.33,115.33,84.96,1742.69,1538.26,22.55,45.55,0.00,346.37,0.06,11.21,0.01,2.13,0.00,77.53
2025-06-06 15:20,-20.34,-245.19,-898.85,0.00,4722.10,37.70,365.66,0.26,42.82,0.25,114.17,79.35,1690.79,1467.22,22.70,44.68,0.00,347.76,0.06,12.83,0.01,2.20,0.00,72.18
2025-06-06 15:25,-48.48,0.00,-958.90,0.00,4701.65,34.80,433.69,0.26,42.10,0.00,113.70,70.36,1646.97,1396.17,22.85,49.50,0.00,346.32,0.06,15.11,0.01,2.16,0.00,83.45
2025-06-06 15:30,-95.69,0.00,-979.20,0.00,4808.03,37.70,443.20,0.26,42.43,0.59,114.20,70.87,1671.01,1325.13,23.00,50.64,0.00,354.12,0.06,15.44,0.01,2.18,0.00,90.58
2025-06-06 15:35,-6.18,0.00,-1036.30,0.00,4912.16,39.60,446.25,0.26,42.63,57.94,119.53,72.54,1611.94,1235.58,22.92,53.86,0.00,361.79,0.07,15.55,0.01,2.19,0.00,86.73
2025-06-06 15:40,-47.43,0.00,-929.95,0.00,4871.24,38.10,491.32,0.26,44.29,0.10,113.61,81.80,1561.17,1146.03,22.83,48.86,0.00,358.92,0.06,17.18,0.01,2.28,0.00,83.45
2025-06-06 15:45,-78.94,0.00,-886.45,0.00,4951.98,39.10,541.43,39.71,42.29,1.50,114.11,74.14,1478.42,1056.49,22.75,47.29,0.00,365.38,0.06,19.00,1.92,2.17,0.00,85.43
2025-06-06 15:50,-49.64,0.00,-921.55,0.00,5087.80,36.90,575.76,78.06,41.67,37.67,114.17,78.97,1367.50,966.94,22.67,49.93,0.00,375.80,0.06,20.24,3.78,2.14,0.00,87.85
2025-06-06 15:55,-1.91,0.00,-918.35,0.00,5148.60,35.50,588.73,79.60,42.61,13.90,114.48,73.83,1291.22,877.39,22.58,50.60,0.00,380.35,0.06,20.71,3.85,2.19,0.00,107.41
2025-06-06 16:00,-1.04,0.00,-858.30,0.00,5229.89,35.70,590.90,119.80,40.94,1.47,118.89,64.79,1229.25,787.84,22.50,47.99,0.00,386.79,0.06,20.80,5.80,2.10,0.00,105.86
2025-06-06 16:05,-1.29,0.00,-986.40,0.00,5308.88,35.70,676.20,118.39,43.39,56.94,279.61,63.41,1132.22,720.69,22.13,54.31,0.00,393.11,0.06,23.68,5.73,2.23,0.00,114.83
2025-06-06 16:10,-0.01,0.00,-972.80,0.00,5450.37,35.80,708.88,120.15,44.12,0.67,285.37,63.49,1072.04,653.53,21.77,54.60,0.00,403.85,0.06,24.80,5.81,2.27,0.00,108.09
2025-06-06 16:15,0.00,0.00,-953.45,0.00,5561.86,35.60,724.56,120.24,42.30,5.04,341.29,71.00,876.29,586.38,21.40,54.60,0.00,412.11,0.06,25.35,5.82,2.17,0.00,114.83
2025-06-06 16:20,-8.56,0.00,-958.35,0.00,5668.68,37.40,722.46,120.11,41.98,0.62,347.49,83.33,878.25,519.22,21.03,55.01,0.00,420.21,0.06,25.31,5.81,2.16,0.00,126.51
2025-06-06 16:25,-15.37,0.00,-923.80,0.00,5742.28,37.00,727.83,152.92,43.42,0.10,350.33,87.97,741.23,452.07,20.67,54.00,0.00,425.70,0.06,25.51,7.40,2.23,0.00,161.55
2025-06-06 16:30,-0.29,0.00,-933.95,0.00,5852.75,36.30,775.75,155.14,44.01,4.15,358.07,87.92,658.63,384.91,20.30,55.13,0.00,433.71,0.06,27.13,7.51,2.26,0.00,146.52
2025-06-06 16:35,-6.16,0.00,-863.55,0.00,5927.67,35.00,760.31,193.06,43.69,0.10,327.26,83.87,547.47,340.67,20.13,52.12,0.00,439.69,0.06,26.63,9.34,2.25,0.00,132.83
2025-06-06 16:40,-0.75,0.00,-923.15,0.00,5991.31,35.20,784.83,277.02,43.17,12.37,346.97,87.89,461.47,296.43,19.97,56.00,0.00,444.65,0.06,27.48,13.44,2.22,0.00,161.55
2025-06-06 16:45,-0.82,0.00,-895.15,0.00,6028.64,35.00,782.21,366.35,42.80,0.34,360.70,80.70,343.41,252.18,19.80,55.09,0.00,447.47,0.06,27.40,17.80,2.20,0.00,162.83
2025-06-06 16:50,-0.30,0.00,-924.90,0.00,6075.06,35.60,782.47,427.00,43.59,115.91,378.55,84.96,226.94,207.94,19.63,56.76,0.00,450.99,0.06,27.42,20.78,2.24,0.00,165.50
2025-06-06 16:55,-0.29,0.00,-934.15,0.00,6120.12,33.80,782.55,475.55,41.53,128.29,387.98,93.04,152.84,163.70,19.47,57.66,0.00,454.40,0.06,27.43,23.17,2.13,0.00,161.68
2025-06-06 17:00,-0.74,0.00,-967.05,0.00,6057.14,34.10,776.34,477.25,40.84,364.94,373.47,88.00,106.04,119.46,19.30,58.38,0.00,449.60,0.06,27.21,23.26,2.10,0.00,168.03
2025-06-06 17:05,-0.31,0.00,-842.00,0.00,6155.31,34.00,782.80,478.55,42.97,188.91,386.32,82.16,87.29,101.76,19.08,52.11,0.00,456.96,0.06,27.43,23.32,2.21,0.00,162.73
2025-06-06 17:10,-0.30,0.00,-815.90,0.00,6097.19,31.70,771.64,476.55,42.03,214.48,376.63,82.17,47.18,84.07,18.87,50.60,0.00,452.45,0.05,27.04,23.22,2.16,0.00,151.60
2025-06-06 17:15,-0.29,0.00,-744.25,0.00,6134.29,29.40,779.54,513.18,46.13,150.67,325.19,89.89,30.16,66.37,18.65,46.85,0.00,455.09,0.05,27.31,25.03,2.37,0.00,153.45
2025-06-06 17:20,-0.30,0.00,-756.30,0.00,6149.30,28.20,777.55,552.49,46.42,163.39,317.62,81.86,22.15,48.68,18.43,47.65,0.00,456.27,0.05,27.25,26.97,2.37,0.00,162.83
2025-06-06 17:25,-0.31,0.00,-849.05,0.00,6200.40,28.10,780.98,605.98,46.15,207.03,382.52,81.58,13.03,30.99,18.22,52.84,0.00,460.10,0.05,27.37,29.61,2.37,0.00,148.73
2025-06-06 17:30,-0.30,0.00,-930.15,0.00,6227.83,33.50,798.04,646.28,45.35,377.12,370.16,76.33,8.88,13.29,18.00,56.77,0.00,462.08,0.06,27.94,31.60,2.32,0.00,195.43
2025-06-06 17:35,-0.29,0.00,-883.40,0.00,6267.66,35.40,779.77,649.92,46.58,235.17,393.89,71.42,5.64,11.16,17.85,54.83,0.00,465.15,0.06,27.32,31.78,2.39,0.00,115.63
2025-06-06 17:40,-0.29,0.00,-765.10,0.00,6176.07,36.60,751.94,507.88,45.94,316.23,346.94,74.52,4.14,9.04,17.70,47.37,0.00,457.87,0.06,26.40,24.83,2.35,0.00,143.73
2025-06-06 17:45,-0.30,0.00,-743.75,0.00,6206.42,32.40,780.18,631.79,46.03,148.43,345.12,82.55,2.24,6.91,17.55,46.82,0.00,460.40,0.05,27.34,30.88,2.36,0.00,143.73
2025-06-06 17:50,-0.30,0.00,-766.55,0.00,6248.01,34.30,786.23,655.73,44.98,170.43,327.73,83.69,1.34,4.78,17.40,49.10,0.00,463.38,0.06,27.55,32.06,2.30,0.00,162.83
2025-06-06 17:55,-0.29,0.00,-616.45,0.00,6234.28,33.30,777.44,651.54,45.68,236.92,386.28,89.77,0.84,2.65,17.25,38.19,0.00,462.49,0.06,27.25,31.86,2.34,0.00,163.14
2025-06-06 18:00,-0.38,0.00,-570.75,0.00,6251.77,37.20,777.23,650.44,42.66,165.86,376.67,81.41,0.84,0.52,17.10,35.76,0.00,464.02,0.06,27.24,31.80,2.18,0.00,143.53
2025-06-06 18:05,-0.29,0.00,-592.10,0.00,6175.30,40.60,772.61,648.24,43.79,264.97,315.07,86.72,0.84,0.44,17.02,36.82,0.00,458.06,0.07,27.08,31.70,2.24,0.00,132.83
2025-06-06 18:10,-0.31,0.00,-540.60,0.00,6141.45,38.40,779.45,619.89,44.45,156.82,316.73,92.43,0.84,0.35,16.93,34.01,0.00,455.39,0.06,27.31,30.29,2.28,0.00,132.82
2025-06-06 18:15,-0.31,0.00,-505.45,0.00,6120.14,30.20,777.72,561.20,45.01,167.95,346.36,98.72,0.84,0.26,16.85,31.68,0.00,453.71,0.05,27.26,27.39,2.30,0.00,132.83
2025-06-06 18:20,-0.30,0.00,-524.75,0.00,6121.88,33.70,777.22,598.41,44.59,176.60,346.92,102.25,0.84,0.17,16.77,32.79,0.00,453.87,0.06,27.24,29.23,2.28,0.00,156.77
2025-06-06 18:25,-0.30,0.00,-699.60,0.00,6187.22,36.50,778.06,643.88,44.30,280.53,375.24,113.07,0.84,0.09,16.68,43.00,0.00,458.98,0.06,27.27,31.47,2.27,0.00,139.19
2025-06-06 18:30,-0.87,0.00,-623.50,0.00,6156.80,25.10,779.35,653.97,44.52,240.04,374.94,120.44,0.84,0.00,16.60,38.48,0.00,456.67,0.04,27.32,31.97,2.28,0.00,146.88
2025-06-06 18:35,-0.30,0.00,-662.45,0.00,6175.97,24.90,780.05,653.69,43.19,188.85,375.59,126.71,0.84,0.00,16.62,41.43,0.00,458.19,0.04,27.35,31.96,2.22,0.00,132.83
2025-06-06 18:40,-0.31,0.00,-658.50,0.00,6166.83,23.40,782.16,657.66,43.03,202.05,346.36,137.68,0.84,0.00,16.63,40.89,0.00,457.41,0.04,27.42,32.16,2.21,0.00,132.83
2025-06-06 18:45,-0.30,0.00,-666.55,0.00,6134.15,26.30,789.41,640.06,40.43,221.39,346.88,136.89,0.84,0.00,16.65,41.25,0.00,454.90,0.04,27.68,31.29,2.09,0.00,143.53
2025-06-06 18:50,-0.30,0.00,-696.70,0.00,6185.63,28.00,787.82,659.41,40.50,212.79,376.29,136.26,0.84,0.00,16.67,43.04,0.00,458.74,0.05,27.62,32.24,2.09,0.00,143.73
2025-06-06 18:55,-0.29,0.00,-710.65,0.00,6216.67,27.50,786.96,656.98,40.40,198.12,375.00,163.68,0.84,0.00,16.68,43.89,0.00,461.14,0.05,27.59,32.12,2.08,0.00,148.85
2025-06-06 19:00,-0.30,0.00,-751.10,0.00,6198.77,28.70,784.84,655.89,40.30,299.65,375.96,129.79,0.84,0.00,16.70,46.14,0.00,459.89,0.05,27.52,32.07,2.08,0.00,155.57
2025-06-06 19:05,-0.31,0.00,-732.25,0.00,6228.15,31.20,789.20,659.37,40.81,189.73,375.83,132.58,0.84,0.00,16.63,45.42,0.00,462.02,0.05,27.67,32.24,2.10,0.00,162.83
2025-06-06 19:10,-0.59,0.00,-716.20,0.00,6223.65,30.50,788.93,658.04,41.22,135.51,373.34,133.21,0.84,0.00,16.57,44.72,0.00,461.68,0.05,27.67,32.17,2.12,0.00,150.70
2025-06-06 19:15,-0.64,0.00,-722.30,0.00,6212.50,31.30,788.64,657.34,41.67,116.58,375.16,134.04,0.84,0.00,16.50,45.18,0.00,460.88,0.05,27.66,32.14,2.14,0.00,133.50
2025-06-06 19:20,-0.31,0.00,-726.75,0.00,6187.11,31.20,798.30,658.45,41.17,161.51,374.89,139.63,0.84,0.00,16.43,45.13,0.00,458.92,0.05,28.00,32.19,2.12,0.00,133.50
2025-06-06 19:25,-0.30,0.00,-709.45,0.00,6155.63,36.20,790.95,657.94,41.16,137.85,371.43,152.06,0.84,0.00,16.37,44.09,0.00,456.55,0.06,27.73,32.17,2.12,0.00,143.53
2025-06-06 19:30,-1.14,0.00,-701.45,0.00,6157.39,35.70,788.67,658.26,40.78,96.71,377.22,159.40,0.84,0.00,16.30,43.75,0.00,456.64,0.06,27.65,32.18,2.10,0.00,134.81
2025-06-06 19:35,-1.41,0.00,-689.25,0.00,6153.49,36.70,787.07,658.97,40.95,37.22,374.42,165.67,0.84,0.00,16.17,43.27,0.00,456.31,0.06,27.60,32.22,2.11,0.00,130.52
2025-06-06 19:40,-1.32,0.00,-666.05,0.00,6127.19,35.80,787.48,616.90,41.49,56.98,345.30,163.87,0.84,0.00,16.03,41.88,0.00,454.17,0.06,27.61,30.14,2.14,0.00,132.82
2025-06-06 19:45,-0.30,0.00,-681.50,0.00,6135.93,35.20,798.36,603.80,43.01,88.56,346.68,163.46,0.84,0.00,15.90,42.74,0.00,454.80,0.06,27.99,29.50,2.21,0.00,148.73
2025-06-06 19:50,-0.30,0.00,-741.30,0.00,6233.77,37.20,798.15,565.61,44.49,100.81,376.61,159.95,0.84,0.00,15.77,46.36,0.00,462.32,0.06,27.98,27.61,2.28,0.00,148.73
2025-06-06 19:55,-0.77,0.00,-726.25,0.00,6249.69,36.40,790.00,515.13,45.03,67.08,377.24,164.30,0.84,0.00,15.63,45.68,0.00,463.55,0.06,27.70,25.12,2.30,0.00,162.73
2025-06-06 20:00,-6.86,0.00,-732.45,0.00,6231.28,36.10,787.24,486.10,45.24,66.01,375.15,166.46,0.84,0.00,15.50,46.10,0.00,462.20,0.06,27.60,23.69,2.31,0.00,133.50
2025-06-06 20:05,-0.30,0.00,-707.85,0.00,6213.42,38.40,803.29,488.30,45.15,32.50,355.81,159.59,0.84,0.00,15.45,44.80,0.00,460.75,0.06,28.16,23.79,2.31,0.00,135.88
2025-06-06 20:10,-0.31,0.00,-658.40,0.00,6169.48,42.90,794.15,426.60,44.72,78.59,377.17,158.99,0.84,0.00,15.40,41.36,0.00,457.50,0.07,27.85,20.81,2.29,0.00,148.73
2025-06-06 20:15,-1.24,0.00,-630.25,0.00,6211.35,42.20,804.84,379.51,45.05,46.61,377.43,157.11,0.89,0.00,15.35,39.83,0.00,460.69,0.07,28.21,18.53,2.30,0.00,162.83
2025-06-06 20:20,-45.25,0.00,-684.05,0.00,6256.94,42.90,792.49,332.19,45.10,114.61,377.79,154.81,0.89,0.00,15.30,43.02,0.00,464.20,0.07,27.79,16.24,2.31,0.00,138.47
2025-06-06 20:25,-0.29,0.00,-661.95,0.00,6244.58,43.00,815.74,312.59,43.95,35.13,379.52,163.88,0.89,0.00,15.25,41.92,0.00,463.04,0.07,28.57,15.29,2.25,0.00,140.83
2025-06-06 20:30,-0.98,0.00,-622.00,0.00,6178.43,44.10,790.58,312.72,45.53,31.86,377.40,177.40,0.89,0.00,15.20,39.35,0.00,458.16,0.07,27.72,15.30,2.33,0.00,133.50
2025-06-06 20:35,-1.55,0.00,-617.55,0.00,6151.15,44.00,788.77,310.42,45.45,24.70,353.26,174.56,0.89,0.00,15.15,39.23,0.00,456.20,0.07,27.66,15.19,2.32,0.00,132.83
2025-06-06 20:40,-0.99,0.00,-611.45,0.00,6136.99,42.60,791.23,272.26,44.37,24.70,347.57,172.64,1.09,0.00,15.10,38.90,0.00,454.98,0.07,27.75,13.30,2.27,0.00,132.83
2025-06-06 20:45,-0.31,0.00,-589.65,0.00,6145.60,42.70,792.39,268.17,45.81,38.39,348.63,172.66,1.09,0.00,15.05,37.44,0.00,455.59,0.07,27.78,13.10,2.34,0.00,132.83
2025-06-06 20:50,-0.85,0.00,-625.70,0.00,6153.09,44.00,795.07,279.65,45.80,42.84,347.30,171.66,1.09,0.00,15.00,39.70,0.00,456.16,0.07,27.88,13.67,2.34,0.00,131.87
2025-06-06 20:55,-1.14,0.00,-626.70,0.00,6141.34,43.80,791.34,251.21,44.08,44.59,348.31,156.05,1.09,0.00,14.95,40.04,0.00,455.19,0.07,27.75,12.26,2.25,0.00,132.44
2025-06-06 21:00,-1.67,0.00,-642.45,0.00,6128.36,42.60,793.76,196.12,45.10,3.44,348.43,145.11,1.09,0.00,14.90,41.19,0.00,454.24,0.07,27.83,9.54,2.31,0.00,114.84
2025-06-06 21:05,-0.68,0.00,-600.05,0.00,6122.37,42.00,760.01,107.27,44.65,0.32,348.56,155.74,1.09,0.00,14.82,38.62,0.00,453.78,0.07,26.70,5.20,2.28,0.00,101.83
2025-06-06 21:10,-1.20,0.00,-588.35,0.00,6066.44,40.50,767.17,101.76,44.36,4.48,347.60,157.97,1.09,0.00,14.73,37.76,0.00,449.23,0.07,26.95,4.92,2.27,0.00,101.83
2025-06-06 21:15,-3.03,0.00,-570.45,0.00,6049.35,40.50,762.11,98.71,44.73,0.54,347.08,155.58,1.19,0.00,14.65,36.63,0.00,447.77,0.07,26.77,4.78,2.29,0.00,105.23
2025-06-06 21:20,-1.13,0.00,-589.75,0.00,6040.16,40.50,756.87,97.99,44.70,3.74,347.75,154.83,1.19,0.00,14.57,37.87,0.00,447.15,0.07,26.59,4.74,2.29,0.00,96.83
2025-06-06 21:25,-0.31,0.00,-619.75,0.00,5972.87,0.00,767.39,102.32,14.27,13.32,348.40,159.49,1.09,0.00,14.48,39.83,0.00,441.68,0.00,26.96,4.95,0.67,0.00,96.45
2025-06-06 21:30,-0.31,0.00,-588.80,0.00,5865.54,42.00,769.58,101.76,46.31,28.32,350.04,169.05,0.99,0.00,14.40,37.34,0.00,433.29,0.07,27.03,4.92,2.37,0.00,95.67
2025-06-06 21:35,-0.31,0.00,-559.70,0.00,5837.27,38.60,751.78,101.96,46.38,45.37,351.55,185.30,0.99,0.00,14.33,35.36,0.00,431.25,0.06,26.43,4.93,2.38,0.00,96.83
2025-06-06 21:40,-0.31,0.00,-598.80,0.00,5894.21,38.20,752.00,101.00,46.56,18.44,349.44,198.61,0.99,0.00,14.27,37.69,0.00,435.42,0.06,26.40,4.89,2.39,0.00,96.45
2025-06-06 21:45,-0.29,0.00,-636.05,0.00,5913.02,36.70,744.54,100.70,46.85,13.33,349.62,225.69,0.99,0.00,14.20,40.24,0.00,436.80,0.06,26.12,4.87,2.40,0.00,95.67
2025-06-06 21:50,-13.15,0.00,-615.85,0.00,5871.24,37.80,666.17,99.61,46.58,22.86,349.98,230.75,0.99,0.00,14.13,39.05,0.00,433.82,0.06,23.47,4.82,2.38,0.00,92.53
2025-06-06 21:55,-0.30,0.00,-575.90,0.00,5853.48,39.40,617.36,99.06,45.11,12.09,317.00,238.31,0.99,0.00,14.07,36.79,0.00,432.55,0.06,21.81,4.79,2.31,0.00,93.61
2025-06-06 22:00,-64.36,0.00,-524.30,0.00,5841.66,44.40,604.49,98.92,46.23,0.01,317.20,243.59,0.99,0.00,14.00,33.52,0.00,431.70,0.07,21.34,4.79,2.37,0.00,83.45
2025-06-06 22:05,-21.71,0.00,-549.05,0.00,5773.97,41.00,589.46,99.71,45.63,0.00,317.14,243.57,0.99,0.00,14.00,35.11,0.00,426.74,0.07,20.80,4.82,2.34,0.00,93.87
2025-06-06 22:10,-2.00,0.00,-540.45,0.00,5693.51,40.50,583.17,98.68,45.01,12.10,348.41,240.93,0.99,0.00,14.00,34.22,0.00,421.10,0.07,20.57,4.77,2.30,0.00,95.13
2025-06-06 22:15,-2.05,0.00,-511.10,0.00,5630.09,38.70,579.05,101.56,45.40,25.32,347.70,237.38,0.99,0.00,14.00,32.41,0.00,416.58,0.06,20.42,4.91,2.32,0.00,95.75
2025-06-06 22:20,-2.02,0.00,-486.85,0.00,5594.37,38.10,598.87,100.45,46.46,0.63,347.83,251.99,0.99,0.00,14.00,30.85,0.00,414.00,0.06,21.08,4.86,2.38,0.00,95.13
2025-06-06 22:25,-1.99,0.00,-505.35,0.00,5597.52,40.20,575.73,99.57,45.71,5.30,346.99,269.02,0.99,0.00,14.00,31.97,0.00,414.21,0.07,20.30,4.82,2.34,0.00,96.21
2025-06-06 22:30,-2.00,0.00,-492.15,0.00,5584.24,41.40,498.42,99.08,45.66,16.46,346.57,279.93,0.99,0.00,14.00,31.18,0.00,413.20,0.07,17.69,4.79,2.33,0.00,95.47
2025-06-06 22:35,-2.01,0.00,-450.20,0.00,5590.87,40.30,403.79,101.97,45.74,9.51,345.70,285.28,0.99,0.00,13.97,28.73,0.00,413.64,0.07,14.51,4.93,2.34,0.00,96.83
