DateTime,Temp (°C),Pressure (hPa),Cloud Cover (%),Wind Speed 10m (km/h),Wind Speed 100m (km/h),Solar GHI (W/m²),Solar DNI (W/m²)
2024-05-23 12:00:00,16.7,1018.2,1.0,9.8,12.4,562.0,848.7
2024-05-23 13:00:00,17.6,1017.5,28.0,6.7,8.6,554.0,847.1
2024-05-23 14:00:00,18.0,1016.8,40.0,3.6,4.5,485.0,817.9
2024-05-23 15:00:00,17.9,1016.6,14.0,2.4,2.6,363.0,740.0
2024-05-23 16:00:00,16.7,1016.8,0.0,4.4,7.7,207.0,623.6
2024-05-23 17:00:00,12.7,1017.2,9.0,10.3,12.8,48.0,248.2
2024-05-23 18:00:00,12.3,1017.6,0.0,9.9,11.8,0.0,0.0
2024-05-23 19:00:00,15.8,1018.2,0.0,6.3,8.6,0.0,0.0
2024-05-23 20:00:00,15.1,1018.2,0.0,1.8,4.6,0.0,0.0
2024-05-23 21:00:00,10.3,1018.4,7.0,5.8,4.1,0.0,0.0
2024-05-23 22:00:00,9.2,1018.4,100.0,6.3,6.5,0.0,0.0
2024-05-23 23:00:00,9.1,1018.3,99.0,8.4,12.0,0.0,0.0
2024-05-24 00:00:00,8.7,1018.3,100.0,10.0,16.9,0.0,0.0
2024-05-24 01:00:00,8.4,1018.2,100.0,9.0,17.9,0.0,0.0
2024-05-24 02:00:00,8.4,1017.9,100.0,9.0,17.4,0.0,0.0
2024-05-24 03:00:00,8.3,1017.4,100.0,8.0,14.8,0.0,0.0
2024-05-24 04:00:00,7.9,1017.3,98.0,7.4,14.1,0.0,0.0
2024-05-24 05:00:00,7.4,1017.5,95.0,7.5,12.8,0.0,0.0
2024-05-24 06:00:00,6.9,1017.9,40.0,8.2,11.3,0.0,0.0
2024-05-24 07:00:00,6.8,1018.3,97.0,8.9,12.1,1.0,0.0
2024-05-24 08:00:00,8.3,1018.8,23.0,10.8,14.1,81.0,339.9
2024-05-24 09:00:00,11.1,1019.2,16.0,11.1,15.5,242.0,611.8
2024-05-24 10:00:00,14.1,1019.2,11.0,9.1,12.9,398.0,768.5
2024-05-24 11:00:00,15.9,1018.8,10.0,8.6,10.9,504.0,818.1
2024-05-24 12:00:00,17.3,1018.0,83.0,4.7,5.8,556.0,842.2
2024-05-24 13:00:00,18.1,1017.6,31.0,4.0,4.7,543.0,819.1
2024-05-24 14:00:00,18.2,1017.0,96.0,7.1,8.2,480.0,810.0
2024-05-24 15:00:00,17.7,1016.9,100.0,9.4,11.8,355.0,709.1
2024-05-24 16:00:00,16.7,1016.7,100.0,8.6,14.3,179.0,385.9
2024-05-24 17:00:00,14.3,1016.9,100.0,7.2,15.9,37.0,83.4
2024-05-24 18:00:00,13.5,1017.7,100.0,8.3,17.0,0.0,0.0
2024-05-24 19:00:00,12.4,1018.4,25.0,11.2,14.7,0.0,0.0
2024-05-24 20:00:00,12.2,1018.7,54.0,10.0,13.4,0.0,0.0
2024-05-24 21:00:00,11.9,1018.8,38.0,10.5,14.1,0.0,0.0
2024-05-24 22:00:00,11.2,1018.7,99.0,11.5,15.3,0.0,0.0
2024-05-24 23:00:00,12.6,1019.1,100.0,7.9,20.2,0.0,0.0
2024-05-25 00:00:00,12.6,1019.2,100.0,7.1,18.3,0.0,0.0
2024-05-25 01:00:00,11.3,1018.8,100.0,6.6,12.5,0.0,0.0
2024-05-25 02:00:00,11.1,1018.6,100.0,6.6,12.0,0.0,0.0
2024-05-25 03:00:00,10.5,1018.4,96.0,7.9,12.5,0.0,0.0
2024-05-25 04:00:00,9.9,1018.3,87.0,8.2,13.3,0.0,0.0
2024-05-25 05:00:00,9.3,1018.5,96.0,9.1,13.9,0.0,0.0
2024-05-25 06:00:00,9.1,1019.0,100.0,9.6,14.7,0.0,0.0
2024-05-25 07:00:00,9.1,1019.6,100.0,9.6,14.7,1.0,0.0
2024-05-25 08:00:00,10.2,1019.9,100.0,10.4,15.3,50.0,35.0
2024-05-25 09:00:00,11.7,1020.1,100.0,11.5,16.3,155.0,99.4
2024-05-25 10:00:00,13.3,1020.2,100.0,10.4,16.7,239.0,114.1
2024-05-25 11:00:00,15.6,1019.5,100.0,9.4,12.7,405.0,381.5
2024-05-25 12:00:00,17.0,1018.6,100.0,8.4,10.4,434.0,363.4
2024-05-25 13:00:00,17.6,1017.8,100.0,5.4,6.6,421.0,339.4
2024-05-25 14:00:00,17.8,1017.3,100.0,3.2,4.3,331.0,218.3
2024-05-25 15:00:00,17.5,1017.1,100.0,2.2,2.5,205.0,85.7
2024-05-25 16:00:00,16.8,1017.2,100.0,2.8,5.6,124.0,68.2
2024-05-25 17:00:00,14.6,1017.2,100.0,6.9,7.4,32.0,33.6
2024-05-25 18:00:00,14.9,1017.3,100.0,6.4,7.4,0.0,0.0
2024-05-25 19:00:00,15.7,1017.5,100.0,4.2,5.5,0.0,0.0
2024-05-25 20:00:00,15.0,1017.6,100.0,4.0,5.6,0.0,0.0
2024-05-25 21:00:00,11.5,1017.8,100.0,6.9,8.7,0.0,0.0
2024-05-25 22:00:00,11.2,1017.8,81.0,5.7,9.9,0.0,0.0
2024-05-25 23:00:00,11.1,1017.7,100.0,7.3,13.1,0.0,0.0
2024-05-26 00:00:00,10.8,1017.6,100.0,7.1,14.4,0.0,0.0
2024-05-26 01:00:00,10.3,1017.1,100.0,6.7,15.0,0.0,0.0
2024-05-26 02:00:00,10.0,1017.1,48.0,6.9,15.8,0.0,0.0
2024-05-26 03:00:00,9.4,1016.6,73.0,7.1,15.5,0.0,0.0
2024-05-26 04:00:00,9.3,1016.2,96.0,8.5,16.3,0.0,0.0
2024-05-26 05:00:00,9.0,1016.3,100.0,8.1,17.6,0.0,0.0
2024-05-26 06:00:00,8.7,1016.7,100.0,9.7,18.4,0.0,0.0
2024-05-26 07:00:00,8.4,1017.1,100.0,10.4,18.7,0.0,0.0
2024-05-26 08:00:00,8.8,1017.7,100.0,12.3,20.2,48.0,21.2
2024-05-26 09:00:00,10.5,1017.9,100.0,11.8,19.5,178.0,217.8
2024-05-26 10:00:00,13.3,1017.8,16.0,10.3,18.1,344.0,529.5
2024-05-26 11:00:00,15.9,1017.1,2.0,9.4,12.6,487.0,780.3
2024-05-26 12:00:00,17.6,1016.1,0.0,8.6,11.5,544.0,827.0
2024-05-26 13:00:00,18.8,1015.2,0.0,7.6,9.8,539.0,831.7
2024-05-26 14:00:00,19.3,1014.7,0.0,4.8,6.3,473.0,807.5
2024-05-26 15:00:00,19.0,1014.5,0.0,2.7,2.9,355.0,744.5
2024-05-26 16:00:00,17.7,1014.5,0.0,5.5,7.9,199.0,613.8
2024-05-26 17:00:00,14.0,1014.4,0.0,7.9,11.6,44.0,236.9
2024-05-26 18:00:00,12.9,1015.1,0.0,9.4,11.2,0.0,0.0
2024-05-26 19:00:00,15.6,1015.9,1.0,4.2,6.2,0.0,0.0
2024-05-26 20:00:00,13.7,1015.9,0.0,2.0,2.6,0.0,0.0
2024-05-26 21:00:00,10.8,1016.1,4.0,5.8,4.7,0.0,0.0
2024-05-26 22:00:00,10.1,1016.2,56.0,5.9,7.3,0.0,0.0
2024-05-26 23:00:00,10.7,1016.3,0.0,7.1,11.1,0.0,0.0
2024-05-27 00:00:00,10.1,1016.2,3.0,8.9,14.2,0.0,0.0
2024-05-27 01:00:00,9.6,1015.9,0.0,8.4,16.8,0.0,0.0
2024-05-27 02:00:00,9.2,1015.5,1.0,8.9,19.4,0.0,0.0
2024-05-27 03:00:00,9.0,1015.3,4.0,9.7,21.0,0.0,0.0
2024-05-27 04:00:00,8.6,1015.4,1.0,9.7,21.3,0.0,0.0
2024-05-27 05:00:00,8.2,1015.6,1.0,9.9,20.9,0.0,0.0
2024-05-27 06:00:00,7.9,1015.9,1.0,10.6,20.9,0.0,0.0
2024-05-27 07:00:00,7.5,1016.5,3.0,11.2,22.0,1.0,0.0
2024-05-27 08:00:00,8.7,1016.9,5.0,12.8,22.2,76.0,334.6
2024-05-27 09:00:00,10.7,1017.2,2.0,12.4,23.9,236.0,624.0
2024-05-27 10:00:00,13.2,1017.3,1.0,12.1,21.4,385.0,742.3
2024-05-27 11:00:00,15.5,1016.8,0.0,11.5,16.3,496.0,820.6
2024-05-27 12:00:00,17.4,1016.0,0.0,12.1,16.3,550.0,846.5
2024-05-27 13:00:00,18.6,1015.5,0.0,8.7,11.5,544.0,846.0
2024-05-27 14:00:00,18.2,1015.4,0.0,12.7,15.5,478.0,821.1
2024-05-27 15:00:00,17.1,1015.6,0.0,13.4,18.0,359.0,758.4
2024-05-27 16:00:00,16.3,1016.0,0.0,10.9,18.6,202.0,626.3
2024-05-27 17:00:00,14.4,1016.1,0.0,8.4,19.2,44.0,238.6
2024-05-27 18:00:00,12.0,1016.5,0.0,11.9,15.9,0.0,0.0
2024-05-27 19:00:00,11.9,1016.9,0.0,9.7,12.1,0.0,0.0
2024-05-27 20:00:00,11.1,1017.2,0.0,9.4,11.6,0.0,0.0
2024-05-27 21:00:00,9.9,1017.6,0.0,7.6,10.8,0.0,0.0
2024-05-27 22:00:00,10.2,1017.9,1.0,9.1,13.6,0.0,0.0
2024-05-27 23:00:00,9.7,1017.9,0.0,10.5,16.6,0.0,0.0
2024-05-28 00:00:00,9.4,1018.0,0.0,8.8,19.9,0.0,0.0
2024-05-28 01:00:00,9.2,1018.1,0.0,9.6,21.3,0.0,0.0
2024-05-28 02:00:00,8.9,1018.3,1.0,9.0,20.6,0.0,0.0
2024-05-28 03:00:00,8.4,1017.9,4.0,9.3,21.0,0.0,0.0
2024-05-28 04:00:00,7.9,1018.0,10.0,10.2,21.3,0.0,0.0
2024-05-28 05:00:00,7.4,1018.2,22.0,10.5,21.7,0.0,0.0
2024-05-28 06:00:00,6.8,1018.5,40.0,10.0,20.5,0.0,0.0
2024-05-28 07:00:00,6.4,1019.0,72.0,10.0,19.8,0.0,0.0
2024-05-28 08:00:00,7.8,1019.3,14.0,12.4,20.0,73.0,315.9
2024-05-28 09:00:00,10.0,1019.6,17.0,11.1,20.8,232.0,597.5
2024-05-28 10:00:00,12.8,1019.9,10.0,9.4,16.8,380.0,720.5
2024-05-28 11:00:00,15.1,1020.0,1.0,9.4,13.8,495.0,814.8
2024-05-28 12:00:00,17.0,1019.3,0.0,7.9,10.1,550.0,848.3
2024-05-28 13:00:00,18.3,1018.5,0.0,6.1,7.6,543.0,849.4
2024-05-28 14:00:00,18.9,1017.9,0.0,4.0,5.2,476.0,822.5
2024-05-28 15:00:00,19.0,1017.7,0.0,0.4,1.1,357.0,759.5
2024-05-28 16:00:00,17.7,1017.9,0.0,3.6,7.0,200.0,626.4
2024-05-28 17:00:00,13.5,1018.3,0.0,8.8,12.7,44.0,240.2
2024-05-28 18:00:00,12.6,1018.8,0.0,8.0,15.1,0.0,0.0
2024-05-28 19:00:00,11.3,1019.4,0.0,10.2,16.6,0.0,0.0
2024-05-28 20:00:00,10.7,1019.6,0.0,9.7,16.2,0.0,0.0
2024-05-28 21:00:00,10.2,1019.5,0.0,10.1,16.6,0.0,0.0
2024-05-28 22:00:00,9.3,1019.8,0.0,11.4,16.5,0.0,0.0
2024-05-28 23:00:00,8.1,1019.9,36.0,8.2,11.5,0.0,0.0
2024-05-29 00:00:00,8.3,1019.8,25.0,7.0,12.9,0.0,0.0
2024-05-29 01:00:00,8.2,1019.6,10.0,6.8,12.0,0.0,0.0
2024-05-29 02:00:00,8.1,1019.6,4.0,7.2,14.4,0.0,0.0
2024-05-29 03:00:00,8.1,1019.5,2.0,7.8,16.5,0.0,0.0
2024-05-29 04:00:00,7.8,1019.5,3.0,7.8,17.1,0.0,0.0
2024-05-29 05:00:00,7.3,1019.6,38.0,6.8,15.5,0.0,0.0
2024-05-29 06:00:00,7.2,1020.1,64.0,7.2,15.5,0.0,0.0
2024-05-29 07:00:00,6.9,1020.5,73.0,7.3,15.9,0.0,0.0
2024-05-29 08:00:00,8.0,1020.6,72.0,9.1,15.7,61.0,195.4
2024-05-29 09:00:00,10.2,1020.8,82.0,8.1,15.3,189.0,336.6
2024-05-29 10:00:00,13.0,1020.8,68.0,6.5,13.2,342.0,512.4
2024-05-29 11:00:00,16.0,1020.1,2.0,4.0,6.4,485.0,781.5
2024-05-29 12:00:00,18.3,1018.9,0.0,2.9,4.5,546.0,848.2
2024-05-29 13:00:00,19.5,1018.2,0.0,5.0,6.4,538.0,843.7
2024-05-29 14:00:00,19.7,1017.4,0.0,7.1,8.7,471.0,815.7
2024-05-29 15:00:00,19.1,1017.3,0.0,8.7,11.0,351.0,747.5
2024-05-29 16:00:00,17.7,1017.5,0.0,9.8,15.3,195.0,609.8
2024-05-29 17:00:00,15.2,1017.6,0.0,10.2,21.0,42.0,224.4
2024-05-29 18:00:00,14.7,1018.0,0.0,11.3,24.2,0.0,0.0
2024-05-29 19:00:00,14.8,1018.3,0.0,11.6,25.3,0.0,0.0
2024-05-29 20:00:00,14.8,1018.5,0.0,11.5,26.3,0.0,0.0
2024-05-29 21:00:00,14.3,1018.4,0.0,10.9,25.7,0.0,0.0
2024-05-29 22:00:00,13.1,1018.3,0.0,7.7,22.0,0.0,0.0
2024-05-29 23:00:00,12.1,1018.2,0.0,8.0,22.5,0.0,0.0
2024-05-30 00:00:00,10.9,1017.7,0.0,9.8,20.8,0.0,0.0
2024-05-30 01:00:00,10.0,1017.5,0.0,12.1,18.8,0.0,0.0
2024-05-30 02:00:00,10.8,1017.3,0.0,8.5,14.6,0.0,0.0
2024-05-30 03:00:00,8.9,1017.0,30.0,7.9,11.6,0.0,0.0
2024-05-30 04:00:00,7.9,1017.0,56.0,7.1,11.6,0.0,0.0
2024-05-30 05:00:00,8.0,1017.2,77.0,4.3,10.5,0.0,0.0
2024-05-30 06:00:00,8.2,1017.5,96.0,6.9,12.3,0.0,0.0
2024-05-30 07:00:00,8.1,1017.8,98.0,8.6,14.9,0.0,0.0
2024-05-30 08:00:00,8.9,1018.2,93.0,10.3,17.2,49.0,65.7
2024-05-30 09:00:00,10.9,1017.9,47.0,8.2,16.6,187.0,328.5
2024-05-30 10:00:00,14.1,1017.6,25.0,5.9,17.1,351.0,591.8
2024-05-30 11:00:00,17.3,1017.2,1.0,5.8,10.9,474.0,747.9
2024-05-30 12:00:00,20.1,1015.7,0.0,4.5,7.6,538.0,826.4
2024-05-30 13:00:00,21.7,1014.8,26.0,8.1,11.2,534.0,839.6
2024-05-30 14:00:00,21.8,1014.1,53.0,11.5,15.0,468.0,812.7
2024-05-30 15:00:00,20.7,1013.5,78.0,12.9,19.2,347.0,732.7
2024-05-30 16:00:00,19.3,1013.5,96.0,13.3,23.6,185.0,530.5
2024-05-30 17:00:00,17.4,1013.4,100.0,14.1,28.9,39.0,164.9
2024-05-30 18:00:00,17.4,1013.4,100.0,18.2,35.0,0.0,0.0
2024-05-30 19:00:00,16.7,1013.2,100.0,19.4,37.7,0.0,0.0
2024-05-30 20:00:00,16.5,1013.1,100.0,20.6,39.5,0.0,0.0
2024-05-30 21:00:00,16.4,1012.7,100.0,19.4,38.2,0.0,0.0
2024-05-30 22:00:00,16.1,1012.4,100.0,17.3,36.1,0.0,0.0
2024-05-30 23:00:00,15.3,1012.5,100.0,12.3,29.2,0.0,0.0
2024-05-31 00:00:00,15.2,1011.3,100.0,13.1,29.5,0.0,0.0
2024-05-31 01:00:00,15.0,1010.7,100.0,13.3,30.3,0.0,0.0
2024-05-31 02:00:00,16.0,1009.8,100.0,18.5,37.5,0.0,0.0
2024-05-31 03:00:00,16.3,1009.7,100.0,19.1,36.4,0.0,0.0
2024-05-31 04:00:00,17.6,1009.7,100.0,24.3,42.0,0.0,0.0
2024-05-31 05:00:00,18.1,1009.5,100.0,24.5,41.8,0.0,0.0
2024-05-31 06:00:00,18.1,1009.3,100.0,24.9,42.4,0.0,0.0
2024-05-31 07:00:00,18.0,1009.4,100.0,25.7,42.6,0.0,0.0
2024-05-31 08:00:00,18.0,1009.5,100.0,24.1,40.6,8.0,0.0
2024-05-31 09:00:00,18.0,1009.7,100.0,23.6,40.3,25.0,0.0
2024-05-31 10:00:00,18.1,1009.6,100.0,24.3,41.0,42.0,0.0
2024-05-31 11:00:00,19.2,1008.7,100.0,20.1,34.6,81.0,0.0
2024-05-31 12:00:00,19.2,1008.2,100.0,18.7,31.5,76.0,0.0
2024-05-31 13:00:00,18.9,1007.6,100.0,15.8,27.6,72.0,9.1
2024-05-31 14:00:00,18.1,1007.3,100.0,11.8,22.6,59.0,0.0
2024-05-31 15:00:00,18.1,1007.1,100.0,16.5,30.6,43.0,0.0
2024-05-31 16:00:00,18.3,1007.0,100.0,18.3,32.8,84.0,54.2
2024-05-31 17:00:00,17.6,1007.9,100.0,15.5,30.6,20.0,8.7
2024-05-31 18:00:00,17.6,1009.1,100.0,15.1,28.7,0.0,0.0
2024-05-31 19:00:00,17.2,1009.3,100.0,13.7,27.5,0.0,0.0
2024-05-31 20:00:00,15.8,1009.8,100.0,9.5,24.2,0.0,0.0
2024-05-31 21:00:00,15.1,1009.7,100.0,7.7,20.6,0.0,0.0
2024-05-31 22:00:00,14.2,1009.9,100.0,7.8,19.0,0.0,0.0
2024-05-31 23:00:00,14.8,1010.4,100.0,5.8,10.6,0.0,0.0
2024-06-01 00:00:00,14.6,1010.8,100.0,4.7,12.6,0.0,0.0
2024-06-01 01:00:00,14.4,1010.3,100.0,9.4,20.3,0.0,0.0
2024-06-01 02:00:00,13.6,1010.5,100.0,11.0,22.7,0.0,0.0
2024-06-01 03:00:00,13.2,1010.5,100.0,9.2,21.0,0.0,0.0
2024-06-01 04:00:00,12.9,1010.1,100.0,7.4,17.8,0.0,0.0
2024-06-01 05:00:00,12.4,1010.6,100.0,9.7,19.4,0.0,0.0
2024-06-01 06:00:00,12.2,1011.2,100.0,13.7,25.2,0.0,0.0
2024-06-01 07:00:00,11.9,1011.7,100.0,12.2,23.2,0.0,0.0
2024-06-01 08:00:00,11.8,1011.7,100.0,11.6,19.6,7.0,0.0
2024-06-01 09:00:00,11.7,1010.8,100.0,12.1,20.1,26.0,0.0
2024-06-01 10:00:00,13.4,1011.2,100.0,15.1,26.0,78.0,0.0
2024-06-01 11:00:00,16.3,1010.5,100.0,15.6,25.3,65.0,2.0
2024-06-01 12:00:00,14.3,1010.1,100.0,20.6,32.4,76.0,0.0
2024-06-01 13:00:00,14.3,1009.8,100.0,26.6,41.0,68.0,1.8
2024-06-01 14:00:00,14.2,1009.5,100.0,27.8,43.1,28.0,0.0
2024-06-01 15:00:00,14.3,1009.7,100.0,25.8,40.5,20.0,0.0
2024-06-01 16:00:00,14.6,1010.3,100.0,26.5,42.3,13.0,0.0
2024-06-01 17:00:00,14.7,1010.0,100.0,28.1,44.7,3.0,0.0
2024-06-01 18:00:00,13.6,1010.3,100.0,29.9,46.9,0.0,0.0
2024-06-01 19:00:00,13.6,1010.5,100.0,27.1,43.2,0.0,0.0
2024-06-01 20:00:00,13.2,1010.8,100.0,31.3,48.5,0.0,0.0
2024-06-01 21:00:00,13.4,1010.2,100.0,29.4,46.3,0.0,0.0
2024-06-01 22:00:00,12.9,1010.3,100.0,29.0,45.2,0.0,0.0
2024-06-01 23:00:00,12.8,1010.2,100.0,26.7,42.5,0.0,0.0
2024-06-02 00:00:00,12.6,1009.9,100.0,26.7,42.4,0.0,0.0
2024-06-02 01:00:00,12.4,1009.7,100.0,27.4,43.8,0.0,0.0
2024-06-02 02:00:00,12.4,1009.5,100.0,26.5,42.6,0.0,0.0
2024-06-02 03:00:00,11.7,1009.5,100.0,26.0,41.5,0.0,0.0
2024-06-02 04:00:00,11.4,1009.5,100.0,24.0,39.2,0.0,0.0
2024-06-02 05:00:00,11.2,1009.0,100.0,25.2,42.6,0.0,0.0
2024-06-02 06:00:00,11.3,1008.9,100.0,23.1,37.4,0.0,0.0
2024-06-02 07:00:00,10.8,1008.9,100.0,18.7,31.5,0.0,0.0
2024-06-02 08:00:00,10.9,1008.7,100.0,18.9,30.6,30.0,14.9
2024-06-02 09:00:00,11.7,1008.6,100.0,17.8,27.7,121.0,83.9
2024-06-02 10:00:00,13.2,1008.5,100.0,17.1,25.1,188.0,99.7
2024-06-02 11:00:00,14.9,1007.7,92.0,20.3,28.0,427.0,583.1
2024-06-02 12:00:00,15.7,1007.3,100.0,21.9,29.5,396.0,366.0
2024-06-02 13:00:00,15.8,1006.9,100.0,19.6,27.0,314.0,210.7
2024-06-02 14:00:00,15.2,1006.4,100.0,19.3,28.2,191.0,49.1
2024-06-02 15:00:00,14.5,1006.6,100.0,19.4,30.7,57.0,0.0
2024-06-02 16:00:00,13.8,1006.4,100.0,21.6,35.8,24.0,0.0
2024-06-02 17:00:00,13.5,1006.7,100.0,18.4,32.2,20.0,35.2
2024-06-02 18:00:00,13.0,1006.7,100.0,15.8,29.7,0.0,0.0
2024-06-02 19:00:00,12.4,1007.1,96.0,17.0,32.1,0.0,0.0
2024-06-02 20:00:00,11.8,1006.9,98.0,15.8,31.2,0.0,0.0
2024-06-02 21:00:00,11.1,1006.6,100.0,14.8,30.8,0.0,0.0
2024-06-02 22:00:00,11.0,1006.4,100.0,14.8,30.7,0.0,0.0
2024-06-02 23:00:00,10.8,1006.2,100.0,11.0,23.9,0.0,0.0
2024-06-03 00:00:00,10.9,1005.8,100.0,12.1,25.2,0.0,0.0
2024-06-03 01:00:00,10.3,1005.4,100.0,11.1,24.1,0.0,0.0
2024-06-03 02:00:00,10.0,1005.0,100.0,9.3,22.5,0.0,0.0
2024-06-03 03:00:00,9.5,1004.5,100.0,7.8,19.8,0.0,0.0
2024-06-03 04:00:00,9.0,1004.1,100.0,8.1,19.5,0.0,0.0
2024-06-03 05:00:00,7.5,1003.9,18.0,6.4,15.2,0.0,0.0
2024-06-03 06:00:00,6.2,1004.1,77.0,7.7,13.9,0.0,0.0
2024-06-03 07:00:00,6.6,1004.1,96.0,7.6,17.9,0.0,0.0
2024-06-03 08:00:00,8.3,1004.5,8.0,10.8,19.1,63.0,248.1
2024-06-03 09:00:00,10.7,1004.5,10.0,8.1,18.2,230.0,669.0
2024-06-03 10:00:00,12.9,1004.4,17.0,8.3,12.0,377.0,767.3
2024-06-03 11:00:00,14.9,1003.4,1.0,10.4,13.6,482.0,819.4
2024-06-03 12:00:00,15.6,1002.8,2.0,14.8,19.9,541.0,854.4
2024-06-03 13:00:00,15.8,1002.4,100.0,15.5,21.1,540.0,861.7
2024-06-03 14:00:00,15.8,1001.9,100.0,14.5,19.8,367.0,382.0
2024-06-03 15:00:00,15.1,1002.0,9.0,13.1,19.8,234.0,199.0
2024-06-03 16:00:00,14.2,1002.6,6.0,9.9,18.6,186.0,566.6
2024-06-03 17:00:00,10.5,1002.7,18.0,9.7,14.8,38.0,203.5
2024-06-03 18:00:00,9.9,1003.2,13.0,8.1,17.9,0.0,0.0
2024-06-03 19:00:00,9.5,1003.5,15.0,7.2,17.8,0.0,0.0
2024-06-03 20:00:00,9.3,1004.2,28.0,8.0,19.8,0.0,0.0
2024-06-03 21:00:00,8.9,1004.2,0.0,8.3,19.9,0.0,0.0
2024-06-03 22:00:00,8.5,1004.7,14.0,12.0,25.2,0.0,0.0
2024-06-03 23:00:00,8.8,1003.9,38.0,10.2,22.7,0.0,0.0
2024-06-04 00:00:00,8.4,1003.9,0.0,15.2,30.0,0.0,0.0
2024-06-04 01:00:00,8.7,1004.0,3.0,17.0,33.0,0.0,0.0
2024-06-04 02:00:00,8.9,1004.0,0.0,21.6,38.4,0.0,0.0
2024-06-04 03:00:00,9.0,1004.7,22.0,21.7,38.5,0.0,0.0
2024-06-04 04:00:00,8.5,1004.5,34.0,17.3,32.6,0.0,0.0
2024-06-04 05:00:00,8.1,1005.2,90.0,16.3,31.5,0.0,0.0
2024-06-04 06:00:00,7.6,1006.0,96.0,13.6,27.7,0.0,0.0
2024-06-04 07:00:00,7.0,1006.6,66.0,11.8,24.9,0.0,0.0
2024-06-04 08:00:00,7.9,1007.1,65.0,14.3,24.0,61.0,257.5
2024-06-04 09:00:00,9.7,1007.2,61.0,12.0,18.4,216.0,577.4
2024-06-04 10:00:00,11.6,1007.5,23.0,13.2,17.9,366.0,734.0
2024-06-04 11:00:00,13.1,1007.5,94.0,13.1,17.4,466.0,772.6
2024-06-04 12:00:00,14.7,1006.9,82.0,11.6,14.8,514.0,776.8
2024-06-04 13:00:00,15.7,1006.4,54.0,7.6,9.5,494.0,713.1
2024-06-04 14:00:00,16.3,1006.0,85.0,6.8,9.0,447.0,758.0
2024-06-04 15:00:00,16.1,1006.3,98.0,7.1,9.0,284.0,417.6
2024-06-04 16:00:00,15.1,1006.6,59.0,3.6,8.7,100.0,63.7
2024-06-04 17:00:00,13.4,1007.3,100.0,5.9,7.0,36.0,159.9
2024-06-04 18:00:00,12.3,1007.7,94.0,5.4,5.8,0.0,0.0
2024-06-04 19:00:00,10.8,1009.0,100.0,7.9,7.6,0.0,0.0
2024-06-04 20:00:00,10.3,1009.5,100.0,6.5,8.0,0.0,0.0
2024-06-04 21:00:00,10.5,1009.9,100.0,8.1,13.5,0.0,0.0
2024-06-04 22:00:00,10.5,1009.8,100.0,9.1,18.5,0.0,0.0
2024-06-04 23:00:00,9.9,1010.2,100.0,12.7,24.4,0.0,0.0
2024-06-05 00:00:00,10.1,1009.9,100.0,12.3,25.4,0.0,0.0
2024-06-05 01:00:00,9.9,1009.5,100.0,9.6,21.4,0.0,0.0
2024-06-05 02:00:00,9.3,1008.9,100.0,7.4,14.9,0.0,0.0
2024-06-05 03:00:00,9.1,1008.5,99.0,10.5,16.3,0.0,0.0
2024-06-05 04:00:00,8.8,1008.7,99.0,10.1,19.5,0.0,0.0
2024-06-05 05:00:00,8.9,1009.1,83.0,10.1,18.5,0.0,0.0
2024-06-05 06:00:00,8.3,1009.6,81.0,10.7,19.7,0.0,0.0
2024-06-05 07:00:00,8.4,1009.8,90.0,10.0,17.6,0.0,0.0
2024-06-05 08:00:00,9.4,1010.3,91.0,11.7,17.4,45.0,106.8
2024-06-05 09:00:00,11.3,1010.8,100.0,11.6,16.6,165.0,264.6
2024-06-05 10:00:00,13.6,1010.7,98.0,8.0,13.2,294.0,389.6
2024-06-05 11:00:00,11.8,1010.7,100.0,10.8,16.2,136.0,36.0
2024-06-05 12:00:00,12.3,1009.8,100.0,10.2,17.7,134.0,1.8
2024-06-05 13:00:00,13.0,1008.9,100.0,10.3,20.4,132.0,3.7
2024-06-05 14:00:00,14.4,1008.9,100.0,6.2,9.0,174.0,62.0
2024-06-05 15:00:00,14.3,1008.6,100.0,10.0,15.6,69.0,0.0
2024-06-05 16:00:00,14.3,1008.7,100.0,10.2,17.5,70.0,8.5
2024-06-05 17:00:00,13.2,1009.0,100.0,7.5,17.3,24.0,35.6
2024-06-05 18:00:00,12.5,1009.4,100.0,8.7,17.0,0.0,0.0
2024-06-05 19:00:00,12.0,1010.1,100.0,10.4,18.5,0.0,0.0
2024-06-05 20:00:00,11.5,1010.5,98.0,9.0,17.9,0.0,0.0
2024-06-05 21:00:00,11.2,1010.4,52.0,10.1,17.1,0.0,0.0
2024-06-05 22:00:00,10.5,1010.6,100.0,8.1,14.5,0.0,0.0
2024-06-05 23:00:00,11.6,1010.6,100.0,7.6,16.6,0.0,0.0
2024-06-06 00:00:00,11.5,1010.5,100.0,10.1,16.2,0.0,0.0
2024-06-06 01:00:00,11.1,1010.0,100.0,12.3,21.0,0.0,0.0
2024-06-06 02:00:00,11.1,1009.8,100.0,11.8,22.0,0.0,0.0
2024-06-06 03:00:00,11.0,1009.1,97.0,10.1,20.0,0.0,0.0
2024-06-06 04:00:00,10.8,1008.5,100.0,11.6,23.2,0.0,0.0
2024-06-06 05:00:00,11.0,1008.2,100.0,12.2,23.2,0.0,0.0
2024-06-06 06:00:00,11.1,1008.4,100.0,10.0,19.4,0.0,0.0
